"kelime","anlam"
"saadet","mutluluk"
"sahaif-i kâinat","kâinatın sayfaları; görünen bir Kur’an olan kâinattaki varlıklar ve hâdiseler"
"sefine","gemi"
"tahkir etmek","hakaret etmek, aşağılamak"
"takat getirememek","güç yetirememek"
"tard etmek","uzaklaştırmak, kovmak"
"teşebbüs","başvurma"
"tevekkül","Allah’a dayanma ve güvenme"
"tezyinat","süslemeler"
"vesait","vasıtalar"
"ahmak","akılsız"
"âyât-ı tekviniye","yaratılışa ait âyetler, deliller"
"beşer","insanlar"
"delâlet etme","delil olma, işaret etme"
"divane","akılsız, deli"
"dua-yı fiilî","fiilî dua; birşeyin meydana gelmesi için gerekli olan şartları ve sebepleri yerine getirme"
"esbap","sebepler"
"Furkan-ı Hakîm","doğru ile yanlışı; hak ile batılı birbirinden ayıran, içinde sonsuz hikmetler bulunan Kur’ân"
"gayr-ı mütevekkil","tevekkül etmeyen, sadece sebeplere takılıp neticeyi Allah’tan beklemeyen"
"hakikî","asıl, gerçek"
"Hâlık","herşeyi yaratan Allah"
"huruf","harfler"
"hurufat","harfler"
"ilm-i hikmet","varlıkların yararlarını, mânâlarını ve maksatlarını araştıran ilim; eşyanın gerçeklerini varlık dünyasındaki keyfiyetlerine göre araştıran teorik ilim"
"itham etmek","suçlamak"
"kalem-i kudret","Allah’ın kudret kalemi"
"kat’î","kesin, şüphesiz"
"mağrur","gururlu"
"mânâ-yı harfî","harfin mânâsı gibi, kendi mânâsını değil de, birşeyin san’atkârını, ustasını, sahibini bildirip tanıtan mânâ"
"mânâ-yı ismi","isim mânâsı gibi, birşeyin sahibine değil de, bizzat kendisine bakan ve kendisini tanıtan mânâsı"
"mevcudat","varlıklar"
"misâl","örnek"
"muhafaza etmek","korumak"
"münasebat","ilişkiler, bağlantılar"
"müsebbebat","sebeplerle meydana gelen neticeler, sebeplerin sonuçları"
"müştekî","şikâyetçi"
"mütevekkil","tevekkül eden, sebeplere riayet ettikten sonra neticeyi Allah’tan bekleyen"
"netâic","neticeler, sonuçlar"
"nevi","çeşit, tür"
"nezaret etme","gözetme, göz altında tutma"
"perde-i dest-i kudret","Allah’ın sonsuz kudretine perde olan hâdiseler ve sebepler"
"saadet","mutluluk"
"sahaif-i kâinat","kâinatın sayfaları; görünen bir Kur’an olan kâinattaki varlıklar ve hâdiseler"
"sefine","gemi"
"tahkir etmek","hakaret etmek, aşağılamak"
"takat getirememek","güç yetirememek"
"tard etmek","uzaklaştırmak, kovmak"
"teşebbüs","başvurma"
"tevekkül","Allah’a dayanma ve güvenme"
"tezyinat","süslemeler"
"vesait","vasıtalar"
"acz","âcizlik, zayıflık"
"bîçare","çaresiz, zavallı"
"istihza etmek","alay etmek"
"maskaralık","gülünç olmak, soytarılık"
"mudhike","gülünç hâle düşen"
"riya","gösteriş"
"tasannu","yapmacık harekette bulunma"
"tekebbür","büyüklenme, kibirlenme"
"zaafiyet","zayıflık"
"ahmak","akılsız"
"âyât-ı tekviniye","yaratılışa ait âyetler, deliller"
"beşer","insanlar"
"delâlet etme","delil olma, işaret etme"
"divane","akılsız, deli"
"dua-yı fiilî","fiilî dua; birşeyin meydana gelmesi için gerekli olan şartları ve sebepleri yerine getirme"
"esbap","sebepler"
"Furkan-ı Hakîm","doğru ile yanlışı; hak ile batılı birbirinden ayıran, içinde sonsuz hikmetler bulunan Kur’ân"
"gayr-ı mütevekkil","tevekkül etmeyen, sadece sebeplere takılıp neticeyi Allah’tan beklemeyen"
"hakikî","asıl, gerçek"
"Hâlık","herşeyi yaratan Allah"
"huruf","harfler"
"hurufat","harfler"
"ilm-i hikmet","varlıkların yararlarını, mânâlarını ve maksatlarını araştıran ilim; eşyanın gerçeklerini varlık dünyasındaki keyfiyetlerine göre araştıran teorik ilim"
"itham etmek","suçlamak"
"kalem-i kudret","Allah’ın kudret kalemi"
"kat’î","kesin, şüphesiz"
"mağrur","gururlu"
"mânâ-yı harfî","harfin mânâsı gibi, kendi mânâsını değil de, birşeyin san’atkârını, ustasını, sahibini bildirip tanıtan mânâ"
"mânâ-yı ismi","isim mânâsı gibi, birşeyin sahibine değil de, bizzat kendisine bakan ve kendisini tanıtan mânâsı"
"mevcudat","varlıklar"
"misâl","örnek"
"muhafaza etmek","korumak"
"münasebat","ilişkiler, bağlantılar"
"müsebbebat","sebeplerle meydana gelen neticeler, sebeplerin sonuçları"
"müştekî","şikâyetçi"
"mütevekkil","tevekkül eden, sebeplere riayet ettikten sonra neticeyi Allah’tan bekleyen"
"netâic","neticeler, sonuçlar"
"nevi","çeşit, tür"
"nezaret etme","gözetme, göz altında tutma"
"perde-i dest-i kudret","Allah’ın sonsuz kudretine perde olan hâdiseler ve sebepler"
"saadet","mutluluk"
"sahaif-i kâinat","kâinatın sayfaları; görünen bir Kur’an olan kâinattaki varlıklar ve hâdiseler"
"sefine","gemi"
"tahkir etmek","hakaret etmek, aşağılamak"
"takat getirememek","güç yetirememek"
"tard etmek","uzaklaştırmak, kovmak"
"teşebbüs","başvurma"
"tevekkül","Allah’a dayanma ve güvenme"
"tezyinat","süslemeler"
"vesait","vasıtalar"
"acz","âcizlik, zayıflık"
"azamet","büyüklük, yücelik"
"celâl","büyüklük, azamet, haşmet"
"dellâl","duyurucu, ilân edici"
"esbab","sebepler"
"esbabperest","sebeplere taparcasına değer veren"
"gafil","gerçeklerden ve sorumluluklarından habersiz"
"hâlis","katıksız, saf"
"Âdil-i Mutlak","sınırsız adâlet sahibi Allah"
"âzâ","uzuvlar, organlar"
"azamet","büyüklük, yücelik"
"câmi","kapsayıcı"
"celâl","haşmet, görkem"
"cihazat-ı hayvaniye","canlılarda bulunan organlar"
"cihaz-ı basit","basit bir organ ve cihaz"
"cild-i mahsus","özel cilt, deri"
"cism-i has","özel cisim, özel bünye, beden"
"ekl etmek","yemek"
"ekserî","bir çok"
"envâ-ı âlem","kâinataki nev’iler, türler; kâinatta bulunan çeşitli varlıklar"
"esbab","sebepler"
"esbab-ı dâmenkeş","bir işten elini eteğini çeken sebepler; bir işte doğrudan müdahelesi olmayan, işe karışmayan sebepler"
"et’ime","yiyecekler"
"gayet","son derece"
"güya","sanki"
"Hâlık-ı Külli Şey","herşeyi yaratan Allah"
"halk etmek","yaratmak"
"has","özel, sadece birşeye ait"
"hatem","mühür, damga"
"hayvanî","hayvansal"
"izzet","değer, itibar, yücelik"
"kabza-i tasarrufunda tutmak","emri altında tutmak; dilediğini dilediği şekilde yapabilecek kudret ve iktidarının altında tutmak"
"kâinat","evren, bütün yaratılmışlar"
"kalem-i kudret","Allah’ın sonsuz kudretini gösteren ve kâinat kitabını varlık ve olaylarıyla satır satır yazan kalem"
"katre","damla"
"lem’a","parıltı"
"mahlûk","Allah tarafından yaratılan varlık"
"mahsus","has, özel"
"masnu","san’atlı bir şekilde yaratılan, san’at eseri"
"mecmuu kâinat","kâinatın tamamı, hepsi"
"memur","görevli"
"menşur","yazılı olarak yayılan, neşredilen"
"misâl-i musağğar","küçültülmüş nümune, örnek"
"mizan","ölçü"
"muhtelif","çeşitli"
"nazarında","gözünde"
"nebatî","bitkisel"
"nümune","örnek, misâl"
"perdedar-ı dest-i kudret","Allah’ın kudret elini perdeleyip gizleyen perde görevlisi"
"saltanat","egemenlik, hâkimiyet"
"Sâni’","herşeyi mükemmel ve san’atlı bir şekilde yaratan Allah"
"Sâni-i Külli Şey","herşeyi san’atlı bir şekilde yaratan Allah"
"Sâni-i Zülcelâl","sonsuz büyüklük ve yücelik sahibi olan, herşeyi san’atlı bir şekilde yapan Allah"
"semere","meyve"
"sikke","(madenî para gibi, eşya üzerine vurulan) damga"
"şecere-i âlem","kâinat ağacı; bir ağacı andıran âlem"
"şekvâ","şikâyet"
"şerik","ortak"
"tesir-i hakikî","gerçek tesir; gerçek mânâda var veya yok edici tesir, etken"
"tevcih etmek","yöneltmek"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve sadece Ona ait kılma"
"turra-i garrâ","parlak mühür"
"vaz edilmek","konulmak, yerleştirilmek"
"zîhayat","canlı, hayat sahibi"
"haşmet-i rububiyet","Allah’ın her bir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesinin, onları terbiye edip idaresi ve egemenliği altında bulundurmasının haşmeti, ihtişamı"
"icraatçı","bir uygulamayı doğrudan kendi iradesiyle yapan"
"izhar","gösterme, ortaya çıkarma"
"izzet","değer, itibar, yücelik"
"izzet-i kudret","kudretin izzet ve şerefi"
"kudret-i Samedaniye","Kendisi hiçbir şeye muhtaç olmadığı ve herşeyin Kendisine muhtaç olduğu Allah’ın sonsuz kudreti"
"lem’a","parıltı"
"memur","görevli"
"nâzır","bakan, gözetici"
"saltanat-ı rububiyet","rububiyetin saltanatı, otoritesi; Allah’ın her bir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"Sultan-ı Ezelî","hüküm ve saltanatının başlangıcı olmayan Sultan, Allah"
"sultan-ı insanî","insanlar içinde var olan sultan"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve sadece Ona ait kılma"
"tevhid-i hakiki","gerçek tevhid"
"vesait","araçlar, vasıtalar"
"Âdil-i Mutlak","sınırsız adâlet sahibi Allah"
"âzâ","uzuvlar, organlar"
"azamet","büyüklük, yücelik"
"câmi","kapsayıcı"
"celâl","haşmet, görkem"
"cihazat-ı hayvaniye","canlılarda bulunan organlar"
"cihaz-ı basit","basit bir organ ve cihaz"
"cild-i mahsus","özel cilt, deri"
"cism-i has","özel cisim, özel bünye, beden"
"ekl etmek","yemek"
"ekserî","bir çok"
"envâ-ı âlem","kâinataki nev’iler, türler; kâinatta bulunan çeşitli varlıklar"
"esbab","sebepler"
"esbab-ı dâmenkeş","bir işten elini eteğini çeken sebepler; bir işte doğrudan müdahelesi olmayan, işe karışmayan sebepler"
"et’ime","yiyecekler"
"gayet","son derece"
"güya","sanki"
"Hâlık-ı Külli Şey","herşeyi yaratan Allah"
"halk etmek","yaratmak"
"has","özel, sadece birşeye ait"
"hatem","mühür, damga"
"hayvanî","hayvansal"
"izzet","değer, itibar, yücelik"
"kabza-i tasarrufunda tutmak","emri altında tutmak; dilediğini dilediği şekilde yapabilecek kudret ve iktidarının altında tutmak"
"kâinat","evren, bütün yaratılmışlar"
"kalem-i kudret","Allah’ın sonsuz kudretini gösteren ve kâinat kitabını varlık ve olaylarıyla satır satır yazan kalem"
"katre","damla"
"lem’a","parıltı"
"mahlûk","Allah tarafından yaratılan varlık"
"mahsus","has, özel"
"masnu","san’atlı bir şekilde yaratılan, san’at eseri"
"mecmuu kâinat","kâinatın tamamı, hepsi"
"memur","görevli"
"menşur","yazılı olarak yayılan, neşredilen"
"misâl-i musağğar","küçültülmüş nümune, örnek"
"mizan","ölçü"
"muhtelif","çeşitli"
"nazarında","gözünde"
"nebatî","bitkisel"
"nümune","örnek, misâl"
"perdedar-ı dest-i kudret","Allah’ın kudret elini perdeleyip gizleyen perde görevlisi"
"saltanat","egemenlik, hâkimiyet"
"Sâni’","herşeyi mükemmel ve san’atlı bir şekilde yaratan Allah"
"Sâni-i Külli Şey","herşeyi san’atlı bir şekilde yaratan Allah"
"Sâni-i Zülcelâl","sonsuz büyüklük ve yücelik sahibi olan, herşeyi san’atlı bir şekilde yapan Allah"
"semere","meyve"
"sikke","(madenî para gibi, eşya üzerine vurulan) damga"
"şecere-i âlem","kâinat ağacı; bir ağacı andıran âlem"
"şekvâ","şikâyet"
"şerik","ortak"
"tesir-i hakikî","gerçek tesir; gerçek mânâda var veya yok edici tesir, etken"
"tevcih etmek","yöneltmek"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve sadece Ona ait kılma"
"turra-i garrâ","parlak mühür"
"vaz edilmek","konulmak, yerleştirilmek"
"zîhayat","canlı, hayat sahibi"
"âlem-i kebir","büyük âlem, evren"
"belâhet","aptallık, ahmaklık"
"bil’asâle","temel olarak, kökten"
"cihet","şekil, yön"
"cilve-i misâliye","şeffaf şeyler üzerinde yansıyan görüntüler"
"derc etmek","yerleştirmek"
"dereke","aşağıya doğru inen mertebe, basamak"
"Ehad","her bir varlık üzerinde birliğinin izleri görünen Allah"
"ekser","pek çok"
"esbab","sebepler"
"esmâ","Allah’ın isimleri"
"eşya","şeyler, varlıklar"
"faraza","varsayalım ki"
"fihriste","liste, katalog"
"hâdisât-ı kevniye","kâinatta meydana gelen olaylar"
"hakikî","asıl, gerçek"
"Hâlık-ı Külli Şey","herşeyi yaratan Allah"
"has","özel, ait"
"hatem","mühür, damga"
"ihyâ","canlandırma, can verme"
"ilm-i muhit","herşeyi kuşatan ilim"
"irade-i mutlaka","sınırsız irade; dilediği şeyleri, dilediği miktar ve keyfiyette tercih eden sınırsız irade"
"kâinat","evren, yaratılan herşey"
"kalb-i beşer","insan kalbi"
"katarat","damlalar"
"katre","damla"
"kitab-ı kâinat","kâinat kitabı"
"kudret-i fâtıra","herşeyi benzersiz ve eşsiz olarak en münasip şekilde yaratan Allah’ın kudreti"
"kuvve-i hâfıza","hafıza duygusu, bellek"
"lem’a","parıltı"
"mahsus","has, özel"
"mâruz","yüz yüze bulunan, birşeyin karşısında bulunan"
"mesâil","meseleler"
"mufassal","ayrıntılı"
"nev’i","çeşit, tür"
"nokta-i mihrakiye","odak noktası"
"Rab","her bir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"sair","diğer"
"Samed","Kendisi hiçbir şeye muhtaç olmayan ve herşey Kendisine her hâliyle muhtaç olan Allah"
"seyyarat","gezegenler"
"Şems-i Ezelî","Ezelî Güneş; “Başlangıcı olmayan sonsuz varlığı ve tecellîleri olan güneş” anlamında, Cenâb-ı Hakkın bir unvanı olarak kullanılmıştır."
"Şems-i Sermed","“varlığı ve tecellîsi kesintisiz devam eden güneş” anlamında, Cenâb-ı Hakkın varlığının ve isimlerinin tecellisinin devamlılığını ifade eden bir unvanı olarak burada kullanılmıştır."
"şuâ","parıltı, ışıltı"
"tabiî","doğal"
"tecellî","yansıma, görüntü"
"tecellî-i ehadiyet","ehadiyet tecellîsi; İlâhî isimlerin bizzat her bir varlıkta ayrı ayrı yansıması"
"tereşşuhat","su sızıntıları"
"timsal","görüntü, yansıma"
"turra","(padişaha özel) mühür, nişan, imza"
"Vâcibü’l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe muhtaç olmayan Allah"
"vücud","varlık, var oluş"
"Zât-ı Akdes","bütün kusurlardan, çirkinliklerden, eksiklikten, benzer ve ortak edinmekten sonsuz derecede yüce olan Zât, Allah"
"zerrat-ı zücaciye","cam zerreleri, camı meydana getiren atomlar"
"zerre-i şeffafe","şeffaf ve saydam zerre, ayna gibi yansıtma özelliği olan küçük maddeler"
"zîhayat","canlı, hayat sahibi"
"ziya","ışık, parıltı"
"âlem-i kebir","büyük âlem, evren"
"belâhet","aptallık, ahmaklık"
"bil’asâle","temel olarak, kökten"
"cihet","şekil, yön"
"cilve-i misâliye","şeffaf şeyler üzerinde yansıyan görüntüler"
"derc etmek","yerleştirmek"
"dereke","aşağıya doğru inen mertebe, basamak"
"Ehad","her bir varlık üzerinde birliğinin izleri görünen Allah"
"ekser","pek çok"
"esbab","sebepler"
"esmâ","Allah’ın isimleri"
"eşya","şeyler, varlıklar"
"faraza","varsayalım ki"
"fihriste","liste, katalog"
"hâdisât-ı kevniye","kâinatta meydana gelen olaylar"
"hakikî","asıl, gerçek"
"Hâlık-ı Külli Şey","herşeyi yaratan Allah"
"has","özel, ait"
"hatem","mühür, damga"
"ihyâ","canlandırma, can verme"
"ilm-i muhit","herşeyi kuşatan ilim"
"irade-i mutlaka","sınırsız irade; dilediği şeyleri, dilediği miktar ve keyfiyette tercih eden sınırsız irade"
"kâinat","evren, yaratılan herşey"
"kalb-i beşer","insan kalbi"
"katarat","damlalar"
"katre","damla"
"kitab-ı kâinat","kâinat kitabı"
"kudret-i fâtıra","herşeyi benzersiz ve eşsiz olarak en münasip şekilde yaratan Allah’ın kudreti"
"kuvve-i hâfıza","hafıza duygusu, bellek"
"lem’a","parıltı"
"mahsus","has, özel"
"mâruz","yüz yüze bulunan, birşeyin karşısında bulunan"
"mesâil","meseleler"
"mufassal","ayrıntılı"
"nev’i","çeşit, tür"
"nokta-i mihrakiye","odak noktası"
"Rab","her bir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"sair","diğer"
"Samed","Kendisi hiçbir şeye muhtaç olmayan ve herşey Kendisine her hâliyle muhtaç olan Allah"
"seyyarat","gezegenler"
"Şems-i Ezelî","Ezelî Güneş; “Başlangıcı olmayan sonsuz varlığı ve tecellîleri olan güneş” anlamında, Cenâb-ı Hakkın bir unvanı olarak kullanılmıştır."
"Şems-i Sermed","“varlığı ve tecellîsi kesintisiz devam eden güneş” anlamında, Cenâb-ı Hakkın varlığının ve isimlerinin tecellisinin devamlılığını ifade eden bir unvanı olarak burada kullanılmıştır."
"şuâ","parıltı, ışıltı"
"tabiî","doğal"
"tecellî","yansıma, görüntü"
"tecellî-i ehadiyet","ehadiyet tecellîsi; İlâhî isimlerin bizzat her bir varlıkta ayrı ayrı yansıması"
"tereşşuhat","su sızıntıları"
"timsal","görüntü, yansıma"
"turra","(padişaha özel) mühür, nişan, imza"
"Vâcibü’l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe muhtaç olmayan Allah"
"vücud","varlık, var oluş"
"Zât-ı Akdes","bütün kusurlardan, çirkinliklerden, eksiklikten, benzer ve ortak edinmekten sonsuz derecede yüce olan Zât, Allah"
"zerrat-ı zücaciye","cam zerreleri, camı meydana getiren atomlar"
"zerre-i şeffafe","şeffaf ve saydam zerre, ayna gibi yansıtma özelliği olan küçük maddeler"
"zîhayat","canlı, hayat sahibi"
"ziya","ışık, parıltı"
"cilve","görüntü, yansıma"
"cüz","bölüm, parça"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"eblehce","aptalca, ahmakça"
"ekser","pek çok, çoğunluk"
"elhasıl","kısaca, özetle"
"esmâr","meyveler"
"ezhar","çiçekler"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hat","yazı"
"hurafat","aslı esası olmayan saçma inanışlar; hurafeler"
"hurafe","delile dayanmayan saçma inanış"
"hurufat","harfler"
"hususan","bilhassa, özellikle"
"imtinâ","imkânsızlık"
"isnad etmek","dayandırmak"
"Kadîr-i Mutlak","hiçbir kayıt ve şartla sınırlanmayan ve herşeye gücü yeten sonsuz kudret ve iktidar sahibi Allah"
"kâfi","yeterli"
"kalem-i kudret","kudret kalemi; kainat kitabını varlıklarıyla ve olaylarıyla satır satır yazan kudret kalemi, Cenâb-ı Hakkın kudret ve iktidarı"
"katre","damla"
"kitab-ı kâinat","kâinat kitabı"
"lem’a","parıltı"
"mahsus","has, özel"
"mâkuliyet","akla uygunluk"
"matbu","(matbaada) basılmış"
"mazhar olmak","nail olmak; ayna olmak"
"menşe","esas, kaynak, kök"
"mevcudat","varlıklar"
"mevzun","ölçülü"
"muhal","imkânsız, olmayacak şey"
"muhit","kuşatan"
"muntazam","düzenli, intizamlı"
"mümtaz","seçkin, üstün"
"nebâtat","bitkiler"
"nev’","çeşit, tür"
"nihayetsiz","sınırsız, sonsuz"
"nispet","oran, kıyas"
"suhulet","kolaylık"
"suubet","zorluk"
"şuur","bilinç, anlayış"
"tab etmek","(bir kitabı ve yazıyı matbaada) basmak"
"teşekkülât","farklı unsurlardan yeni şeylerin meydana gelmesi"
"ulûhiyet","ilâhlık, tanrılık"
"vehim","zan, şüphe, kuruntu"
"vücub","kesinlik, zorunluluk"
"Zât-ı Ehad","her bir varlıkta birliği tecelli eden Zât, Allah"
"zerre","atom, maddenin en küçük parçası"
"zîhayat","canlı, hayat sahibi"
"zira","çünkü"
"cilve","görüntü, yansıma"
"cüz","bölüm, parça"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"eblehce","aptalca, ahmakça"
"ekser","pek çok, çoğunluk"
"elhasıl","kısaca, özetle"
"esmâr","meyveler"
"ezhar","çiçekler"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hat","yazı"
"hurafat","aslı esası olmayan saçma inanışlar; hurafeler"
"hurafe","delile dayanmayan saçma inanış"
"hurufat","harfler"
"hususan","bilhassa, özellikle"
"imtinâ","imkânsızlık"
"isnad etmek","dayandırmak"
"Kadîr-i Mutlak","hiçbir kayıt ve şartla sınırlanmayan ve herşeye gücü yeten sonsuz kudret ve iktidar sahibi Allah"
"kâfi","yeterli"
"kalem-i kudret","kudret kalemi; kainat kitabını varlıklarıyla ve olaylarıyla satır satır yazan kudret kalemi, Cenâb-ı Hakkın kudret ve iktidarı"
"katre","damla"
"kitab-ı kâinat","kâinat kitabı"
"lem’a","parıltı"
"mahsus","has, özel"
"mâkuliyet","akla uygunluk"
"matbu","(matbaada) basılmış"
"mazhar olmak","nail olmak; ayna olmak"
"menşe","esas, kaynak, kök"
"mevcudat","varlıklar"
"mevzun","ölçülü"
"muhal","imkânsız, olmayacak şey"
"muhit","kuşatan"
"muntazam","düzenli, intizamlı"
"mümtaz","seçkin, üstün"
"nebâtat","bitkiler"
"nev’","çeşit, tür"
"nihayetsiz","sınırsız, sonsuz"
"nispet","oran, kıyas"
"suhulet","kolaylık"
"suubet","zorluk"
"şuur","bilinç, anlayış"
"tab etmek","(bir kitabı ve yazıyı matbaada) basmak"
"teşekkülât","farklı unsurlardan yeni şeylerin meydana gelmesi"
"ulûhiyet","ilâhlık, tanrılık"
"vehim","zan, şüphe, kuruntu"
"vücub","kesinlik, zorunluluk"
"Zât-ı Ehad","her bir varlıkta birliği tecelli eden Zât, Allah"
"zerre","atom, maddenin en küçük parçası"
"zîhayat","canlı, hayat sahibi"
"zira","çünkü"
"ahmak","akılsız"
"ayniyet","aynı olma, aynılık"
"cirim","büyüklük"
"çendan","gerçi"
"delâlet etmek","delil olmak, göstermek"
"ehadiyet","İlâhî isimlerin her bir varlıkta ayrı ayrı yansıması"
"ekal","en az"
"elhasıl","kısaca, özetle"
"âşikâre","açıkça"
"basîrâne","bütün incelikler gözetilerek yapılan"
"belâhet","aptallık, ahmaklık"
"cûd ve sehâvet-i mutlaka","sınırsız cömertlik ve ikramseverlik"
"derk etmek","anlamak, algılamak"
"fermân etmek","buyurmak, emretmek"
"fert","birey"
"gayet","son derece"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hakîmâne","bütün hikmetler gözetilerek yapılan"
"haşir","öldükten sonra bedenlerin Allah tarafından tekrar inşa edilerek varlıkların diriltilmesi ve canlandırılması"
"hâtem","mühür"
"hâtem-i vahidiyet","Allah’ın bütün varlıklar üzerinde bulunan birlik mührü"
"hüsn-ü san’at","san’at güzelliği"
"ihyâ-yı arz","kışta ölen yeryüzüne baharda Allah tarafından yeniden hayat verilmesi, canlandırılması"
"insanın haşri","insanların, öldükten sonra dağılmış olan zerreleri âhirette Allah tarafından tekrar bir araya getirilerek bedenlerinin inşa edilmesi ve diriltilmesi"
"intizam-ı mutlak","sınırsız düzenlilik"
"irade","dileme"
"kudret","güç ve iktidar"
"kudret-i fâtıra","herşeyin yaratıcısı olan Allah’ın sonsuz kudreti"
"lem’a","parıltı"
"mahsus","has, özel"
"mâlik","sahip"
"manzum","ölçülü, düzenli; belli bir vezin ve kafiye ile yazılmış şiir şeklinde"
"muntazam","düzenli, tertipli"
"mükemmeliyet-i hilkat","yaratılıştaki mükemmellik"
"mümtaz","seçkin"
"müşahede edilen","görülen, gözlemlenen"
"nev’i","çeşit, tür"
"nihayetsiz","sınırsız, sonsuz"
"nümune","örnek, misâl"
"sehavet-i mutlaka","sınırsız cömertlik"
"sikke-i mahsusa","özel damga"
"suhulet","kolaylık"
"suhulet-i mutlaka","sınırsız kolaylık"
"Sübhan Dağı",""
"sür’at ve vüs’at-i mutlaka","sınırsız hız ve genişlik"
"sür’at-i mutlaka","sınırsız hız"
"tasarruf-u azîm","büyük tasarruf; herşeyi kendi emri altında tutarak dilediğini dilediği şekilde yapmak"
"vüs’at-i mutlaka","sınırsız genişlik"
"zarfında","içinde"
"Zât-ı Zülcelâl","sonsuz büyüklük ve azamet sahibi olan Zât, Allah"
"zîşuur","akıl ve şuur sahibi"
"envâ","türler, çeşitler"
"esmâ","isimler"
"gayet","son derece"
"haşir ve neşretmek","toplamak ve yaymak"
"haşir","öldükten sonra bedenlerin Allah tarafından tekrar inşa edilerek varlıkların diriltilmesi, canlandırılması"
"haşretmek","diriltmek"
"haşr-i bahar","bahar mevsiminde bitkilerden hayvanlara kadar bütün bedenlerin inşa edilmesi ve diriltilmesi"
"haşr-i kıyamet","bütün varlıkların bedenlerinin kıyametten sonra ahiret âleminde tekrar inşa edilip diriltilmesi"
"hâtem-i vahidiyet","varlık dünyası üzerinde genel olarak Allah’ın birliğini gösteren mühür"
"hayvanat","hayvanlar"
"icad etmek","var etmek, yaratmak"
"ihtilât","karışıklık"
"ihyâ-yı arz","kış mevsiminde ölen yeryüzüne baharda Allah tarafından yeniden hayat verilmesi, canlandırılması"
"imtiyaz","farklı, seçkin"
"intizam","düzenlilik"
"kaside","övgü şiiri; on beş beyitten az olmayan, bütün beyitlerin ikinci dizeleri en baştaki beyit ile kafiyeli olan ve çoğu kez büyükleri övmek için yazılan divan edebiyatı manzumesi"
"kâtip","yazan, yazıcı"
"kemâl-i intizam","kusursuz ve eksiksiz düzen"
"kitab-ı kebîr-i âlem","büyük bir kitap olan âlem"
"küll","bütün"
"lâkin","ama, fakat"
"lem’a","parıltı"
"mahlûk-u cüz’î","ferdî, bireysel mahlûk; mahlûkların her bir bireyi"
"mecmuu âlem","varlıklar âleminin tamamı, kâinatın hepsi"
"mevzun","ölçülü ve dengeli"
"misâl","örnek"
"misliyet","benzerlik"
"muhtelif","çeşitli, ayrı ayrı"
"müşabehet","benzeşme"
"Nakkaş-ı Ezelî","varlıkları mükemmel güzellikteki nakışlarla yaratan, başlangıcı olmayan sonsuz varlığa sahip olan Allah"
"nebatat","bitkiler"
"nefis","bir varlığın bizzat kendisi"
"nev’i","çeşit, tür"
"nihayet derecede","sonsuz seviyede"
"nihayetsiz","sınırsız, sonsuz"
"nümune","örnek, misâl"
"sahife-i arz","yeryüzü sahifesi"
"Sâni","herşeyi eşsiz ve mükemmel san’atlarla yaratan Allah"
"sath-ı arz","yeryüzü"
"sehivsiz","yanılmadan, şaşırmadan"
"sikke","damga"
"sikke-i ehadiyet","her bir varlık üzerinde ayrı ayrı Allah’ın birliğini gösteren damga"
"sûret","biçim"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve sadece Ona ait kılma"
"turra-i vahdet","varlıklar üzerinde Allah’ın birliğini gösteren ve sadece Ona özel olan mühür, tuğra (Yani sebepsiz, vasıtasız olarak, doğrudan, bir olan Allah’ın yarattığını gösteren tuğra; “ruh”un yaratılması gibi…)"
"vaz edilme","konulma, yerleştirilme"
"vecih","yön, tarz"
"vücud","varlık, beden, var oluş"
"âşikâre","açıkça"
"basîrâne","bütün incelikler gözetilerek yapılan"
"belâhet","aptallık, ahmaklık"
"cûd ve sehâvet-i mutlaka","sınırsız cömertlik ve ikramseverlik"
"derk etmek","anlamak, algılamak"
"fermân etmek","buyurmak, emretmek"
"fert","birey"
"gayet","son derece"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hakîmâne","bütün hikmetler gözetilerek yapılan"
"haşir","öldükten sonra bedenlerin Allah tarafından tekrar inşa edilerek varlıkların diriltilmesi ve canlandırılması"
"hâtem","mühür"
"hâtem-i vahidiyet","Allah’ın bütün varlıklar üzerinde bulunan birlik mührü"
"hüsn-ü san’at","san’at güzelliği"
