"kelime","anlam"
"hüccet","kanıt, delil"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması"
"hatip","hitap eden, konuşan"
"din-i hak","hak din"
"cemiyet","topluluk"
"hakikat","bir şeyin gerçek mahiyeti, gerçek, doğru"
"ruh u can","ruh ve can; büyük bir istek"
"misli","benzeri"
"mu’cize-i ekber","en büyük mu’cize"
"saniyen","ikinci olarak"
"mu’cize-i kübrâ","büyük mu’cize"
"muannid","inatçı, inanmamakta direnen"
"hissiyat","duygular, hisler"
"tenvir etme","aydınlatma, ışıklandırma"
"hazine-i Kur'âniye","Kur’ân hazinesi"
"dellâllık","ilân edicilik, rehberlik"
"me'haz","kaynak"
"merci","başvurulacak, sığınılacak yer"
"mu’cize-i mâneviye","mânevî mu’cize"
"zındık","dinsiz"
"galebe çalma","üstün gelme"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"daire-i âfâk","çok büyük ve geniş daire"
"Meyve","Meyve Risalesi; On Birinci Şua"
"gaflet","duyarsızlık, âhirete ve Allah’ın emir ve yasaklarına duyarsız davranma hâli"
"nuru tevhid","her şeyin bir olan Allah’a ait olduğunu gösteren nur, aydınlık"
"elzem","çok gerekli"
"tedrisat","eğitim ve öğretim kurumları"
"hususî","özel"
"binaen","dayanarak"
"şakirt","talebe, öğrenci"
"dershane-i Nuriye","Risale-i Nur’un okunduğu yerler"
"hakikat","gerçek, esas; bir şeyin gerçek mahiyeti"
"izah","açıklama"
"haşiye","dipnot"
"taallüm etme","öğrenme"
"marifet","bilme ve tanıma"
"müştak","arzulu, çok istekli"
"mukabil","karşılık, denk gelen"
"inşaallah","Allah dilerse, izin verirse"
"temin etme","sağlama"
"hayat-ı dünyeviye ve siyasiye ve uhreviye","dünya hayatı, siyasî hayat ve âhiret hayatı"
"lemeat","parıltılar"
"dellâl","duyurucu, ilân edici"
"terviç","bir düşünceyi tutma, destekleme"
"neşr","yayımlama"
"kefaret","günahın bağışlanmasına vesile olan şey"
"müthiş","dehşet veren, korkutan"
"sed","engel"
"salisen","üçüncü olarak"
"Ramazan-ı Şerif","mübarek Ramazan ayı"
"elemli","acı veren, üzücü"
"meşgale","meşguliyet, iş"
"mu’cizat","mu’cizeler; insanların benzerini yapmakta âciz kaldıkları olağanüstü hâller, işler"
"cüz","kısım, parça"
"keramet","Allah’ın bir ikramı olarak, görünen olağanüstü hâl"
"suret","biçim, şekil"
"ders-i Kur’âniye","Kur’ân dersi"
"ruh u can","ruh ve can; çok büyük istek, bütün içtenlik"
"kast u azmetmek","kesin olarak amaçlayıp karar vermek"
"tab etmek","yazmak, basmak"
"galebe","üstünlük"
"fütuhat","fetihler, zaferler, başarılar"
"müsadere edilen","toplanan"
"fâ’l-i hayır","hayırlı iş"
"serbestiyet","serbestlik"
"fütuhat-ı Nuriye","Risale-i Nur’un fetihleri, açılımları"
"maslahat-ı Nuriye","Risale-i Nur’un yararına, faydasına"
"hizmet-i Nuriye","Risale-i Nur’la yapılan Kur’ân hizmeti"
"muvaffakiyet","başarı"
"mahfuziyet","saklı, korunmuş olma"
"Nur dairesi","Risale-i Nur dairesi"
"ebed","sonsuz"
"minnettar","şükran duyma"
"âmin","“Allah’ım kabul eyle”"
"hemşire","kız kardeş"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"pür-nur","nur dolu, nur içinde"
"risale","mektup; küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"Medrese-i Nuriye","Risale-i Nur’un okunduğu yerler"
"şakirt","talebe, öğrenci"
"umum","genel, herkes"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"muallim","öğretmen"
"hariç","dışarı"
"muarız","karşı gelen, muhalif"
"mağlûp olma","yenilgiye uğrama"
"zahiren","dış görünüş itibariyle"
"hakikaten","gerçekten"
"menfaatli","çıkarlı, yararlı"
"tesanüd","dayanışma"
"erkân","Risale-i Nur’un önde gelen talebeleri"
"sebebiyet verme","sebep olma"
"ezcümle","bu cümleden, meselâ, örneğin"
"sebebiyet","sebep olma"
"ihtiyar","irade"
"hakikat","asıl, gerçek"
"ihsas edilmek","hissettirilmek"
"zemin","yer, dünya"
"ihzar edilme","hazırlanma"
"müstehak","hak eden"
"tenvir","aydınlatma, nurlandırma"
"hakkaniyet","doğruluk, gerçekçilik"
"nevi","çeşit, tür"
"istikbal","gelecek"
"keyfî","isteğe, arzuya göre"
"nazara almak","göze almak"
"muannid","inatçı, inanmamakta direnen"
"müttefikan","birleşerek, fikir birliğiyle"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"inayet-i İlâhiye","Allah’ın inâyeti, yardımı"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl"
"istilâ","işgal etme, ele geçirme"
"Hareket-i Milliye","Birinci Dünya Savaşının ardından İstanbul’u işgal eden İngilizler’e karşı ortaya çıkan direniş hareketi"
"ecnebî","yabancı"
"taarruz etmek","saldırmak"
"divan-ı riyaset","divan başkanlığı, başkanlık makamı"
"reis","başkan"
"hiddet","öfke"
"tarziye","özür dileme"
"müdafaat","müdafaalar, savunmalar"
"hakperestane","hakkı üstün tutarak, doğruluk taraftarı olarak"
"musalâhakârane","barışarak, barış içinde"
"ittifak","birleşme, birlik"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"mu’cize-i mânevî","mânevî mu’cize"
"kat’î","kesin"
"ihtar","hatırlatma, ikaz"
"müşevveş","dağınık, karışık, düzensiz"
"tashih","düzeltme"
"ıslah","düzelme"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"evvelâ","birincisi"
"bakiye","arta kalan"
"savab","doğru"
"leffen","ekli, bitişik"
"saniyen","ikinci olarak"
"müsaadekârane","müsaade edici olarak, izin verici olarak"
"takdirkârane","takdir ederek"
"nazar","bakış, görüş, düşünce"
"tazyik","baskı"
"maslahat","fayda, gaye"
"neşretmek","yaymak"
"sırran tenevveret","gizli ve sır perdesi altında parlama, hizmeti yaygınlaştırma"
"münafi","aykırı, zıt"
"ihtiyat","önlem alma, tedbirli hareket etme"
"salisen","üçüncü olarak"
"muallim","öğretmen"
"nâşir","neşreden, yazıp yayan"
"mahdum","oğul, evlât"
"mukabil","karşılık"
"ruh u can","ruh ve can; bütün içtenlik"
"sebatkârâne","kararlı olarak"
"muvaffakiyet","başarı"
"lâhika","Üstad Bediüzzaman’ın talebeleriyle yaptığı mektup yazışmalarından meydana gelen Yirmi Yedinci Mektup"
"leffen","ekli, bitişik"
"rabian","dördüncü olarak"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"muvaffak","başarılı"
"âmin","“Allah’ım kabul eyle”"
"hâmisen","beşinci olarak"
"peder","baba"
"valide","anne"
"hararetli","sıcak şekilde, coşkulu"
"iştiyak","arzu, istek"
"mâsum","günahsız, temiz, saf; çocuk"
"hikmet","gaye, anlam, sebep, sır"
"ihtar edilmek","hatırlatılmak"
"taife","grup, topluluk"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"saadet","mutluluk"
"tehlike-i mânevî","mânevî tehlike"
"şakirt","talebe, öğrenci"
"imtizaç etmek","birbiriyle karışmak, kaynaşmak"
"menfî","sürgün edilmiş"
"serbestiyet","serbestlik"
"bedel","karşılık"
"Nur dairesi","Risale-i Nur dairesi"
"aziz","çok değerli, izzetli"
"banknot","kâğıt para"
"cereyan","akım, hareket"
"Diyanet Reisi","Diyanet İşleri Başkanı"
"enaniyetli","bencil, gururlu"
"erkân","Nur talebelerinin önde gelenleri"
"erzak","rızıklar, yenilecek ve içilecek şeyler"
"fütuhat","fetihler, zaferler, başarılar"
"galebe etmek","üstün gelmek"
"hikmet","gaye, sebep, sır"
"ihtiyat","önlem alma, tedbirli hareket etme"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"iştiyak","arzu, istek"
"kanaat etme","razı olma, yetinme"
"kudsî","kutsal; Kur’ân hakikatlerine ait"
"lehinde","tarafında"
"medar olmak","sebep olmak, vesile olmak"
"mukabil","karşılık"
"musalâha","barışma"
"nâşir","neşreden, yazıp yayan"
"nazar","bakış"
"neşr","yazma, yayımlama"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümleri"
"serbestiyet","serbestlik"
"sıddık","çok doğru ve bağlı"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"şerait","şartlar"
"tab etmek","yazmak, basmak"
"takdir","birşeyin değerini anlama ve ilân etme"
"tayınat","erzak, yiyecek, gıda"
"terviç etmek","kıymet ve değerini arttırmak"
"vâris","mirasçı"
"vazife-i ilmiye","ilmi görev"
"aziz","çok değerli, izzetli"
"banknot","kâğıt para"
"cereyan","akım, hareket"
"Diyanet Reisi","Diyanet İşleri Başkanı"
"enaniyetli","bencil, gururlu"
"erkân","Nur talebelerinin önde gelenleri"
"erzak","rızıklar, yenilecek ve içilecek şeyler"
"fütuhat","fetihler, zaferler, başarılar"
"galebe etmek","üstün gelmek"
"hikmet","gaye, sebep, sır"
"ihtiyat","önlem alma, tedbirli hareket etme"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"iştiyak","arzu, istek"
"kanaat etme","razı olma, yetinme"
"kudsî","kutsal; Kur’ân hakikatlerine ait"
"lehinde","tarafında"
"medar olmak","sebep olmak, vesile olmak"
"mukabil","karşılık"
"musalâha","barışma"
"nâşir","neşreden, yazıp yayan"
"nazar","bakış"
"neşr","yazma, yayımlama"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümleri"
"serbestiyet","serbestlik"
"sıddık","çok doğru ve bağlı"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"şerait","şartlar"
"tab etmek","yazmak, basmak"
"takdir","birşeyin değerini anlama ve ilân etme"
"tayınat","erzak, yiyecek, gıda"
"terviç etmek","kıymet ve değerini arttırmak"
"vâris","mirasçı"
"vazife-i ilmiye","ilmi görev"
"alâmet","belirti, işaret"
"âlem-i İslâm","İslâm dünyası"
"Arabî","Arapça"
"bahane","gerekçe, mazeret"
"enaniyet","ben, benlik"
"hakikat","gerçek, doğru"
"hariç","dış"
"hayat-ı diniye","dinî hayat"
"heyet-i ilmiye","ilmi heyet"
"hudut","sınır"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"imtiyaz","ayrıcalık, farklılık"
"inkişaf","açığa çıkma, gelişme"
"iştirak","ortak olma, katılma"
"ittihad-ı İslâm","İslâm birliği"
"kader-i İlâhî","Allah’ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"mecmua","kitap"
"merdud","reddedilmiş, geri çevrilmiş"
"müştak","arzulu, çok istekli"
"nevi","çeşit, tür"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"rağbet","düşkünlük, istek"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sırr-ı ihlâs","ihlâs sırrı"
"siyaset-i İslâmiye","İslâm siyaseti, idaresi"
"şakirt","talebe, öğrenci"
"şöhretperestlik","şöhret düşkünü"
"tab etmek","yazmak, basmak"
"takdir etmek","birşeyin değerini anlama ve ilân etme"
"tetkik etmek","incelemek"
"ulema","âlimler"
"Zülfikar","Risale-i Nur’dan Kur’ân ve Peygamber Efendimizin (a.s.m.) mu’cizelerine dair bahislerin toplandığı eser"
"âhir","son"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cezbedârâne","kendinden geçerek"
"derc edilmek","yerleştirilmek"
"hakikat","gerçek"
"hâmisen","beşincisi"
"havale etmek","göndermek"
"hülâsa","özet"
"Hüve Nüktesi","On Üçüncü Sözün sonlarında yer alan bir bölüm"
"ihsan","bağış, ikram"
"inayat","yardımlar"
"intişar","yayılma"
"kıymettar","kıymetli, değerli"
"mâsum","günahsız, temiz, saf"
"mazhar","erişme, nail olma"
"mesmuat","işitilenler"
"mezkûr","adı geçen, anılan"
"muhtasar","kısa, özet"
"mücmel","kısa, öz"
"müellif","telif eden, yazan"
"nazaran","bakarak, –göre"
"neşretmek","yazmak, yayımlamak"
"nûn-u na’büdü","Fatiha Sûresinde geçen “nâbüdü” kelimesindeki “nûn” harfi"
"nur-u imanî","iman nuru, aydınlığı"
"nükte","ince ve derin anlam"
"rabian","dördüncü olarak"
"revaç","rağbet, değer, kıymet"
"sadakat","bağlılık, sebat"
"sair","diğer, başka"
"seyahat-i hayaliye","hayalî yolculuk"
"sıddık","çok doğru ve bağlı"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"suret","biçim"
"şakirt","talebe, öğrenci"
"şehadet","şahidlik, tanıklık"
"zerre","atom, en küçük madde parçası"
"Zülfikar","Risale-i Nur’dan Kur’ân ve Peygamber Efendimizin (a.s.m.) mu’cizelerine dair bahislerin toplandığı bir eser"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"banknot","kâğıt para"
"bedel","karşılık"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cihan","dünya"
"dahilinde","içerisinde"
"fütuhat","fetihler, zaferler, başarılar"
"hakikat","gerçek"
"hal-i hâzır","şimdiki zaman, şimdiki hâl"
"has şakirtler","Üstadın çok değer verdiği ilk sıradaki talebeleri"
"hissedar","pay sahibi"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"kemâl-i şevk","tam bir istek ve arzu"
"men","yasaklama"
"mes’ut","mutlu"
"muhabere","haberleşme"
"müellif","telif eden, yazan"
"mütebaki","geri kalan kısım"
"nâşir","neşreden, yazıp yayan"
"neşr","yazma, yayımlama"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"Rehber","Gençlik Rehberi, Risale-i Nur’un çeşitli yerlerinden derlenerek hazırlanan risale"
"revaç","rağbet, değer, kıymet"
"setretmek","örtmek, gizlemek"
"sıddık","çok doğru ve bağlı"
"şakirt","talebe , öğrenci"
"tasdik etmek","doğrulamak, onaylamak"
"temellük edilmek","kendine mal edilmek"
"tensip etmek","uygun görmek"
"umum","genel, herkes"
"vaad eden","söz veren"
"âmin","“Allah’ım kabul eyle”"
"azimkârane","gayretli, kararlı bir şekilde"
"azmeden","gayret eden"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"faal","çalışkan, hareketli"
"fedakârane","fedakârca"
"fütuhat","fetihler, zaferler, başarılar"
"hakaik","hakikatler, gerçekler, doğrular"
"hakikî","asıl, gerçek"
"has şakirtler","Üstadın çok değer verdiği önde gelen talebeleri"
"havali","çevre, yöre"
"hüsn-ü misal","güzel bir örnek"
"inkişaf","açığa çıkma, gelişme"
"mesrur","sevinçli, mutlu"
"muvaffak","başarılı"
"muvaffakiyet","başarı"
"mücmelen","kısaca, özetle"
"müdafaat","müdafaalar, savunmalar"
"müfti-i belde","belde, şehir müftüsü"
"münevver","nurlanmış, aydınlanmış"
"müştak","düşkün, çok istekli"
"Nur dairesi","Risale-i Nur dairesi"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"rabian","dördüncü olarak"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"selâmet","esenlik, rahatlık"
"sıhhat","sağlamlık, sağlık"
"tebliğ etmek","bildirmek, ulaştırmak"
"Teşrin","Rumi takvime göre yılın on ve on birinci aylarına verilen isim"
"umum","genel, herkes"
"vâiz","nasihat veren, dinî konular hakkında bilgi ve öğüt veren"
"aziz","çok değerli, izzetli, saygın"
"beyan etmek","açıklamak, izah etmek"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cüz","Kur’ân’ın bölündüğü otuz kısımdan biri, bölüm"
"entari","tek parçadan oluşan uzun giysi"
"hususan","özellikle"
"inşaallah","Allah dilerse, izin verirse"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl"
"leyâli-i aşere","on mübârek gece"
"mecmua","kitap; belli bir konuda yazılan bir araya toplanmasından oluşan kitapçık"
"mu’cizatlı","mu’cizeli, mu’cizelerle dolu"
"mu’cize","insanların benzerini yapmakta âciz kaldıkları olağanüstü işler"
"mukabil","karşılık"
"muvaffak etmek","yardım ederek başarı sağlamak"
"nâşir","neşreden, yazıp yayan"
"peder","baba"
"Rehber","Gençlik Rehberi, Risale-i Nur’un çeşitli yerlerinden derlenerek hazırlanan bir risale"
"sıddık","çok doğru ve bağlı"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"Sûre-i Rahmân","Râhman Sûresi, Kur’ân-ı Kerimin 55. sûresi"
"tab etme","yazmak, basmak"
"takdir etmek","belirlemek, değer biçmek"
"tensib","uygun görme"
"tevafuk","uygunluk, denk gelme"
"tevafukat-ı lâtife","ince ve güzel uygunluklar, uyumluluklar"
"umum","genel, herkes"
"yekûn","toplam"
"aziz","çok değerli, izzetli, saygın"
"beyan etmek","açıklamak, izah etmek"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cüz","Kur’ân’ın bölündüğü otuz kısımdan biri, bölüm"
"entari","tek parçadan oluşan uzun giysi"
"hususan","özellikle"
"inşaallah","Allah dilerse, izin verirse"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl"
"leyâli-i aşere","on mübârek gece"
"mecmua","kitap; belli bir konuda yazılan bir araya toplanmasından oluşan kitapçık"
"mu’cizatlı","mu’cizeli, mu’cizelerle dolu"
"mu’cize","insanların benzerini yapmakta âciz kaldıkları olağanüstü işler"
"mukabil","karşılık"
"muvaffak etmek","yardım ederek başarı sağlamak"
"nâşir","neşreden, yazıp yayan"
"peder","baba"
"Rehber","Gençlik Rehberi, Risale-i Nur’un çeşitli yerlerinden derlenerek hazırlanan bir risale"
"sıddık","çok doğru ve bağlı"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"Sûre-i Rahmân","Râhman Sûresi, Kur’ân-ı Kerimin 55. sûresi"
"tab etme","yazmak, basmak"
"takdir etmek","belirlemek, değer biçmek"
"tensib","uygun görme"
"tevafuk","uygunluk, denk gelme"
"tevafukat-ı lâtife","ince ve güzel uygunluklar, uyumluluklar"
"umum","genel, herkes"
"yekûn","toplam"
"acip","acayip, tuhaf"
"alâkadar","alâkalı, ilgili"
"biçare","çaresiz"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cüz’î","az, küçük, ferdî"
"ders-i hakikat","hakikat dersi"
"elîm","acı ve sıkıntı veren"
"emare","belirti, işaret"
"esbap","sebepler"
"evham","kuruntular, şüpheler"
"gayr-ı resmî","resmi olmayan"
"habbeyi kubbe yapmak","en küçük meseleleri olduğundan büyük göstermek"
"hane","ev"
"himaye etmek","korumak"
"ihsan","bağış, ikram, lütuf"
"imdad","yardım"
"inayet-i İlâhiye","Allah’ın inâyeti, yardımı"
"inkişafat","inkişaflar; açılmalar, açığa çıkmalar"
"isnad etmek","dayandırmak"
"istikamet","doğru yolda olma"
"ittiham","suçlama"
"kanaat gelmek","inanmak, razı olmak"
"kat’î","kesin olarak"
"kemâl-i sadakat ve ihlâs","tam ve mükemmel bağlılık ve samimiyet"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"keramet-i Nuriye","Allah’ın bir ikramı olarak, Risale-i Nur’da görünen olağanüstü hâl"
"kerem","cömertlik, ikram"
"lekedar","lekeli, ayıplanmış"
"mâruz","hedef olma, yüz yüze gelme"
"mâsum","günahsız, temiz, saf"
"mecruh","yaralı, yaralanmış olan"
"medar","dayanak, kaynak"
"muhakemesiz","akıl yürütüp iyi bir neticeye varamayan"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"suret","biçim"
"şakirt","talebe, öğrenci"
"tabiat","yaratılış, mizaç"
"taharrî","araştırma, inceleme"
"vaziyet","durum, hâl"
"zındık","dinsiz"
"âhir","son"
"âlem-i misal","bütün varlıkların ve olayların görüntülerinin yansıdığı madde ötesi âlem"
"ashab","arkadaşlar, sahipler"
"câmid","cansız, katı"
"esbab","sebepler"
"fâni","geçici, ölümlü"
"fâniyât","fânîler, ölümlüler"
"fevkinde","üstünde"
"hâdisât-ı dünyeviye","dünyaya ait olaylar"
"hadsiz","sayısız, sınırsız"
"Hakîm-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeyi hikmetle yapan Allah"
"hâtırat","hâtıralar, anılar"
"hikmet","Cenâb-ı Hakkın her şeyi belirli bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"hususan","özellikle"
"Hüve Nüktesi","On Üçüncü Sözün son kısmında yer alan bir bölüm"
"ilmelyakîn","ilme ve sağlam delillere dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"kalem-i kader ve hikmet","Allah’ın olacak hadiseleri olmadan önce bilip, belli bir amaca yönelik olarak yazması"
"kalem-i kader ve kudret","Allah’ın olacak hâdiseleri olmadan önce bilip takdir etmesi ve güç ve kudretiyle yaratması"
"kat’î","kesin"
"kemâl-i intizam","kusursuz derecede düzenlilik"
"kuvve","duygu"
"kuvve-i hâfıza","hafıza duygusu, bellek"
"kuvve-i hayaliye","hayal duygusu, gücü"
"levha","tablo"
"Levh-i Mahfuz","herşeyin bütün ayrıntılarıyla yazıldığı kader levhası"
"muhal","imkânsız, olmayacak şey"
"mütebaki","geri kalan kısım"
"nihayetsiz","sınırsız, sonsuz"
"nutfe","memelilerin yaratıldığı su, meni"
"nümune-i ekber ve âzam","âzam çok büyük örnek"
"saadet-i ebediye","sonu olmayan, sonsuz mutluluk"
"sermedî","daimî, sürekli"
"sinema-i uhreviye","âhirete ait sinema"
"tabiat","canlı cansız bütün varlıklar, doğa, maddî âlem"
"temâşâgâh","seyir yeri"
"tesadüf","rastlantı"
"unsur","madde"
"vaziyet","durum, hâl"
"vecih","şekil, tarz"
"zâil","geçip gidici, yok olucu"
"âsâb","sinirler"
"aziz","çok değerli, izzetli, saygın"
"Cenâb-ı Erhamürrahîmin","merhametlilerin en merhametlisi olan sonsuz şeref ve azamet sahibi yüce Allah"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"dahil","iç"
"def etmek","gidermek, uzaklaştırmak"
"ehl-i dalâlet ve sefahet","doğru ve hak yoldan sapanlar ve yasak zevk ve eğlencelere düşkün olanlar"
"ekser","pek çok"
"faal","çalışkan"
"fütuhat","fetihler, zaferler, başarılar"
"habbeyi kubbe yapma","en küçük meseleleri abartarak olduğundan büyük gösterme"
"hacc-ı ekber","arefesi Cuma’ya rastlayan hac"
"hane","ev"
"hariç","dış"
"hıfz","koruma, muhafaza etme"
"hilâf-ı memûl","umulanın tersine, beklenin aksine"
"himayet","koruma"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ihtimal-i kavî","kuvvetli, sağlam ihtimal"
"ihtiyarsız","irade dışı, istemeden"
"ihtiyat","tedbirli hareket etme"
"inayet","yardım, ikram"
"inayet-i İlâhiye","Allah’ın inâyeti, yardımı"
"İnebolu",""
"intişar etmek","yayılmak"
"kemâl-i merhamet","kusursuz merhamet"
"leyali-i aşere","on mübârek gece"
"mecmua","kitap; belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitapçık"
"muhabere","haberleşme, konuşma"
"nevi","çeşit"
"Nur dairesi","Risale-i Nur dairesi"
"Nur hizmeti","Risale-i Nur hizmeti"
"ruh u can","ruh ve can; çok büyük istek"
"safdil","saf kalpli, kolay aldanabilen"
"saniyen","ikinci olarak"
"sebatkâr","sebat eden, ciddî"
"sıddık","çok doğru ve bağlı"
"sükûnet","sakinlik, durgunluk"
"şakirt","talebe, öğrenci"
"taharri","araştırma, inceleme"
"teessürat","üzüntüler"
"teessürat-ı mânevî","mânevî üzüntüler"
"vukuat","polisi ilgilendiren olaylar"
"acip","acayip, şaşırtıcı tuhaf"
"âkıbet","netice, son"
"aziz","çok değerli, izzetli, saygın"
"beyan etmek","açıklamak, izah etmek"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"elem","acı, keder, sıkıntı"
"elîm","acı ve sıkıntı veren"
"hadsiz","sonsuz, sınırsız"
"hane","ev"
"istimal etmek","kullanmak"
"izzet","değer, yücelik"
"lâtif","ince, güzel"
"macera-yı hayat","hayat macerası"
"malûm","bilinen, belli"
"mebus","milletvekili"
"sıddık","çok doğru ve bağlı"
"şehid","Allah yolunda canını feda eden Müslüman"
"şenî","kötü, çirkin, alçakça"
"şükür","Allah’a karşı minnet duyma, teşekkür etme"
"tab eden","yazan, basan"
"tarassut etmek","gözetlemek"
"tarih-i hayat","hayat tarihi, özgeçmiş"
"teessüf","hayıflanma, üzülme"
"tefrik etmek","ayırmak"
"umum","genel, herkes"
"yevm-i mahsus","özel gün"
"akîm","neticesiz, sonuçsuz"
"bedbaht","kötü talihli, alçak"
"beyan","açıklama, anlatım"
"düstur-u hayat","hayat prensibi"
"ehl-i garaz","kin ve düşmanlık güdenler"
"esaret","esirlik, tutsaklık"
"ezvak","zevkler, lezzetler"
"hatip","camide hutbe okuyan"
"hevesat","gelip geçici, nefsin hoşuna giden istek ve arzular"
"hıfz","koruma, muhafaza etme"
"himaye etmek","korumak"
"himayet","koruma"
"hizmet-i imaniye ve Kur’âniye","iman ve Kur’ân hizmeti"
"hizmet-i imaniye","iman hizmeti"
"hususî","özel"
"içtimaî","toplumsal, sosyal"
"ihsan","bağış, ikram"
"ihtiyat","önlem alma, tedbirli hareket etme"
"inayet-i İlâhiye","Allah’ın inâyeti, yardımı"
"işâ","yatsı namazı"
"kat’î","kesin"
"kâtib","yazan"
"kudsî","kutsal"
"lekedar","lekeli, ayıplanmış"
"minnet","iyilik karşısında kendini borçlu hissetme"
"muktedir","güç ve iktidar sahibi"
"nefis","bir kimsenin kendisi; insanı daima kötülüğe, geçici zevk ve isteklere sevk eden duygu"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sefih","yasak zevk ve eğlencelere aşırı düşkün olan"
"selâmet","esenlik, güven"
"şakirt","talebe"
"tarih-i hayat","hayat tarihi, özgeçmiş"
"tebrie etmek","kusur ve noksandan uzak tutmak"
"âhir zaman","dünya hayatının kıyamete yakın son devresi"
"aziz","çok değerli, izzetli, saygın"
"beşer","insan"
"fütuhat","fetihler, zaferler"
"hakikat","gerçek, doğru"
"hâlis","içten, katıksız, samimî"
"has","özel; kıymetli olan ve ileri gelen mühim yakınlar topluluğu"
"hâvi","ihtiva eden, içine alan"
"hemşire","kız kardeş"
"hikmet","gaye, sebep"
"hüccet","kanıt, delil"
"intişar etmek","yayılmak"
"kat’î","kesin"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması"
"kudsî","kutsal, yüce"
"leffen","ekli, bitişik"
"leyali-i aşere","on mübârek gece"
"maddiyun fikri","maddecilik, materyalizm"
"maddiyun ve tabiiyyun tâunu","her şeyin tabiatın tesiriyle meydana geldiğini ve her şeyi madde ile açıklamaya çalışma hastalığı"
"Mehdî-i Âl-i Resul","Resulullah’ın neslinden gelen, âhir zamanın en büyük mürşidi, hidâyete sevk edicisi"
"mesail","meseleler"
"musırrâne","ısrarlı bir şekilde"
