"kelime","anlam"
"mu’cize-i garrâ","büyük ve parlak mu’cize (bk. a-c-z)"
"muntazam","düzenli (bk. n-ẓ-m)"
"müdahale","karışma"
"neferat","askerler, erler"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"nüfus-u İslâmiye","Müslüman nüfus (bk. n-f-s; s-l-m)"
"serâpâ","baştan başa"
"serkeş","başkaldıran, isyan eden"
"şehadet","şahidlik, tanıklık (bk. ş-h-d)"
"şeriat","Allah tarafından bildirilen emir ve yasaklara dayanan hükümlerin hepsi (bk. ş-r-a)"
"şeriat-ı garrâ","büyük ve parlak şeriat, İslâmiyet (bk. ş-r-a)"
"tarih-i âlem","dünya tarihi (bk. a-l-m)"
"tebliğ","bildirme"
"tenakus","eksilme, noksanlaşma"
"uhde","üzerine alma"
"ukde-i hayatiye","hayat çekirdeği, hayat düğümü (bk. ḥ-y-y)"
"ulü’l-emir","emir sahipleri, idareciler, devleti idare edenler"
"zabit","subay"
"zaifü’l-akide","imanı zayıf"
"bel’ etmek","yutmak, ortadan kaldırmak"
"binaenaleyh","bundan dolayı"
"bîtaraf","tarafsız"
"cemiyet","topluluk, dernek, örgüt (bk. c-m-a)"
"cüz'î","az, küçük (bk. c-z-e)"
"ehl-i ilim","ilim ehli, âlimler (bk. a-l-m)"
"fenn-i harp","harp ilmi, harp sanatı, savaş tekniği"
"fırka","topluluk, grup (bk. a-r-f)"
"halel","eksiklik, zarar"
"hamiyet-i İslâmiye","İslâmı koruma, Müslümana sahip çıkma gayreti (bk. s-l-m)"
"harekât","hareketler, davranışlar"
"hayat-ı İslâmiye","İslâmî hayat (bk. ḥ-y-y; s-l-m)"
"hazakat","ihtisas, maharet, ustalık"
"hendese","mühendislik ilmi, plân ve geometri ilmi"
"himmet","gayret, çalışma"
"husumet","düşmanlık"
"hükûmet-i meşrua","hukuka, kanuna uygun hükûmet (bk. ḥ-k-m; ş-r-a)"
"hükûmet-i meşruta-i meşrua","şeriata uygun meşrutiyet hükûmeti (bk. ḥ-k-m; ş-r-a)"
"ihtar-ı mühim","önemli ikaz, uyarı"
"ihtiyat","tedbirli hareket etme"
"inkılâp","büyük değişim, dönüşüm"
"intaç etme","netice verme, doğurma"
"irşad","doğru yolu gösterme (bk. r-ş-d)"
"istibdad-ı mânevî","mânevî baskı (bk. a-n-y)"
"istibdat","baskı, zulüm"
"istimal","kullanma"
"itidal","her konuda orta yolu tutma, aşırıya kaçmama (bk. a-d-l)"
"kezalik","böylece"
"kıyam","ayaklanma, isyan (bk. ḳ-v-m)"
"mabeyn","ara, iki şeyin arası"
"mahir","maharetli, becerikli"
"mani-i istifade","yararlanmaya engel"
"meharet","ustalık, beceriklilik"
"menfaat","çıkar, kişisel yarar"
"menfur etme","nefret edilen birşey hâline getirme"
"muzır","zararlı"
"mühendis-i mâhir","alanında maharet sahibi, becerikli olan mühendis"
"münafi","zıt, aykırı"
"münevverü’l-fikir","fikri aydınlanmış (bk. n-v-r; f-k-r)"
"münkalip","başka bir hâle dönmüş, dönüşmüş"
"nâmeşrû","dînen uygun ve helâl olmayan (bk. ş-r-a)"
"nihayet","son"
"sahib-i ağraz","kin ve garaz sahipleri"
"sahir","sihirbaz"
"sebeb-i tefrika","tefrika sebebi, ayrılış sebebi"
"seviye-i irfan","kültür seviyesi (bk. a-r-f)"
"şeriat-ı garrâ","büyük ve parlak şeriat, İslâmiyet (bk. ş-r-a)"
"taassup","aşırı derecede, körü körüne bağlılık"
"tabib-i hâzık","uzman doktor"
"tahakkümat","zorbalıklar, hükmetmeler"
"tenkidat-ı siyaset","siyaset eleştirileri, tenkitleri"
"terakki","ilerleme, yükselme"
"teşettüt-ü efkâr","fikirlerin ayrılması, dağılması (bk. f-k-r)"
"umumî","genel, herkese ait"
"yed-i beyzâ-i Mûsâ","Hz. Mûsâ’nın beyaz ve parlak eli Hz. Mûsâ’nın firavuna karşı, mu’cize olarak nurlu görünen parlak eli"
"zabit","subay"
"zemin","yer, ortam"
"bel’ etmek","yutmak, ortadan kaldırmak"
"binaenaleyh","bundan dolayı"
"bîtaraf","tarafsız"
"cemiyet","topluluk, dernek, örgüt (bk. c-m-a)"
"cüz'î","az, küçük (bk. c-z-e)"
"ehl-i ilim","ilim ehli, âlimler (bk. a-l-m)"
"fenn-i harp","harp ilmi, harp sanatı, savaş tekniği"
"fırka","topluluk, grup (bk. a-r-f)"
"halel","eksiklik, zarar"
"hamiyet-i İslâmiye","İslâmı koruma, Müslümana sahip çıkma gayreti (bk. s-l-m)"
"harekât","hareketler, davranışlar"
"hayat-ı İslâmiye","İslâmî hayat (bk. ḥ-y-y; s-l-m)"
"hazakat","ihtisas, maharet, ustalık"
"hendese","mühendislik ilmi, plân ve geometri ilmi"
"himmet","gayret, çalışma"
"husumet","düşmanlık"
"hükûmet-i meşrua","hukuka, kanuna uygun hükûmet (bk. ḥ-k-m; ş-r-a)"
"hükûmet-i meşruta-i meşrua","şeriata uygun meşrutiyet hükûmeti (bk. ḥ-k-m; ş-r-a)"
"ihtar-ı mühim","önemli ikaz, uyarı"
"ihtiyat","tedbirli hareket etme"
"inkılâp","büyük değişim, dönüşüm"
"intaç etme","netice verme, doğurma"
"irşad","doğru yolu gösterme (bk. r-ş-d)"
"istibdad-ı mânevî","mânevî baskı (bk. a-n-y)"
"istibdat","baskı, zulüm"
"istimal","kullanma"
"itidal","her konuda orta yolu tutma, aşırıya kaçmama (bk. a-d-l)"
"kezalik","böylece"
"kıyam","ayaklanma, isyan (bk. ḳ-v-m)"
"mabeyn","ara, iki şeyin arası"
"mahir","maharetli, becerikli"
"mani-i istifade","yararlanmaya engel"
"meharet","ustalık, beceriklilik"
"menfaat","çıkar, kişisel yarar"
"menfur etme","nefret edilen birşey hâline getirme"
"muzır","zararlı"
"mühendis-i mâhir","alanında maharet sahibi, becerikli olan mühendis"
"münafi","zıt, aykırı"
"münevverü’l-fikir","fikri aydınlanmış (bk. n-v-r; f-k-r)"
"münkalip","başka bir hâle dönmüş, dönüşmüş"
"nâmeşrû","dînen uygun ve helâl olmayan (bk. ş-r-a)"
"nihayet","son"
"sahib-i ağraz","kin ve garaz sahipleri"
"sahir","sihirbaz"
"sebeb-i tefrika","tefrika sebebi, ayrılış sebebi"
"seviye-i irfan","kültür seviyesi (bk. a-r-f)"
"şeriat-ı garrâ","büyük ve parlak şeriat, İslâmiyet (bk. ş-r-a)"
"taassup","aşırı derecede, körü körüne bağlılık"
"tabib-i hâzık","uzman doktor"
"tahakkümat","zorbalıklar, hükmetmeler"
"tenkidat-ı siyaset","siyaset eleştirileri, tenkitleri"
"terakki","ilerleme, yükselme"
"teşettüt-ü efkâr","fikirlerin ayrılması, dağılması (bk. f-k-r)"
"umumî","genel, herkese ait"
"yed-i beyzâ-i Mûsâ","Hz. Mûsâ’nın beyaz ve parlak eli Hz. Mûsâ’nın firavuna karşı, mu’cize olarak nurlu görünen parlak eli"
"zabit","subay"
"zemin","yer, ortam"
"ıtlak ile tayin","lâfzın delâlet ettiği mânâyı sınırlamamak suretiyle belli bir şeyi göstermek, belirtmek (Yani gerçekçi bir bakışla bakıldığında kâinattaki hiçbir varlık O değildir. Onların tamamı ancak Ondandır.) (bk. ṭ-l-ḳ; l-f-ẓ)"
"remiz","gizli işaret; gizli bir mânâyı ince bir işaretle gösterme (bk. b-l-ğ"
"âzâ","organlar, uzuvlar"
"burhan","güçlü delil"
"burhan-ı muazzam","çok büyük kanıt, delil (bk. a-ẓ-m)"
"câmi","kapsamlı, şümullü (bk. c-m-a)"
"dâvâ","iddia, sav"
"ef'âl","fiiler, işler"
"enva","çeşit, tür"
"envâ-ı şirk","şirkin çeşitleri, türleri; Allah’a ortak koşmayı netice veren çeşitli söz ve fiiller"
"erkân","temel unsurlar (bk. r-k-n)"
"esbabperest","sebeplere tapan; Allah’ı unutup sebeplere ilâhlık veren"
"hâdis","sonradan meydana gelen (bk. ḥ-d-s)"
"hüceyrat","hücrecikler"
"ilâh","kendisine ibadet edilen, tanrı (bk. e-l-h)"
"ispat-ı ezeliyet ve tevhid","Allah’ın ezelî olup sonradan var olmadığını ve herşeyin bir olan Allah’a ait olduğunu ispat (bk. e-z-l; v-ḥ-d)"
"iştirak etme","katılma"
"kâinat","evren, yaratılan herşey"
"Lâ ilâhe illallah","“Allah’tan başka hiçbir ilâh yoktur”"
"lisân-ı zâkir-i tevhid","kelime-i tevhidi söyleyen dil (bk. v-ḥ-d)"
"melâike","melekler"
"mevlevî-vari","Mevlevîlik tarikatına mensup dervişlerin döndüğü gibi; semazen gibi (bk. bilgiler – Mevlevîlik)"
"muvahhid-i ekber","Cenâb-ı Allah’ın varlığını ve birliğini gösteren en büyük varlık; kâinat (bk. v-ḥ-d; k-b-r)"
"münfasıl","ayrılmış"
"mütenatice","her biri ötekinin sonucu; birbirlerini sonuç verme"
"mütevellid","doğan"
"nazir","benzer, eş"
"nücumperest","yıldızlara tapan"
"sadâ-yı bülend","büyük ve çok gür sesleniş, gür ses"
"sanemperest","putperest, puta tapan"
"şebih","benzeyen, benzer"
"şerik","ortak"
"şirk","Allah’a ortak koşma"
"tabiatperest","materyalist; herşeyi tabiatın tesiriyle (yaratmasıyla) meydana geldiğini iddia eden"
"tazammun etme","içerme, içine alma"
"tecezzî","bölünme, parçalara ayrılma (bk. c-z-e)"
"tegayyür","dönüşüm, değişim"
"telmih","imalı işaret; söz içinde bir kıssaya, fıkraya, atasözüne veya meşhur bir şiire, bir söze (ve saire) gizlice işaret etme san’atı"
"tenasül","üreme, nesil yetiştirerek çoğalma"
"tevhid","birleme; herşeyi bir olan Allah’a ait kılma ve Ona verme (bk. v-ḥ-d)"
"tevhid-i celâl","kâinatta var olan heybet, haşmet, görkem gibi her türlü celâlî hâlin bir olan Allah’a ait olduğunu kabul etme ve heybet ve haşmet hususunda hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; c-l-l)"
"ukûl-ü aşere","bazı eski felsefecilere göre kâinatı idare eden on akıl (Onlara göre birinci akıl Allah’ın yarattığı akıldır, diğerleri ise, her biri, sırasıyla bir sonrasını türetmiştir.)"
"Üzeyr (a.s.)","(bk. bilgiler)"
"velediyet","Hıristiyanlık ve Musevîlikte bulunan ve hâşâ Hz. İsâ (a.s.) ile Hz. Üzeyr’in (a.s.) Allah’ın oğlu olduğunu kabul eden bâtıl inanç"
"yedi meratib-i tevhid","herşeyi bir olan Allah’a verme konusundaki yedi derece (bk. v-ḥ-d)"
"zerrât","zerreler, atomlar"
"zikretme","tekrar terar anma"
"tasrih","bir meseleye açıklık getirme, açıkça belirtme"
"telvih","kinayeli işaret, ince işaret; asıl mânâ ile kinâye yoluyla kastedilen mânâ arasındaki vesilelerin çok olması durumu (bk. b-l-ğ)"
"tevhid-i ceberût","bütün varlıklara boyun eğdiren kudret ve otoritenin bir olan Allah’a ait olduğunu kabul etme ve kudret ve otorite hususunda hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; c-b-r)"
"tevhid-i rubûbiyet","Rab olarak sadece bir olan Allah’ı kabul etme ve kâinatın idare ve tedbiri hususunda hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; r-b-b)"
"tevhid-i şuhud","görünen ve şahit olunan herşeyin bir olan Allah’a ait olduğunu kabul etme ve görünen hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; ş-h-d)"
"tevhid-i ulûhiyet","İlâh olarak sadece bir olan Allah’ı kabul etme ve ibadetleri takdim hususunda hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; e-l-h)"
"âzâ","organlar, uzuvlar"
"burhan","güçlü delil"
"burhan-ı muazzam","çok büyük kanıt, delil (bk. a-ẓ-m)"
"câmi","kapsamlı, şümullü (bk. c-m-a)"
"dâvâ","iddia, sav"
"ef'âl","fiiler, işler"
"âdi","basit, sıradan"
"âli","yüce, yüksek (bk. a-l-v)"
"altı cihet","altı yön; üst, alt, sağ, sol, ön, arka yönleri"
"anâsır-ı erbaa","dört temel unsur"
"bizzarure","ister istemez, zorunlu olarak"
"burhan","güçlü delil, kanıt"
"burhan-ı münevver","nurlanmış güçlü delil (bk. n-v-r)"
"burhan-ı nâtık","konuşan delil"
"gayetü'l-gàyât","gayelerin gayesi; nihaî gaye, en önemli ve büyük gaye, asıl maksat"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"havas","duyular, hisler"
"ibadet-i kâmile","tam ve mükemmel ibadet (bk. a-b-d; k-m-l)"
"ibadetullah","Allah’a ibadet etme, Ona kullukta bulunma; emirlerini yerine getirip, yasaklarından kaçınma (bk. a-b-d)"
"icad","yeni birşey var etme, yaratma (bk. v-c-d)"
"irade","dileme, istek, tercih (bk. r-v-d)"
"istintak","konuşturma"
"istişhad","şahit gösterme, şahit tutma, delil olarak gösterme (bk. ş-h-d)"
"ittikan","sağlamlılık, pürüzsüzlük ve güzellik"
"ittikan-ı kemâl-i san'at","san’atın mükemmel sağlamlılığı (bk. k-m-l; ṣ-n-a)"
"lâtife","duygu, his (bk. l-ṭ-f)"
"lâtife-i Rabbaniye","İlâhî hakikatleri hisseden ve mânevî zevkleri alan his, duygu (bk. l-ṭ-f; r-b-b)"
"mârifetullah","Allah’ı bilme ve tanıma (bk. a-r-f)"
"muhabbetullah","Allah sevgisi; Cenâb-ı Hakka duyulan sevgi (bk. ḥ-b-b)"
"muhtelif","birbirini tutmayan, birbirinden farklı (bk. ḫ-l-f)"
"muknî","ikna edici; doyurucu"
"mûnis","canayakın, sevimli"
"mücehhez","cihazlanmış, donanmış"
"müşahedetullah","varlıklar üzerinde Allah'ın isim ve sıfatlarının yansımalarını gözlemleme (bk. ş-h-d)"
"nihayet","son"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"nur-u hidayet","doğru ve hak yolu gösteren nur, ışık (bk. n-v-r; h-d-y)"
"saadet-i dareyn","dünya ve âhiret mutluluğu"
"sadâ-yı semâvî","semâvî ses; yüce ve mukaddes kaynaktan gelen ses (bk. s-m-v)"
"samimî","içten"
"sevk etme","gönderme, yöneltme"
"sikke-i i'câz","mu’cizelik damgası, işareti (bk. a-c-z)"
"sine","göğüs"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi; İslâmiyet (bk. ş-r-a)"
"şuur-u küllî","herşeyi anlayabilecek ve kavrayabilecek seviyede çok kapsamlı ve geniş şuur (bk. ş-a-r; k-l-l)"
"takvâ","güçlü ve mükemmel kulluk (bk. v-ḳ-y)"
"tazammun etme","içerme, içine alma"
"tehzip","düzeltme, ıslâh ve terbiye etme"
"tenmiye","büyütme, geliştirme"
"tevhid","Allah’ı bir olarak bilme ve ilân etme (bk. v-ḥ-d)"
"ulvî","yüce, büyük (bk. a-l-v)"
"vahy-i mahz","tamamıyla Allah’ın vahyi olan, hâlis ve katıksız vahiy (bk. v-ḥ-y"
"vasıta","araç"
"vehim","kuruntu, varsayım"
"vicdan","kalbe ait hislerin mazharı ve aynası"
"zikir","anma kelimesi veya cümlesi; Cenâb-ı Hakkı anmak için söylenen söz"
"enva","çeşit, tür"
"envâ-ı şirk","şirkin çeşitleri, türleri; Allah’a ortak koşmayı netice veren çeşitli söz ve fiiller"
"erkân","temel unsurlar (bk. r-k-n)"
"esbabperest","sebeplere tapan; Allah’ı unutup sebeplere ilâhlık veren"
"hâdis","sonradan meydana gelen (bk. ḥ-d-s)"
"hüceyrat","hücrecikler"
"ilâh","kendisine ibadet edilen, tanrı (bk. e-l-h)"
"ispat-ı ezeliyet ve tevhid","Allah’ın ezelî olup sonradan var olmadığını ve herşeyin bir olan Allah’a ait olduğunu ispat (bk. e-z-l; v-ḥ-d)"
"iştirak etme","katılma"
"kâinat","evren, yaratılan herşey"
"Lâ ilâhe illallah","“Allah’tan başka hiçbir ilâh yoktur”"
"lisân-ı zâkir-i tevhid","kelime-i tevhidi söyleyen dil (bk. v-ḥ-d)"
"melâike","melekler"
"mevlevî-vari","Mevlevîlik tarikatına mensup dervişlerin döndüğü gibi; semazen gibi (bk. bilgiler – Mevlevîlik)"
"muvahhid-i ekber","Cenâb-ı Allah’ın varlığını ve birliğini gösteren en büyük varlık; kâinat (bk. v-ḥ-d; k-b-r)"
"münfasıl","ayrılmış"
"mütenatice","her biri ötekinin sonucu; birbirlerini sonuç verme"
"mütevellid","doğan"
"nazir","benzer, eş"
"nücumperest","yıldızlara tapan"
"sadâ-yı bülend","büyük ve çok gür sesleniş, gür ses"
"sanemperest","putperest, puta tapan"
"şebih","benzeyen, benzer"
"şerik","ortak"
"şirk","Allah’a ortak koşma"
"tabiatperest","materyalist; herşeyi tabiatın tesiriyle (yaratmasıyla) meydana geldiğini iddia eden"
"tazammun etme","içerme, içine alma"
"tecezzî","bölünme, parçalara ayrılma (bk. c-z-e)"
"tegayyür","dönüşüm, değişim"
"telmih","imalı işaret; söz içinde bir kıssaya, fıkraya, atasözüne veya meşhur bir şiire, bir söze (ve saire) gizlice işaret etme san’atı"
"tenasül","üreme, nesil yetiştirerek çoğalma"
"tevhid","birleme; herşeyi bir olan Allah’a ait kılma ve Ona verme (bk. v-ḥ-d)"
"tevhid-i celâl","kâinatta var olan heybet, haşmet, görkem gibi her türlü celâlî hâlin bir olan Allah’a ait olduğunu kabul etme ve heybet ve haşmet hususunda hiçbirşeyi Ona ortak koşmama (bk. v-ḥ-d; c-l-l)"
"ukûl-ü aşere","bazı eski felsefecilere göre kâinatı idare eden on akıl (Onlara göre birinci akıl Allah’ın yarattığı akıldır, diğerleri ise, her biri, sırasıyla bir sonrasını türetmiştir.)"
"Üzeyr (a.s.)","(bk. bilgiler)"
"velediyet","Hıristiyanlık ve Musevîlikte bulunan ve hâşâ Hz. İsâ (a.s.) ile Hz. Üzeyr’in (a.s.) Allah’ın oğlu olduğunu kabul eden bâtıl inanç"
"yedi meratib-i tevhid","herşeyi bir olan Allah’a verme konusundaki yedi derece (bk. v-ḥ-d)"
"zerrât","zerreler, atomlar"
"zikretme","tekrar terar anma"
"âdi","basit, sıradan"
"âli","yüce, yüksek (bk. a-l-v)"
"altı cihet","altı yön; üst, alt, sağ, sol, ön, arka yönleri"
"anâsır-ı erbaa","dört temel unsur"
"bizzarure","ister istemez, zorunlu olarak"
"burhan","güçlü delil, kanıt"
"burhan-ı münevver","nurlanmış güçlü delil (bk. n-v-r)"
"burhan-ı nâtık","konuşan delil"
"adem-i kemâl","mükemmelliğin bulunmaması (bk. k-m-l)"
"akide-i tevhid","tevhid inancı; herşeyin bir olan Allah’a ait olduğuna inanma (bk. v-ḥ-d)"
"akide-i velediyet","Hıristiyanlık ve Musevîlikte bulunan ve hâşâ Hz. İsâ (a.s.) ile Hz. Üzeyr’in (a.s.) Allah’ın oğlu olduğunu kabul eden bâtıl inanç"
"aziz","Hıristiyan din adamı"
"baîd","uzak"
"bina etme","üzerine kurma, inşâ etme"
"câ-yı dikkat","dikkat çekici, ilginç"
"cazibe","çekim gücü"
"câzibe-i umumiye","genel çekim gücü"
"cebri nefy","“insan iradesizdir. Yaptığı işlerde mecburdur. Kendi seçme gücü yoktur” şeklindeki iddiayı reddetme; iradesizliği reddetme"
"cemaat","topluluk (bk. c-m-a)"
"cüz’î","sınırlı (bk. c-z-e)"
"cüz-ü lâyetecezzâ","atom; varlıkların bölünemez en küçük yapı taşı (bk. c-z-e)"
"derece-i kemâl","en yüksek mükemmellik derecesi (bk. k-m-l)"
"esbab","sebepler"
"eser-i akıl","akıl eseri, akıl yoluyla yapılmış eser"
"evliya","Allah’ın sevgili kulları, velîler (bk. v-l-y)"
"fikr-i ruhbaniyet","Hıristiyanlık dininde Allah ile kullar arasında vasıta olarak ruhbanların bulunması gerektiğine dair düşünce (bk. f-k-r)"
"gülnar","narçiçeği"
"haşiye","dipnot, açıklayıcı not"
"hüceyrat şehri","küçük hücreciklerden meydana gelen şehir"
"ihtiyar","irade; dileme, seçme gücü (bk. ḫ-y-r)"
"ihtiyarî","isteğe bağlı, iradeyle yapılan (bk. ḫ-y-r)"
"intizam","düzenlilik (bk. n-ẓ-m)"
"istihale etme","bir hâlden başka hâle geçme"
"kâinat","evren, yaratılan herşey"
"kamet","boy, endam"
"karîb","yakın (bk. ḳ-r-b)"
"mâden-i nur","nur madeni, kaynağı (bk. n-v-r)"
"mahiyet","bir varlığın temel özelliği"
"mâkes-i tecellî","yansıma yeri (bk. c-l-y)"
"mânâ-yı harfi","harf mânâsı; birşeyin kendisini değil de san’atkârını, ustasını, sahibini bildirip tanıtan mânâsı (bk. a-n-y)"
"mânâ-yı ismî","birşeyin bizzat kendisine bakan ve kendisini tanıtan mânâsı (bk. a-n-y; s-m-v)"
"menba-ı feyiz","feyiz kaynağı"
"meşher-i san’at","san’at eserlerinin sergilendiği yer (bk. ṣ-n-a)"
"müessir","eseri var eden, yaratan"
"Müessir-i Hakikî","eseri var eden gerçek özne, Allah (bk. ḥ-ḳ-ḳ)"
"Nakşibendî","Buharalı Muhammed Bahaüddin Nakşibendi Hazretleri tarafından kurulan tarikatın adı (bk. bilgiler – Nakşibendîlik)"
"nazarıyla","gözüyle, bakışıyla (bk. n-ẓ-r)"
"neşretme","yayma"
"nispetinde","oranında"
"rabıta","bağ; tasavvuf yolunda mürîdin dünyaya ait bütün alâkalarını ve ona ait herşeyi kalbinden çıkardıktan sonra gözlerini kapatıp şeyhinin görüntüsünü gözünün önüne getirerek kalbini ona bağlaması"
"semere-i vahiy","vahyin neticesi, meyvesi (bk. v-ḥ-y)"
"tahrif","değiştirme, bozma"
"tavassut","vasıta olma, aracılık etme"
"vasıta","araç"
"vazife-i teslim ve tefviz","kendini Allah’a teslim etme ve herşeyini Ona havale etme görevi (bk. s-l-m)"
"vesait","aracı, araçlar"
"ziya","ışık"
"gayetü'l-gàyât","gayelerin gayesi; nihaî gaye, en önemli ve büyük gaye, asıl maksat"
"aculiyet","acelecilik, sabırsızlık"
"bâtın","iç"
"câzibedar","çekici"
"dane","tohum"
"ene","ben, benlik duygusu"
"faaliyet","hareketlilik, sürekli belli işler yapma (bk. f-a-l)"
"fenâ fillâh makamı","Allah’ın varlığında tamamen yok olma makamı, Onun varlığına dalıp kendinden tamamen vazgeçme makamı (bk. f-n-y)"
"fıtrat","yaratılış (bk. f-ṭ-r)"
"gaflet basma","dalgınlık ve dikkatsizlik içinde kendini kaybetme (bk. ğ-f-l)"
"gayetteki kemâl","hedefteki mükemmellik (bk. k-m-l)"
"gayr-ı mütenahî","sonu olmayan, nihayetsiz"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"harîs","çok hırslı, açgözlü"
"istihale","bir hâlden başka hâle geçme, biçim değiştirme"
"kalbin zahiri","kalbin dışı; kalpteki dünyevî güzelliklere ve nimetlere düşkün olan hisler (bk. ẓ-h-r)"
"kanun-u tekâmül","ilerleme, mükemmelleşme kanunu (bk. ḳ-n-n; k-m-l)"
"kibir","büyüklenme (bk. k-b-r)"
"kuvve","potansiyel; varlığı, gücü ortaya çıkmamış olan"
"kuvveden fiile geçme","potansiyel halde olan birşeyin fiilen meydana gelmesi, ortaya çıkması"
"külfet","yük, ağırlık"
"lâ müdrike","bilinçsiz, sınırsız"
"lâkayt","duyarsız, ilgisiz"
"levazımat","birşeyle gerekli ve bağlantılı olan özellikler"
"mahviyet","kendini hiçe sayma, benlik davasından vazgeçme"
"makamat","makamlar; mânevî âlemlerde bulunan dereceler"
"mârifet","Allah’ı bilme ve tanıma (bk. a-r-f)"
"mâye","maya"
"muhabbet","sevgi (bk. ḥ-b-b)"
"muvaffak olma","başarma, başarı kazanma"
"müheyya etme","hazırlama"
"mürettep","düzenlenmiş, sıralanmış; belli bir düzen ve sistemle konulmuş"
"mütenevvi","çeşit çeşit"
"mütesallib","taşlaşmış, katılaşmış olan"
"müteşahhıs","belli bir kişilik ve konum kazanmış olan"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu (bk. n-f-s)"
"nefs-i faaliyet","faaliyetin kendisi (bk. f-a-l)"
"nisbeten","göre, kıyaslayarak, oranla (bk. n-s-b)"
"nispeten","kıyasla, oranla"
"nüve","çekirdek"
"sa’y","çalışma, emek harcama"
"sair","başka"
"sebeb-i haybet","hayal kırıklığı sebebi"
"sevk etme","yönlendirme"
"seyr-i fıtrî","Allah’ın kâinata yerleştirdiği doğal seyir, gidişat (bk. f-ṭ-r)"
"sülûk","mânevî derecelerde ilerleyerek devam etme; bir tasavvuf şeyhinin mânevî rehberliğinde mânevî yolculuğa çıkma ve bu yolda mesafe kat etme"
"şedit","çok şiddetli"
"tahrif etme","değiştirme, bozma"
"tatbik-i hareket","bir sisteme ve kurala göre hareket etme veya uygulamada bulunma"
"tazammun etme","içerme, içine alma"
"tegayyür-ü âlem","dünyanın değişmesi, başkalaşması"
"tertib","düzen, sistem"
"tertib-i câli","yapay tertip, düzen"
"teselsül","zincir; birbirine bağlı, birbiri ile ilgili şeylerin oluşturduğu dizi, sıra, silsile"
"tevazu","alçak gönüllülük, mütevazı olma"
"tezayüd etme","ziyadeleşme, artma"
"ye's","ümitsizlik"
"zira","çünkü"
"zîşuur","akıl ve şuur sahibi (bk. ş-a-r)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"havas","duyular, hisler"
"ibadet-i kâmile","tam ve mükemmel ibadet (bk. a-b-d; k-m-l)"
"ibadetullah","Allah’a ibadet etme, Ona kullukta bulunma; emirlerini yerine getirip, yasaklarından kaçınma (bk. a-b-d)"
"icad","yeni birşey var etme, yaratma (bk. v-c-d)"
"irade","dileme, istek, tercih (bk. r-v-d)"
"istintak","konuşturma"
"istişhad","şahit gösterme, şahit tutma, delil olarak gösterme (bk. ş-h-d)"
"ittikan","sağlamlılık, pürüzsüzlük ve güzellik"
"ittikan-ı kemâl-i san'at","san’atın mükemmel sağlamlılığı (bk. k-m-l; ṣ-n-a)"
"lâtife","duygu, his (bk. l-ṭ-f)"
"lâtife-i Rabbaniye","İlâhî hakikatleri hisseden ve mânevî zevkleri alan his, duygu (bk. l-ṭ-f; r-b-b)"
"mârifetullah","Allah’ı bilme ve tanıma (bk. a-r-f)"
"muhabbetullah","Allah sevgisi; Cenâb-ı Hakka duyulan sevgi (bk. ḥ-b-b)"
"muhtelif","birbirini tutmayan, birbirinden farklı (bk. ḫ-l-f)"
"muknî","ikna edici; doyurucu"
"mûnis","canayakın, sevimli"
"mücehhez","cihazlanmış, donanmış"
"müşahedetullah","varlıklar üzerinde Allah'ın isim ve sıfatlarının yansımalarını gözlemleme (bk. ş-h-d)"
"nihayet","son"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"nur-u hidayet","doğru ve hak yolu gösteren nur, ışık (bk. n-v-r; h-d-y)"
"saadet-i dareyn","dünya ve âhiret mutluluğu"
"sadâ-yı semâvî","semâvî ses; yüce ve mukaddes kaynaktan gelen ses (bk. s-m-v)"
"samimî","içten"
"sevk etme","gönderme, yöneltme"
"sikke-i i'câz","mu’cizelik damgası, işareti (bk. a-c-z)"
"sine","göğüs"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi; İslâmiyet (bk. ş-r-a)"
"şuur-u küllî","herşeyi anlayabilecek ve kavrayabilecek seviyede çok kapsamlı ve geniş şuur (bk. ş-a-r; k-l-l)"
"takvâ","güçlü ve mükemmel kulluk (bk. v-ḳ-y)"
"tazammun etme","içerme, içine alma"
"tehzip","düzeltme, ıslâh ve terbiye etme"
"tenmiye","büyütme, geliştirme"
"tevhid","Allah’ı bir olarak bilme ve ilân etme (bk. v-ḥ-d)"
"ulvî","yüce, büyük (bk. a-l-v)"
"vahy-i mahz","tamamıyla Allah’ın vahyi olan, hâlis ve katıksız vahiy (bk. v-ḥ-y"
"vasıta","araç"
"vehim","kuruntu, varsayım"
"vicdan","kalbe ait hislerin mazharı ve aynası"
