"kelime","anlam"
"hâmi","himaye eden, koruyan"
"iânât-ı gaybiye","gaybî yardımlar"
"iltihak etmek","katılmak"
"imdâdât-ı Rahmâniye","sonsuz rahmet sahibi Allah’ın yardımları"
"intizamperverâne","düzenliliği sevene yakışır bir şekilde"
"istiâne etmek","yardım dilemek"
"istihdam etmek","görevlendirmek, çalıştırmak"
"istikbal","gelecek zaman"
"Kadîr-i Mutlak","herşeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"kàfile","grup, topluluk"
"kàfile-i beşer","insan topluluğu"
"kemâl-i selâmet","mükemmel bir güvenlilikle"
"Kerîm-i Mutlak","lütuf ve cömertliği sınırsız olan Allah"
"kesretli","çoklukla"
"kudret","güç, kuvvet"
"Mâbûd-u Bilhak","hakkıyla ibadete lâyık olan Allah"
"mânen","mânevî yönden"
"matlup/matlap","istek, istenilen"
"mazi","geçmiş zaman"
"medet","yardım"
"mevcudat","varlıklar"
"muhtelif","çeşitli"
"muntazaman","düzenli olarak"
"mütenevvi","farklı"
"nuranî","nurlu, nur saçan"
"nükte","ince ve anlamlı söz"
"râzık","rızık veren"
"salihîn","dinin emir ve yasaklarına uygun hareket edenler, Allah’ın sevgili kulları"
"sıddıkîn","daima doğruluk üzere ve Allah’a ve peygambere çok sâdık olanlar"
"şuurkârâne","şuurlu ve bilinçli bir şekilde"
"şuursuz","bilinçsiz, akılsız"
"şüheda","şehitler"
"tenvir etmek","aydınlatmak, ışıklandırmak"
"ubûdiyetkârâne","kulluğa yakışır tarzda"
"vakt-i münasip","uygun zamanda"
"vücut","varlık"
"zîhayat","hayat sahibi, canlı"
"zulümat","karanlıklar"
"zulümat-ı istikbal","gelecek zaman karanlıkları"
"ârızî","kendisinden olmayan, ilinti"
"bedbaht","kötü bahtlı, talihsiz"
"bedihiyât","delil ve ispatı gerektirmeyecek ölçüde apaçık şeyler"
"beyan etmek","açıklamak"
"bid’a","aslen dinde olmayıp sonradan dine aykırı şekilde ortaya çıkan şeyler"
"cihet","taraf, yön"
"cilve-i mânâ","mânânın yansıması, görünmesi"
"cüdâ","ayrılık, ayrılmış"
"düstur-u hakikat","gerçeklik prensibi"
"eşhâs","şahıslar, kişiler"
"ferman etmek","emretmek"
"ferman-ı kat’i","kesin, kat’î emir"
"fetvâ","dinî hüküm, karar"
"hasâret","zarar"
"hayattar","canlı"
"helâket","mahvolma, yok oluş"
"hissedar","pay sahibi, ortak"
"hukuk-u şahsiye","şahsın hak ve hukuku, kişi hakları"
"hukuk-u umumiye","umumun hak ve hukuku, kamu hakları"
"hukukullah","Allah’ın hakkı"
"icad etmek","yapmak,  meydana getirmek"
"iltihak etmek","katılmak"
"inhiraf etmek","doğru yoldan sapmak, dönmek"
"intibah-ı muvakkat","geçici uyanış"
"itibarıyla","özelliğiyle"
"kàbil","mümkün, olabilir"
"kàfile-i uzmâ","muazzam, büyük topluluk"
"kesif","yoğun, katı"
"maânî","mânâlar, anlamlar"
"maslahat","fayda, gaye"
"mesâil-i şer’iye","şeriatın meseleleri, kaideleri"
"muvakkat","gelip geçici"
"muvakkaten","geçici olarak"
"mübarek","bereketli, hayırlı"
"nam","ad, isim, ünvan"
"nevi","tür, çeşit"
"nuraniyet","nurlu oluş, parlaklık"
"nükte","ince ve anlamlı söz"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"suret","biçim, şekil"
"şeâir-i İslâmiye/şeâir","İslâma sembol olmuş iş ve ibâdetler"
"taaffün etmek","kokuşmak"
"taallûk etmek","ilgili olmak, ait olmak"
"tabir etmek","ifade etmek, isimlendirmek"
"tabirat-ı Nebeviye ve İlâhiye","Allah ve Resulünün tabirleri, ifadeleri"
"tebdil","değiştirme"
"ulemâü’s-sû","kötü âlimler, geçici menfaatlar uğruna hakikatları gizleyen ve gerçekleri çarpıtan  âlimler"
"umum","bütün, genel"
"umumiyet","genellik"
"zarafet","zariflik, incelik, kibarlık"
"zerre","atom, en küçük madde parçası"
"zulmet","karanlık"
"âlem-i İslâm","İslâm âlemi"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"cihet","taraf, yön"
"cüz’î","ferdî, az, küçük"
"divane","akılsız, deli"
"eâzım-ı islâm","İslâm büyükleri"
"elhasıl","kısaca, özetle"
"faide","fayda"
"hikmet","gaye, fayda"
"hilkat-i kâinat","kâinatın yaratılışı"
"ilân-ı tevhid","herşeyin bir olan Allah’a ait olduğunu ilân etme"
"illet","esas sebep"
"izhar-ı ubûdiyet","kulluğun gösterilmesi, belirtilmesi"
"kàbil","gibi"
"mâkulü’l-mânâ","hikmeti akılla kavranılabilir"
"malûm","bilinen"
"maslahat","fayda, gaye"
"maslahat-ı ezaniye","ezandaki maslahat, gaye, maksat"
"mesâil-i şeriat","şeriatın meseleleri, kaideleri"
"mesâlih","maslahatlar, faydalar"
"muhakeme","akıl yürütme"
"müreccih","tercih ettiren sebep"
"namına","adına"
"nazar-ı ehemmiyet","önemli olma, önem verme bakışı"
"nehy-i İlâhî","Allah’ın yasaklaması"
"netice-i hilkat","yaratılışın sonucu"
"netice-i uzmâ","büyük netice"
"nev-i beşer","insanlık"
"nuranî","nurlu, nur saçan"
"nükte","ince ve anlamlı söz"
"rıza","memnuniyet"
"rububiyet-i İlâhiye","Allah’ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"şeâir","işaretler; İslâma sembol olmuş iş ve ibadetler"
"şuur","bilinç, anlayış, idrak"
"taabbüdî","sırf emrolunduğu için yapılan şeyler, ibadetler"
"taallûk etmek","ait olmak, ilgilendirmek"
"tağyir etmek","değiştirmek"
"tahrif etmek","aslını değiştirmek"
"tahrip","bozma, yok etme"
"tereccüh etme","üstün tutulma, tercih edilme"
"teşrii","yasama, kanun koyma"
"umum","bütün, genel"
"zerre miktar","çok az miktar"
"akabinde","sonrasında"
"âlî","yüksek"
"âyet-i Kur’âniye","Kur’ân âyeti"
"beyan etmek","açıklamak, izah etmek"
"esmâ-i sitte-i meşhure","Cenâb-ı Hakkın meşhur altı ismi; Ferd, Hayy, Kayyûm, Hakem, Âdl, Kuddüs"
"fıkra","bölüm"
"gayet","çok"
"hakikat","gerçek, esas"
"İmam-ı Ali","Hz. Ali )"
"İsm-i Âzam","Cenâb-ı Hakkın binbir isminden en büyük ve mânâca diğer isimleri kuşatmış olanı"
"işârât","işaretler, belirtiler"
"kerâmet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görülen olağanüstü hâl ve hareket"
"mârifetnâme","Allah’ı bilmeye dair yazı, eser"
"münderiç","içine konulmuş,  yerleştirilmiş"
"nam","ad"
"nükte-i esmâ risalesi","Allah’ın isimlerinde bulunan ince mânâları anlatan risale, Otuzuncu Lem’a"
"remz","ince işaret"
"risale-i esmâ","Allah’ın isimlerinde bulunan ince mânâları anlatan risale, Otuzuncu Lem’a"
"sahife","sayfa"
"tefekkürnâme","Allah’ı tanımayı sonuç verecek şekilde varlıklar üzerinde düşünmeye sevkedici eser, Yirmi Dokuzuncu Lem’a"
"tevhid","birleme; Allah’ı bir olarak bilme ve ilân etme"
"âhir","son"
"Arabî","Arapça"
"Asây-ı Mûsâ","“Hz. Mûsâ’nın (a.s.) değneyi) mânâsında Risale-i Nur Külliyatı’ndan bir eser ismi"
"Âyetü’l-Kübrâ","büyük delil anlamına gelen risale, Yedinci Şua"
"cem eden","toplayan, bir araya getiren"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"delâlet etmek","göstermek, işaret etmek"
"der’akap","hemen, derhal"
"efrad","fertler, bireyler"
"ekser","çoğunluk"
"el-Âyetü’l-Kübrâ","büyük delil anlamına gelen risale, Yedinci Şua"
"elhak","gerçekten"
"emân","emniyet, güven, korkusuzluk"
"fıkra","bölüm"
"Hazret-i İmam-ı Ali","Hz. Ali )"
"hesab-ı cifrî","harflere verilen sayı değeriyle ibarelerden işâretler çıkarmak"
"ilm-i huruf","harflerin sırlarını ve hikmetlerini konu edinen ilim"
"îma etmek","işaret etmek"
"istimal etmek","kullanmak"
"işârât","işaretler, belirtiler"
"kaide","prensip, kural"
"karine","delil"
"kelâm","ifade, söz"
"kelâm-ı zımnî ve işârî","gizli bir anlama imâ ve işaret eden kelime"
"lisan","dil"
"mânâ-yı mecazî","asıl anlam dışında kast edilen diğer bir anlam"
"mefhum-u işârî","işaret edilen anlam"
"mu’cize-i Kur’âniye","Kur’ân’ın mu’cizesi"
"müellif","telif eden, yazar"
"münasebet","ilişki, bağlantı"
"müstetbeâtü’t-terâkib","sözdeki birbirine bağlı mânâlar"
"nam","ad"
"Resâil-i Nuriye","Nur Risaleleri; Risale-i Nur’dan bölümler"
"risale","mektup; Risale-i Nur’’dan bölümler"
"risale-i hurufiye","harfleri tahlil eden risale"
"sair","diğer, başka"
"selâmet","esenlik"
"şirk","Allah’a ortak koşma"
"tarz-ı ibare","açıklama şekli, ifade şekli"
"telif edilen","yazılan"
"telif","eser yazma"
"terekküp eden","oluşan, meydana gelen"
"tevafuk","denk gelme, uygunluk"
"Yâ Rab","ey Rabbim"
"ecza","cüzler, bütünü oluşturan parçalar"
"esmâ risalesi","Allah’ın isimlerinde bulunan ince mânâları anlatan risale, Otuzuncu Lem’a"
"esmâ","isimler"
"esrar","sırlar"
"gaybî","gizli, bilinmeyen"
"Hazret-i İmam-ı Ali","Hz. Ali )"
"hıfz eylemek","himaye etmek, korumak"
"İmam-ı Ali","Hz. Ali )"
"İsm-i Âzam","Cenâb-ı Hakkın binbir isminden en büyük ve mânâca diğer isimleri kuşatmış olanı"
"işârât","işaretler"
"itibarıyla","bakımından"
"karine","delil"
"kelâm","ifade, söz"
"kelâm-ı mecazî","gerçek anlamında kullanılmayıp, aralarındaki ilgi, bağ ve benzerlikten dolayı başka anlamda kullanılan söz"
"lâfız","söz, kelime"
"lisan","dil"
"liyakat","lâyık olma"
"mânâ-yı mecazî","asıl anlam dışında kast edilen diğer bir anlam"
"meâl","açıklama, anlam"
"müellif","telif eden, yazar"
"nam","ad"
"nazar-ı takdir ve tahsin","takdir ederek ve beğenerek bakmak"
"nükte","ince ve derin anlamlı söz"
"risale","mektup; Risale-i Nur‘dan bölümler"
"risale-i esmâ","esmâ risalesi, Otuzuncu Lem’a"
"sair","diğer"
"sarahat","açıklık"
"Siracü’n-Nur","Risale-i Nur"
"suret","biçim, şekil"
"tahammül","yüklenme, katlanma"
"tahtında","altında"
"telif","yazma"
"tertip","sıralama, düzen"
"teşettüt","sıkıntıdan gelen dağınıklık ve perişaniyet"
"teşettüt-ü hal","dağınık olma hâli, sıkıntılı ve buhranlı perişaniyet hâli"
"tevafuk","denk gelme, uygunluk"
"umûr-u istikbâliye","gelecekteki bilinmeyen olaylar, işler"
"yâ Rabbi","ey Rabbim"
"zâhir","açık, âşikar"
"âhir","son"
"Asâ-yı Mûsâ","Hz. Mûsâ’nın (a.s.) deyneği; Risale-i Nur’dan derlenen bir eser"
"Âyetü’l-Kübrâ","büyük delil anlamına gelen risale, Yedinci Şua"
"âyetü’l-kübra-yı tevhid","Allah’ın birliğinin büyük delili"
"bilâperva","pervasız, korkusuz"
"bilhassa","hususan, özellikle"
"burhan","güçlü, sarsılmaz delil, kanıt"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"ehemmiyetli","önemli"
"emâre","belirti, işaret"
"Esmâ-i Sitte Risalesi","Cenâb-ı Hakkın altı isminin (Ferd, Hayy, Kayyûm, Hakem, Adl, Kuddüs) açıklandığı risale, Otuzuncu Lem’a"
"Hazret-i İmam-ı Ali","Hz. Ali )"
"hususan","özellikle"
"ilhak edilmek","eklenmek, katılmak"
"îmâî","dolaylı bir şekilde"
"istinaden","dayanarak"
"işârî","işaretle"
"karine","ek delil"
"kasem-i câmi-i muazzama","büyük ve kapsamlı kasemler, yeminler"
"kelâm","ifade, söz"
"kısm-ı âhir","son kısım"
"mahiyet","nitelik, özellik"
"mânâ-yı hakikî ve mecazî","gerçek ve mecazî anlam"
"mecmua risalesi","Risale-i Nur’dan derlenmiş risale; Asâ-yı Mûsâ risalesi"
"menba","kaynak"
"münasebet","alâka, ilgi"
"müstakil","bağımsız, başlı başına"
"Nam","ad"
"remzen","işareten"
"remzî","kapalı bir üslupla"
"risale","mektup; Risale-i Nur’dan bölümler"
"risale-i harika","harika risale"
"risale-i işarât-ı huruf-u Kur’âniye","Kur’ân harflerinin işaretlerine dair bilgi veren mektup, risale; Birinci Şuâ"
"senâkârâne","senâ ederek, överek"
"tahsin etmek","övmek, beğenmek"
"tarz-ı ifade","ifade tarzı"
"tereşşuh","sızıntı, damla"
"tevhid","Allah’ı bir olarak bilme ve ilân etme"
"vahdet","birlik"
"Yirmi Dokuzuncu Lem’a-i harika-i Arabiye","Arapça yazılan, harika bir eser olan Yirmi Dokuzuncu Lem’a"
"âhir","son"
"âriyeten","kullanıp geri vermek üzere alarak, emâneten"
"azamet","büyüklük, yücelik"
"bedi’","güzel, eşsiz"
"ehemmiyetsiz","önemsiz"
"hak","doğru, gerçek"
"hakaik-i imaniyenin tercümanı","iman hakikatlerinin tercümanı"
"hakikat","doğru gerçek"
"hakikî","asıl, gerçek"
"hâlet-i ruhiye","ruh hali"
"Hâlık-ı Rahîm","merhamet ve şefkati herbir varlıkta tecelli eden ve herşeyi yoktan yaratan Allah"
"halk etmek","yaratmak"
"hamakat","ahmaklık"
"hasâret","zarar"
"ibâre","metin, ifade"
"karine","ek delil"
"kasem","yemin"
"kaside","özellikle din ve devlet büyüklerine övgü mahiyetinde yazılan manzum eser, şiir"
"kudret-i İlâhiye","Allah’ın güç ve kudreti"
"lâtif","güzel, hoş"
"letâfet","hoşluk, tatlılık"
"liyakat","lâyık olma"
"mâhiyet","asıl, esas, nitelik"
"makbul","kabul gören"
"mânâ-yı işârî","asıl anlamın dışında işaret edilen diğer anlam"
"mazhar olmak","erişmek, nail olmak"
"medlûl-ü mecazî","bir sözün gerçek anlamı dışında, aralarındaki ilgi ve benzerlikten dolayı başka anlamlarla delil getirmek"
"mertebe-i tâdâd","sayısal sıralama, tertip ve düzen"
"muhafaza","koruma"
"münasebet","bağlantı, ilişki"
"münasip","uygun"
"nefis","bir kimsenin kendisi"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"neşir","yayma"
"risale","mektup; Risale-i Nur’dan bölümler"
"riyakârane","gösterişli bir şekilde"
"rükün","esas, şart"
"senâ","övgü"
"suret","biçim, şekil"
"Süryanice","Asurî halkının konuştuğu dil"
"şe’n","iş, fiil, hâl"
"telvihî","kinaye, üstü kapalı bir bir şekilde açıklayıp göstererek"
"tereşşuhat","sızıntılar"
"teyid","destekleme, kuvvetlendirme"
"vecih","şekil, yön"
"zâhir","açık, âşikar"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"bedîlik","güzellik, eşsizlik"
"Bediülbeyan","açıklamalarındaki görülmedik eşsiz güzellik olan"
"Bediüzzaman","zamanın harikası, en mükemmeli"
"bid’at","aslen dinde olmayıp sonradan çıkarılan zararlı âdet ve uygulamalar"
"binaen","dayanarak"
"cihet","yön, şekil"
"dehşet-i hücum","dehşetli hücum, saldırı"
"ehemmiyet","önem"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; baştan çıkarma"
"Hazret-i İmam-ı Ali","Hz. Ali )"
"hikmet","sebep, sır, gaye"
"ibare","ifade, açıklama (a-b-r)"
"ihsas ettirmek","hissettirmek"
"iltifat etmek","yönelmek, değer vermek"
"incimad etmek","donmak"
"istiâne","yardım isteme"
"işârî","işaret edilen"
"kaside","özellikle din ve devlet büyüklerine övgü mahiyetinde yazılan manzum eser, şiir"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görülen olağanüstü hâl ve hareketler"
"kesb etmek","kazanmak"
"kıymettar","kıymetli, değerli"
"mü’min","iman etmiş, Allah’a inanan"
"münasebetdarlık","bağlantılı olmak"
"müsemmâ","isimlendirilen, isim sahibi"
"savlet","saldırı"
"şeâir-i Ahmediye","Peygamber Efendimizin (a.s.m.) sembol hükmündeki sünnetleri, prensipleri"
"şeriat-ı Muhammediye","Peygamber Efendimizin (a.s.m.) açıkladığı ilâhî hükümler, İslâm dini"
"tahribat","tahripler, yıkıp bozmalar"
"tahsin","beğenme, güzelliğini ilân etme"
"tebşir","müjdeleme"
"tekerrür","tekrarlanma"
"teveccüh","ilgi, yönelme"
"ümmet","peygambere inanıp onun yolundan gidenler, mü’minler"
"veçh-i ihtisas","hususi ve özel olarak, bizzat yönelme"
"velâyet","velîlik"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"beşaret","müjdeleme"
"burhan","güçlü delil, sarsılmaz kanıt"
"cihet","yön, şekil"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"delâlet etme","delil olma, işaret etme"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"faraza","varsayalım ki"
"gayet","çok"
"hakaik-i Kur’âniye ve imâniye","Kur’ân ve iman hakikatleri, gerçekleri"
"hakikî","gerçek"
"hâlis","samimi, saf, temiz"
"Hazret-i İmam-ı Ali","Hazret-i Ali )"
"hizmet-i imâniye","iman hizmeti"
"ihata","kuşatma, kapsama"
"iltifat","iyilik ve güzellikle muamele etme"
"iman-ı tahkîki","inandığı şeylerin aslını, esâsını bilerek inanma; sarsılmaz iman"
"irade etme","dileme, isteme"
"istinad","dayanma, güvenme"
"işârî","açık mânâdan başka işaret edilen diğer mânâ"
"itibarıyla","özelliğiyle"
"itikad","inanma"
"karîne","ek delil"
"kelâm","ifade, söz"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hâl"
"kerametkârâne","kerametli bir şekilde"
"kutup","mârşid, önder, rehber"
"kuvve-i mâneviye","mânevî kuvvet, moral gücü"
"küllî","büyük, kapsamlı"
"mânen","mânevî yönden"
"mecâzî","gerçek mânânın dışında kastedilen diğer mânâ"
"mefhum","bir sözden çıkarılan mânâ"
"muannid","inatçı, direnen"
"mukavemet","karşı gelme, direnç"
"mutabık","uygun"
"mü’min","iman etmiş, Allah’a inanan"
"nokta-i istinad","dayanak noktası"
"Peygamber-i Zîşân","şan sahibi olan peygamber"
"Radıyallahü anh","“Allah ondan razı olsun”"
"sadık","içten bağlı, doğru, dürüst"
"şakirt","öğrenci, talebe"
"taklidî","taklit ederek, araştırmaksızın körü körüne uygulama"
"teşçi etmek","cesaretlendirmek"
"teveccüh","ilgi, yönelme"
"umum","bütün"
"Üstâd","hoca, öğretmen"
"Üstâd-ı Zülcelâl","celâl ve haşmet sahibi üstad; Cenâb-ı Allah"
"vahiy","Cenâb-ı Hak tarafından bir peygambere bildirilen emirler ve bilgiler"
"vâkıa","olay"
"zabit","subay"
"zımnî","gizli, örtülü"
"el-Âyetü’l-Kübrâ","büyük delil anlamına gelen risale, Yedinci Şua"
"hakîkat","gerçek"
"hâlet","hâl, durum"
"inayet","ikram, ihsan"
"inâyet-i İlâhiye","Allah’ın inâyeti"
"irade","istek, tercih, dileme"
"kanaat","görüş, fikir"
"kat’î","kesin"
"kerâmet-i Aleviye","Hz. Ali’nin (r.a.) kerameti"
"kudsî","kutsal, mukaddes"
"mükerrer","tekrar tekrar, tekrarla"
"müşkilât-ı azîme","büyük zorluklar, sıkıntılar"
"Rabb-i Rahîm","merhamet ve şefkati herbir varlıkta tecelli eden ve herşeyin rabbi olan Allah"
"sâir","diğer, başka"
"tefsir-i ekber","büyük tefsir"
"yakîn","kesin ve doğru bilgi"
"zuhur","görünme, ortaya çıkma"
"acz","acizlik, güçsüzlük"
"alîl","hasta, hastalıklı"
"arz","yeryüzü, dünya"
"avâik","engeller"
"azametli","büyük, yüce"
"baht","talih, kader"
"dâvâ-yı halk","yaratma iddiası"
"halk etme","yaratma"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah’ın huzurunda toplanma"
"icad","var etme, yapma"
"ihyâ","diriltme, hayat verme"
"inşa","yapma, vücuda getirme, yaratma"
"ittibâ-ı Kur’ân","Kur’ân’a uymak"
"ittihâd-ı İslâm","İslâm birliği"
"kâinat","evren, yaratılan herşey"
"kudret","güç, iktidar"
"kudret-i ezeliye","varlığının başlangıcı olmayan ve ezelden beri var olan Allah’ın kudreti"
"mâlik","sahip"
"manzume-i şemsiye","güneş sistemi"
"mariz","hasta, hastalıklı"
"merâtib","mertebeler, dereceler"
"mevt-âlûd","ölüm gibi, ölüm bulaşmış"
"nam","ad, ünvan"
"nevm","uyku"
"nisbeten","kıyasla, oranla"
"nücum","yıldızlar"
"risale","kitap"
"şümus","güneşler"
"tab etmek","yazmak, basmak"
"tagayyür","başkalaşma, değişme"
"tahallül","araya girme, dahil olma"
"tanzim etmek","düzenlemek"
"tedahül","içine girme, müdahale etme"
"unsur","madde, parça"
"uzuv","organ"
"vecize","kısa ve özlü sözler"
"zâtiye","kendisinden olan"
"zevil’ervâh","ruh sahiplari"
"âlem-i şehadet","görünen âlem, dünya"
"avâlimü’l-guyûb","gaybî âlemler"
"azamet","büyüklük, yücelik"
"bahusus","özellikle"
"dest-i kudret","Allah’ın kudret eli"
"esbab","sebepler"
"esbab-ı tabiiye","tabiî, doğal sebepler"
"fail","işi yapan, özne"
"fâil-i muhtar","dilediğini yapmakta serbest olan"
"fâil-i teşkil-i envâ","çeşitleri, türleri teşkil eden fail, fiil sahibi"
"farz-ı muhal","olmayacak birşeyi olacakmış gibi düşünme, varsayım"
"hakikat-i hariciye","dışa yansıyan hakikat, dış âlemde yer alan maddî varlık"
"harekât-ı zerrât","zerrelerin faaliyeti, atomların hareketleri"
"hilâl-i îd","Ramazanın bittiğini gösteren yeni ayın hilâli"
"i’câz","mu’cize oluş"
"icad etmek","yaratmak, var etmek"
"izzet","mağlubiyet ve düşüşü kabul etmeyen şeref ve yücelik"
"kàbil","kabul eden, yapılan"
"kâinat","evren, yaratılan herşey"
"kamer","ay"
"kemâl-i acz","tam acizlik"
"kitab-ı kebîr-i kâinat","büyük kâinat kitabı"
"kudret","güç, iktidar"
"kudret-i gayr-ı mütenâhi","sonsuz kudret, güç"
"lâkin","fakat, ama"
"mahall-i taallûk-u kudret","kudretin tecelli ettiği yer"
"masdar","kaynak, birşeyin çıktığı yer"
"melekûtiyet","bir şeyin görünmeyen iç yüzü, aslı, hakikati"
"misali","benzeri"
"mistar","cetvel, birşeyin kaynağından çıkmasına yarayan âlet"
"muktedir","gücü yeten, iktidar sahibi"
"mübaşir","dokunan"
"mülk","sahip olunan ve hükmedilen şey"
"müteveccih","yönelik, yönelmiş"
"nakkaş","nakışlayan, süsleme yapan sanatkâr"
"nazar-ı zâhir","dışa dönük bakış"
"nâzım","düzenleyen"
"nâzır","bakan"
"nezih","temiz, hoş"
"nizam","düzen"
"şeriat-ı iradiye","Cenâb-ı Hakkın iradesiyle oluşan şeriat, tabiat kanunları"
"tâbi’","tab eden, yapan"
"tabiat","canlı cansız bütün varlıklar, doğa, maddî âlem"
"takavvüs etme","yay gibi olma"
"telif","yazma, kaleme alma"
"tentene","tül gibi, ince ve şeffaf"
"tesir-i hakikî","gerçek etki"
"umur-u hasise","alçak ve değersiz işler"
"vahdet","birlik"
"zîhayat","hayat sahibi, canlı"
"âlem-i emir","Cenâb-ı Hakkın değişmeyen sabit hakikatler şeklinde devam eden kanunlar âlemi"
"âlem-i melekût","İlâhî hükümranlığın tam olarak tecellî ettiği, görünmeyen, kâinatın iç yüzü"
"berk","şimşek"
"burhan-ı innî","tümdengelim; eserden eseri yapana, olaylardan kanuna ulaştıran delil"
"bürhân-ı limmî","tümevarım;  kanunlardan hadiselere, sebeplerden neticelere, müessirden esere gitme usûl ve delili"
"evâmir-i tekviniye","Cenâb-ı Hakkın yaratmaya yönelik emirleri ve kanunları"
"fıtrat","yaratılış, mizaç"
"fıtrat-ı zîşuur","şuurlu, bilinçli yaratılış"
"hakikat-i cazibedar","asıl ve esasıyla çekici olan hakikat"
"inşikak-ı kamer","Peygamberimizin (a.s.m.) bir işaretiyle Ay’ın ikiye bölünmesi mu’cizesi"
"kanun-u zîvücud-u hâricî","haricî (maddî) vücud sahibi bir kanun"
"kelime-i şehadet","“Allah’tan başka ilâh olmadığına ve Hz. Muhammed’in onun kulu ve elçisi olduğuna şehadet ederim” ifadesi"
"kudret-i ezeliye","varlığının başlangıcı olmayan ve ezelden beri var olan Allah’ın kudreti"
"mâlik","sahip"
"melâike","melekler"
"melekût","birşeyin iç yüzü, aslı, esası"
"meyelân","eğilim, yönelme"
"meyelân-ı hayat","hayat bulma meyli, arzusu, kabiliyeti"
"meyelân-ı incimâd","donma meyli, kabiliyeti"
"meyelân-ı nümuvv","yeşillenme, gelişme meyli"
"Mirac","Peygamberimizin (a.s.m.) Allah’ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği yolculuk"
"mu’cize-i Ahmediye","Peygamberimizin (a.s.m.) mucizesi"
"mu’cize-i kübrâ-yı Ahmediye","Peygamberimiz Hz. Muhammed’in büyük mucizesi"
"nâmus-u zîşuur","şuur sahibi yasa, kanun"
"nebî","peygamber"
"nübüvvet","peygamberlik"
"ruhaniyât","ruhanîler, maddî yapısı olmayan varlıklar"
"sadef","inci kabuğu"
"seyyâle-i lâtife","akıcı özelliğe sahip mânevî varlık"
"sıfat-ı irade","Cenâb-ı Hakkın irade sıfatı"
"şûlefeşân","ışık saçan"
"tecellî","belirme, görünme"
"tecellî-i vahdet","Allah’ın birliğinin tecellîsi, yansıması"
"velâyet","velîlik"
"vicdan","insanın içinde bulunan ve iyiyi kötüden ayırabilen his"
"vücud-u hissî","duyu organları ile kavranabilen varlık"
"yâsup","arı beyi"
"âlem-i emir","Cenâb-ı Hakkın değişmeyen, sabit hakikatler şeklinde devam eden kanunlar âlemi"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"amel etmek","iş görmek, davranmak"
"âyine","ayna"
"bâtıl","gerçek dışı, hak olmayan"
"bid’at","aslen dinde olmayıp sonradan ortaya çıkan zararlı âdet ve uygulamalar"
"burhan","güçlü delil, sarsılmaz kanıt"
"câmi","kapsayan, içine alan"
"cumhur-u avâm","halkın çoğunluğu"
"cumhur-u ulemâ","âlimlerin çoğunluğu"
"daimî","devamlı, sürekli"
"fıtrat","yaratılış, mizaç"
"hak","doğru, gerçek"
"hakaik-i İslâmiye","İslâmın hakikatleri"
"hakikî","gerçek"
"Hazret-i Peygamber","Peygamber efendimiz Hz.Muhammed (a.s.m.)"
"himaye","koruma"
"ıstıfâ etmek","sâfîleşmek, durulmak"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur’ân ve hadisten hüküm çıkarma"
"imtisâl","uyma, tabi olma"
"intıfâ","yok olma, sönüp bitme"
"keşşaf","keşfedenler, bulup ortaya çıkaranlar"
"kudret-i ezeliye","varlığının başlangıcı olmayan ve ezelden beri var olan Allah’ın kudreti"
"kudsiyet","kusur ve noksandan uzak oluş, kutsallık"
"lâyemut","ölümsüz"
"mâkul","akla uygun"
"me’haz","kaynak"
"mesâil-i içtihâdiye-i hilâfiye","üzerinde ihtilaf edilen içtihadi meseleler"
"mevcudat","varlıklar"
"mevcut","var olan"
"mükerrem","ikram ve lûtfa mazhar, saygı gösterilen"
"müsellemât-ı diniye","dinin herkesçe kabul edilmiş esasları"
"müstaid","istidatlı, kabiliyetli"
"Nasrâniyet","Hıristiyanlık"
"nâzil","inme"
"nefis","bir kimsenin kendisi"
"nevi","tür, çeşit"
"sırr-ı azîm","büyük gizem"
