"kelime","anlam"
"mutasavvıfâne","mutasavvıflar gibi, Hıristiyan mistikleri (tasavvuf ehli) gibi"
"muvahhid","Cenâb-ı Allah’ın varlığına ve birliğine inanan, tevhid inancına sahip kimse"
"müverrih","tarihçi"
"nazarında","gözünde, bakışında"
"nazîr","benzer, eş"
"nokta-i nazar","bakış noktası, açısı"
"Roma İmparatorluğunun İnhitat ve Sukutu","Roma İmparatorluğunun gerilemesi ve düşüşü"
"satvet","güç, ezici kuvvet"
"serapa","baştan aşağı, baştan sona"
"tebliğ","bildirme, ulaştırma"
"tecessüd","cisimleşme; batıl dinlerde, Allah’ın herhangi bir maddi varlık şekline bürünmesi, yaratıklarından birinin bedenine girmesi şeklinde inanılan batıl bir Allah inancı"
"tecessüdiyet","cisimleşmiş olma"
"teslis akîdesi","üçleme; Hıristiyanların Allah’ın baba, oğul ve mukaddes ruh olmak üzere üç varlıktan mürekkep olduğuna inanmaları"
"teşrî","şerîat, yasa"
"teşriî","yasamaya dair, kanunla ilgili, şeriata dair"
"ulûhiyet","ilâhlık, tanrılık"
"vahdet-i vücut","“Allah’ın varlığı o kadar mükemmeldir ki, diğer varlıklar Ona göre bir gölge gibidir ve ‘varlık’ adını almaya lâyık değiller” tarzında, Allah’tan başka varlıkları âdeta inkar eden bir tasavvufî görüş"
"akide","inanç"
"âzâde","uzak, beri"
"Bahr-i Muhit-i Atlasî","Atlas Okyanusu"
"cihan","dünya"
"dimağ","akıl, beyin"
"edebî","edebiyatla ilgili"
"esasat","esaslar, prensipler"
"filozofane","filozof gibi, felsefeci gibi"
"Ganj Nehri",""
"hakkaniyet","hak oluş, doğruluk, gerçekçilik"
"hâşâ","asla öyle değil"
"Hıristiyan",""
"hususiyet","hususîlik, özellik"
"İngiltere",""
"inkişaf-ı fikr","fikrin, düşüncenin gelişmesi, ilerlemesi"
"ipham","kapalılık, anlaşılmazlık"
"izhar","gösterme, açığa çıkarma"
"kabil-i temyiz","ayırt edilebilir"
"kanaat","görüş, fikir"
"kanun-u esâsî","anayasa, temel kanun"
"mâlik","sahip"
"mevcudiyet","var olma hali"
"mutaassıp","tutucu"
"mutasavvıfâne","mutasavvıflar gibi, Hıristiyan mistikleri (tasavvuf ehli) gibi"
"muvahhid","Cenâb-ı Allah’ın varlığına ve birliğine inanan, tevhid inancına sahip kimse"
"müverrih","tarihçi"
"nazarında","gözünde, bakışında"
"nazîr","benzer, eş"
"nokta-i nazar","bakış noktası, açısı"
"Roma İmparatorluğunun İnhitat ve Sukutu","Roma İmparatorluğunun gerilemesi ve düşüşü"
"satvet","güç, ezici kuvvet"
"serapa","baştan aşağı, baştan sona"
"tebliğ","bildirme, ulaştırma"
"tecessüd","cisimleşme; batıl dinlerde, Allah’ın herhangi bir maddi varlık şekline bürünmesi, yaratıklarından birinin bedenine girmesi şeklinde inanılan batıl bir Allah inancı"
"tecessüdiyet","cisimleşmiş olma"
"teslis akîdesi","üçleme; Hıristiyanların Allah’ın baba, oğul ve mukaddes ruh olmak üzere üç varlıktan mürekkep olduğuna inanmaları"
"teşrî","şerîat, yasa"
"teşriî","yasamaya dair, kanunla ilgili, şeriata dair"
"ulûhiyet","ilâhlık, tanrılık"
"vahdet-i vücut","“Allah’ın varlığı o kadar mükemmeldir ki, diğer varlıklar Ona göre bir gölge gibidir ve ‘varlık’ adını almaya lâyık değiller” tarzında, Allah’tan başka varlıkları âdeta inkar eden bir tasavvufî görüş"
"âhenk","uygunluk"
"câmi","toplayan, içine alan"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"esâsât","esaslar, temel prensipler"
"esasat-ı Kur’âniye","Kur’ân’ın esasları, temel kuralları"
"fazilet","değer, erdem, üstünlük"
"Hâlık","her şeyi yaratan Allah"
"Hâlıkın hukuku","hukukullah, Yaratıcının hukuku"
"hukukullah","Allah’a ait haklar, kamu hakları; belirlenmesinde mükellefin müdahele, irade ve tercihinin söz konusu olmadığı, ibadet ve ceza gibi yalnız şahısla ilgili olmayan toplumun yararının gözetildiği haklar; namaz, oruç, zekât, içki, zina kumar gibi emir ve yasaklara uyma"
"hürmet","saygı"
"kavanin-i tabiiye","Allah’ın kâinata koyduğu tabiat kanunları, kâinattaki kanunlar"
"keşfiyat","keşifler, buluşlar, icatlar"
"mahlukât","yaratıklar, yaratılanlar"
"mahlûkatın hukuku","hukuk-u ibâd; kul hakları; kişisel haklar"
"mecelle","kitap, dergi"
"mesai","çalışma, gayret, çaba"
"mesâil","meseleler, problemler"
"muhtelif","çeşitli, farklı"
"muhtevî","ihtiva eden, içine alan"
"mukabil","karşılık"
"münasebât","münasebetler, ilişkiler"
"raptetmek","bağlamak"
"rezilet","alçaklık, rezillik"
"sarf etme","harcama"
"sarih","açık, net"
"suret","biçim, şekil"
"şâyân","lâyık"
"şer","kötü, çirkin"
"taarruz etme","çatışma, çelişme"
"takarrub","yaklaşma"
"talim","öğretme"
"tebliğ","bildirme, ulaştırma"
"telif","iki şeyin arasını bulma, bağdaştırma, uyumlu hale getirme"
"telkin","fikrini kabul ettirme, aşılama"
"vücut bulma","meydana gelme, oluşma"
"âhenk","uygunluk"
"câmi","toplayan, içine alan"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"esâsât","esaslar, temel prensipler"
"esasat-ı Kur’âniye","Kur’ân’ın esasları, temel kuralları"
"fazilet","değer, erdem, üstünlük"
"Hâlık","her şeyi yaratan Allah"
"Hâlıkın hukuku","hukukullah, Yaratıcının hukuku"
"hukukullah","Allah’a ait haklar, kamu hakları; belirlenmesinde mükellefin müdahele, irade ve tercihinin söz konusu olmadığı, ibadet ve ceza gibi yalnız şahısla ilgili olmayan toplumun yararının gözetildiği haklar; namaz, oruç, zekât, içki, zina kumar gibi emir ve yasaklara uyma"
"hürmet","saygı"
"kavanin-i tabiiye","Allah’ın kâinata koyduğu tabiat kanunları, kâinattaki kanunlar"
"keşfiyat","keşifler, buluşlar, icatlar"
"mahlukât","yaratıklar, yaratılanlar"
"mahlûkatın hukuku","hukuk-u ibâd; kul hakları; kişisel haklar"
"mecelle","kitap, dergi"
"mesai","çalışma, gayret, çaba"
"mesâil","meseleler, problemler"
"muhtelif","çeşitli, farklı"
"muhtevî","ihtiva eden, içine alan"
"mukabil","karşılık"
"münasebât","münasebetler, ilişkiler"
"raptetmek","bağlamak"
"rezilet","alçaklık, rezillik"
"sarf etme","harcama"
"sarih","açık, net"
"suret","biçim, şekil"
"şâyân","lâyık"
"şer","kötü, çirkin"
"taarruz etme","çatışma, çelişme"
"takarrub","yaklaşma"
"talim","öğretme"
"tebliğ","bildirme, ulaştırma"
"telif","iki şeyin arasını bulma, bağdaştırma, uyumlu hale getirme"
"telkin","fikrini kabul ettirme, aşılama"
"vücut bulma","meydana gelme, oluşma"
"ahlâkî","ahlâkla ilgili, ahlâka uygun"
"aks","yansıma"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"faziletkâr","erdemli, faziletli, üstün niteliklere sahip"
"hikmet","felsefe, fen ilimleri, yüksek bilgi"
"hülâsa","öz, özet"
"i’tilâ","hata ve kusurlardan arınarak yükselme, yücelme"
"iktisat","tutumluluk"
"imar","tamir etme, yapıcı olma"
"irad etme","sunma, söyleme"
"âhenk","uygunluk"
"câmi","toplayan, içine alan"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"esâsât","esaslar, temel prensipler"
"esasat-ı Kur’âniye","Kur’ân’ın esasları, temel kuralları"
"fazilet","değer, erdem, üstünlük"
"Hâlık","her şeyi yaratan Allah"
"Hâlıkın hukuku","hukukullah, Yaratıcının hukuku"
"hukukullah","Allah’a ait haklar, kamu hakları; belirlenmesinde mükellefin müdahele, irade ve tercihinin söz konusu olmadığı, ibadet ve ceza gibi yalnız şahısla ilgili olmayan toplumun yararının gözetildiği haklar; namaz, oruç, zekât, içki, zina kumar gibi emir ve yasaklara uyma"
"hürmet","saygı"
"kavanin-i tabiiye","Allah’ın kâinata koyduğu tabiat kanunları, kâinattaki kanunlar"
"keşfiyat","keşifler, buluşlar, icatlar"
"mahlukât","yaratıklar, yaratılanlar"
"mahlûkatın hukuku","hukuk-u ibâd; kul hakları; kişisel haklar"
"mecelle","kitap, dergi"
"mesai","çalışma, gayret, çaba"
"mesâil","meseleler, problemler"
"muhtelif","çeşitli, farklı"
"muhtevî","ihtiva eden, içine alan"
"mukabil","karşılık"
"münasebât","münasebetler, ilişkiler"
"raptetmek","bağlamak"
"rezilet","alçaklık, rezillik"
"sarf etme","harcama"
"sarih","açık, net"
"suret","biçim, şekil"
"şâyân","lâyık"
"şer","kötü, çirkin"
"taarruz etme","çatışma, çelişme"
"takarrub","yaklaşma"
"talim","öğretme"
"tebliğ","bildirme, ulaştırma"
"telif","iki şeyin arasını bulma, bağdaştırma, uyumlu hale getirme"
"telkin","fikrini kabul ettirme, aşılama"
"vücut bulma","meydana gelme, oluşma"
"itidal","mutedil olmak, her konuda orta yolu tutmak ve aşırılıklardan kaçınmak"
"kemâle kalb eyleme","olgunluğa, mükemmele dönüştürme, faziletli yapma"
"maamâfih","bununla beraber, böyle iken"
"mâba’d e’t-tabiiye","tabiat ötesi, metafizik"
"mahiyet-i hakikiye","gerçek mahiyet, nitelik"
"mecmua-i eş’ar","şiirler mecmuası, kitabı"
"mev’ıze","vaaz, öğüt, nasihat"
"mevzu","konu, bahis"
"müsâvat","eşitlik, denklik"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"müşkil","zor, güç"
"nasihat","öğüt"
"nâşir","neşreden, yayan"
"talim","eğitim"
"teâli-i ahlâk","ahlâk yüceliği, yüksek ahlâk"
"tebliğ","bildirme, ulaştırma"
"teceddütperver","yenilikçi, yeniliği seven"
"tecellî","ortaya çıkma, belirme, görünme"
"tefrik","ayırma"
"telkinât","telkinler, zihne yerleştirmeler, fikir aşılamalar"
"tercüme-i hal","biyografi, hayat tarihi"
"vuku bulma","meydana gelme"
"zaaf","zayıflık, güçsüzlük"
"Zulümat-âbad","karanlıklarla dolu"
"ahlâkî","ahlâkla ilgili, ahlâka uygun"
"aks","yansıma"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"faziletkâr","erdemli, faziletli, üstün niteliklere sahip"
"hikmet","felsefe, fen ilimleri, yüksek bilgi"
"hülâsa","öz, özet"
"i’tilâ","hata ve kusurlardan arınarak yükselme, yücelme"
"iktisat","tutumluluk"
"imar","tamir etme, yapıcı olma"
"irad etme","sunma, söyleme"
"âhenk","uygunluk"
"câmi","toplayan, içine alan"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"esâsât","esaslar, temel prensipler"
"esasat-ı Kur’âniye","Kur’ân’ın esasları, temel kuralları"
"fazilet","değer, erdem, üstünlük"
"Hâlık","her şeyi yaratan Allah"
"Hâlıkın hukuku","hukukullah, Yaratıcının hukuku"
"hukukullah","Allah’a ait haklar, kamu hakları; belirlenmesinde mükellefin müdahele, irade ve tercihinin söz konusu olmadığı, ibadet ve ceza gibi yalnız şahısla ilgili olmayan toplumun yararının gözetildiği haklar; namaz, oruç, zekât, içki, zina kumar gibi emir ve yasaklara uyma"
"hürmet","saygı"
"kavanin-i tabiiye","Allah’ın kâinata koyduğu tabiat kanunları, kâinattaki kanunlar"
"keşfiyat","keşifler, buluşlar, icatlar"
"mahlukât","yaratıklar, yaratılanlar"
"mahlûkatın hukuku","hukuk-u ibâd; kul hakları; kişisel haklar"
"mecelle","kitap, dergi"
"mesai","çalışma, gayret, çaba"
"mesâil","meseleler, problemler"
"muhtelif","çeşitli, farklı"
"muhtevî","ihtiva eden, içine alan"
"mukabil","karşılık"
"münasebât","münasebetler, ilişkiler"
"raptetmek","bağlamak"
"rezilet","alçaklık, rezillik"
"sarf etme","harcama"
"sarih","açık, net"
"suret","biçim, şekil"
"şâyân","lâyık"
"şer","kötü, çirkin"
"taarruz etme","çatışma, çelişme"
"takarrub","yaklaşma"
"talim","öğretme"
"tebliğ","bildirme, ulaştırma"
"telif","iki şeyin arasını bulma, bağdaştırma, uyumlu hale getirme"
"telkin","fikrini kabul ettirme, aşılama"
"vücut bulma","meydana gelme, oluşma"
"itidal","mutedil olmak, her konuda orta yolu tutmak ve aşırılıklardan kaçınmak"
"kemâle kalb eyleme","olgunluğa, mükemmele dönüştürme, faziletli yapma"
"maamâfih","bununla beraber, böyle iken"
"mâba’d e’t-tabiiye","tabiat ötesi, metafizik"
"mahiyet-i hakikiye","gerçek mahiyet, nitelik"
"mecmua-i eş’ar","şiirler mecmuası, kitabı"
"mev’ıze","vaaz, öğüt, nasihat"
"mevzu","konu, bahis"
"müsâvat","eşitlik, denklik"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"müşkil","zor, güç"
"nasihat","öğüt"
"nâşir","neşreden, yayan"
"talim","eğitim"
"teâli-i ahlâk","ahlâk yüceliği, yüksek ahlâk"
"tebliğ","bildirme, ulaştırma"
"teceddütperver","yenilikçi, yeniliği seven"
"tecellî","ortaya çıkma, belirme, görünme"
"tefrik","ayırma"
"telkinât","telkinler, zihne yerleştirmeler, fikir aşılamalar"
"tercüme-i hal","biyografi, hayat tarihi"
"vuku bulma","meydana gelme"
"zaaf","zayıflık, güçsüzlük"
"Zulümat-âbad","karanlıklarla dolu"
"Arapça","Arap dili"
"ahvâl","haller, durumlar"
"akaid","inanç"
"akıbet","netice, son"
"azim","kararlılık, gayret"
"azimkâr","gayretli, kararlı"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"belâğat-i Kur’âniye","Kur’ân’ın belâgati"
"cihanşümul","bütün âlemi kapsayan, evrensel"
"emîn","güvenilir; güvenli"
"esasat","esaslar, prensipler"
"ezelî","başlangıcı olmayan sonsuzluk"
"faaliyet","çalışma"
"hakikat-i kübrâ","büyük gerçekler"
"hâtem-i risalet","peygamberlik zincirinin sonu, mührü"
"hidayet","doğru ve hak yol, İslâmiyet"
"itaat","emre uyma, boyun eğme"
"izah","açıklama"
"kabile","topluluk"
"kat’î","kesin bir şekilde"
"lisan","dil"
"lisân-ı belâgat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme dili, üslûbu"
"lûgat","sözlük"
"mecelle","dergi, kitap"
"muharrir","yazar"
"muhayyile","hayal gücü, hayal duygusu"
"mukadderat","Allah tarafından takdir olunmuş ileride meydana gelecek haller ve olaylar"
"muvaffakiyet","başarı"
"mükemmeliyet","tam olma; eksiksizlik"
"nezahet","nezihlik, temizlik"
"Resul-i Kibriya","büyüklük ve yücelik sahibi olan peygamber"
"sair","diğer, başka"
"sebat","kararlı olma"
"seciye","huy, karakter"
"seyyal","akıcı"
"şâhika","zirve, doruk"
"taharri","araştırma, inceleme"
"ulviyet","yücelik, yükseklik"
"unsur","soy, kök, ırk"
"üssü’l-esas","temel esas, temelin temeli"
"vâzıh","açık, âşikar"
"yed-i istifade","istifade eli, faydalanma eli"
"yed-i kudret","Allah’ın kudret eli"
"yekdiğer","birbirine, herbiri diğerine"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"beliğ","belâgatli"
"beşer","insanlık"
"bizâtihî","bizzat, kendi başına, başlı başına"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"daimî","sürekli"
"harikulâde","olağanüstü, hayranlık verici"
"hassâsiyet","duyarlılık, hassaslık"
"hatip","güzel konuşmacı"
"i’cazkâr","mu’cizeli, benzerini yapmakta başkalarını âciz ve hayrette bırakan"
"ilham","Allah tarafından kalbe atılan mânâ"
"inkişaf","gelişme"
"irad etme","getirme"
"istihsan","güzel bulma"
"istinaden","dayanarak"
"itikad","inanç"
"kâfi","yeterli"
"kalb etme","dönüştürme, çevirme"
"lâl","sakin, sessiz, dilsiz"
"lâyık","uygun"
"lisan","dil"
"menşe","kaynak"
"mevsuk","sağlam, güvenilir, itimat edilir"
"mevzu","konu, bahis"
"misal","örnek, benzer"
"mu’cize","insanların bir benzerini yapma noktasında âciz kaldıkları ve ancak Allah tarafından peygambere verilen olağanüstü şey"
"muallâkat","Câhiliye döneminde meşhur Arap şâirlerinin Kâbe'nin duvarına asılan meşhur şiirleri"
"muhalefet","karşıt olma, aykırılık"
"mukadderat","Allah tarafından takdir olunmuş ileride meydana gelecek haller ve olaylar"
"mukaddes","her türlü çirkinlikten ve eksiklikten arınmış, kutsal"
"mutaassıp","tutucu"
"mükemmel","noksansız, kusursuz"
"münekkit","tenkitçi, eleştirmen"
"mütercim","tercüman; bir dilden bir diğerine çeviren"
"nâzım","şiir yazan, şâir"
"nazire","benzer, örnek"
"nezahet","nezihlik, temizlik"
"semâvî","gökten gelen"
"seyyal","akıcı"
"şayan","lâyık, yaraşır"
"şâyân-ı hayret","hayrete değer, hayret verici"
"Şehriyar","hükümdar, kral"
"tahaddî","meydan okuma"
"tetebbu","araştırıp incelemek, derinliğine inceleyip tanımak"
"veçhile","şekilde, bakımdan"
"âdetâ","sanki, tıpkı"
"akîde","inanç"
"âşikâr","açıkça"
"âyet","Kur’ân’ın her bir cümlesi"
"azamet","büyüklük"
"Arapça","Arap dili"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"beliğ","belâgatli"
"beşer","insanlık"
"bizâtihî","bizzat, kendi başına, başlı başına"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"daimî","sürekli"
"harikulâde","olağanüstü, hayranlık verici"
"hassâsiyet","duyarlılık, hassaslık"
"hatip","güzel konuşmacı"
"i’cazkâr","mu’cizeli, benzerini yapmakta başkalarını âciz ve hayrette bırakan"
"ilham","Allah tarafından kalbe atılan mânâ"
"inkişaf","gelişme"
"irad etme","getirme"
"istihsan","güzel bulma"
"istinaden","dayanarak"
"itikad","inanç"
"kâfi","yeterli"
"kalb etme","dönüştürme, çevirme"
"lâl","sakin, sessiz, dilsiz"
"lâyık","uygun"
"lisan","dil"
"menşe","kaynak"
"mevsuk","sağlam, güvenilir, itimat edilir"
"mevzu","konu, bahis"
"misal","örnek, benzer"
"mu’cize","insanların bir benzerini yapma noktasında âciz kaldıkları ve ancak Allah tarafından peygambere verilen olağanüstü şey"
"muallâkat","Câhiliye döneminde meşhur Arap şâirlerinin Kâbe'nin duvarına asılan meşhur şiirleri"
"muhalefet","karşıt olma, aykırılık"
"mukadderat","Allah tarafından takdir olunmuş ileride meydana gelecek haller ve olaylar"
"mukaddes","her türlü çirkinlikten ve eksiklikten arınmış, kutsal"
"mutaassıp","tutucu"
"mükemmel","noksansız, kusursuz"
"münekkit","tenkitçi, eleştirmen"
"mütercim","tercüman; bir dilden bir diğerine çeviren"
"nâzım","şiir yazan, şâir"
"nazire","benzer, örnek"
"nezahet","nezihlik, temizlik"
"semâvî","gökten gelen"
"seyyal","akıcı"
"şayan","lâyık, yaraşır"
"şâyân-ı hayret","hayrete değer, hayret verici"
"Şehriyar","hükümdar, kral"
"tahaddî","meydan okuma"
"tetebbu","araştırıp incelemek, derinliğine inceleyip tanımak"
"veçhile","şekilde, bakımdan"
"bahis","konu"
"bedevî","çölde yaşayan, göçebe"
"beşeriyet","insanlık"
"bîtarafâne","tarafsız bir şekilde"
"celâlet","yücelik, haşmet, heybet"
"ekserîsi","çoğunluğu"
"elfaz","lâfızlar, sözler"
"fakr","fakirlik, ihtiyaç hali"
"hâdim","hizmetçi, hizmet eden"
"hâiz","sahip"
"hakikat","gerçek"
"hikmet","amaç, gaye"
"hurafe","delile dayanmayan saçma inanış"
"İlâhî","Allah tarafından olan"
"ilga","kaldırmak, lağvetmek, hükümsüz bırakmak"
"imha","yok etme"
"istihâle","bir halden başka bir hale dönüşme ve değişme, başkalaşma"
"istîsal","kökünden söküp atmak, kökünü kazımak"
"izale","giderme, ortadan kaldırma"
"Kadîr-i Mutlak","hiçbir kayıt ve şarta bağlı olmaksızın herşeye gücü yeten sonsuz kudret sahibi Allah"
"kâinat","evren, yaratılmış her şey"
"kàri","okuyucu"
"lütuf","iyilik, ihsan, bağış"
"mevzu","bahis, konu"
"muhtevî","ihtiva eden, içine alan"
"mutaassıp","tutucu"
"muvaffak","başarılı olma, erişme"
"muzaffer","zafer kazanmış, galip"
"mücmel","kısa, kısaca"
"mülhem","ilham olunmuş"
"müstesna","seçkin"
"nâzil olan","inen, indirilen"
"nüzûl","iniş, inme"
"putperest","putlara tapan"
"sadakatkârâne","sâdık ve bağlı bir tarzda"
"sefalet","perişanlık, yoksulluk"
"sitayiş","övme, medih"
"şayan","lâyık, yaraşır"
"taaddüd-ü zevcât","çok eşlilik"
"tahdit","sınırlama"
"takdis","Allah’ın her türlü eksiklik ve çirkinlikten yüce olduğunu ilân etme"
"takrir","yerleştirme, sağlamlaştırma"
"tebcil","yüceltme, saygı gösterme"
"telâkki","anlama, kabul etme"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"tertip","sıralama, düzene koyma"
"tesis","kurma, yerleştirme"
"vahdâniyet","Allah’ın bir ve tek olup ortağının olmayışı"
"vahşî","medenî olmayan, kaba"
"veciz","kısa, özlü ve çarpıcı söz"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"âlî","yüce, yüksek"
"azamet","büyüklük"
"bahis mevzuu","söz konusu"
"cehalet","cahillik"
"cihan","dünya"
"düstur","yasa, kanun, prensip"
"fâikiyet","üstünlük, başkalarından farklı ve üstün olmak"
"filhakika","gerçekten, doğrusu"
"hakikat","gerçek, doğru"
"hararet","ısı, sıcaklık"
"haşmet","heybet, görkem"
"ihraz","erişmek, kazanmak"
"imarkârâne","imar edici olarak, tamir edici olarak"
"imtizaç","birleşme, kaynaşma"
"inkişaf","gelişme"
"istinad","dayanma, dayanak"
"kabil-i kıyas","kıyası mümkün"
"kıvam","bir şeyin direği, nizamı"
"maruf","bilinen, tanınan"
"medyun","borçlu"
"menba","kaynak"
"muhafaza","koruma"
"muharrir","yazar, gazete yazarı"
"muhtevî","ihtiva eden, içine alan"
"müsalemet","barış ve huzur içinde olma"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"nazaran","bakarak, –göre"
"neşr","yazma, yayımlama"
"âdetâ","sanki, tıpkı"
"akîde","inanç"
"âşikâr","açıkça"
"âyet","Kur’ân’ın her bir cümlesi"
"azamet","büyüklük"
"bahis","konu"
"bedevî","çölde yaşayan, göçebe"
"beşeriyet","insanlık"
"bîtarafâne","tarafsız bir şekilde"
"celâlet","yücelik, haşmet, heybet"
"ekserîsi","çoğunluğu"
"elfaz","lâfızlar, sözler"
"fakr","fakirlik, ihtiyaç hali"
"hâdim","hizmetçi, hizmet eden"
"hâiz","sahip"
"hakikat","gerçek"
"hikmet","amaç, gaye"
"hurafe","delile dayanmayan saçma inanış"
"İlâhî","Allah tarafından olan"
"ilga","kaldırmak, lağvetmek, hükümsüz bırakmak"
"imha","yok etme"
"istihâle","bir halden başka bir hale dönüşme ve değişme, başkalaşma"
"istîsal","kökünden söküp atmak, kökünü kazımak"
"izale","giderme, ortadan kaldırma"
"Kadîr-i Mutlak","hiçbir kayıt ve şarta bağlı olmaksızın herşeye gücü yeten sonsuz kudret sahibi Allah"
"kâinat","evren, yaratılmış her şey"
"kàri","okuyucu"
"lütuf","iyilik, ihsan, bağış"
"mevzu","bahis, konu"
"muhtevî","ihtiva eden, içine alan"
"mutaassıp","tutucu"
"muvaffak","başarılı olma, erişme"
"muzaffer","zafer kazanmış, galip"
"mücmel","kısa, kısaca"
"mülhem","ilham olunmuş"
"müstesna","seçkin"
"nâzil olan","inen, indirilen"
"nüzûl","iniş, inme"
"putperest","putlara tapan"
"sadakatkârâne","sâdık ve bağlı bir tarzda"
"sefalet","perişanlık, yoksulluk"
"sitayiş","övme, medih"
"şayan","lâyık, yaraşır"
"taaddüd-ü zevcât","çok eşlilik"
"tahdit","sınırlama"
"takdis","Allah’ın her türlü eksiklik ve çirkinlikten yüce olduğunu ilân etme"
"takrir","yerleştirme, sağlamlaştırma"
"tebcil","yüceltme, saygı gösterme"
"telâkki","anlama, kabul etme"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"tertip","sıralama, düzene koyma"
"tesis","kurma, yerleştirme"
"vahdâniyet","Allah’ın bir ve tek olup ortağının olmayışı"
"vahşî","medenî olmayan, kaba"
"veciz","kısa, özlü ve çarpıcı söz"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"sâlik","yol alan, bir yol veya meslekte yürüyen"
"samimî","içten"
"sekene","oturanlar, ikamet edenler"
"silsile","zincir, soy ağacı"
"şark","doğu"
"şek","şüphe, tereddüt"
"şükran","minnettarlık, teşekkür"
"temin etme","sağlama, güvence altına alma"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"umumî","genel"
"âlî","yüce, yüksek"
"azamet","büyüklük"
"bahis mevzuu","söz konusu"
"cehalet","cahillik"
"cihan","dünya"
"düstur","yasa, kanun, prensip"
"fâikiyet","üstünlük, başkalarından farklı ve üstün olmak"
"filhakika","gerçekten, doğrusu"
"hakikat","gerçek, doğru"
"hararet","ısı, sıcaklık"
"haşmet","heybet, görkem"
"ihraz","erişmek, kazanmak"
"imarkârâne","imar edici olarak, tamir edici olarak"
"imtizaç","birleşme, kaynaşma"
"inkişaf","gelişme"
"istinad","dayanma, dayanak"
"kabil-i kıyas","kıyası mümkün"
"kıvam","bir şeyin direği, nizamı"
"maruf","bilinen, tanınan"
"medyun","borçlu"
"menba","kaynak"
"muhafaza","koruma"
"muharrir","yazar, gazete yazarı"
"muhtevî","ihtiva eden, içine alan"
"müsalemet","barış ve huzur içinde olma"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"nazaran","bakarak, –göre"
"neşr","yazma, yayımlama"
"sâlik","yol alan, bir yol veya meslekte yürüyen"
"samimî","içten"
"sekene","oturanlar, ikamet edenler"
"silsile","zincir, soy ağacı"
"şark","doğu"
"şek","şüphe, tereddüt"
"şükran","minnettarlık, teşekkür"
"temin etme","sağlama, güvence altına alma"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"umumî","genel"
"âlim","ilim sahibi"
"bahis mevzu","söz konusu"
"bünyan","yapı, bünye, saray"
"celb etme","çekme"
"fâik","üstün"
"farz etmek","şart koşmak, zorunlu tutmak"
"gıybet","arkadan çekiştirmek, o anda yanında olmayan birisinin aleyhinde konuşmak"
"haşarat","zehirli böcekler"
"hıyanet","hainlik, ihanet"
"hüsn-ü niyet","iyi niyet"
"iffet","namus"
"iktisat","tutumluluk"
"imha etme","yok etme"
"intişar","yayılma"
"israf","savurganlık"
"istikamet","doğruluk"
"kaide","düstur, prensip"
"mahşer","haşir meydanı, kıyametten sonra insanların âhirette tekrar diriltilip toplanacakları yer"
"muhafaza","koruma, saklama"
"muharrir","yazar, gazeteci"
"muhitü’l-maarif","ilim okyanusu, ilim ansiklopedisi"
"mukaddes","her türlü çirkinlikten ve eksiklikten arınmış, kutsal"
"müessir","tesirli, etkili"
"mükemmel","noksansız, kusursuz"
