"kelime","anlam"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"ehl-i iman","Allah’a ve Onun bildirdiği her şeye inanan kimseler"
"hadsiz","sonsuz, sınırsız"
"hakikî","asıl, gerçek"
"hissiyat","duygular, hisler"
"iltifat","iyilik ve güzellikle ilgilenme, hoş davranış"
"itidâl-i dem","kızgınlığa mağlup olmayış, soğukkanlılık"
"izah","açıklama"
"kutb-u âzam","en büyük kutup; bir çok Müslümanın kendisine bağlandığı  büyük evliyadan zamanın en büyük yol göstericisi"
"maraz","hastalık"
"medâr-ı itiraz","itiraz sebebi, kaynağı"
"metanet","sağlamlık, kararlılık"
"muhafaza","koruma"
"musibet","belâ, felaket"
"mübarek","bereketli, hayırlı"
"nihayetsiz","sınırsız, sonsuz"
"rıza","memnuniyet"
"sâfi","arınmış, temiz"
"sırr-ı işarî","işaretle bildirilen sır"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"şer","kötülük"
"telâkki","anlama, kabul etme"
"teveccüh","değer verme, ilgi gösterme"
"âhir","son"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"ashab","arkadaşlar, sahipler"
"cem edilme","toplanma, bir araya getirilme"
"Fatiha","Kur’ân-ı Kerimin 1. sûresi"
"galebe etmek","üstün gelmek"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hakaik-ı Kur’âniye","Kur’ân’ın hakikatleri, gerçek ve doğruları"
"hal","çözme, sonuca varma"
"has","özel, ait"
"hususî","özel"
"ilâ âhir","sonuna kadar"
"inşaallah","Allah dilerse, izin verirse"
"İşârât-ı Kur’âniye risalesi","Birinci Şuâ"
"keşf","açığa çıkarma"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"muammâ","anlaşılması zor olan sır"
"mücahede","cihad etme, din uğrunda çaba harcama"
"müstakil","başlı başına, bağımsız"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"sırât-ı müstakîm","dinin belirlediği dosdoğru yol"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"şübehat","şüpheler, tereddütler"
"şükûk","şekler; şüpheler"
"taife","grup, topluluk"
"tılsım","sır, gizli gerçek"
"Ve’l-Asri Sûresi","Kur’ân-ı Kerimin 103. sûresi"
"vech-i tahsis","tahsis yönü, has kılma sebebi"
"Aleyhimüsselâm","Allah’ın selâmı onların üzerine olsun"
"Aleyhissalatü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"Aleyhisselâm","Allah’ın selamı onun üzerine olsun"
"aziz","çok değerli, izzetli, saygın"
"beşer","insanlar"
"enbiya","nebiler, peygamberler"
"gaybî","bilinmeyen, görünmeyen, gayb âlemine ait"
"hakkaniyet","doğruluk, gerçekçilik"
"hararet","ısı, sıcaklık"
"haşir","yeniden diriliş; insanların öldükten sonra, âhirette tekrar diriltilip Allah’ın huzurunda toplanması ve hesaba çekilmesi"
"Hazret-i Ahmed","çokça medhedilen, övülen; Peygamberimizin (a.s.m.) isimlerinden birisi"
"hurdahaş","param parça"
"imza-yı gaybî","gizli bir imza"
"İncil-i Şerif","şeref sahibi İncil"
"kerametkârâne","kerametli bir şekilde, keramet göstererek"
"mebhas","bahis, konu"
"mecmua","kitap"
"misl","eş değer, benzer"
"mu’cize","Allah’ın izniyle gerçekleşen ve bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"mu’cize-i Kur’âniye","Kur’ân’ın mu’cizesi"
"muazzam","çok büyük"
"mülâhaza","düşünme, akla getirme"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"sadme","darbe, çarpma"
"şakirt","talebe, öğrenci"
"şehadet getirme","“Allah’tan başka ilâh olmadığına ve Hz. Muhammed’in (a.s.m.) onun kulu ve elçisi olduğuna şehadet ederim” ifadesini söyleme"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tefekkür etme","düşünme"
"tetkik etme","inceleme, araştırma"
"alâkadar","alâkalı, ilgili"
"bâriz","açık, belli"
"dâire-i siyasiye","siyaset dairesi"
"ekser","çoğunluk"
"evham","kuruntular, şüpheler"
"fevkinde","üstünde"
"feza","uzay, gökyüzü"
"hakaik-i imaniye","iman hakikatleri, esasları"
"hakikat","asıl, esas"
"hakikî","asıl, gerçek"
"hâsiyet","özellik"
"ihbar-ı gaybiye","bilinmeyen bir şeyle, gelecekle ilgili haber verme"
"istikbal","gelecek"
"istikbaliyat","geleceğe ait şeyler, hâdiseler"
"istimdat","yardım isteme"
"izah etme","açıklama"
"kâinat","evren, bütün yaratılmışlar"
"keşf","mânevî âlemlerde bazı olayları ve hakikatleri görme, açığa çıkarma"
"küre-i arz","yerküre, dünya"
"mahdut","sınırlı"
"menba","kaynak"
"müşevveşiyet","karışıklık"
"neşr","yayma"
"nihayetsiz","sınırsız, sonsuz"
"remz","ince işaret"
"semavî","gökten gelen"
"suret","biçim, şekil"
"tabiat","canlı cansız varlıklar, maddî âlem; materyalist düşünce"
"tâbir","ifade, anlatma"
"tahribat","tahripler, yıkıp bozmalar"
"tasavvur","düşünme, zihinde canlandırma"
"tefsir","açıklama, yorum"
"tılsım","sır, gizli gerçek"
"zahirî","görünüşte"
"zeval","geçip gitme, sona erme"
"zındıka","dinsizlik"
"ziyade","çok, fazla"
"zulümat","karanlıklar"
"beyanat","açıklamalar, izahlar"
"burhan","delil, kanıt"
"Cenâb-ı Erhamürrâhimîn","merhametlilerin en merhametlisi olan şeref ve azamet sahibi yüce Allah"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"emare","belirti, işaret"
"ervâh-ı habîse","kötü ruhlar"
"gayb","bilinmeyen ve görünmeyen âlem"
"hâdisât","olaylar"
"hakikat","gerçek, esas"
"haşiye","dipnot, açıklayıcı not"
"hikmet","sebep, sır, gaye"
"hususi","özel"
"ihsas","hissettirme, hatırlatma"
"ihtar","hatırlatma, ikaz"
"ilham","Allah tarafından insanın kalbine indirilen mânâ"
"istikbal-i dünyevî","dünyanın geleceği"
"istinaden","dayanarak"
"işârât-ı tevafukiye","tevafuk işaretleri"
"itimaden","güvenerek"
"kat’î","kesin olarak"
"keşfiyat","keşifler, manevî âlemlerde bazı hakikatleri keşfetme halleri"
"küre-i arz","yerküre, dünya"
"maddiyunluk","materyalistlik, herşeyi madde ile açıklamaya çalışma"
"medeniyet-i sefihe","dinen yasak olan zevk ve eğlencelere düşkün medeniyet"
"mesâil-i istikbaliye","gelecekle ilgili meseleler"
"mücmel","kısa, kısaca"
"müphem","belirsiz, gizli"
"nev-i beşer","insanlık"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"rüya-yı sadıka","şeytanın karışmadığı doğru rüya"
"semavî","gökten gelen"
"suret","biçim, şekil"
"sünuhat-ı kalbiye","Allah’ın yardımıyla kalbe gelen mânâlar"
"tâbir","ifade, anlatma"
"tâbirsiz","yorumsuz"
"tâun","veba, bulaşıcı ve ölümcül hastalık"
"tevil","yorum"
"tuğyan","azgınlık, isyan ve inançsızlıkta çok ileri gitme"
"vilâyet","il"
"vuku","ortaya çıkma"
"aded","sayı"
"bedbaht","kötü bahtlı, tahlihsiz"
"beyan","açıklama, izah"
"cüz’î","küçük"
"dessas","hileci, aldatıcı"
"emare","belirti, işaret"
"erkân","bir topluluğun ileri gelenleri, büyükler; kurmay sınıf"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makâle"
"gaybî","bilinmeyen, gayb âlemine ait"
"havali","çevre, civar"
"hengâm","an, zaman"
"hüsn-ü maişet","güzel ve rahat geçim"
"inayet","lütuf, iyilik, yardım"
"inâyet-i Rabbâniye","Allah’ın inâyeti, yardımı"
"lâtif","ince, hoş, güzel"
"mazhar olma","ayna olma, erişme"
"medar","dayanak, kaynak, sebep"
"muannid","inatçı, direnen"
"münâfıkane","münâfıkça, iki yüzlü bir tavırla"
"nefs","can, hayat; kişinin kendisi"
"nevi","çeşit, tür"
"rükün","bir topluluğun en önemli üyelerinden her biri"
"saika","ölüm, mevt; şiddetli ses, yıldırım"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"teshil","kolaylaştırma"
"tevafukat","denk gelmeler, uygunluklar"
"tiryak","derman, ilâç"
"vuku bulmak","meydana gelmek"
"zahir","açık, âşikar"
"zarfında","içinde"
"zayiat","kayıplar"
"bârekallah","Allah hayırlı ve mübarek kılsın"
"cilve","görüntü, yansıma"
"fevkalâde","olağanüstü, çok güzel"
"hadise-i inâyet","yardım, ihsan olayı"
"inayet","lütuf, iyilik, yardım"
"istinsah","yazarak çoğaltma"
"izale etme","giderme, ortadan kaldırma"
"karye","köy"
"lâtif","ince, hoş, güzel"
"misl","eş değer"
"Mu’cizât-ı Ahmediye","Peygamber Efendimizin (a.s.m.) mu’cizeleri; On Dokuzuncu Mektup"
"münasebet","bağlantı, ilişki"
"mütalâa","dikkatle okuma, inceleme"
"nahiye","bucak"
"nev’","tür, çeşit"
"nümune","örnek, misal"
"sahibe","bir şeyin sahibi olan kadın"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"tashihat","düzeltmeler"
"tefarik","büyük yapraklı ve beyaz çiçekli bir bitki; bir koku ismi"
"tefe’ül","hayra yormak"
"tevafuk","denk gelme, uygunluk"
"zarfında","içinde"
"akval","sözler"
"cilve","görüntü, yansıma"
"cüz’î","küçük, ferdî"
"ef’al","fiiller, hareketler"
"ezcümle","bu cümleden, meselâ"
"fâkihe","meyve"
"hadisat","olaylar"
"hakaik","gerçekler, esaslar"
"harekât","hareketler, davranışlar"
"hurufat","harfler"
"iltifat-ı rahmet","İlâhî rahmet tarafın dan gelen yardım ve ilgi"
"inâyet","Allah’tan gelen yardım, ihsan, iyilik"
"inâyet-i hususiye","özel yardımlar"
"inâyet-i İlâhiye","Allah’ın inâyeti, yardımı"
"kelimât","kelimeler, sözler"
"kelimat-ı mektube","yazılı kelimeler"
"keramet","Allah’ın bir ikramı olarak görülen olağanüstü hâl ve fiil"
"lâtif","ince, hoş, şirin"
"mânidar","mânâlı, anlamlı"
"muhalif","zıt"
"mukabil","karşılık"
"murad","irade edilen, istenen"
"nefs","kişinin kendisi"
"şakirt","talebe, öğrenci"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tehir","erteleme, sonraya bırakma"
"tekellüm","konuşma"
"tevafuk","denk gelme, uygunluk"
"zarfında","içinde"
"âhir ömür","hayatın son dönemleri"
"alâkadar","alâkalı, ilgili"
"âlem-i İslâm","İslâm dünyası"
"ebedî","sonu olmayan, sonsuz"
"ehl-i iman","Allah’a ve Allah’tan gelen her şeye inanan kimseler, mü’minler"
"emvât","ölüler"
"hakikî","asıl, gerçek"
"hâkim-i âdil","adaletli hâkim"
"heyet","topluluk"
"hissedar","pay sahibi"
"hitap","konuşma"
"hususan","bilhassa, özellikle"
"karye","köy"
"malûm","bilinen, belli"
"medrese","eğitim yeri, okul"
"merhum","rahmete kavuşmuş, vefat etmiş"
"minnettar","minnet duymak, yapılan bir iyiliğe karşı kendini borçlu hissetmek"
"nam","ad, unvan"
"safâ geldin","hoş geldin anlamında kullanılan bir karşılama sözü"
"serbestiyet","serbestlik"
"şakirt","öğrenci, talebe"
"şerik etme","katma, ekleme, ortak etme"
"telâkki","anlama, kabul etme"
"umum","herkes"
"arzî","dünyaya âit"
"aziz","çok değerli, izzetli"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"cihet","yön"
"cüz'î","az, hususî"
"def'","uzaklaştırma"
"ekser","çoğunluk"
"emâre","alâmet, belirti"
"fâide","fayda, yarar"
"fevkalâde","olağanüstü"
"hâdise","vak’a, olay"
"iade etmek","geri vermek"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"kısm-ı âzam","büyük bir kısım"
"küllî","genel, kapsamlı"
"men etmek","yasaklamak"
"nâs","insanlar"
"nev'i","çeşit, tür"
"rahmet","ihsan, bağış; yağmur"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"sadaka-i mâneviye","belâları uzaklaştıran mânevî sadaka"
"semâvî","gökten gelen"
"serbestiyet","serbestlik"
"sıddık","çok doğru ve bağlı"
"Sûre-i Ve'l-Asr","Kur’ân-ı Kerimin 103. sûresi olan Asr Sûresi"
"şakirt","öğrenci, talebe"
"tahakkuk","gerçekleşme"
"tebeyyün etme","belli olma, ortaya çıkma"
"umumî","genel"
"vesile","sebep, aracı"
"vesvese","kuruntu, şüphe"
"zelzele","deprem, sarsıntı"
"âlem-i şehadet","görünen âlem, dünya"
"aziz","çok değerli, izzetli"
"cihet","yön"
"derd-i maişet","geçim derdi"
"emâre","alâmet, belirti"
"fütuhat","fetihler, zaferler"
"Hazret-i Risalet","peygamberlik makamının sahibi Hz. Muhammed (a.s.m.)"
"ima","işaret"
"inşaallah","Allah dilerse, izin verirse"
"iştiyak","arzu, istek"
"kâinat","evren, bütün yaratılmışlar"
"kanaat","görüş, fikir"
"kat'iyen","kesin olarak"
"kudsiyet","kutsallık"
"Leyle-i Regaip","Regaib gecesi"
"makbul","kabul gören, geçerli"
"melek-i ra'd","bulutları sevk ve denetleme ile görevli melek; gök gürültüsü meleği"
"me'yusiyet","ümitsizlik, kederli ve ümidi kesik olma"
"misil","benzer"
"mu’cize-i Ahmediye","Peygamberimizin (a.s.m.) mucizesi"
"muannid","inatçı, inanmamakta direnen"
"mütemadiyen","sürekli"
"nazar-ı ehemmiyette olma","önemli olma, önem verilme"
"nevi","çeşit"
"pusula","bilgi notu"
"rahmet","ihsan, bağış; yağmur"
"rahmeten li’l-âlemîn","âlemlere rahmet olarak gönderilen"
"serbestiyet","serbestlik"
"tesbihat","Allah’ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"teşrif etme","şereflendirme, buyurma, gelme"
"vesile-i rahmet","rahmet aracı"
"âlem","dünya, kâinat"
"aziz","çok değerli, izzetli"
"dahilî","içte"
"derd-i maişet","geçim derdi"
"ehl-i iman","Allah’a ve ondan gelen her şeye inananlar, mü’minler"
"emsalsiz","benzersiz, eşsiz"
"fütur","usanç, gevşeklik"
"hal-i âlem","âlemin içinde bulunduğu durum; zamanın gidişatı"
"harici","dışta"
"havale etmek","göndermek"
"hürmet","saygınlık"
"istinadgâh","dayanak, sığınak"
"izale etmek","gidermek, ortadan kaldırmak"
"kabza","el"
"kâinat","evren, bütün yaratılmışlar"
"katre","damla"
"keramet","ikram, bağış; Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"kudsiyet","kutsallık, mukaddes bir değeri olma"
"Leyle-i Mirac/Mirac Gecesi","Peygamber Efendimizin (a.s.m.) Miraca çıktığı gece; Recep ayının yirmi yedinci gecesi"
"leyle-i Regaib","Regaib Gecesi; Recep ayının ilk Cuma gecesi"
"meyusiyet","ümitsizlik"
"mu’cize-i Ahmediye","Hz. Muhammed’in (a.s.m.) mu’cizesi"
"nevi","tür, çeşit"
"nokta-i istinad","dayanak noktası"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"Rahmeten li’l-Âlemîn","âlemlere rahmet olarak gönderilen Peygamberimiz (a.s.m.)"
"Sahibü’l-Miraç","Miracın sahibi; Hz. Muhammed (a.s.m.)"
"sıddık","çok doğru ve bağlı"
"silsile-i keramet","zincirleme olarak peşpeşe gelen kerametler"
"tazyikat","baskılar, sıkıştırmalar"
"teşkil eden","oluşturan, meydana getiren"
"tevafuk","denk gelme, uygunluk"
"vesile-i rahmet","İlâhî şefkat, merhamet ve ihsan vesilesi; yağmur vesilesi"
"intiha-i terakkiyat-ı hayat-ı Ahmediye","Hz. Peygamberin (a.s.m.) hayatı süresince katettiği mânevî mertebelere yükselme ve ilerlemesinin en son noktası"
"intişar","yayılma, yazılı bir eserin basılıp insanlara yayılması"
"iptida","başlangıç"
"kat’î","kesin"
"kesretli","çok fazla"
"leyle-i Mirac/Mi’rac Gecesi","Peygamber Efendimizin (a.s.m.) Miraca çıktığı gece; Recep Ayının yirmi yedinci gecesi"
"leyle-i Regaib","Regaib Gecesi; Recep ayının ilk Cuma gecesi"
"Mirac Risalesi","Peygamberimizin (a.s.m.)  Allah’ın huzuruna yükselmesini anlatan risale; Sözler’de geçen Otuz Birinci Söz"
"muannid","inatçı, inanmamakta direnen"
"nüsha","yazılı bir şeyden çıkarılan suret, kopya"
"rahmet","İlâhî şefkat, merhamet ve ihsan; yağmur"
"şakirt","öğrenci, talebe"
"şeâir-i İslâmiye","İslâma sembol olmuş iş ve ibâdetler"
"tashih etmek","düzeltmek"
"tevafuk","denk gelme, uygunluk"
"umum","bütün"
"vesile-i rahmet","İlâhî şefkat, merhamet, ihsan vesilesi"
"acîp","acayip, şaşırtıcı"
"aziz","çok değerli, izzetli"
"bilhassa","özellikle"
"cihet","yön"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"delâlet","delil olma, gösterme"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"emâre","alâmet, belirti"
"evvel","önce"
"feryat","bağırma"
"feza-yı âlem","uzay"
"hususî","özel"
"hüküm","karar"
"ihtiyac-ı şedid","çok şiddetli ihtiyaç"
"irade","dileme, istek, kasıt"
"kat'î","kesin"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiiller"
"kesret","çokluk"
"kıraat","okuma işi"
"kitabet","yazma işi"
"kuvve-i mâneviye","mânevî güç, moral"
"Leyle-i Mirac","Mirac gecesi"
"Leyle-i Regaip","Regaip gecesi"
"mahsus","has, özel"
"mesele-i Miraciye","Miraç konusu"
"meyusiyet","ümitsizlik"
"Miraciye Risalesi","Miraç Risalesi; Otuz Birinci Söz"
"muvafakat","uygunluk"
"mübarek","bereketli, hayırlı"
"münasebet","alâka, ilgi"
"neşr","yayma işi, faaliyeti"
"rahmet","İlâhî şefkat ve merhamet; yağmur"
"sarih","açık"
"savlet","saldırı"
"semâvât ehli","göklerdekiler; yüce âlemlerde, göklerde yaşayanlar; melekler, ruhanîler gibi"
"sıddık","çok doğru ve bağlı"
"şeâir-i İslâmiye","İslâma sembol olmuş iş ve ibâdetler"
"takviye","güçlendirme, destekleme"
"tehditkârâne","tehdit ederek"
"tekdir","azarlama"
"tesadüf","rastlantı"
"teselli","kederli ve gamlı olan bir kimseyi söz ve nasihatla ferahlandırma"
"tesellidârâne","teselli ederek"
"tevafuk","denk gelme, uygunluk"
"vesvese","kuruntu, şüphe"
"zaafiyet","zayıflık"
"zemin","yer, dünya"
"ahali","halk"
"cihet","yön"
"ehemmiyet","değer, önem"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"hakikat-ı Miraç","Mirac gerçeği"
"hususî","özel"
"hürmet","saygı"
"inayet","yardım"
"insaf","merhamet ve adalet dairesinde hareket"
"irade","dileme, istek, kast etme"
"kâinat","evren, bütün yaratılmışlar"
"kast","amaç, hedef"
"keramet","Allah’ın bir ikramı olarak görülen olağanüstü hâl ve fiil"
"keramet-i kübrâ","büyük keramet"
"merhamet","acıma, şefkat"
"Mirac","Peygamberimizin (a.s.m.) Allah’ın huzuruna yükseldiği ve bütün kâinatı gezdiği yolculuk; 31. Söz olan Mirac risalesi"
"mu’cize-i Ahmediye","Peygamberimizin (a.s.m.) mu’cizesi"
"semâvât","gökler"
"tesadüf","rastlantı"
"tevafuk","denk gelme, uygunluk"
"zat-ı Ahmediye","Peygamber Efendimizin (a.s.m.) zâtı, kişiliği"
"zemin","yer, dünya"
"zerre miktar","çok az, zerre kadar"
"âlem-i İslâm","İslâm dünyası"
"aziz","çok değerli, izzetli"
"bilfiil","fiilen, sırf kendisi, başkası karışmadan"
"cevv-i sema","gökyüzü, hava âlemi"
"emâre","alâmet, belirti"
"emsal","benzerler, örnekler"
"feza-yı âlem","uzay"
"hengâm","an, zaman"
"itiraz","kabul etmediğini belirtme, karşı çıkma"
"kâinat","evren, bütün yaratılmışlar"
"kanaat verme","inandırma, razı etme"
"kat'î","kesin"
"kesretli","pek çok"
"Kuddûs","kusur ve eksikliklerden uzak, pak ve temiz olan Allah"
"küre-i arz","yerküre, dünya"
"küre-i havâiye","hava küre, atmosfer"
"lâtif","hoş, şirin"
"leyle-i Mirac","Mirac gecesi"
"leyle-i Regaib","Regaib gecesi"
"melek-i ra'd","bulutları sevk ve denetleme ile görevli melek; gök gürültüsü meleği"
"müsadere","toplama, el koyma"
"rahmet","İlâhî şefkat ve merhamet; yağmur"
"serbestiyet","serbestlik"
"sıddık","çok doğru ve bağlı"
"Şâbân-ı Muazzam/Şâbân-ı Şerif","azametli, büyük Şaban ayı"
"şek","şüphe, tereddüt"
"şiddet-i ihtiyaç","ihtiyacın şiddeti, şiddetli ihtiyaç )"
"takdir etme","beğendiğini dile getirme"
"tevafuk","denk gelme, uygunluk"
"vekil","başkasının adına ve yerine hareket eden, asıl vazifelinin yerine çalışan; milletvekili"
"zelzele","deprem, sarsıntı"
"zikir","Allah’ı anma"
"acip","acaip, tuhaf"
"alâkadar","alâkalı, ilgili"
"beşaret-i gaybiye","gaybdan gelen müjde"
"ecza","cüzler, bütünü oluşturan parçalar"
"ehl-i iman","Allah’a ve Allah’tan gelen her şeye inanan kimseler, mü’minler"
"emare","belirti, işaret"
"emsalsiz","benzersiz"
"ezcümle","bu cümleden, meselâ"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"garip","tuhaf, şaşırtıcı"
"hakikat","asıl, esas mahiyet"
"hakikat-i Kur'âniye","Kur’ân hakikati"
"haşiye","dipnot, açıklayıcı not"
"hayvanat","hayvanlar"
"hilâf-ı âdet","kural dışı olarak; alışılmışın dışında"
"istikbal","gelecek zaman"
"kâinat","evren, bütün yaratılmışlar"
"kanaat etme","tatmin olma, kısmetine razı olma"
"keramet-i Nuriye","Risale-i Nur’a ait keramet"
"kıyas edilme","karşılaştırılma"
"kuddüs kuşu","kumru"
"küre-i arz","yerküre, dünya"
"küre-i havâiye","hava küre, atmosfer"
"mâsum","günahsız, suçsuz"
"meâl","açıklama, anlam"
"merhum","rahmete kavuşmuş; vefat eden kişiler için kullanılır"
"meşgul etme","uğraştırma"
"muammâ","anlaşılması ve çözülmesi zor şey"
"mütemerrid","hakkı kabul etmemekte direnen, inatçı"
"serbestiyet","serbestlik"
"suret","biçim, şekil"
"şakirt","öğrenci, talebe"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi; İslâmiyet"
"tâbir","ifade etme, açıklama"
"takviye-i iman","imanı takviye etme, güçlendirme"
"tesadüf","rastlantı"
"tevafuk","denk gelme, uygunluk"
"teyid etme","kuvvetlendirme"
"tılsım","sır, gizem"
"zındık","dinsiz"
"ziyade","çok, fazla"
"alâkadar","alâkalı, ilgili"
"ecza","cüzler, bütünü oluşturan parçalar"
"ehl-i iman","Allah’a ve Allah’tan gelen her şeye inanan kimseler, mü’minler"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"hakikat-i Kur'âniye","Kur’ân hakikati"
"hal ve keşf eden","çözen ve açığa çıkaran"
"haşr-i cismânî","âhirette bedenlerin ve vücudların tekrar dirilişi"
"ilzam eden","susturan, cevap veremez hâle getiren"
"istikbal","gelecek zaman"
"küre-i arz","yerküre, dünya"
"küre-i havâiye","hava küre, atmosfer"
"Mirac","Peygamberimizin (a.s.m.) Allah’ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği yolculuk"
"muannid","inatçı"
"mütemerrid","hakkı kabul etmemekte direnen, inatçı"
"zındık","dinsiz"
"beraat","temize çıkma, suçsuz olduğu anlaşılıp serbest bırakılma"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"desise","hile, aldatma"
"ecza","kısımlar, parçalar"
"hareket-i arz","deprem, yer sarsıntısı"
"hatt-ı Kur’ân","Kur’ân hattı, Arapça yazı şekli"
"keramet","Allah’ın bir ikramı olan olağanüstü hal"
"kerratla","defalarca"
"merhum","rahmete kavuşmuş, vefat etmiş"
"mıntıka","bölge"
"mülhid","dinsiz, inkâr eden"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"müteveffa","vefat etmiş, ölmüş olan"
"Radıyallahü Anh","“Allah ondan razı olsun”"
"Rahmetullahi aleyh","Allah’ın rahmeti onun üzerine olsun"
"sevk","gönderme"
"sıhhat","sağlamlık, doğruluk"
"şakirt","öğrenci, talebe"
"tasdik etmek","doğrulamak, onaylamak"
"vesile-i def-i belâ","belâları ortadan kaldırma, uzaklaştırma vesilesi"
"vukua gelen","gerçekleşen, meydana gelen"
"zelzele","deprem, yer sarsıntısı"
"zındık","dinsiz"
"Allahü Zülcelâl","sonsuz haşmet ve yücelik sahibi Allah"
"Arşu’r-Râhmân","bütün yaratılmışları şefkat ve merhametle besleyip büyüten Allah’ın tasarruf dairesi, makamı"
"biçare","çaresiz"
"bilhassa","özellikle"
"dahil olmak","içerisinde olmak"
"ehl-i garaz","kötü niyetliler"
"hak","gerçek"
"hakikat","gerçek"
"haps-i münferid","tek başına hapis, hücre hapsi"
"hareket-i arz","zelzele, yer sarsıntısı"
"haricinde","dışında"
"ıztırap","ıstırap, aşırı elem, sıkıntı"
"ibaret olan","oluşan"
"iğfal","gaflete düşürerek kandırma, aldatma"
"iltica eden","sığınan"
"istinadgâh","dayanak, sığınak"
"ittiham","suçlama"
"kıymettar","kıymetli, değerli"
"mâsum","günahsız, suçsuz"
"medrese-i Yusufiye","Hz. Yusuf’un (a.s.) hapiste kalmasına benzetilerek, iman ve Kur’ân hizmetinden dolayı tutuklananların hapsedildiği yer mânâsında hapishane"
"men edilmek","yasaklanmak"
"musibet","belâ, büyük sıkıntı"
"müddeiumumî","savcı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"müracaat","başvurma"
"mütecaviz","aşkın, fazla"
"necat","kurtuluş"
"Rabb-i Rahim","rahmetinin çok özel tecellîleri olan, sonsuz merhamet ve şefkat sahibi ve herşeyi terbiye ve idare eden Allah"
"semâvât","gökler"
"sevk etmek","göndermek"
"suret","biçim, şekil"
"şakirt","öğrenci, talebe"
"tazyik etmek","baskı yapmak, sıkıntı vermek"
"ufûnet","pis koku, kokuşmuş"
"zındık","dinsiz"
"zulmet","karanlık"
"alem","minare tepesi"
"beliyye","belâ, musibet"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"ehl-i garaz","kötü niyetliler"
"elem","acı, keder, sıkıntı"
"Elhamdü lillâh","Allah’a hamd olsun"
"hakikat","asıl, esas"
"halâs","kurtuluş"
"hareket-i arz","deprem, yer sarsıntısı"
"hasârat","hasarlar, yıkımlar"
"heyet-i hâkime","hâkimler heyeti, kurulu"
"ıztırap","aşırı elem, sıkıntı"
"ihbar","haber verme"
"İlâhî","Allah’a ait"
"kal’a","kale"
"keramet","Allah’ın bir ikramı olarak görülen olağanüstü şey"
"Lâ ilâhe illâllah zikri","“Allah’tan başka ilâh yoktur” mânâsına gelen kelime-i tevhidin sürekli olarak tekrarlanması"
"mâlûmat","bilgi, bilgiler"
"mâsum","günahsız, suçsuz"
"müellif","telif eden, yazan"
"sâik","yönlendirici, sevk eden"
"sevk edilmek","gönderilmek"
"suret","biçim, şekil"
"şefaatçi etmek","manevî olarak yüksek bir mertebede olan bir kişiyi veya eseri (burada Risale-i Nur) vesile kılarak Cenâb-ı Hakka sığınmak"
"vaziyet","durum, hâl"
"zâyiat","kayıplar, zararlar"
"zelzele","deprem, yer sarsıntısı"
"zındık","dinsiz"
"zındıka","dinsizlik, inançsızlık"
"zümre","grup, sınıf, topluluk"
"asr","yüzyıl"
