"kelime","anlam"
"umumî","genel"
"vatan-i asli","asıl vatan, memleket"
"vilâyet","il"
"zâbitan","zabitler, subay, asker"
"ziyade","çok, fazla"
"acip","şaşırtıcı, hayrette bırakan"
"âlem-i İslâmiyet","İslâm âlemi"
"âzam","büyük"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cereyan","hareket, akım"
"cüz’î","küçük, ferdî"
"delâlet","delil olma, işaret etme"
"emare","belirti, işaret"
"fevkalâde","olağanüstü, çok güzel"
"hakikat","gerçek, doğru"
"havali","çevre, civar"
"ihtikâr","vurgunculuk; fazladan kazanç sağlamak amacıyla, hayat için zarurî olan ihtiyaç maddelerini satın alıp fiyatı artsın diye bir süre saklama"
"ihtiyat","önlem alma, tedbirli hareket etme"
"ihtiyatsız","tedbirsiz"
"imdad","yardım"
"intişar","yayılma"
"iştiyak","çok kuvvetli arzu ve istek"
"kâfi","yeterli"
"kaht u galâ","kıtlık, yokluk"
"kuvve-i mâneviye","mânevi kuvvet, moral gücü"
"mazhar","ayna, nail olma"
"menfaat","yarar, fayda"
"metanet","sağlamlık, kararlılık"
"muvakkat","geçici"
"münasebet","bağlantı, ilişki, vesile"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"sair","diğer, başka"
"sebebiyet vermek","sebep olmak"
"sual","soru"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"taarruz","saldırı"
"takviye","kuvvetlendirme, güçlendirme"
"tevakkuf","durma, duraklama"
"umumî","umumla ilgili, herkese ait"
"vücuda gelmek","var olmak, meydana gelmek"
"acip","şaşırtıcı, hayrette bırakan"
"âlem-i İslâm","İslâm âlemi"
"asabiyet-i milliye","ırkçılık damarı"
"burjuva","zenginler sınıfı"
"caiz","sakıncasız, doğru"
"cereyan","hareket, akım"
"düstur-u hakikat","gerçek, doğru prensip"
"ehl-i diyanet","dindar insanlar"
"ehl-i Kur’ân","Kur’ân’ın yolundan gidenler"
"emsal","benzerler, örnekler"
"enaniyet","ben, benlik"
"farz","Allah’ın kesinlikle yapılmasını emrettiği şey"
"firavunluk","kendini Firavun gibi ilâh seviyesine çıkaracak derecede büyük görme"
"gaddârâne","acımasızca, zulmederek"
"hak","doğru, gerçek"
"hakikat","asıl, esas"
"hakkaniyet-i Kur’âniye","Kur’ân-ı Kerimin doğruluğu, gerçekçiliği"
"Hâlık-ı Kâinat","evreni ve bütün varlıkları yaratan Allah"
"harb","savaş"
"heder etmek","boş yere faydasız olarak kullanmak"
"hodgâmlık","bencillik"
"idâme","devam ettirme"
"insaniyet","insanlık"
"ittifak","birleşme, birlik"
"kanun-u adalet","adalet kanunu"
"kudret","güç ve iktidar"
"mahvetmek","yok etmek"
"mâsum","günahsız, suçsuz"
"mazhar","ayna, nail olma"
"menfaat","yarar, fayda"
"menfaat-i cinsiye","kendi şahsî çıkarı ve akrabalık menfaati"
"muvafık","uygun"
"müfrit","ifrat eden, aşırıya kaçan"
"müstebit","despot, diktatör"
"müteessirane","üzülerek"
"nefs","insanın kendisi"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"sulh","barış"
"tabakat-ı beşer","insan tabakaları"
"tâbi","bağlı, uyan"
"tazyik","baskı, ağırlık"
"teberrî etme","uzak olma, uzaklaşma"
"tenezzül etme","alçalma"
"tezellül","alçalma, kendisini küçük düşürme"
"vacip","dinî bakımdan yapılması şart ve kesin olan emir"
"vuku bulma","meydana gelme, olma"
"zâlim","zulmeden, haksızlık eden"
"zındıka","dinsizlik, inançsızlık"
"âhir","son"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"alâkadar","alâkalı, ilgili"
"ashab","arkadaşlar, sahipler"
"binaen","-dayanarak"
"cem edilme","toplanma, bir araya getirilme"
"cihetiyle","yönüyle"
"Fatiha","Kur’ân-ı Kerimin 1. sûresi"
"galebe etmek","üstün gelmek"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hakaik-ı Kur’âniye","Kur’ân’ın hakikatleri, gerçek ve doğruları"
"hakikat","asıl, esas"
"hal","çözme, sonuca varma"
"has","özel, ait"
"hasiyet","özellik, hususiyet"
"haşiye","dipnot, açıklayıcı not"
"hususî","özel"
"ilâ âhir","sonuna kadar"
"inşaallah","Allah dilerse, izin verirse"
"İşârât-ı Kur’âniye risalesi","Birinci Şuâ"
"keşf","açığa çıkarma"
"keşfetmek","açığa çıkarmak, göstermek"
"mânâ-yı işârî","işaret edilen mânâ"
"muammâ","anlaşılması zor olan sır"
"mücahid","cihad eden, din uğrunda çaba harcayan"
"müstakil","başlı başına, bağımsız"
"nifak","münafıklık, ikiyüzlülük"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"sırât-ı müstakîm","dinin belirlediği dosdoğru yol"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"şübehat","şüpheler, tereddütler"
"şükûk","şekler; şüpheler"
"taife","grup, topluluk"
"tılsım","sır, gizli gerçek"
"Ve’l-Asri Sûresi","Kur’ân-ı Kerimin 103. sûresi"
"vech-i tahsis","tahsis yönü, has kılma sebebi"
"zındıka","dinsizlik, inançsızlık"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"bedel","karşılık"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"divan","meclis ve meclisin toplandığı yer"
"evvel","önce"
"fıkra","bölüm, kısım"
"haccü’l-ekber","Arefe gününün Cuma gününe denk geldiği hac"
"hal","durum"
"haşiye","dipnot, açıklayıcı not"
"heyet","topluluk"
"hissedar","pay sahibi"
"huruf","harfler"
"huruf-u Kur’âniye","Kur’ân harfleri"
"inşaallah","Allah dilerse, izin verirse"
"İşârât-ı Kur’âniye","Kur’ân’ın işâretleri; Birinci Şuâ"
"İşârâtü’l-İ’câz","Kur’ân’ın mu’cizeliğine dair yazılan Risale-i Nur’dan bir eser"
"kıymettar","kıymetli, değerli"
"Lâhika","ek; Yirmi Yedinci Mektup olan Lâhikalar"
"mânidar","mânâlı, anlamlı"
"medrese-i Nuriye","Nur medresesi; Risale-i Nur’un okunduğu yerler"
"muhafaza","koruma"
"muhtasar","kısa, özetlenmiş"
"mübarek","uğurlu, hayırlı"
"münasip","uygun"
"müsaade","izin"
"nisâen","kadınlar"
"nüsha","kopya"
"ricalen","erkeklerin"
"sıddık","çok doğru ve sadık"
"şakirt","talebe, öğrenci"
"tevâbi","bağlı olanlar, uyanlar"
"umum","genel, bütün"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"zaruret","zorunluluk, gereklilik"
"âhir","son"
"âlem-i İslâmiyet","İslâm âlemi"
"aziz","çok değerli, izzetli, saygın"
"berahin","güçlü deliller"
"burhan","delil, kanıt"
"burhân-ı haşriye","haşrin delili; yeniden dirilişin ispatı"
"cismanî","bedenle ilgili"
"ehemmiyetli","önemli"
"ekseriyet-i mutlaka","çoğunluk"
"erkân-ı imaniye","imanın rükünleri, temel esasları"
"haşr","insanların öldükten sonra âhirette tekrar diriltilip Allah’ın huzurunda toplanması"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"hususan","bilhassa, özellikle"
"ihtârât","ihtarlar, hatırlatmalar"
"ihtiyac-ı hakikî","gerçek ihtiyaç"
"ihtiyar","irade, istek, tercih"
"iman-ı bi’l-yevmi’l-âhir","âhiret gününe iman"
"iman-ı billâh","Allah’a inanmak"
"izah etmek","açıklamak"
"kastî","bir işi bilerek yapma"
"kısm-ı ekseri","büyük bir kısmı"
"kutub","esas"
"leyâli-i aşere","on mübarek gece, Arabî aylardan zilhiccenin ilk on gecesi"
"maatteessüf","üzülerek, ne yazık ki"
"mânidar","mânâlı, anlamlı"
"mesâil","meseleler"
"mevcudat","varlıklar, var edilenler"
"muannit","inatçı, dikkafalı"
"mukaddeme-i haşriye","haşrin, yeniden dirilişin başlangıcı"
"muktedir","gücü yeten, iktidar sahibi"
"mübarek","bereketli, hayırlı"
"müstakil","kendi başına, bağımsız"
"müteyakkız","uyanık, dikkatli, tetikte"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"sâir","diğer, başka"
"sevk olmak","yöneltmek"
"sıddık","çok doğru ve sadık"
"suret","biçim, şekil"
"sünûhat","kalbe doğan mânâ ve hakikatler"
"telif","yazma, kaleme alma"
"temsil","analoji, kıyaslama tarzında benzetme"
"tevakkuf","durma, duraklama"
"zahir","açık, gözle görülür"
"zuhurât","kalbe doğanlar"
"âdiliyet","adalet sahibi olma"
"âlâm-ı cismanî","vücutların Cehennemde azab görmesi"
"âlem-i şehadet","görünen âlem, dünya"
"Aleyhissalatü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"âyât-ı Kur’âniye","Kur’ân âyetleri"
"bahis","konu"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına göre söylenmesi"
"burhan","güçlü delil"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cihet","yön, taraf"
"elhasıl","özetle"
"ezcümle","bu cümleden, meselâ, örneğin"
"hafiziyet","koruyuculuk"
"hakîmiyet","hikmet sahibi olma"
"hakkaniyet","doğruluk, gerçekçilik"
"haşr","insanların öldükten sonra âhirette tekrar diriltilip Allah’ın huzurunda toplanması"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"hüccet","güçlü, sarsılmaz delil"
"iman-ı bi’l-yevmi’l-âhir","âhiret gününe iman"
"iman-ı billâh","Allah’a inanmak"
"inşaallah","Allah dilerse, izin verirse"
"inzâl-i kütüb","kitapların indirilmesi"
"irsal-i rusul","peygamberlerin gönderilmesi"
"istilzam","gerektirme"
"izah","açıklama"
"izahat","izahlar, açıklamalar"
"kelâm","ifade, söz"
"kelâmullah","Allah’ın kelâmı, sözü"
"kudret","güç ve iktidar"
"Kur’ân-ı Mu’cizü’l-Beyan","açıklamalarıyla mu’cize olan, benzerini yapmakta akılları âciz bırakan Kur’ân"
"kutb-u imanî","imanın kutbu, en temel esası"
"lezâiz","lezzetler"
"lezâiz-i cismaniye","cisimle ilgili zevk ve lezzetler"
"mu’cizâne","mu’cizeli bir şekilde"
"mu’cize","peygamberlerde görünen ve bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"mukteza","gerek, gereklilik"
"müsâvi","eşit, denk"
"rahîmiyet","merhamet edicilik"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"risalet-i Muhammediye","Hz. Muhammed’in (a.s.m.) peygamberliği"
"rububiyet","Rablık; herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeylerin verilmesi, onların terbiye edilip idare ve egemenlik altında bulundurulması"
"Sâni","herşeyi mükemmel ve san’atlı bir şekilde yaratan Allah"
"sarih","açık"
"sarîhan","açıklıkla"
"sıfât-ı kudsiye","kutsal sıfatlar, kusursuz özellikler"
"şakirt","talebe, öğrenci"
"tafsilât","ayrıntılar"
"tasvir","anlatım, ifade etme"
"tebeî","dolaylı; başka bir şeye tabi olan"
"vücub-u vücud","Allah’ın varlığının zorunlu oluşu, var olmak için bir sebebe muhtaç olmaması"
"zahir","açık, gözle görülür"
"zımnî","gizli, örtülü"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"ameliyat-ı cerrâhiye","cerrâhî operasyon, ameliyat"
"âyât-ı âzam","büyük âyetler, deliller"
"aziz","çok değerli, izzetli, saygın"
"berahin","güçlü deliller"
"cereyan","hareket, akım"
"cihet","yön, taraf"
"cizye","devlet teminatı karşılığında fethedilen yerlerden alınan vergi"
"cüz’î","az, küçük, ferdî"
"emare","belirti, işaret"
"eşedd-i zulüm","zulmün en şiddetlisi"
"evvelâ","ilk önce, birinci olarak"
"fıkra","bölüm, kısım"
"hakimane","hikmetli bir şekilde"
"hasr-ı nazar","dikkati sadece bir yere yöneltme"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"hayat-ı içtimaiye","toplumsal hayat"
"hengâm","an"
"hırs","aç gözlülük, aşırı isteklilik"
"himayet","koruma"
"huruf","harfler"
"ihlâs-ı tâmme","tam bir ihlâs, samimiyet; ibadet ve davranışlarda sadece Allah’ın rızasını gözetme"
"ihtikâr","vurgunculuk; fazladan kazanç sağlamak amacıyla, hayat için zaruri olan ihtiyaç maddelerini satın alıp fiyatı artsın diye bir süre saklama"
"ilhamat","ilhamlar, Allah tarafından kalbe gelen mânâlar"
"inayet","lütuf, iyilik, yardım"
"kader-i İlâhî","Allah’ın meydana gelecek hâdiseleri olmadan önce takdir etmesi, plânlaması"
"mukaddeme-i haşriye","haşrin, yeniden dirilişin başlangıcı"
"muvaffakiyetsizlik","başarısızlık"
"münteşir","yayılmış"
"nevi","tür, çeşit"
"rızık","Allah’ın ihsan ettiği nimetler, yiyecekler"
"sıddık","çok doğru ve sadık"
"sünûhat","kalbe doğan mânâ ve hakikatler"
"taarruz","saldırı"
"tecavüz","haddi aşma, ileri gitme"
"tekmil etmek","tamamlamak, mükemmelleştirmek"
"telif","yazma, kaleme alma"
"teraküm eden","biriken, toplanan"
"tevakkuf","durma, duraklama"
"umumî","genel"
"zahirî","görünürde, dış görünüşte"
"ziyade","çok, fazla"
"alâkadar","alâkalı, ilgili"
"ameliyat-ı insaniye","insana ait ameliyat, insana ait işler"
"ameliyat-ı kaderiye","kadere ait ameliyat, kadere ait işler"
"âşikâr","apaçık"
"cihet","yön, taraf"
"ehass-ı havas","seçkinlerin en seçkini"
"ehemmiyetli","önemli"
"ehl-i insaf","insaflı olanlar"
"has","özel, ait"
"hasenat","güzellikler, iyilikler"
"hayr-i azîm","büyük bir hayır"
"himmet","çalışma, gayret gösterme"
"huruf","harfler"
"ihlâs","ibadet ve davranışlarda sadece Allah’ın rızasını gözetme; samimiyet"
"ihtar","hatırlatma, ikaz"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"İşârât-ı Kur’âniye","Kur’ân’ın işâretleri; Birinci Şuâ"
"izhar","açığa çıkarma, gösterme"
"Kerâmet-i Aleviye","Hz. Ali’nin (r.a.) kerameti; Sikke-i Tasdik-i Gaybî’de yer alan Otuz Birinci Mektubun On Sekizinci Lem'ası"
"Kerâmet-i Gavsiye","Abdülkadir Geylânî’nin Risale-i Nur’la ilgili kerametli bir şekilde verdiği haberlerin yeraldığı Sekizinci Lem’a"
"kudsî","her türlü kusur ve noksandan uzak"
"mahrem","gizli olan, herkese söylenmeyen, gizli sır"
"maişet","geçim, yaşayış"
"mecmua","kitap"
"mezkûr","anılan, sözü geçen"
"muannit","inatçı"
"muhalif","aykırı, zıt"
"nâmahrem","yabancı"
"nazar","bakış, görüş"
"neşr-i envar","nurları yayma"
"nüsha","kopya"
"rızık","Allah’ın ihsan ettiği nimetler, yiyecekler"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sathî","sığ, yüzeysel"
"sebebiyet vermek","sebep olmak"
"şakirt","talebe, öğrenci"
"tenbih","ikaz, uyarı"
"tensib","uygun görme"
"tesettür","örtünme"
"tevzi etme","dağıtma"
"alâkadar","alâkalı, ilgili"
"ameliyat-ı insaniye","insana ait ameliyat, insana ait işler"
"ameliyat-ı kaderiye","kadere ait ameliyat, kadere ait işler"
"âşikâr","apaçık"
"cihet","yön, taraf"
"ehass-ı havas","seçkinlerin en seçkini"
"ehemmiyetli","önemli"
"ehl-i insaf","insaflı olanlar"
"has","özel, ait"
"hasenat","güzellikler, iyilikler"
"hayr-i azîm","büyük bir hayır"
"himmet","çalışma, gayret gösterme"
"huruf","harfler"
"ihlâs","ibadet ve davranışlarda sadece Allah’ın rızasını gözetme; samimiyet"
"ihtar","hatırlatma, ikaz"
"inşaallah","Allah dilerse, izin verirse"
"intişar","yayılma"
"İşârât-ı Kur’âniye","Kur’ân’ın işâretleri; Birinci Şuâ"
"izhar","açığa çıkarma, gösterme"
"keramet-i Aleviye","Hz. Ali’nin (r.a.) kerameti; Sikke-i Tasdik-i Gaybî’de yer alan Otuz Birinci Mektubun On Sekizinci Lem'ası"
"keramet-i Gavsiye","Abdülkadir Geylânî’nin Risale-i Nur’la ilgili kerametli bir şekilde verdiği haberlerin yeraldığı Sekizinci Lem’a"
"kudsî","her türlü kusur ve noksandan uzak"
"mahrem","gizli olan, herkese söylenmeyen, gizli sır"
"maişet","geçim, yaşayış"
"mecmua","kitap"
"mezkûr","anılan, sözü geçen"
"muannit","inatçı"
"muhalif","aykırı, zıt"
"nâmahrem","yabancı"
"nazar","bakış, görüş"
"neşr-i envar","nurları yayma"
"nüsha","kopya"
"rızık","Allah’ın ihsan ettiği nimetler, yiyecekler"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sathî","sığ, yüzeysel"
"sebebiyet vermek","sebep olmak"
"şakirt","talebe, öğrenci"
"tenbih","ikaz, uyarı"
"tensib","uygun görme"
"tesettür","örtünme"
"tevzi etme","dağıtma"
"âhir","son"
"aynelyakîn","gözlem ve müşahedeye dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"aziz","çok değerli, izzetli, saygın"
"cifrî","cifir ilmiyle ilgili"
"cihet","yön, taraf"
"emare","belirti, işaret"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makâle"
"gaybî","bilinmeyen, gayb âlemine ait"
"hakkalyakin","bizzat yaşamak suretiyle, kuşkuya yer bırakmayacak şekilde kesin bilme"
"hâssaten","özellikle"
"hesabat","hesaplar"
"hissedar","pay sahibi"
"hususan","bilhassa, özellikle"
"hususî","özel"
"ilmelyakîn","ilme ve sağlam delillere dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"ima","işaret"
"izale etme","giderme, ortadan kaldırma"
"kesretli","çok"
"mahzun","hüzünlü"
"makbuliyet","kabul edilmişlik"
"mânen","mânevî olarak"
"mâşâallah","Allah nazardan saklasın, ne güzel"
"mucib-i merak","merakta bırakan"
"mukaddeme","ilk söz, başlangıç"
"müferrah","ferah duyan, huzurlu"
"müştak","düşkün, çok istekli"
"mütalâa","dikkatlice okuyup inceleme"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"selâmet","güven, esenlik"
"sıddık","çok doğru ve sadık"
"sohbet-i suriye","görünüşte olan, pek ciddî olmayan sohbet"
"tebşîr","müjdeleme, müjde"
"umum","genel, bütün"
"yakînen","kesinlikle"
"ziyade","çok, fazla"
"âhir","son"
"aynelyakîn","gözlem ve müşahedeye dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"aziz","çok değerli, izzetli, saygın"
"cifrî","cifir ilmiyle ilgili"
"cihet","yön, taraf"
"emare","belirti, işaret"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makâle"
"gaybî","bilinmeyen, gayb âlemine ait"
"hakkalyakin","bizzat yaşamak suretiyle, kuşkuya yer bırakmayacak şekilde kesin bilme"
"hâssaten","özellikle"
"hesabat","hesaplar"
"hissedar","pay sahibi"
"hususan","bilhassa, özellikle"
"hususî","özel"
"ilmelyakîn","ilme ve sağlam delillere dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"ima","işaret"
"izale etme","giderme, ortadan kaldırma"
"Kerâmet-i Gavsiye","Abdülkadir Geylânî’nin Risale-i Nur’la ilgili kerametli bir şekilde verdiği haberlerin yeraldığı Sekizinci Lem’a"
"kesretli","çok"
"mahzun","hüzünlü"
"makbuliyet","kabul edilmişlik"
"mânen","mânevî olarak"
"mâşâallah","Allah nazardan saklasın, ne güzel"
"mucib-i merak","merakta bırakan"
"mukaddeme","ilk söz, başlangıç"
"müferrah","ferah duyan, huzurlu"
"müştak","düşkün, çok istekli"
"mütalâa","dikkatlice okuyup inceleme"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"selâmet","güven, esenlik"
"sıddık","çok doğru ve sadık"
"sohbet-i suriye","görünüşte olan, pek ciddî olmayan sohbet"
"tebşîr","müjdeleme, müjde"
"umum","genel, bütün"
"yakînen","kesinlikle"
"ziyade","çok, fazla"
"Ahmed","çokça medhedilen, övülen; Peygamberimizin (a.s.m.) isimlerinden birisi"
"Aleyhissalatü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"Aleyhisselâm","Allah’ın selamı onun üzerine olsun"
"ameliyat-ı dahiliye","iç faaliyetler, uygulamalar"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"biçare","çaresiz"
"bilhassa","özellikle"
"biraderzade","kardeş oğlu, yeğen"
"cemaat","topluluk, toplum"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"ehemmiyet","önem"
"ehl-i dünya","dünyaya dalıp, âhireti düşünmeyenler"
"hakkaniyet","doğruluk, gerçekçilik"
"hâsiyet-i mümtaziye","üstün, seçkin özellik"
"hengâm","zaman, an"
"huruf","harfler"
"İbrahim","İbrahim Hulûsi"
"imza-yı gaybî","gizli bir imza"
"İncil-i Şerif","şeref sahibi İncil"
"intihap etme","seçme"
"irtibat","bağ, ilişki"
"kemâl-i ihlâs","tam bir ihlâs, samimiyet"
"kemâl-i mahviyet","tam mânâsıyla tevâzu içinde olma, alçak gönüllülük gösterme"
"kemâl-i samimiyet","tam bir samimiyet, içtenlik"
"kesretli","pek çok"
"Lâhika","ek; Yirmi Yedinci Mektup olan Lâhikalar"
"mecmua","kitap"
"mecmua-i işârât","işaretler mecmuası, kitabı"
"mesrur","sevinçli, mutlu"
"misl","eş değer, benzer"
"mübarek","bereketli, değerli"
"münasip","uygun"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tab etme","basma"
"takdir etme","beğendiğini dile getirme"
"teşebbüs","başvurma, girişme"
"vehham","aşırı derecede vehimli, kuruntulu"
"ziyade","çok, fazla"
"biçare","çaresiz"
"bilhassa","özellikle"
"biraderzade","kardeş oğlu, yeğen"
"cemaat","topluluk, toplum"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"ehemmiyet","önem"
"ehl-i dünya","dünyaya dalıp, âhireti düşünmeyenler"
"hakkaniyet","doğruluk, gerçekçilik"
"hâsiyet-i mümtaziye","üstün, seçkin özellik"
"hengâm","zaman, an"
"huruf","harfler"
"İbrahim","İbrahim Hulûsi"
"imza-yı gaybî","gizli bir imza"
"İncil-i Şerif","şeref sahibi İncil"
"intihap etme","seçme"
"irtibat","bağ, ilişki"
"kemâl-i ihlâs","tam bir ihlâs, samimiyet"
"kemâl-i mahviyet","tam mânâsıyla tevâzu içinde olma, alçak gönüllülük gösterme"
"kemâl-i samimiyet","tam bir samimiyet, içtenlik"
"kesretli","pek çok"
"Lâhika","ek; Yirmi Yedinci Mektup olan Lâhikalar"
"mecmua","kitap"
"mecmua-i işârât","işaretler mecmuası, kitabı"
"mesrur","sevinçli, mutlu"
"misl","eş değer, benzer"
"mübarek","bereketli, değerli"
"münasip","uygun"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tab etme","basma"
"takdir etme","beğendiğini dile getirme"
"teşebbüs","başvurma, girişme"
"vehham","aşırı derecede vehimli, kuruntulu"
"ziyade","çok, fazla"
"alâkadar","alâkalı, ilgili"
"asır","yüzyıl"
"bâriz","açık, belli"
"beşer","insanlar"
"dâire-i siyasiye","siyaset dairesi"
"ekser","çoğunluk"
"evham","kuruntular, şüpheler"
"fevkinde","üstünde"
"feza","uzay, gökyüzü"
"hakaik-i imaniye","iman hakikatleri, esasları"
"hakikat","asıl, esas"
"hakikî","asıl, gerçek"
"hâsiyet","özellik"
"ihbar-ı gaybiye","bilinmeyen bir şeyle, gelecekle ilgili haber verme"
"istikbal","gelecek"
"istikbaliyat","geleceğe ait şeyler, hâdiseler"
"istimdat","yardım isteme"
"istinat","dayanma"
"izah etme","açıklama"
"kâinat","evren, bütün yaratılmışlar"
"keşf","mânevî âlemlerde bazı olayları ve hakikatleri görme, açığa çıkarma"
"küre-i arz","yerküre, dünya"
"mahdut","sınırlı"
"menba","kaynak"
"müşevveşiyet","karışıklık"
"neşr","yayma"
"nihayetsiz","sınırsız, sonsuz"
"remz","ince işaret"
"semavî","gökten gelen"
"suret","biçim, şekil"
"tabiat","canlı cansız varlıklar, maddî âlem; materyalist düşünce"
"tâbir","ifade, anlatma"
"tahribat","tahripler, yıkıp bozmalar"
"tasavvur","düşünme, zihinde canlandırma"
"tefsir","açıklama, yorum"
"tılsım","sır, gizli gerçek"
"zahirî","görünüşte"
"zeval","geçip gitme, sona erme"
"zındıklık","dinsizlik, inançsızlık"
"ziyade","çok, fazla"
"zulümat","karanlıklar"
"beyanat","açıklamalar, izahlar"
"burhan","delil, kanıt"
"Cenâb-ı Erhamürrâhimîn","merhametlilerin en merhametlisi olan şeref ve azamet sahibi yüce Allah"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"emare","belirti, işaret"
"ervâh-ı habîse","kötü ruhlar"
"gayb","bilinmeyen ve görünmeyen âlem"
"hâdisât","olaylar"
"hadsiz","sonsuz"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"hakikat","gerçek, esas"
"haşiye","dipnot, açıklayıcı not"
"hikmet","sebep, sır, gaye"
"hususi","özel"
"ihsas","hissettirme, hatırlatma"
"ihtar","hatırlatma, ikaz"
"ilham","Allah tarafından insanın kalbine indirilen mânâ"
"intisap","bağlanma, mensup olma"
"istikbal-i dünyevî","dünyanın geleceği"
"istinaden","dayanarak"
"işârât-ı tevafukiye","tevafuk işaretleri"
"itimaden","güvenerek"
"kat’î","kesin olarak"
"keşfiyat","keşifler, manevî âlemlerde bazı hakikatleri keşfetme halleri"
"küre-i arz","yerküre, dünya"
"maddiyunluk","materyalistlik, herşeyi madde ile açıklamaya çalışma"
"medeniyet-i sefihe","dinen yasak olan zevk ve eğlencelere düşkün medeniyet"
"mesâil-i istikbaliye","gelecekle ilgili meseleler"
"mücmel","kısa, kısaca"
"müphem","belirsiz, gizli"
"nev-i beşer","insanlık"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"rüya-yı sadıka","şeytanın karışmadığı doğru rüya"
"sâir","diğer, başka"
"semavî","gökten gelen"
"suret","biçim, şekil"
"sünuhat-ı kalbiye","Allah’ın yardımıyla kalbe gelen mânâlar"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tâbir","ifade, anlatma"
"tâbirsiz","yorumsuz"
"tahattur etme","hatırlama"
"tâun","veba, bulaşıcı ve ölümcül hastalık"
"tevil","yorum"
"tuğyan","azgınlık, isyan ve inançsızlıkta çok ileri gitme"
"vilâyet","il"
"vuku","ortaya çıkma"
"aded","sayı"
"bâliğ","erişen, ulaşan"
"beyan etme","açıklama, izah"
"dessas","hileci, aldatıcı"
"erkân","bir topluluğun ileri gelenleri, büyükler; kurmay sınıf"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makâle"
"gaybî","bilinmeyen, gayb âlemine ait"
"havali","çevre, civar"
"hengâm","an, zaman"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"hizmet-i Nuriye","Nur hizmeti"
"hüsn-ü maişet","güzel ve rahat geçim"
"inayet","lütuf, iyilik, yardım"
"istifade etme","faydalanma, yararlanma"
"keramet","Allah’ın bir ikramı olarak görülen olağanüstü hâl ve fiil"
