"kelime","anlam"
"ihtiram","saygılı olma"
"iktiza etme","gerektirme"
"irşad","doğru yol gösterme, hak ve hakikati açıklama"
"istiârât","istiâreler; bir kelimenin mânâsını geçici olarak alıp başka bir mânâda kullanma san’atı"
"işkâl","sözün kendisinde değil, delâlet ettiği mânâsında bulunan bir incelik, derinlik veya bir edebî san’attan dolayı mânâsı, düşünülmeden anlaşılamayacak derecede kapalılık"
"kelâm","söz, ifade"
"kemâl-i vuzuh","tam bir açıklık"
"kesret","çokluk"
"lâfz","söz"
"maanî-i amîka","derin ve ince mânâlar"
"meylü’l-istikmâl","olgunluğa, mükemmele ulaşma eğilimi"
"meylü’t-terakki","yükselme, kalkınma eğilimi"
"muktezâ-yı hâle mutabakat","hâl ve makamın gereğine uygunluk"
"mûteriz","itiraz eden"
"mümaşat","uygun hareket etme, uyma"
"mündemiç","yerleştirilmiş, konulmuş"
"müteferrika","farklı, dağınık"
"müteşabihat","anlaşılması zor olan yüksek hakikatleri anlatmak için mecâz ve teşbihlerin yer aldığı ifadeler; Kur’ân ve hadiste yer alan ve ne kastedildiği kesin olarak bilinemeyen, mânâsı açık olmayan sözler"
"nâs","insanlar"
"nazar","bakış, görüş"
"netâic","neticeler, sonuçlar"
"riayet","gözetme, uyma"
"semerat","meyveler"
"sûret-i sehl ve basite","kolay ve basit şekil"
"suver-i misaliye","örnek formlar, şekiller, üsluplar"
"suver-i müteşabihe","birbirine benzer şekiller, üsluplar"
"takrib etmek","yaklaştırmak"
"tarik","yol"
"tasavvur etmek","zihinde canlandırmak, düşünmek"
"tasvir etme","anlatma, ifade etme"
"te’nis-i ezhân","zihinleri alıştırma, alıştıkları şeylerle okşama"
"tecârüb","tecrübeler, deneyimler"
"telâhuk-u efkâr","fikirlerin birbirine katılması, eklenmesi, düşünce birikimi"
"temaşa","seyretme, bakma"
"tenezzülât","muhatabın anlayış seviyesine inme"
"terakki","yükselme, kalkınma"
"tesmiye","isimlendirme"
"teşekkül etme","meydana gelme, oluşma"
"teyid etme","destekleme"
"vaz’ edilme","yerleştirilme, konulma"
"arz","dünya"
"azamet","büyüklük, yücelik"
"bahusus","özellikle"
"bedihiyat-ı hissiye","duyularla bilinen apaçık gerçekler; görme, işitme, tatma gibi duyularla idrak edilen şeyler"
"cazibe","çekim, çekim gücü"
"cereyan","akıp gitme, dönme"
"cihet","yön, taraf"
"cumhur-u avam","halkın çoğunluğu"
"deveran-ı şems","güneşin dönmesi"
"efkâr","fikirler, düşünceler"
"ezcümle","meselâ"
"faraza","varsayalım ki, diyelim ki"
"fen","bilim, bilim dalı"
"galat-ı his","his yanılması"
"hilâf","aksi, zıt"
"hiss-i zâhir","zahirde ve varlığın dış yüzünde olanları kavrayan hisler, duyular; görme, işitme, tatma duyuları gibi (Varlığın mânâ boyutu ile ilgili sezgi ve ihtisaslara vesile olan aklî, ruhî, kalbî, vicdanî hislere hiss-i bâtın denir.)"
"imkân","olabilirlik derecesi, seviyesi"
"istikrar","karar bulma; yörüngeye oturup yerleşme"
"itikad olunma","inanılma"
"itminan","tatmin olma, inanma"
"kabil","mümkün, kabul edilebilir"
"katre","damla"
"kıyas","karşılaştırma"
"mağlata ve safsataya düşürme","yanlış ve saçmalığa sürükleme"
"mahsus","hissedilen, duyu ve duygularla algınabilen şey; görme, işitme, tatma gibi duyularla kavranılabilen şey"
"manzume","sistem"
"mihver","eksen"
"minhac-ı irşad","tebliğ ve irşad metodu"
"mugâlata","saçma sapan söz söyleme, safsatada bulunma"
"muhtemel","olasılık"
"mukaddem fen","bir önceki bilim"
"mukaddeme","başlangıç, giriş"
"mustakar","yörünge"
"mükâbere","göz göre göre inkâr etme"
"müstakbel","gelecek"
"müteahhir fen","sonra gelen bilim"
"nazariyat","teorik bilgiler"
"nefis","kişinin kendisi"
"nerdiban","merdiven"
"Sâni","herşeyi san’atlı ve mükemmel bir şekilde yaratan Allah"
"sathiyet-i arz","dünyanın düzlüğü"
"seyyarat","gezegenler"
"sükun","hareketsizlik"
"şems","güneş"
"taalluk","ilgili olma"
"takarrür etme","sabit olma, yerleşip sağlam olma"
"talim","öğretme"
"tanzim","düzenleme"
"tefhim","anlatma"
"tekzib","yalanlama"
"temaşa","seyretme, bakma"
"temin edilme","sağlanma"
"teşviş","karıştırma, şaşırtma"
"tevlid","üretme, doğurma"
"ulûm-u mütearife","herkesçe bilinen ilimler"
"varta","uçurum, tehlike"
"zarurî","zorunlu"
"adem-i i’dad","hazır duruma getirememe, müsait olmama, elverişli olmama"
"ayn-ı belâgat","belâgatin ta kendisi"
"ayn-ı kemâl","olgunluğun, mükemmelliğin ta kendisi"
"bedahet","açıklık, açık gerçek"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına uygun olması"
"cehl-i mürekkeb","birşeyi bilmeme ve bilmediğinin de farkında olmama durumu"
"duhul","girme, giriş"
"düstur-u hikmet","hikmet düsturu, prensibi"
"efkâr","fikirler, düşünceler"
"ezhan","zihinler"
"fen","bilim"
"galat","yanlış, hata"
"hidayet","doğru ve hak yol, İslâmiyet"
"hîna","ne zaman ki"
"ıtlak","mutlak bırakma; işaret ettiği fertlerden teklik, çokluk gibi belli bir mânâ ile kayıtlamama, serbest bırakma"
"ibham","birşeyi üstü kapalı anlatma"
"îma","gizli ve ince bir mânâyı işaret etme, gösterme"
"imkân derecesi","olabilirlik derecesi, seviyesi"
"irşad","doğruyu gösterme"
"irşâd-ı cumhur","cumhurun irşadı, onlara doğru yolu gösterme"
"irşad-ı mahz","salt irşad ve tebliğ"
"isbat-ı Sâni-i Vâhid ve nübüvvet ve haşir ve adalet","herşeyi en mükemmel san’atla yaratan Allah’ın birliğinin, peygamberliğin, âhiret ve Mahkeme-i Kübrânın, adalet ve kulluğun ispatı"
"kellâ","asla hayır"
"lâkin","ancak, ama"
"mâ nahnü fîh","bizim içinde bulunduğumuz konu"
"mağz","öz, iç"
"maksud-u aslî","asıl gaye, hedef"
"mehenk","ölçü, altının ayarlarını ölçmeye yarayan ölçü taşı"
"menba","kaynak"
"muhit","çevre, ortam"
"mübayin","aykırı"
"mükezzib","tekzib eden, yalanlayan"
"münâfi","zıt, aykırı"
"münhasır","birşeye has, ait olma"
"müstaid","hazır, hazırlıklı"
"müşevveş olma","şaşırma"
"mütegayir","birbirine aykırı"
"mütegayyir","değişken"
"nazar-ı belâgat","belâgat ilmine göre, onun bakış açısına göre"
"nazariyat","teoriler, teorik bilgiler"
"nusus","nasslar; Kur’ân ve sahih hadis gibi kesin hüküm ifade eden metinler"
"onun hakk-ı sarîhi tasrihtir","onun açıkça hak ettiği şey, açık ve seçik olarak belirtilmesidir"
"remz","gizli bir mânâyı ince bir işaretle gösterme"
"Şâri’","kanun koyucu, şeriatı gönderen Allah"
"şeriat-ı Garrâ","Allah tarafından bildirilen nurlu, parlak hükümlerin hepsi, İslâmiyet"
"tağlit","yanıltma"
"taharri-i hakikat","gerçeği araştırma, arama"
"tahayyül","hayal etme"
"tahmil edilme","yüklenme"
"tarik","yol"
"teklif etme","yükleme, sorumlu tutma"
"telvih","bir kinaye çeşididir; asıl mânâ ile kinâye yoluyla kastedilen mânâ arasındaki vesilelerin çok olması durumu"
"teşviş","karıştırma"
"tevehhüm","olmayan birşeyi var gibi kabul etmek, sanmak"
"ukûl","akıllar"
"vahy","Allah tarafından bir peygambere bildirilen emirler ve ona ilham olunan şeyler"
"zihn-i sakîm","hastalıklı zihin"
"anâsır","unsurlar, elementler"
"âyât","âyetler"
"câzibe-i umumiye","genel çekim (kanunu)"
"cevahir","cevherler"
"cumhur","çoğunluk"
"delâlet etmek","işaret etmek, göstermek"
"delil","işaret, alâmet; kendisine doğru bir bakış açısıyla bakıldığında istenilen hedefe ulaştıran şey"
"efhâm","fehimler; anlayışlar"
"ehl-i tahkik","gerçeği ilmen derinlemesine araştıran ve delilleriyle bilen âlimler"
"emârât","işaretler"
"evsaf-ı celâl ve cemâl","cemâl ve celâl sıfatları, güzel ve haşmetli nitelikler"
"fıtrat","yaratılış"
"gamız","kapalı"
"garâib","gariplik; alışılmışın dışında, harika olan"
"hafî","gizli, kapalı"
"imâle","meylettirmek, eğmek; bir tarafa yorumlamak"
"imtizâc-ı kimyeviye","kimyasal bileşim"
"isti’nâs-ı efkâr","düşünce ve fikirlerin alışması, yabancı gelmemesi"
"istidlâl","delil getirme, hüküm için çıkarımda bulunma"
"istidrâdî","bir sözde asıl gayeden bahsederken bağlantılı olarak ikinci derece başka konulardan bahsetmek"
"istikrâr","kararlı olma, devamlı bir hal üzere olma"
"ittizah-ı delil","delilin açıklığı"
"kâide-i istidlâl","delil getirme kaidesi, akıl yürüterek çıkarımda bulunma kuralı"
"karâin","karineler, göstergeler"
"karine","gösterge, alâmet"
"Kelimetullah","Allah’ın kelâmı, sözü"
"keyfiyet-i teşekkül","oluşumun niteliği, şekli"
"Kitâb-ı Mübîn","herşeyi açıkça beyan eden kitap, Kur’ân-ı Kerim"
"küre-i arz","yerküre, dünya"
"maksad-ı aslîye","asıl maksat, gaye"
"malûm olma","bilinme"
"mânâ-yı zâhirî","görünen mânâ, ilk bakışta anlaşılan mânâ"
"mârifet-i Sâni’","herşeyi san’atlı ve mükemmel bir şekilde yaratan Allah’ı tanıma ve bilme"
"mu’tekadât-ı hissiye","his ve duyulara ait kanaatler ve onlardan doğan inançlar"
"mukarrer","sabit kaide, yerleşmiş kural"
"müddea","iddia edilen şey"
"müfessir","tefsir eden, açıklayan"
"münâfî","zıt, aykırı"
"nasb etme","koyma, dikme, yerleştirme"
"nazara alma","dikkate alma"
"nezzam-ı hakikî","kâinatın ve bütün varlık âleminin gerçek düzenleyicisi ve düzen koyucusu olan Allah"
"nizam","düzen, sistem"
"nizam-ı bedî","eşsiz olan harika sistem, düzen"
"nusus","nasslar; Kur’ân ve sahih hadis gibi kesin hüküm ifade eden metinler"
"sadef","içinde değerli şeylerin muhafaza edildiği kap, inci kabuğu"
"Sâni’","herşeyi san’atlı ve mükemmel bir şekilde yaratan Allah"
"Sâni-i Zülcelâl","haşmet ve yücelik sahibi, herşeyi san’atlı bir şekilde yapan Allah"
"seneviye","yıllık"
"sûriye","formal, şeklî"
"şems","güneş"
"taallûk","ilgili olma"
"telâfif","örgü gibi iç içe geçmiş ince mânâ katmanları"
"tezahür","görünme, ortaya çıkma"
"yevmiye","günlük"
"zâhir","açık, görünen"
"zevâhir","dış görünüş; dış görünüşten anlaşılan mânâlar"
"zikr-i ekvân","varlıklardan söz etmek"
"ziyade","fazla"
"ahlâk-ı hasene","güzel ahlâk"
"ayn-ı Muhammed","Muhammed’in (a.s.m.) kendisi"
"ayn-ı sıdk","doğruluğun ta kendisi"
"câmi","toplayan, kapsaycı, içine alan"
"delâlet","gösterme, işaret etme"
"efkâr","fikirler"
"Hak","varlığı hak ve doğru olan, herşeyi hakkıyla yaratan ve her hakkın sahibi olan Allah"
"i’câz","mu’cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan Kur’ân’ın olağanüstülüğü"
"icmâ etme","ittifak etme, görüş birliğine varma"
"imâle olunma","bir tarafa meyledilme; bir tarafa yorumlanma, verilme"
"irşad","doğru yolu gösterme"
"kabilesi","türü, çeşidi"
"kinâî nevinden","kinâye türünden; bir sözü gerçek mânâsına da gelebilecek şekilde, başka bir mânâda kullanma san’atı türünden"
"lâfz","söz"
"lemeât","parıltılar"
"mezheb","tutulan yol, metot"
"mu’cize-i Muhammedî","Allah’ın izniyle Hz. Muhammed’in (a.s.m.) gösterdiği mu’cize"
"müstağni","ihtiyaç duymayan"
"müstetbeü’t-terâkip","işaret, telmih, remiz gibi asıl sözün etrafında bulunan birbirine bağlı ikinci derecedeki mânâlar"
"nazar","bakış"
"nâzil","inme"
"neam","evet"
"nefs-i hak","hakkın ta kendisi"
"nev","tür, çeşit"
"nurefşan","nur saçan"
"tağlit","yanıltmak; zihni karıştırarak hatâya düşürmek"
"tedlis","aldatmak; birşeyin kusurunu gizleyerek onu iyi göstermek şeklinde muhatabı aldatmak"
"vuzuh-u delil","delilin açıklığı"
"Zât-ı Zülcelâl","sonsuz büyüklük, yücelik ve haşmet sahibi olan Zât, Allah"
"âdil","adaletli"
"afîf","iffetli"
"afv","affetme, bağışlama"
"ahlâk-ı hamîde","övülmüş, güzel ahlâklar"
"ahlâk-ı hasene","güzel ahlâk"
"câmi’","içine alan, kapsayan, toplayan"
"cemîl","güzel"
"cevâd","cömert"
"çendan","gerçi"
"derece-i âliye","yüksek derece"
"derece-i kemâl","olgunluk, mükemmellik derecesi, seviyesi"
"fîhriste-i nûranî","nurlu fihrist"
"halîm","yumuşak huylu"
"icmâ-ı ümmet","ümmetin görüş birliği"
"içtihad","çalışkanlık, gayret"
"içtimâı","toplanması"
"inkişaf","gelişme ve açığa çıkma"
"iştihar","şöhret bulma, yayılma"
"itidâl","orta yolu tutma, mutedil olma"
"izzet-i nefis","onur, vakar ve şerefini koruma"
"kemâl","mükemmellik, olgunluk"
"kemâl-i adalet","tam bir adalet"
"kemâl-i hilm","yumuşak huyluluğun mükemmel derecede olması"
"kemâl-i merhamet ve mürüvvet","mükemmel bir şefkat ve insanlık"
"kemâl-i şecaat","mükemmel derecede kahramanlık, cesaret"
"kemâl-i şehâmet","mükemmel derecede akılla bütünleşmiş yiğitlik"
"kemâl-i tevâzu","son derece alçak gönüllülük"
"kerîm","ikram eden"
"mecâmi-i ahlâk-ı mütezahime","hepsi de birbiriyle üstünlük yarışında olan ahlâkî vasıf mecmuaları, toplulukları"
"mu’cize","Allah’ın inayetiyle benzerini yapmaktan başkalarını âciz bırakan olağanüstülük"
"Muhammedü’l-Emin","“güvenilir Muhammed” mânâsında Peygamberimize verilen bir unvan"
"mübâyin","aykırı, zıt"
"mürüvvet","insaniyet, yiğitlik, mertlik"
"müzahamet verme","birbirine zahmet verme, sıkıntı verme"
"müzayakasız","birbirini sıkıştırıp birbirine engel olmaksızın"
"nokta-yı i’câz","mu’cizelik noktası"
"nübüvvet","peygamberlik"
"rahîm","merhametli, şefkatli"
"sâbir","sabırlı"
"sâbit","kesin"
"secâyâ-yı âliye","yüksek ve üstün karakterler, huylar"
"sıhhat-ı fehim","doğru anlayış"
"sîreten","ahlâk ve sıfat bakımından"
"sûreten","şekil bakımından; fiziksel olarak"
"şâkir","şükreden, şükredici"
"tamam-ı kerem ve sehâvet","tam bir ikramseverlik ve cömertlik"
"tazammun","kapsama, içine alma"
"tevâtür-ü mânevî/mânevî tevatür","yalan üzerine birleşmeleri mümkün olmayan büyük bir topluluğun bir haberi veya bir hadis-i şerifi mânâ yönünden aktarması veya aktarılırken susmak sûretiyle doğruluğunu tasdik etmesi"
"tevekkül","Allah’a güvenme ve Onu vekil kabul etme"
"vakar","ağırbaşlılık"
"zâhid","ibadete düşkün, bütün işleri âhirete odaklı"
"zât","kişi"
"zât-ı kerîm","sınırsız cömertlik ve ikram sahibi şânı yüce Zât, Allah"
"ziyade","çok, fazla"
"acep","nasıl ki, hayret"
"âyet-i kübrâ","en büyük âyet, delil"
"berrak","duru"
"cemâl","güzellik"
"çerağ-ı Leyle-i İsrâ","İsrâ gecesinin lâmbası"
"eder her nakş-ı hüsnün şerh-i râz-ı alleme’l-esmâ","güzeliğinin her nakşı “Allah, isimleri Âdem’e öğretti” sırrını şerh eder, açıklar"
"feyz-i İlâhî","Allah’ın feyzi, lütfu"
"hâk-i harîm","kutsal toprak"
"hatt-ı ruhsâr","yüz hattı, çizgileri"
"hüsn-ü aşk","güzel aşk"
"inşikak","yarılma, ikiye bölünme"
"inşikak-ı kamer","ayın ikiye bölünmesi"
"iştiyâk","şiddetli arzu, istek"
"Ka’be-i İsmet","masumluk Kâbesi (Efendimiz (a.s.m.) masumiyeti itibariyle Kâbe’ye benzetilmiştir.)"
"kalb-i semâ","gökyüzünün kalbi, merkezi"
"kamer","ay"
"Kemal",""
"kitâb-ı hüsnün","güzelliğinin kitabı"
"kuvve-i arziye","dünya gücü, dünyaya ait kuvvet"
"mahbub-u âlem","âlemin sevgilisi"
"mu’cize-i kübrâ","büyük mu’cize"
"Mushaf-ı hikmet","hikmet Mushafı (canlı hikmet mushafı)"
"münasebet","ilgi, oran"
"mütevatir-i bilmâna","mânevî tevatür; yalan üzerine birleşmeleri mümkün olmayan bir topluluğun bir haberi, olayı veya hadis-i şerifi mânâ yönünden aktarması veya aktarılırken susmak sûretiyle doğruluğunu tasdik etmesi"
"Nebiyy-i Hâşimî","Haşimoğulları soyundan gelen Peygamberimiz Hz. Muhammed (a.s.m.)"
"nitak-ı Ka’be-i Ulyâ","Yüce Kâbe’nin örtüsü (Burada Kâbe örtüsü nutaka benzetilmiştir. Nutak ise, hanımların vücudun ortasına gelecek şekilde taktıkları ikiye bölünmüş bir elbise veya elbisenin bir parçasıdır ve yere kadar serbestçe sarkıtılır.)"
"nur-u Cemâlullah","Allah’ın cemâlinin nuru"
"peyda etmek","kazanmak, elde etmek"
"revak-ı Mescidi’l-Aksâ","Mescid-i Aksâ’nın revakı, çardağı"
"ruh-u behişti","Cennete ehil ve ona lâyık ruh"
"safha","sayfa"
"secdegâh-ı Âdem ü Havva","Âdem ve Havva’nın secde ettiği yer"
"semâvât","gökler"
"sîmâ-yı mânevî","mânevî yüz"
"sîne-i sâf","saf sîne, arı gönül"
"sirac-ı kurb-i ev edna","yakınlığın, hatta daha da yakınlığın kandili (Peygamber Efendimiz Miracda Cenâb-ı Hakkın huzuruna geldiğinde Ona çok yaklaşmıştı. O yakınlık makamı kâinatta hiçbir varlığa nasip olmamıştır.)"
"sûre-i i’câz","mu’cizeli sûre"
"şakk ve çâk etmek","ikiye ayırmak ve yarmak"
"ulviyet","yücelik, yükseklik"
"zulmet-i evham","vehimlerin zulmeti; kuruntuların karanlığı"
"zülf ü ebrûvanındır","zülüf ve kaşlarındır"
"adem-i tarassud","gözetlememe"
"âdemî","Âdemoğlu, insan"
"âlem-i ervah","ruhlar âlemi"
"âlem-i şehâdet","görünen âlem"
"andelib-i aşk","aşk bülbülü"
"âsuman","gökyüzü, semâ"
"cihet","yön, taraf"
"ihtilâf-ı metali’","ayın doğuş zamanlarının farklı yerlerde farklı oluşu"
"inşikak","yarılma, ayrılma, bölünme"
"inşikak-ı kamer","ayın yarılması, ikiye bölünmesi"
"itimad","güvenme, dayanma"
"kat’î","kesin, şüphesiz"
"katiyen","kesinlikle"
"keramet-i bâhire","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen apaçık olağanüstü hâl"
"matla’","doğma yeri, birşeyin doğduğu ve çıktığı yer"
"melâike","melekler"
"Mirac","Peygamberimizin (a.s.m.) Allah’ın huzuruna yükseldiği ve bütün kâinat âlemlerini gezdiği yolculuk"
"mu’cize-i kübrâ","büyük mu’cize"
"mu’cize-i kübrâ-i Muhammedî","Pemgamberimiz Hz. Muhammed’in (a.s.m.) büyük mu’cizesi"
"mülhid","inançsız, inanmayan"
"münkir","inkâr eden"
"nübüvvet","peygamberlik"
"ruhâniyât","ruhanîler; ruhlar âlemine ait varlıklar"
"sermaye-yi itiraz","itiraz malzemesi"
"şayan","lâyık"
"tahvil edilmeme","başka bir hale dönüştürülmeme, çevrilmeme"
"terennüm etme","dile getirme, söyleme"
"tevil-i zayıf","zayıf tevil, yorum"
"vâki olmak","gerçekleşmek"
"vakt-i gaflet","gaflet vakti (istirahat ve uyku vakti)"
"velâyet","velilik"
"vücud-u sehâb","bulutların varlığı"
"zahir","açık, görünen"
"âhâdî (haber)","bir kişi kanalıyla gelen haber veya hadîs"
"gayb","bilinmeyen, görünmeyen, gizli"
"havârık-ı hissiye","duyularla, hislerle idrak olunan veya duyulara hitap eden mu’cizeler, olağanüstü şeyler; ağacın konuşması, parmaklardan suyun akması gibi"
"havarik","harikalar, olağanüstü haller"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"hudud-u mâziye ve müstakbele","geçmiş ve geleceğin sınırları"
"ihbar","haber verme"
"ihbârât-ı kesîre","çokça haber vermeler"
"irhâsât","Peygamberimizde (a.s.m.) peygamber olmadan önce görülen olağanüstü hâller ve hâdiseler"
"irhâsât-ı mütenevvia","Peygamberimizde (a.s.m.) peygamber olmadan önce görülen çeşitli olağanüstü hâller ve hâdiseler"
"istifaza","feyizlenme, feyiz alma"
"izhar olunma","gösterilme, ortaya çıkarılma"
"kalb-i hassas","hassas, nazik ve duyarlı kalp"
"karib","yakın"
"katiyyen","kesinlikle"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal"
"mâden-i sehâvet","cömertlik kaynağı"
"mâye-i hayat","hayat kaynağı, hayat suyu"
"mecmuu","tamamı, hepsi"
"meşâhir-i enbiya","meşhur nebiler, peygamberler"
"meşâhir-i mu’cizat","meşhur mu’cizeler; Allah’ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını âciz ve hayrette bırakan olağanüstü hallerin, mucizelerin meşhurları"
"mu’cizât","mu’cizeler; Allah’ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını âciz ve hayrette bırakan olağanüstü şeyler"
"mukaddeme","giriş"
"mutlak","teklik, çokluk veya nitelik gibi şeylere bakılmaksızın kullanıldığı mânâya delâlet eden lâfız; kitap kelimesi gibi"
"mükerreren","defalarca"
"müteferrikan","dağınık olarak, ayrı ayrı"
"mütevâtir","yalan üzere birleşmeleri mümkün olmayan topluluklar tarafından aktarılan hadis veya haber"
"mütevâtir-i bilmâna","mânevî tevâtür; yalan üzerine birleşmeleri mümkün olmayan bir topluluğun bir haberi, olayı veya bir hadis-i şerifi mânâ yönünden aktarması veya aktarılırken susmak sûretiyle doğruluğunu tasdik etmesi"
"nebean","kaynama, akma"
"nev’","çeşit, tür"
"nezair","benzerler"
"rivâyât-ı sahiha-ı sâbite","doğruluğu kesin ve sabit olan güvenilir rivayetler, hadisler"
"ruh-u münevver","nurlu ruh, nurlanmış ruh"
"ta’dat olunma","sayılma"
"tahaddi","meydan okuma"
"tayyar","uçan"
"yakînen","şüphe edilmeyecek derece kesin olarak"
"yed-i mübareke","bereketli mübarek el"
"aksam","kısımlar, bölümler"
"beyan etme","açıklama"
"cemaat-i azîme","büyük topluluk, kalabalık topluluk"
"cemadat","cansızlar"
"cevânib-i sâire","diğer yönler"
"ciz’","kuru hurma kütüğü"
"def etme","uzaklaştırma"
"esânîd-i sahiha","sahih ve güvenilir senedler; raviler, hadisleri aktaranlar"
"evhâm","vehimler, kuruntular"
"ey kâri-i müteharri-i hakikat","ey hakikati, gerçeği araştıran okuyucu"
"feveran","kaynama, coşma"
"hanîn","ayrılık acısıyla inleme"
"hayat-ı mâneviye","mânevî hayat"
"hidayet","doğru yolu gösterme"
"ihyâ-yı emvat","ölüleri diriltme"
"iktisar etme","kısa tutma, yetinme"
"işbâ etme","doyurma"
"kütüb-ü muhakkikîn","gerçekleri araştıran, hakikatleri delilleriyle bilen âlimlerin kitapları, eserleri"
"lisân","dil"
"mâye-i ervâh","ruhların kaynağı, mayası"
"menba-ı hidâyet","hidayet kaynağı"
"Mevahib-i Ledünniye","İslâm âlimi Kastalânî tarafından, Hz. Peygamber’e olan sevgisinden hareketle telif ettiği ve Resûlüllah’ın hayatını anlattığı eseridir"
"minber-i Şerif","Resul-i Ekrem Efendimizin (a.s.m.) hutbe verdiği şerefli minber"
"mu’cizât","mu’cizeler; Allah’ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını âciz ve hayrette bırakan olağanüstü haller"
"muhît","kuşatıcı"
"mükerreren","defalarca"
"müstedir","yuvarlak, daire şeklinde"
"mütecâvib olma","cevap verme"
"mütevâtir-i bilmâna","mânevî tevâtür; yalan üzerine birleşmeleri mümkün olmayan bir topluluğun bir haberi, olayı veya hadis-i şerifi mânâ yönünden aktarması veya aktarılırken susmak sûretiyle doğruluğunu tasdik etmesi"
"müteyakkız","uyanık"
"nebean","kaynama, akma"
"nutka getirme","konuşturma"
"Nübüvvet-i Ahmediye","Efendimiz Hz. Muhammed’in (a.s.m.) Peygamberliği"
"rivâyât-ı sahiha-ı sâbite","doğruluğu kesin olan güvenilir rivayetler, hadisler"
"rivâyet-i sahiha-yı meşhûre","doğru ve güvenilir meşhur rivayetler; bilinen hadisler"
"sirayet etme","başkasına geçme, bulaşma"
"sur","kale duvarı"
"taam","yemek, yiyecek"
"taamı teksir","yemeği çoğaltma, yiyeceği bereketlendirme"
"tafsil etme","detaylı açıklama"
"tasvir","anlatma, ifade etme"
"tekellüm-ü hacer ve şecer","ağaç ve taşın konuşması"
"temaşa","seyretme"
"teşfiye","Allah’ın izniyle hastaları iyileştirmek, şifaya vesile olmak"
"vuku bulma","gerçekleşme"
"zülâl-i hidâyet","berrak bir su gibi olan hidayet"
"âsâr-ı nâma’dûd","sayısız eserler"
"burhan","güçlü ve sarsılmaz delil"
"burhan-ı neyyir","parlak delil"
"destgâh-ı levh-i mahfuz-u hakikat","hakikatin bütün ayrıntılarıyla yazıldığı kader tezgahı"
"eb’âd-ı nâmahdûd","sınırsız boyutlar"
"envâ’-ı şirk","şirk türleri; Allah’a ortak koşma çeşitleri"
"evrak","yapraklar"
"ıtlâk","mutlak bırakma; işaret ettiği fertlerden teklik, çokluk gibi belli bir mânâ ile sınırlamama, serbest bırakma"
"kâinat","bütün yaratılmışlar, evren"
"kat’î","kesin"
"kitab-ı âlem","âlem kitabı, kâinat kitabı"
"merâtib-i tevhid","tevhid mertebeleri, dereceleri"
"mevcûd","varlık"
"mücessem lâfz-ı mânidâr","cisimleşmiş, bir kimlik kazanmış anlamlı lâfız"
"Sûre-i İhlâs","Kur’ân’ın 112. sûresi olan İhlâs Sûresi"
"sutûr-u hâdisât-ı dehr","zamanın hâdiselerinin satırları"
"taayyün","tayin edilme, belirlenme"
"tasrih","açıklama, açıkça bildirme"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve Ona ait kılma"
"tevhid-i şuhûd","görünen ve gözlemlenen herşeyi bir olan Allah’a verme ve Ona ait kılma"
"tevhid-i ulûhiyet","kâinatın mülkiyetini ve kâinattan hâsıl olan ibadet, hamd, tesbih gibi her türlü neticeyi ve mahsulü bir olan Allah’a verme ve Ona ait kılma"
"zerrat","atomlar"
"burhan","güçlü ve sarsılmaz delil"
"câmi","kapsamlı, toplayıcı, kuşatıcı"
"ef’âl","fiiller"
"envâ","türler, çeşitler"
"esbabperest","sebeplere tapan"
"hâdis","sonradan var olan"
"isbat-ı Ezelîyet","Allah’ın, başlangıcı olmayan sonsuz bir varlık olduğunun ispatı"
"melâike","melekler"
"merâtib-i tevhid","tevhid mertebeleri"
"munfasıl","ayrılan, ayrılıp gelen"
"mütenâtice","birbirini netice veren, ortaya çıkaran"
"mütevellid","doğmuş olan"
"nazîr","benzer, eş"
"nücumperest","yıldızlara tapan"
"remz","gizli bir mânâyı ince bir işaretle gösterme"
"sanemperest","putlara tapan, putperest"
"sıfât","sıfatlar, İlâhî sıfatlar"
"şebîh","benzer"
"şerîk","ortak"
"şirk","Allah’a ortak koşmak"
"tabiatperest","tabiata tapan"
"tağayyür","başkalaşma, değişikliğe uğrama"
"tazammun etme","içine alma, kapsama"
"tecezzî","bölünme, parçalanma"
"telmih","dolaylı olarak işaret etmek"
"telvih","göstermek, işaret etmek"
"tenasül etme","üreme; doğma, doğurma"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve Ona ait kılma"
"tevhid-i ceberût","kâinatın simasına akseden azamet, kibriya, haşmet, kudret gibi yüce sıfatları bir olan Allah’a verme ve Ona ait kılma"
"tevhid-i celâl","kâinatın simasına yansımış olan haşmet ve heybeti bir olan Allah’a verme ve Ona ait kılma"
