"kelime","anlam"
"mevcudat","varlıklar"
"cüz'iyat","ferdler, bireyler"
"tecellî","görünüm, yansıma"
"itibar","özellik"
"nev","çeşit, tür"
"cûd-u mutlak","sınırsız cömertlik"
"celâl","azamet, yücelik, haşmet"
"tecellî","görünüm, yansıma"
"Cüz'iyat","ferdler, bireyler"
"nakış","işleme, süsleme"
"eşhas","şahıslar, fertler"
"cemâl","güzellik"
"tecellîyat","yansımalar, görünmeler"
"keza","aynı şekilde"
"celâl","azamet, yücelik, haşmet"
"vahidiyet","Allah'ın birliği ve birliğin her tarafı kaplaması"
"tecellî","görünüm, yansıma"
"cemâl","güzellik"
"ehadiyet","Allah'ın birliği ve İlâhî isimlerin her bir varlıkta ayrı ayrı tecellî etmesi"
"tecellî","görünüm, yansıma"
"zahir","görünmek"
"cemâl","güzellik"
"celâl","azamet, yücelik, haşmet"
"tecellî","görünüm, yansıma"
"cemâl","güzellik"
"celâl","azamet, yücelik, haşmet"
"cemîl","güzel"
"celâl","azamet, yücelik, haşmet"
"cemâl","güzellik"
"celîl","yüce, haşmetli"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Basar","görme duyusu"
"masnuat","san'atla yaratılmış varlıklar"
"basiret","feraset, seziş"
"Sâni","herşeyi san'atlı bir şekilde yaratan Allah"
"Sâni","herşeyi san'atlı bir şekilde yaratan Allah"
"mânen","mânevî olarak"
"kalben","kalp yoluyla"
"basiret","feraset, seziş"
"fıkdân","yokluk, kayıp"
"azamet","büyüklük"
"hızlan","rezalet, rezil rüsvay olma; iflâs etme"
"illâ","ancak"
"Sâni","herşeyi san'atlı bir şekilde yaratan Allah"
"basar","göz, görme duyusu"
"şuhud","görme, şahid olma"
"münker","çirkin şey; istenmeyen durum"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"zer edilen","ekilen"
"mal","mülk olarak vermek, isnad etmek"
"tasarruf","kullanım"
"mâni","engellemek"
"Kezâlik","bunun gibi"
"küre-i arz","yerküre, dünya"
"zer edilen","ekilen"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"sed","engel"
"şirket","ortaklık"
"men","yasaklamak"
"gayr","diğer, başka"
"müdahale","karışma"
"tard","kovmak, uzaklaştırmak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"lâtif","güzel, ince"
"lâtif","güzel, ince"
"meftun","düşkün"
"bilhassa","özellikle"
"has","özel"
"hendesevâri","plânlı"
"ark","su kanalı"
"muntazam","düzenli, tertipli"
"manzara","bakılıp seyredilen yer"
"letâfet","şirinlik, güzellik"
"gayr-ı muntazam","muntazam olmayan"
"adem-i intizam","düzensizlik"
"letâfet","şirinlik, güzellik"
"Lâkin","ancak, fakat"
"müdakkik","dikkatli bir şekilde araştıran"
"ezdad","zıtlar"
"cem","toplayan, bir araya getiren"
"manzara","bakılıp seyredilen yer"
"kasten","amaçlı olarak, bilerek"
"intizam","düzenlilik, düzgün olma hâli"
"letâfet","şirinlik, güzellik"
"intizam","düzenlilik, düzgün olma hâli"
"ikmal","tamamlayan"
"adem-i intizam","düzensizlik"
"nisbet","oran"
"intizam","düzenlilik, düzgün olma hâli"
"Kezalik","bunun gibi"
"nizam","düzen"
"intizam","düzenlilik, düzgün olma hâli"
"mahlûkat","yaratılmışlar, yaratıklar"
"masnuat","san'atla yaratılmış varlıklar"
"nebatat","bitkiler"
"cemâdat","cansız varlıklar"
"intizam","düzenlilik, düzgün olma hâli"
"intizam","düzenlilik, düzgün olma hâli"
"intizam","düzenlilik, düzgün olma hâli"
"ziynet","süs"
"Sâni-i Hakîm","herşeyi hikmetle ve san'atlı bir şekilde yapan Allah"
"kasten","amaçlı olarak, bilerek"
"şâirâne","şâirce, şâirler gibi"
"manzara","bakılıp seyredilen yer"
"nazar","bakış"
"Maahaza","bununla beraber"
"hikmet","herşeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerine koyma"
"tehâlüf","farklılık, karşıtlık"
"tehâlüf","birbirinden farklı olma"
"kast","bir maksat gözetme"
"ihtiyar","dileme, irade"
"simâ","yüz, çehre"
"muhalefet","başkalarından farklı olma, farklılık"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"fıtraten","yaratılış itibarıyla"
"tefevvuk","üstün gelme"
"câmiiyet","kapsamlılık, kapsamlı oluş"
"meziyet","üstün özellik"
"zevilhayat","hayat sahipleri, canlılar"
"Vâhibü'l-Hayat","hayatı veren Allah"
"tahiyye","selâm, hediye"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"fehmetmek","anlamak"
"kelâm","ifade, söz"
"zevilhayat","hayat sahipleri, canlılar"
"cemâdât","cansız varlıklar"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"kelâm","ifade, söz"
"mevcudat","varlıklar"
"tekellüm","konuşmak"
"Esmâ-i Hüsnâ","Cenab-ı Hakkın güzel isimleri"
"Binaenaleyh","bundan dolayı"
"cüz'î","bireysel; az, sınırlı"
"küllî","geniş ve kapsamlı; bir tür veya bir sınıf kadar"
"fert","birey"
"nevi","tür"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Zâhir","dış görünüm"
"bâtın","iç"
"müşabehet","benzeyiş"
"hakikat","asıl, esas"
"âmiyâne","körü körüne"
"tevhid-i zâhirî","yüzeysel bir bakış açısıyla Allah'ın ortağı yok ve bu kâinat Onun mülküdür şeklindeki taklidî tasdik"
"gayr","başka"
"isnad","dayandırmak"
"nefiy","inkar, reddetme; hiçbirşeyi Allah'tan başkasına isnad etmeme, vermeme"
"sehil","kolay"
"Ehl-i hakikat","hakikate ve her hangi bir şeyin aslına ve gerçeğine araştırarak ulaşanlar"
"hakikî","gerçek"
"tevhid","birleme, her şeyin bir olan Allah'a ait olduğunu bilme ve inanma"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"isnad","dayandırmak"
"sikke","damga, mühür"
"gaflet","habersiz davranma; Allah'ın bildirdiği şeylere karşı duyarsız olma"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Hayat-ı dünyeviye","dünya hayatı"
"kast","bir maksat gözetme"
"bizzat","doğrudan"
"teveccüh","yönelmek"
"kâfir","Allah'ı veya Allah'ın kesin olarak bildirdiği birşeyi inkâr eden kimse"
"imhâl-i ikab","cezanın sonraya bırakılması"
"bilâkis","tersine, aksine"
"terakkiyat-ı maddiye","maddî ilerlemeler"
"muvaffakiyet","başarı"
"hikmet","fayda, gaye"
"kâfir","Allah'ı veya Allah'ın kesin olarak bildirdiği birşeyi inkâr eden kimse"
"terkib","birleşme, sentez"
"sıfât","sıfatlar, nitelikler"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"nev-i beşer","insanlık, insan türü"
"takdir","belli bir ölçüyle verilme, tayin edilme"
"tezâhür","ortaya çıkma"
"masnuat-ı İlâhiye","Allah'ın san'atla yarattığı varlıklar"
"mehasin","güzellikler"
"bilâ-şuur","şuursuzca; körü körüne"
"tanzim","düzenleme"
"kuvve","güç, duyu veya duygu"
"fiil","hareket, iş, etki"
"garâbet-i san'at-ı İlâhiye","Allah'ın hayranlık uyandıran san'atı"
"nazar","bakış, görüş"
"celb","çekmek"
"kâfir","Allah'ı veya Allah'ın kesin olarak bildirdiği birşeyi inkâr eden kimse"
"amel","iş, davranış"
"nev-i beşer","insanlık, insan türü"
"binaen","dayanarak"
"mükâfat","ödül"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Tevfik-i İlâhî","Allah'ın yardımı ve başarıya ulaştırması"
"refik","arkadaş; bir kimsenin beraberinde olan"
"tarikat","mânevî yol; mânevî alanda ilerleme sağlayan yol"
"berzah","geçit"
"zahir","dış görünüş"
"hakikat","her bir şeyin aslı, esası"
"hakikat-i tarikat","tarikatin özü, tarikatle ulaşılan hakikat ve eşyanın gerçeği"
"tarikat","mânevî yol; mânevî alanda ilerleme sağlayan yol"
"feyiz","mânevî gıda, bereket"
"keza","aynı, aynı biçimde"
"maksud-u bizzat","asıl gaye"
"ulûm-u âliye","yüksek ilimler"
"isâl edici","ulaştırıcı"
"Serîüsseyir","çok hızlı olan, süratle akan"
"evlâd","çocuklar, nesil"
"selâmet","güven"
"tarîk","yol, usul"
"ihsan","bağışlamak, ikram olarak sunmak"
"rahmet-i hâkime","Allah'ın herşeye hükmeden rahmeti"
"şân","bir şeyin gereği, özelliği"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"gaflet","dalgınlık; dünya ile ilgili şeylere dalıp mânevî sorumluluklarından habersiz olma"
"ubudiyet","kulluk"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"nazar","bakış, görüş"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"hasretme","sadece bir tek şeye bakma"
"cüz'iyat","bireyler, ferdler"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"hasr-ı nazar","dikkati yöneltme"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"esbab","sebepler"
"sudûr","bir şeyden çıkma, meydana gelme"
"nev'","çeşit, tür"
"ednâ","en basit, en küçük"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"sudûr","bir şeyden çıkma, meydana gelme"
"cevaz","izin, müsaâde, ruhsat"
"cüz'î","ferd, birey; ferdî, bireysel; az, sınırlı"
"esbab","sebepler"
"isnat","bir şeye dayandırmak"
"menşe-i rızk","rızkın kaynağı"
"arz","yeryüzü"
"arz","yeryüzü"
"ihya","hayat vermek"
"zevilhayat","canlılar"
"maadâ","başka, dışında"
"kanaat","inanma, razı olma"
"hasıl","meydana gelmek"
"keza","aynı, aynı biçimde"
"esbab","sebepler"
"isnat","bir şeye dayandırmak"
"şems","güneş"
"ziya","ışık"
"Menbâü'l-Envâr","nurların kaynağı"
"muttasıl","yapışık, bitişik"
"vakıf","bilgi sahibi ve farkında olmak"
"tenvir","aydınlatan"
"leyl","gece"
"nehar","gündüz"
"kalb","dönüştüren"
"Fâtır-ı Hakîm","herşeyi hikmetle ve benzersiz olarak yaratan Allah"
"keza","aynı, aynı biçimde"
"vücud","varlık"
"zuhur","ortaya çıkma, görünme"
"vuzuh","açık, açık olma"
"Hâlık","herşeyi yaratan Allah"
"vücud","varlık"
"Hâlık","herşeyi yaratan Allah"
"vücud","varlık"
"delâlet","delil olmak, işaret etmek"
"vecih","yön"
"vücud","varlık"
"delâlet","delil olmak, işaret etmek"
"Hâlık","herşeyi yaratan Allah"
"vücud","varlık"
"mevcudat","varlıklar"
"zerrat","zerreler"
"delâlet","delil olmak, işaret etmek"
"vücud","varlık"
"vücud","varlık"
"âlem","dünya, evren"
"zerrat","zerreler"
"zuhur","ortaya çıkma, görünme"
"keza","aynı, aynı biçimde"
"sevk","yönlendiren"
"esbab","sebepler"
"mahzen","kaynak"
"nefis","maddî, geçici lezzetlere düşkün olan duygu"
"Vücud","varlık"
"nefis","maddî, geçici lezzetlere düşkün olan duygu"
"karib","yakın"
"nefis","maddî, geçici lezzetlere düşkün olan duygu"
"fâni","gelip geçici, ölümlü"
"mukabil","karşılık"
"lezâiz-i bâkiye","bâki, sonsuz lezzetler"
"Hâlık","herşeyi yaratan Allah"
"ubudiyet","kulluk"
"Nefis","maddî, geçici lezzetlere düşkün olan duygu"
"vücud","varlık"
"muhabbet","sevgi"
"vücud","varlık"
"icad","var eden"
"vücud","varlık"
"kayyûm","her bir şeyi ayakta tutan ve varlıklarını devam ettiren"
"Hâlık","herşeyi yaratan Allah"
"muhabbet","sevgi"
"ubudiyet","kulluk"
"müstehak","hak etmiş, lâyık"
"maden-i menfaat","menfaat kaynağı"
"sebeb-i muhabbet","sevginin sebebi"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"Nâfi'","bütün yararlı şeyleri ihsan eden, Allah"
"Bâki","Kendi varlığı sonsuza kadar devam eden ve dilediği varlığa beka veren, onları sonsuz ve kalıcı hâle getiren, Allah"
"karib","yakın"
"muhabbet","sevgi"
"Binaenaleyh","bundan dolayı"
"mevcudat","varlıklar"
"inkısam","bölünen"
"muhabbet","sevgi"
"cem","bir araya gelme"
"muhabbet","sevgi"
"mahbub-u hakikî","gerçek sevgili, sevilmeye lâyık olan"
"ihdâ","hediye etmek, hediye olarak sunmak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"ihtiyat","tedbirli ve ölçülü hareket"
"ihtimam","önem verme"
"tedarik","hazırlık"
"kudret","güç, iktidar"
"acz-i mutlak","sınırsız güçsüzlük"
"elîm","acı ve sıkıntı veren"
"mâruz","etkisi altına girmek"
"gaflet","dalgınlık, dünya ile ilgili şeylere dalarak mânevî sorumluluklarına karşı habersiz olma"
"nisyan","unutkanlık"
"nisyan","unutkanlık"
"gaflet","dalgınlık, dünya ile ilgili şeylere dalarak mânevî sorumluluklarına karşı habersiz olma"
"zâilât-ı fâniye","geçici, yok olucu şeyler"
"ihtimam","önem verme"
"bâkiyat-ı dâime","daimî, bâki şeyler"
"tegafül","gaflet ediyormuş gibi davranmak, zorla unutmak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"hamd","övgü ve şükür"
"mesâil-i nahviye","Arapça dilbilgisi konuları"
"gayr","başka"
"âlet","araç, vasıta"
"hâdim","hizmetçi"
"mevcudat","varlıklar"
"Esmâ-i Hüsnâ","Cenab-ı Hakkın güzel isimleri"
"tecelliyat","tecelliler, yansımalar"
"izhar","açığa çıkarmak, göstermek"
"ifham","anlatmak"
"İlâhî","Allah tarafından gönderilen, bildirilen"
"delâil","deliller"
"berâhin","güçlü deliller"
"havârık","harikalar"
"mu'cize-i kudret","Allah'ın kudret mu'cizesi"
"Mevcudat","varlıklar"
"vecih","yön"
"nazara","göz önünde bulundurmak"
"hikmet","fayda, gaye"
"müstakil","bağımsız"
"maksud-u bizzat","asıl gaye"
"küfran","nankörlük"
"cehl-i mürekkep","bilmediğinden habersiz olan kimsenin cehaleti"
"keza","aynı, aynı biçimde"
"mesâil-i mantıkıye","mantık meseleleri"
"küllî","sınıf, tür; bireylerden oluşan sınıf, tür"
"küll","bütün; parcalardan, bölümlerden oluşan bütün"
"rububiyet","rablık; Allah'ın bütün varlık âlemini kuşatan egemenliği idaresi ve terbiyesi"
"Cemâl","sonsuz derecede güzellik sahibi, Allah"
"ehadiyet","birlik; İlâhî isimlerin her bir varlıkta ayrı ayrı tecellî etmesi"
"şümul","kapsam"
"Celâl","haşmet, görkem, yücelik; Allah'ın büyüklük ve haşmetini bildiren ismi"
"Vâhidiyet","birlik; İlâhî isimlerin bütün varlıkları kaplaması"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"âlem-i âhiret","âhiret âlemi, öteki dünya"
"fihriste","içindekiler, özet bilgiler, nümuneler"
"fihriste","içindekiler, özet bilgiler, nümuneler"
"âlem-i âhiret","âhiret âlemi, öteki dünya"
"cismânî","maddî yapısı olan"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"fâni","gelip geçici, ölümlü"
"zelil","alçak, aşağı"
"ihsas","hissettirmek"
"ifaza","feyizlendirmek"
"havâs","duyular; duyu organları"
"hissiyat","hisler, duygular"
"cihazat","cihazlar, duyular, organlar"
"azâ","uzuvlar, organlar"
"alât","aletler, araçlar"
"edevat","takımlar, gereçler"
"âlem-i âhiret","âhiret âlemi, öteki dünya"
"kasır","saray"
"ebediyet","sonsuzluk"
"cismanî","maddî yapısı olan"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"havf","korku"
"muhabbet","sevgi"
"teveccüh","yönelmek"
"havf","korku"
"belâ","büyük sıkıntı, musibet"
"elem","acı, keder"
"Muhabbet","sevgi"
"musibet","felaket, dert"
"merhamet","acıma, şefkat"
"istirham","merhamet dileme"
"Muhabbet","sevgi"
"muhabbet","sevgi"
"tenezzül","inmek, tevazu göstermek"
"Binaenaleyh","bundan dolayı"
"havf","korku"
"muhabbet","sevgi"
"Fâtır-ı Hakîm","her şeyi hikmetle ve eşi benzeri olmayan san'atıyla yaratan Allah"
"tevcih","yöneltmek"
"havf","korku"
"merhamet","acıma, şefkat"
"leziz","lezzetli, tatlı"
"tezellül","boyun eğme, alçak gönüllülük"
"Muhabbet","sevgi"
"saadet-i ebediye","sonsuz mutluluk"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"şecere-i hilkat","yaratılış ağacı"
"semere","meyve"
"Cism","maddî varlık"
"itibarıyla","bakımından"
"âciz","güçsüz, elinden bir şey gelmeyen"
"cüz","parça"
"Sâni-i Hakîm","her şeyi hikmetle ve san'atlı bir şekilde yaratan Allah"
"lütf","ihsan, ikram"
"lâtif","ince, güzel"
"cüz","parça"
"küllî","bir tür veya bir sınıf kadar kapsamlı; kapsamlı varlık"
"cism","maddî varlık"
"âlem-i şehadet","görünen âlem"
"cevelân","dolaşmak, gezmek"
"filcümle","kısmen"
"cüz'iyet","bireylik, ferdîlik, küçüklük"
"keza","aynı, aynı biçimde"
"insaniyet","insanlık"
"itâ","ihsan etme, verme"
"bilkuvve","potansiyel; yetenek ve kabiliyet halinde"
"küll","bütün"
"keza","aynı, aynı biçimde"
"ihsan","bağış, ikram"
"bilkuvve","potansiyel; yetenek ve kabiliyet halinde"
"küllî","bir tür veya bir sınıf kadar kapsamlı; kapsamlı varlık"
"keza","aynı, aynı biçimde"
"mârifet","Allah'ı tanıma, bilme"
"muhabbet","sevgi"
"in'âm","nimetlendirme"
"muhit","her şeyi içine alan, kuşatan"
"Binaenaleyh","bundan dolayı"
"cismanî","maddî, bedenî"
"lezâiz","lezzetler"
"meyl","eğilim göstermek"
"âciz","güçsüz, elinden bir şey gelmeyen"
"zelil","aşağı, alçak"
"cüz'î","ferd, birey"
"cihazat","cihazlar, duyu ve organlar"
"insaniyet-i kübrâ","en büyük insanlık"
"sarf","harcamak, kullanmak"
"küllî","bir tür veya bir sınıf kadar kapsamlı; kapsamlı varlık"
"küll","bütün"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"elîm","acı veren"
"firak","ayrılık"
"mâruz","bir şeyin tesirine uğrama"
"elem","acı, keder"
"muhabbet","sevgi"
"gayr","diğer, başka"
"sarf","harcamak, kullanmak"
"muhabbet","sevgi"
"cem'","toplamak, içine almak"
"Vâhid-i Ehad","bir ve tek olan, birliği bütün varlıkları kuşattığı gibi herbir varlıkta da tecellî eden Allah"
"tevcih","yöneltmek"
"sarf","harcamak, kullanmak"
"mahbup","sevgili"
"mazhar","erişmek, nail olmak"
"intisab","bağlanmak"
"alâkadar","alâkalı, ilgili"
"muhabere","haberleşme"
"alâka","ilgi, bağlantı"
"zımnında","içinde"
"cihet","yön"
"alâkadar","alâkalı, ilgili"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"kamer","ay"
"ahval","haller"
"istikbal","gelecek"
"hakikat","gerçek"
"itâ-i malûmat","bilgi verme"
"mâmelek","sahip olunan herşey"
"daire-i mülk","sahip olunan şeylerin dairesi; her şeyin sahibi olan Allah'ın yarattığı varlıklar âlemi"
"kamer","ay"
"Hâlık","her şeyi yaratan Allah"
"ezel","başlangıcı olmayan sonsuzluk"
"ebed","sonu olmayan gelecek zaman, sonsuz"
"hayat-ı ebediye","sonsuz âhiret hayatı"
"hakaik-i esasiye","esas hakiketler, temel gerçekler"
"azîm","büyük, yüce"
"malûmat","bilgiler"
"itâ","ihsan etmek, vermek"
"perişaniyet","perişanlık"
"dalâlet","sapkınlık, doğru ve hak yoldan ayrılma,"
"kesret","çokluk"
"vahdet","birlik, teklik"
"hayat-ı ebediye","sonsuz âhiret hayatı"
"mâülhayat","hayat suyu"
"firak","ayrılık"
"Hâlık","her şeyi yaratan Allah"
"marziyat","Allah'ın rızasına uygun işler"
"metalib","istekler, arzular"
"Sultan-ı Ezel, Ebed","başlangıç ve sonu olmayan, hüküm ve saltanatı ezelden ebede devam eden Sultan, Allah"
"muhabere","haberleşme"
"Resul-i Rahmân","rahmet ve şefkati bütün varlıkları kaplayan Allah'ın elçisi, Hz. Muhammed (a.s.m.)"
"Muhbir-i Sadık","doğru haber veren, Peygamber Efendimiz (a.s.m.)"
"teslim","kabul etmek"
"nefs","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"hevâ","boş, faydasız ve gelip geçici arzular"
"heves","gelip geçici arzu ve istek"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Sâni-i Hakîm","her şeyi hikmetle ve san'atlı bir şekilde yaratan Allah"
"kemâl-i hikmet","eksiksiz ve mükemmel hikmet"
"âdi","basit, önemsiz"
"mu'cize-i mensucat","mu'cize dokumalar; nakış nakış dokunmuş olan ve her birisi Allah'ın mu'cizesi olan varlıklar"
"keza","aynı, aynı biçimde"
"abesiyet","faydasız ve gayesiz oluş"
"mahal","yer"
"ferd","birey, şahıs"
"envâen","çeşitli"
"tavzif","görevlendirmek"
"muvazzaf","görevli"
"icab","gerekli olmak"
"Cebel-i Tûr","bk. Tûr Dağı"
"ashab-ı vezâif","görevli kişiler"
"keza","aynı, aynı biçimde"
"vezâif","görevler"
"erzak","rızıklar, yenilecek ve içilecek şeyler"
"kudretin matbahı","sonsuz güç ve iktidar sahibi Allah'ın mutfağı"
"taam","gıda, yiyecek"
"taam","gıda, yiyecek"
"yakîn","şüphesiz ve kesin bilgi"
"ehl-i vukuf","bilirkişi"
"faaliyet-i hakîmiye","hikmetli işler"
"seyl","akım"
"eşya-yı seyyâle","akıp giden ve sürekli değişen şeyler"
"leyl","gece"
"nehar","gündüz"
"takallüb","çevrilme; dönüşme"
"mensucat-ı gaybiye ve uhreviye","gayba ve âhirete ait dokumalar"
"fihriste","özet"
"mensucat","dokumalar"
"tenvir","aydınlatmak, ışıklandırmak"
"fani","ölümlü, geçici"
"mevt","ölüm"
"fena","gelip geçicilik"
"devâir-i gaybiye","gaybî, görünmeyen daireler"
"sâfi","arınmış, temiz"
"beka","devamlılık, kalıcı olma"
"intikal","geçmek, ulaşmak"
"bâki","kalıcı ve sürekli olmak"
"rivâyet","nakledilen haber; Peygamber'e (a.s.m.) ait nakledilen haberler, hadisler"
"avdet","dönmek"
"gaflet","dalgınlık, umursamazlık"
"muzlim","karanlıklı"
"hasenat-ı muzîe","aydınlatıcı güzellikler, iyilikler"
"avdet","dönmek"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Sâni-i Hakîm","her şeyi hikmetle ve san'atlı bir şekilde yaratan Allah"
"efrad","fertler, bireyler"
"cüz'iyat","ferdler, bireyler"
"tefennün","çeşitlilik"
"ecram","gök cisimleri, yıldızlar"
"fert","birey"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"tefennün","çeşitlilik"
"hikmet","fayda, gaye, sır; bir gaye ve faydaya yönelik olarak, tam yerli yerinde olma"
"Tefekkür","etraflıca ve derinlemesine düşünme"
"irşad","doğru yol gösterme"
"lütuf","iyilik, bağış"
"teshilat","kolaylıklar"
"Kudret","Allah'ın sonsuz güç ve iktidarı"
"fehmetmek","anlamak"
"Kudret","Allah'ın sonsuz güç ve iktidarı"
"kemâl","kusursuzluk, mükemmellik"
"izhar","açıklamak, göstermek"
"Celâlî","Allah'ın azamet, haşmet, kahır ifade eden isimlerine ait"
"cemâlî","Allah'ın rahmet, lütuf, ihsan ifade eden isimlerine ait"
"nevi","çeşit, tür"
"ibraz","göstermek"
"Maahaza","bununla beraber"
"nazar-ı ihata","her şeyi içine alan, kuşatan bakış"
"irşad","doğru yol gösterme"
"teshil","kolaylaştırma"
"tâmim","genelleştirme, yayma"
"irşad","doğru yol gösterme"
"iktizâ","bir şeyin gereği"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu"
"atfetmek","vermek, bağlamak"
"esbab","sebepler"
"sudûr","olma, meydana gelme"
"tecviz","uygun bulmak, izin vermek"
"cisim","varlık"
"hikmet","fayda, gaye, sır; bir gaye ve faydaya yönelik olarak, tam yerli yerinde olma"
"nevi","çeşit, tür"
"abesiyet","faydasız ve gayesiz oluş"
"isnat","dayandırmak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"vücut","var olma"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"ifrat","aşırılık"
"mebzuliyet","bolluk, çokluk"
"hikmet","fayda, gaye, sır; bir gaye ve faydaya yönelik olarak, tam yerli yerinde olma"
"abesiyet","faydasız ve gayesiz oluş"
"Binaenaleyh","bundan dolayı"
"nazaran","bakarak, –göre"
"abesiyet","faydasız ve gayesiz oluş"
"mecmu","bütün, genel"
"nazaran","bakarak, –göre"
"ayn-ı hikmet","hikmetin tâ kendisi"
"ayn-ı adalet","adaletin tâ kendisi"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Hâlık","her şeyi yaratan Allah"
"Hâlık","her şeyi yaratan Allah"
"masnu","san'atlı şekilde yaratılmış varlık"
"Hâlık","her şeyi yaratan Allah"
"masnuat","san'at eseri varlıklar"
"def'aten","birden bire"
"nazar","bakış, düşünce"
"nuranî","nurlu varlıklar"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"Hayvanat","hayvanlar"
"nebatat","bitkiler"
"tevellüd","doğum, doğma"
"tenasül","üreme"
"şümul","kapsamlılık, kapsam"
"fert","birey"
"veçh-i arz","yeryüzü"
"istilâ","kuşatmak"
"tasallut","baskı kurmak, hâkim olmak"
"arz","yer, dünya"
"zürriyet","soy, nesil"
"hâlis","katıksız, saf"
"Fâtır-ı Hakîm","her şeyi hikmetle ve benzersiz şeyleri üstün san'atıyla yaratan Allah"
"esmâ-i hüsnâ","Allah'ın güzel isimleri"
"izhar","gösterme"
