"kelime","anlam"
"nüfuz","etki, otorite, söz sahibi olma"
"ruh u can","ruh ve can, büyük bir istek"
"perestiş","aşırı derece sevme"
"teessür","üzüntü, etkilenme"
"kat'iyen","kesinlikle"
"asabiyet","öfkelenme, sinirlenme"
"teessürat","üzüntüler"
"mukabil","karşılık"
"ihanet","hakaret, aşağılama"
"ziyade","artma, çoğalma"
"keşf-i kat'î","bilinmeyenleri bütün açıklığıyla ve kesin olarak ortaya çıkarma"
"ebedî","sonsuz"
"azap","acı, sıkıntı"
"haps-i münferit","tek başına hapis, hücre hapsi"
"idam-ı ebedî","bütün sevdiklerinden sonsuza dek ayrılış; dönmemek üzere sonsuz yok oluş"
"ihanet","hakaret, aşağılama"
"şakirt","öğrenci, talebe"
"terhis tezkeresi","bir görevin süresinin dolduğunu gösteren belge"
"saadet-i ebediye","sonsuz mutluluk, Cenneti kazanma mutluluğu"
"vesika","belge"
"ebedî","sonsuz"
"merhamet","acıma, şefkat"
"mazhar","elde etme, erişme"
"feylesof","filozof; felsefeyi dinsizlik ve inkarcılık üzerine kuran filozof"
"hüccet","güçlü delil"
"beyan","açıklama, izah"
"Yeni Said","Bediüzzaman Said Nursî"
"Eski Said","Bediüzzaman Said Nursî"
"teveccüh","ilgi, yönelme"
"kat'iyen","kesinlikle"
"inziva","yalnız başına bir yere çekilip dünya işleriyle uğraşmama"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu; güvenlik"
"nüfuz","etki, otorite, söz sahibi olma"
"umum","bütün"
"nazarında","gözünde"
"şakirt","öğrenci, talebe"
"mûcib-i ihtilâl","ihtilâl sebebi, karışıklık nedeni"
"medâr-ı mesuliyet","sorumlu tutulma sebebi"
"beraat","bir kişinin mahkemede kendisine yöneltilen suçlar konusunda suçsuz olduğunun hükme bağlanması ve salıverilmesi"
"ecza","kısımlar, parçalar"
"iade","geriye verme"
"kat'iyen","kesinlikle"
"beyan","açıklama, izah"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu; güvenlik"
"anarşilik","kargaşa, kaos; otorite tanımayan ideoloji; bk. Anarşizm"
"müthiş","dehşet veren, korkutan"
"ecnebi","yabancı, dış düşmanlar"
"cereyan","akım"
"ihanet","hakaret, aşağılama"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu; güvenlik"
"hâdisât","olaylar"
"uhrevî","âhirete ait"
"zakkum","Cehennem ağacı"
"azap","acı, sıkıntı"
"teessüf","üzülme; üzüntüyü sergileyen sözler söyleme"
"makamat","makamlar"
"alâkadar","alâkalı, ilgili"
"vazifedar","görevli"
"bedbaht","alçak, kötü talihli"
"istikbal","gelecek"
"def","ortadan kaldırma"
"bilfiil","fiilen, gerçekte, uygulamada"
"emare","belirti, işaret"
"hariç","dış"
"sûret","biçim, şekil"
"sed","engel olmak"
"nokta-i istinad","dayanak noktası"
"Afyon","bk. Afyon"
"maslahat","fayda, gaye"
"tecavüz","haddi aşma, haksız uygulamalarda bulunma"
"misâl","örnek"
"hâlî zaman","hiç kimsenin olmadığı zaman"
"cemaat hayrı","namazın toplu olarak kılınmasıyla elde edilen sevap"
"ihanet","hakaret, aşağılama"
"maslahat","fayda, gaye"
"hâlî","ıssız, boş yer"
"settare","dışarıdan gelecek soğuk veya olumsuz şeylerden koruyacak şekilde yapılan küçük kulübe"
"maslahat","fayda, gaye"
"ihanet","hakaret, aşağılama"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"menfî","sürgün; yabancı bir yerde mecburî ikâmete tabi tutulan kişi"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"hüsn-ü zan","güzel düşünce"
"mesul","sorumlu tutma"
"ihtiyarım ve rızam","serbest bir şekilde ve kendi istediği tarzda hareket edebilme"
"haricinde","dışında"
"hüsn-ü zan","güzel düşünce"
"ihanet","hakaret, aşağılama"
"Farz-ı muhal","olmayacak bir şeyi varmış gibi düşünme, varsayma"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"hakikat","asıl, gerçek, doğru"
"haps-i münferit","tek başına hapis, hücre hapsi"
"zarurî","zorunlu, gerekli"
"men","yasaklama"
"vaziyet","durum"
"inzibat","âsâyiş, düzen"
"nazar-ı ehemmiyete","önem vererek gündeme almak"
"alâkadar","alâkalı, ilgili"
"beyan","açıklama, izah"
"Emirdağ","bk. Emirdağ"
"tecrid-i mutlak","bütün insanlardan tamamen soyutlanmak"
"sıddık","çok doğru ve sadık"
"Rusya","bk. Rusya"
"nifak","münafıklık, ikiyüzlülük"
"şikak","ayrılık"
"nihayet","son"
"komünizm","bk. Komünizm"
"melce","sığınak"
"meta","menfaat, geçici dünya zevki"
"nur-u Kur'ân","Kur'ân'ın nuru"
"Küfr-ü mutlak","sınırsız inançsızlık; Allah'ı ve Allah'tan gelen bütün kutsal şeyleri inkâr etme"
"zan","şüphe, zannetme, sanma"
"şahs-ı mânevî","tüzel kişilik; belli bir kişi olmayıp bir cemaatten meydana gelen mânevî şahıs"
"ihsan","bağış, ikram, lütuf"
"lütf","ikram, bağış"
"Rabb-i Rahim","sonsuz şefkat ve merhamet sahibi olan ve herbir varlığı terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"mübarek","bereketli, hayırlı"
"vazife-i şükr","şükür görevi"
"istikbal","gelecek"
"kudsî","kutsal"
"keramat","lütuf, ihsan, ikram"
"imdad","yardım"
"müşahede","gözlemleme"
"mesabe","derece, konum"
"mezraa","tarla"
"mübarek","bereketli, hayırlı"
"mezraa","tarla"
"mübarek","bereketli, hayırlı"
"nur'ânî","mânevi, nurlu, parlak, aydınlık"
"Nur tohumları","Risale-i Nur'daki hakikatler"
"mübarek","bereketli, hayırlı"
"kat'iyen","kesinlikle"
"kat'iyen","kesinlikle"
"şefaat","günahların bağışlanması için, makbul duaların, Allah'ın izniyle aracılık yapması"
"Mustafa Osman","bk. Mustafa Osman"
"suikast","kötü kasıt; bir kimsenin hayatına kastetme"
"inâyet-i İlâhiye","Allah'ın inâyeti, yardımı, lütfu"
"tahammül","dayanma, katlanma"
"akîm","neticesiz, sonuçsuz"
"Reisicumhur","Cumhurbaşkanı"
"Afyon","bk. Afyon"
"komite","kötü bir maksat için toplanmış gizli cemiyet, topluluk"
"ecnebî","yabancı"
"keyfî","isteğe, arzuya göre"
"ihanet","aşağılama, hakaret"
"tâzip","azap verme, cezalandırma"
"Âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"sakar","yedi Cehennemden birinin ismi"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"inşaallah","Allah dilerse"
"âb-ı kevser","Cennette bulunan Kevser ırmağının suyu"
"Heyet-i Vekile","Bakanlar Kurulu"
"Reis","Cumhurbaşkanı"
"zabıta","polis"
"zerre kadar","en küçük, çok az miktar"
"vazifedar","görevli"
"istimal","kullanma"
"istihdam","çalıştırma"
"ihtiyat","önlem alma, tedbirli hareket etme"
"temkin","ağırbaşlılık, ihtiyatlı hareket etme"
"dessas","hilebaz, aldatıcı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"İstibdad-ı mutlak","hiçbir hak ve hürriyet tanımayan sınırsız baskı, sınırsız bir diktatörlük"
"fırka","grup"
"esrar","sırlar"
"Selahaddin","bk. Selahaddin Çelebi"
"Amerika","bk. Amerika"
"Misyoner","Hıristiyanlığı tanıtmaya ve yaymaya çalışan kimse"
"Hıristiyan ruhanîler","Hıristiyan din adamları; bk. Hıristiyanlık"
"elzem","çok gerekli"
"şimal","kuzey"
"cereyan","akım, hareket"
"İsevî dini","bk. Hıristiyanlık"
"misyoner","Hıristiyanlığı tanıtmaya ve yaymaya çalışan kimse"
"ittifak","birleşme, birlik"
"Tabaka-i avâm","halk tabakası"
"müsaadekâr","müsaade edici, izin verici"
"vücub-u zekât","zekâtın farz oluşu"
"hurmet-i riba","faizin haram olması"
"burjuva","servet ve mal birikimi yapanlar; zenginler sınıfı"
"avâm","halk tabakası, sıradan insanlar"
"imtiyaz","ayrıcalık"
"kaide","düstur, prensip"
"nefs","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"tâciz","rahatsız etmek"
"fıkra","bölüm; kısa yazı"
"leffen","ekli, bitişik"
"fıkra","bölüm; kısa yazı"
"nefs","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"fâni","gelip geçici"
"beka","devamlılık ve kalıcılık, sonsuzluk"
"zeval","geçip gitme, sona erme"
"hissiyat","duygular, hisler"
"bedel","karşılık"
"musibet","belâ, dert, felâket"
"binaen","dayanarak, dolayı"
"musibet","belâ, dert, felâket"
"kefaret","günahın bağışlanmasına vesile olan şey"
"nefs","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"kat'î","kesin olarak"
"kanaat","tatmin olmak, bir hükme varmak"
"zahirî","görünürde olan"
"musibet","belâ, dert, felâket"
"inayet-i İlâhiye","Allah'ın inâyeti, özel yardımı"
"kat'î","kesin olarak"
"hakikat","gerçek"
"feleğin","âlem yörünge, gök"
"kanun-u İlâhî","Allah'ın koyduğu kanun"
"kanun-u kaderî","Allah'ın takdiri ile tespit edilmiş kader kanunu"
"kudsî","kutsal, mukaddes, yüce"
"düstur","kural, prensip"
"muvakkat","geçici"
"fâni","gelip geçici"
"elem","acı, keder, sıkıntı"
"teessüf","hayıflanma, üzülme"
"elem","acı, keder, sıkıntı"
"bilâkis","aksine, tersine"
"uhrevî","âhirete dair"
"divane","akılsız, deli"
"muvakkat","geçici"
"şükür","Allah'a karşı minnet duyma, teşekkür etme"
"şükür","Allah'a karşı minnet duyma, teşekkür etme"
"Aziz","çok değerli, izzetli"
"muhterem","hürmete lâyık, saygıdeğer"
"risale","küçük çaplı kitap; Risale-i Nur'un bölümleri"
"câmi","kapsamlı, içine alan"
"müdakkikane","dikkatlice, araştırıp inceleyerek"
"kemâl-i merak","tam bir merak"
"beyan","açıklamak, izah etmek"
"Celcelutiye Kasidesi","bk. Celcelûtiye"
"alâkadarlık","ilgili olma"
"hakaik-i imaniye","iman hakikatleri, gerçekleri"
"hususî","özel"
"İmam-ı Ali","bk. Ali (r.a.)"
"nas","açık ve kesin hüküm"
"Âl-i Beyt","bk. Âl-i Beyt"
"muhabbet","sevgi"
"Vehhâbîlik","bk. Vehhâbîlik"
"hakikî","asıl, gerçek"
"şakirt","talebe, öğrenci"
"zındıka","dinsizlik, inançsızlık"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler"
"ihtilâf","anlaşmazlık, uyuşmazlık"
"istifade","faydalanmak, yararlanmak"
"ehl-i iman","Allah'a inananlar, mü'minler"
"şeâir","işaretler, İslâma sembol olmuş iş ve ibadetler"
"cereyan","akım, hareket"
"cüz'î","küçük, az, ferdî"
"teferruat","ayrıntılar"
"medar-ı ihtilâf","anlaşmazlık, uyuşmazlık sebebi"
"münakaşa","tartışma"
"dar-ı âhiret","âhiret yurdu"
"mahall-i ceza","ceza ve mükâfatın verileceği yer"
"beyan","açıklamak, izah etmek"
"muhabbet-i Âl-i beyt","Âl-i Beyte duyulan sevgi; bk. Âl-i Beyt"
"mukteza","bir şeyin gereği"
"Ehl-i Sünnet ve'l-Cemaat","bk. Ehl-i Sünnet ve Cemaat"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; imtihan vesilesi olan şey"
"bahis","konu"
"Vâkıa-i Cemel","bk. Cemel Vak'ası"
"Aşere-i Mübeşşere","bk. Aşere-i Mübeşşere"
"Zübeyir","cennetle müjdelenen on sahabeden biri ve Resul-i Ekremin (a.s.m.) halası olan Hz. Safiyye'nin oğlu; bk. Zübeyir bin Avvam (r.a.)"
"Talha","bk. Talha (r.a.)"
"Âişe-i Sıddîka","bk. Âişe (r.anha)"
"harb","savaş"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"Hazret-i Ali","bk. Ali (r.a.)"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"Vehhâbîlik","bk. Vehhâbîlik"
"müfrit","bir meselede aşırıya giden"
"Râfızî","bk. Râfızîlik"
"mezhep","dinde tutulan yol, usul"
"Sıffin Harbi","bk. Sıffin"
"bâğî","idareye başkaldıran"
"Haccac-ı Zalim","bk. Haccac-ı Zalim"
"Yezid","bk. Yezid"
"Velid","bk. Velid"
"ilm-i kelâm","iman hakikatlerini ispat eden ve açıklayan bilim dalı"
"allâme","büyük âlim"
"Sadeddin-i Taftazanî","bk. Sa'd-ı Taftazanî"
"Yezid","bk. Yezid"
"lânet","beddua etme"
"caiz","sakıncasız, doğru"
"Lânet","beddua etme"
"vacip","dinî bakımdan yapılması şart ve kesin olan emir"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"kudsî","kutsal"
"hadsiz","sayısız"
"Şer'an","dinen, şeriata göre"
"mel'un","lânetlenmiş, kötülenmiş"
"lânet","beddua etme"
"zem","kınama, kötüleme"
"lânet","beddua etme"
"medih","övgü, şükür"
"amel-i salih","dince makbul olan iyi, güzel ve faydalı iş"
"dahi","eşine ender rastlanır hârikulade zekî, fetânet ve hikmet sahibi"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"Vehhâbîlik","bk. Vehhâbîlik"
"hakikat-i Kur'âniye","Kur'ân hakikati"
"muhafaza","saklama, koruma"
"mükellef","yükümlü"
"ehl-i hakikat","hakikat ehli, doğru ve hak yolda olanlar"
"Alevîlik","bk. Alevîlik"
"ittiham","suçlamak"
"istimal","kullanmak"
"istimal","kullanmak"
"Haremeyn-i Şerifeyn","bk. Haremeyn-i Şerifeyn"
"Vehhâbî","bk. Vehhâbîlik"
"dâhî","eşine ender rastlanır hârikulade zekî, fetânet ve hikmet sahibi"
"İbnü't-Teymiye","bk. İbni Teymiyye"
"İbnü'l-Kayyimi'l-Cevzî","bk. İbni Cevzî (İbni Kayyim el-Cevzî)"
"acip","acayip, tuhaf"
"cazibedar","cazibeli, çekici"
"İstanbul","bk. İstanbul"
"hususan","bilhassa, özellikle"
"evliya","Allah dostları, velîler"
"bid'a","dinin aslında olmadığı halde, sonradan dine sokulan zararlı âdet ve uygulamalar"
"müsaadekâr","müsaade edici, izin verici"
"meşrep","hareket tarzı, metot"
"bid'a","dinin aslında olmadığı halde, sonradan dine sokulan zararlı âdet ve uygulamalar"
"muhabbet-i Âl-i Beyt","Âl-i Beyte duyulan sevgi; bk. Âl-i Beyt"
"izhar","gösterilme, ortaya çıkarılma"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"şakirt","talebe, öğrenci"
"zem","kınama, kötüleme"
"tekfir","bir kişiyi küfürle itham etme, suçlama"
"emr-i şer'î","şeriatın emri"
"zem","kınama, kötüleme"
"tekfir","bir kişiyi küfürle itham etme, suçlama"
"hükm-ü şer'î","şeriatın hükmü, kanunu"
"Zem","kınama, kötüleme"
"tekfir","bir kişiyi küfürle itham etme, suçlama"
"tekfir","bir kişiyi küfürle itham etme, suçlama"
"müstehak","hak etmiş, lâyık"
"hadsiz","sayısız"
"tekfir","bir kişiyi küfürle itham etme, suçlama"
"hakikat","doğru ve gerçek; bir şeyin asıl mahiyeti"
"Eimme-i Erbaa","dört büyük imam; bk. İmam-ı Âzam Ebu Hanife, bk. İmam-ı Şâfiî, bk. İmam-ı Mâlik, bk. İmam-ı Ahmed İbni Hanbel"
"Ehl-i Beyt","Peygamber Efendimizin (a.s.m.) ailesi ve soyu; bk. Âl-i Beyt"
"Eimme-i İsnâ Aşer","bk. On İki İmam"
"Ehl-i Sünnet","bk. Ehl-i Sünnet ve Cemaat"
"mezkûr","anılan, sözü geçen"
"hakikat","doğru ve gerçek; bir şeyin asıl mahiyeti"
"müstenid","dayanan"
"kanun-u kudsiye","kutsal kanun"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; imtihan vesilesi olan şey"
"medar-ı bahis","söz konusu"
"münakaşa","tartışma"
"caiz","sakıncasız, doğru"
"Sahabe","Hz. Peygamber'i (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; imtihan vesilesi olan şey"
"hakikî","asıl, gerçek"
"Sahabe","Hz. Peygamber'i (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"Talha","bk. Talha (r.a.)"
"Zübeyir","cennetle müjdelenen on sahabeden biri ve Resul-i Ekremin (a.s.m.) halası olan Hz. Safiyye'nin oğlu; bk. Zübeyir bin Avvam (r.a.)"
"Aşere-i Mübeşşere","Cennetle müjdelenen on sahabî"
"tarafgirane","taraf tutarak"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi"
"ahval","hâller, davranışlar"
"bilfiil","fiilen, uygulamada"
"lânet","beddua etme"
"müstehak","hak etmiş, lâyık"
"hâlet","durum, hâl"
"mü'min","Allah'a ve Allah'tan gelen her şeye inanan"
"müdakkik","dikkatli, inceden inceye araştıran"
"vazife-i kudsiye","kutsal vazife"
"muvafık","lâyık, uygun"
"Sabri","bk. Sabri Arseven"
"hakaik-i imaniye","iman hakikatleri, gerçekleri"
"intişar","yayılma"
"müteessir","etkilenen, üzülen"
"müteellim","elem çeken, acı duyan"
"ehl-i tahkik","gerçeği araştıran ve delilleriyle bilen âlimler"
"Sabri","bk. Sabri Arseven"
"hizmet-i Nuriye","Risale-i Nur hizmeti"
"bilâkis","aksine, tersine"
"Sabri","bk. Sabri Arseven"
"münakaşa","tartışma"
"hiddet","öfke"
"Yâ Rab","ey her bir varlığa muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah'ım"
"Erzurum","bk. Erzurum"
"musalâha","barışma"
"tebdil","değiştirmek"
"İhlâs Lem'aları","Yirminci ve Yirmi Birinci Lem'alar"
"ehl-i iman","Allah'a inananlar, mü'minler"
"Hıristiyanın dindar ruhânîleri","Hıristiyan din adamları; bk. Hıristiyanlık"
"ittifak","birleşmek"
"medar-ı ihtilâf","anlaşmazlık, uyuşmazlık sebebi"
"nazara","göz önünde bulundurmak"
"nizâ","kavga etme, uyuşmama"
"küfr-ü mutlak","sınırsız inançsızlık; Allah'ı ve Ondan gelen bütün kutsal değerleri inkâr etme"
"hamiyet-i diniye","dinin koruyuculuğu, dini koruma duygusu"
"tecrübe-i ilmiye","ilmin kazandırdığı deneyim"
"hasene","iyilik, sevap"
"keffaret","günahın bağışlanmasına vesile olan şey"
"hemşehri","aynı ilden olan kimse, memleketli"
"âlicenap","yüksek ahlâk sahibi"
"hemşehri","aynı ilden olan kimse, memleketli"
"nazarıyla","gözüyle, bakışıyla"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"adalet-i izafiye","zamanın şartlarına göre değişebilen, toplumun selâmeti için ferdin feda edilmesini öngören adalet"
"ruhsat-ı şer'iye","dinin verdiği izin"
"tâbi","uyma"
"Hazret-i Ali","bk. Ali (r.a.)"
"adalet-i hakikiye","gerçek adalet"
"azîmet-i şer'iyye","Allah tarafından bildirilen hükümlerin hepsini en mükemmel şekilde eksiksiz yapma"
"zâhidâne","tam bir takva içinde olarak"
"müstağniyâne","ihtiyaç duymayarak, muhtaç olmayarak"
"muktesidâne","iktisatlı bir şekilde"
"muhalif","karşı, aykırı"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"İmam-ı Ali","bk. Ali (r.a.)"
"Ukayl","bk. Ukayl"
"Habrü'l-Ümme","bk. Abdullah ibni Abbas"
"Abdullah ibni Abbas","bk. Abdullah ibni Abbas"
"muhalif","karşı, aykırı"
"hakikî","asıl, gerçek"
"Ehl-i Sünnet","bk. Ehl-i Sünnet ve Cemaat"
"düstur-u esasiye-i şer'iye","şeriatın esas prensipleri, ana kanunları"
"binaen","dayanarak"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; imtihan vesilesi olan şey"
"caiz","sakıncasız, doğru"
"tarafgirlik","taraftarlık"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"muhalif","karşı, aykırı"
"Âl-i Beyt","bk. Âl-i Beyt"
"Talha","bk. Talha (r.a.)"
"Zübeyir","bk. Zübeyir bin Avvam (r.a.)"
"Aşere-i Mübeşşere","bk. Aşere-i Mübeşşere"
"zem","kınama, kötüleme"
"adavet","düşmanlık"
"meyl","eğilim"
"ilm-i kelâm","iman hakikatlerini ispat eden ve açıklayan bilim dalı"
"azîm","büyük"
"Sadeddin-i Taftazanî","bk. Sa'd-ı Taftazanî"
"Yezid","bk. Yezid"
"Velid","bk. Velid"
"tel'in","lânetleme, lânet okuma"
"tadlil","doğru yoldan çıktığına hükmetme, dalâlette görme"
"cevaz","izin, müsaade, ruhsat"
"mukabil","karşı"
"Seyyid Şerif Cürcanî","bk. Seyyid Şerif Cürcanî"
"Ehl-i Sünnet ve'l-Cemaat","Hz. Muhammed'in sünnetine uyan, onun yolundan giden büyük Müslüman topluluk"
"allâme","büyük âlim"
"Yezid","bk. Yezid"
"Velid","bk. Velid"
"gaddar","acımasız"
"fâcir","günahkâr"
"sekerat","ölüm ânı"
"gaybî","bilinmeyen, görünmeyen"
"kat'î","kesin"
"nass-ı kat'î","kesin delil—Kur'ân-ı Kerim ve sahih hadisler gibi"
"delil-i kat'î","kesin delil"
"hususî","özel"
"lânet","beddua etme"
"umumî","genel"
"lânet","beddua etme"
"Sadeddin-i Taftazanî","bk. Sa'd-ı Taftazanî"
"mukabele","karşılık vermek"
"müdakkikane","dikkatlice araştırıp inceleyerek"
"âlimâne","âlimlere yakışır şekilde"
"Dahiliye Vekili","İçişleri Bakanı"
"hasbihal","konuşma, görüşme"
"zemin","yer, dünya"
"emsal","benzer"
"vuku","meydana gelmek"
"vecih","yön, tarz"
"gadr","merhametsizlik, zulüm"
"tazyik","baskı"
"suikast","kötü bir kasıtla, bir kişiyi plân kurarak öldürmeye çalışma"
"maişet","geçim derdi"
"fakîrü'l-hal","muhtaç ve fakirlik içinde olma"
"münzevî","bir köşeye çekilip ibadetle uğraşan, vaktini ibadetle geçiren"
"merdumgiriz","insanlara karışmaktan hoşlanmayan, insanlardan kaçan"
"mütevahhiş","başkalarına karşı kendini yabancı hisseden, yabancılık çeken"
"Ankara ehl-i vukufu","Ankara mahkemesi bilirkişi heyeti"
"bil'ittifak","ittifakla, oy birliğiyle"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"mâsum","günahsız, temiz, saf"
"eski Harb-i Umumî","Birinci Dünya Savaşı; bk. Birinci Harb-i Umumî"
"evlâd-ı vatan","vatan evlâdı"
"anarşilik","bk. Anarşizm"
"ecnebî","yabancı"
"ifsad","kargaşa, düzensizlik"
"âsâr","eserler, kitaplar"
"hamiyetperver","hamiyet sahibi, fedakârlığı sever"
"Harb-i Umumî","İkinci Dünya Savaşı; bk. İkinci Harb-i Umumî"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"teveccüh-ü âmme","halkın yönelişi ve ilgi göstermesi"
"hüsn-ü zan","güzel düşünce"
"medih","övgü, şükür"
"biçare","çaresiz"
"Dahiliye Vekili","İçişleri Bakanı"
"Afyon","bk. Afyon"
"Emirdağ","bk. Emirdağ"
"zabıta","polis"
"musallat","sataştırma, baskı yaptırma"
"haps-i münferid","tek başına hapis; hücre hapsi"
"tecrid-i mutlak","yalnızlığa mahkum etme, yalnız başına bırakma"
"maslahat","fayda, gaye"
"iktiza","gerektirmek"
"gadr","merhametsizlik, zulüm"
"hukuk-u umumiye","umumun hak ve hukuku, kamu hakları"
"muhafaza","koruma"
"Dahiliye Vekili","İçişleri Bakanı; bk. Hilmi Uran"
"beyan","açıklamak, izah etmek"
"Zulmen","zulmederek"
"hukuk-u medeniye","medenî ve insanî haklar, hürriyetler"
"mahrum edilen","yoksun bırakılan"
"dahiliye vekili","İçişleri Bakanı; bk. Hilmi Uran"
"kâtib-i umumi","genel sekreter"
"Hilmi Bey","bk. Hilmi Uran"
"Dahiliye Vekili","İçişleri Bakanı; bk. Hilmi Uran"
"kaide","esas, düstur"
"dahiliye vekili","İçişleri Bakanı; bk. Hilmi Uran"
"kâtib-i umumî","genel sekreter"
"sıfat","özellik, vasıf"
"rükn","önde gelen idareciler"
"Saniyen","ikinci olarak"
"kâtib-i umumî","genel sekreter"
"beyan","açıklamak, izah etmek"
"kâtib-i umumî","genel sekreter"
"Halk Fırkası","bk. Cumhuriyet Halk Partisi"
"âlem-i İslâmiyet","İslâm âlemi"
"vahdet-i İslâmiye","İslâmın birliği, beraberliği"
"muhafaza","koruma"
"âlem-i beşeriyet","insanlık âlemi"
"küfr-ü mutlak","sınırsız inançsızlık; Allah'ı ve Ondan gelen her şeyi inkâr etmek"
"dalâlet","doğru ve hak yoldan sapkınlık"
"suret","biçim, şekil"
"hakaik-i iman","iman hakikatleri, gerçekleri"
"hakaik-i Kur'âniye ve imaniye","Kur'ân ve iman hakikatleri"
"tervic","yaymak"
"hüccet","güçlü ve sağlam delil"
"âlem-i İslâm","İslâm dünyası"
"muhabbet","sevgi"
"uhuvvet","kardeşlik"
"adavet","düşmanlık"
"âlem-i İslâm","İslâm dünyası"
"mahv","yok olma"
"küfr-ü mutlak","sınırsız inançsızlık; Allah'ı ve Ondan gelen kutsal şeyleri inkâr etmek"
"anarşi","bk. Anarşizm"
"mağlûp","yenilgiye uğrama"
"âlem-i İslâm","İslâm dünyası"
"şark-ı şimalî","kuzeydoğu"
"istilâ","kuşatmak"
"sebebiyet","sebep olmak"
"hariç","dış"
"cereyan","akım, hareket"
"küfr-ü mutlak","sınırsız inançsızlık; Allah'ı ve Ondan gelen kutsal şeyleri inkâr etmek"
"istibdad-ı mutlak","tam ve sınırsız bir baskı, mutlak diktatörlük"
"sefahet-i mutlak","yasak zevk ve eğlencelere düşkünlük"
"ehl-i namus","namus sahibi"
"servet","zenginlik"
"ibâha","serbest bırakmak, helâl göstermek"
"cereyan","akım, hareket"
"hakikat","gerçek"
"mezc","karışmak, bütünleşmek"
"ittihad","birleşmek, birlik"
"mazi","geçmiş"
"hamiyetperver","hamiyet sahibi, fedakârlığı sever"
"milliyetperver","kendi milletine düşkün olma"
"mümteziç","birleşik, karışık"
"müttehid","birleşmiş"
"hakaik-ı Kur'âniye","Kur'ân'ın hakikatleri"
"terbiye-i medeniye","Batı medeniyeti verdiği eğitim"
"düstur-u hareket","hareket prensibi, tarzı"
"cereyan","akım, hareket"
"inşaallah","Allah dilerse, izin verirse"
"cereyan","akım, hareket"
"hamiyetperver","hamiyet sahibi, fedakârlığı sever"
"milliyetperver","kendi milletine düşkün olma"
"cereyan","dolaşan, hareket eden"
"mukaddesat","mukaddes olan şeyler"
"usul","esas"
"muhafaza","koruma"
"inkılâp","büyük değişim, dönüşüm"
"icraat","faaliyet, iş"
"esas","temel"
"mevcut","var olan"
"hasene","iyilik, sevap"
"inkılâp","büyük değişim, dönüşüm"
"mevcut","var olan"
"inkılâp","büyük değişim, dönüşüm"
"hasene","iyilik, sevap"
"hasene","iyilik, sevap"
"mağlûp","yenilgiye uğrama"
"Zahiren","görünürde"
"muhalif","aykırı, zıt"
"serfürû","baş eğme, söz dinleme, itaat"
"istibdad-ı mutlak","tam ve sınırsız bir baskı, mutlak diktatörlük"
"rüşvet-i mutlaka","her istenileni vermek, sınırsız rüşvet"
"hakikat","gerçek"
"hüccet","güçlü ve sağlam delil"
"misal","örnek"
