"kelime","anlam"
"muhakkikîn-i sofiye","meseleleri delilleriyle araştırıp bilen tasavvuf erbabı kimseler"
"şatahat","mânevî cezbe halinde iken, dinin zahirî hükümlerine aykırı olarak söylenen sözler"
"vücud-u Akdes","bütün eksik ve kusurlardan pâk olan Allah'ın kendi zâtına ait varlığı"
"hasr-ı nazar","sadece bir şeye yönelme"
"istiğrak","İlâhî aşk ile dünyayı unutup kendinden geçmek"
"mümkinat","olması imkan dahilinde olan mahlûklar, kâinattaki varlıklar"
"tecerrüd","soyutlanma, sıyrılma"
"cihet","yön"
"matmah-ı nazar","hırsla, dikkati dağıtmadan bakılan, bakma"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"müşahede","seyretmek, gözlemlemek"
"tarik","yol, usûl"
"meslek","yol, ekol, benimsenen fikrî akım"
"cedavil-i ekvan","kâinattaki cedveller, kanallar"
"cereyan-ı tecelliyat","tecellîlerin cereyanı, yansımaların akıp gitmesi"
"melekûtiyet-i eşya","varlıkların görünmeyen iç yüzü, arka plânı"
"sereyan-ı füyuzat","feyizlerin sürekli olarak akması, devam etmesi"
"merâyâ-yı mevcudat","Allah'ın isim ve sıfatlarına ayna olan varlıklar"
"tecellî-i esmâ ve sıfât","Allah'ın isim ve sıfatlarının tecellîsi, yansıması"
"dîku'l-elfaz","sözlerin ve ifadelerin bir mânâyı aktarmada yetersiz kalışı, lâfız darlığı"
"ulûhiyet-i sâriye","varlıklara sirayet eden, geçen ulûhiyet"
"hayat-ı sâriye","varlıklara sirayet eden, geçen hayat"
"tâbir","ifade etmek, yorumlamak"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"Su-i tefehhüm","yanlış anlama"
"istidad-ı şûre","verimsiz, çorak istidad"
"zuhur","ortaya çıkmak, görünmek"
"evham-ı vahiye","saçma vehimler, asılsız kuruntular"
"muhakkikîn","gerçekleri araştıran ve hakikatleri delilleriyle bilen tasavvuf erbabı âlimler"
"kelimat","ifadeler, sözler"
"şatahat","mânevî cezbe halinde iken, dinin zahirî hükümlerine aykırı olarak söylenen sözler"
"tatbik","uygulamak"
"Süreyya","gökyüzünün kuzey yarım küresinde yer alan ve yedi yıldızdan meydana gelen bir yıldız takımı"
"muhakkikîn","gerçekleri araştıran ve hakikatleri delilleriyle bilen tasavvuf erbabı âlimler"
"efkâr-ı mücerrede","mücerret fikirler; maddî âlemlerden uzak ve soyutlanmış düşünceler"
"serâ","yer, toprak"
"dereke","en aşağı derece"
"mukallidîn-i maddiyyun","materyalistlerin taklitçileri, taklitçi materyalistler, maddeciler"
"efkâr-ı sefile","sefil düşünceler, fikirler"
"zaman-ı terakki","her alanda gelişme ve ilerlemelerin yaşandığı dönem"
"akl-ı beşer","insan aklı, düşüncesi"
"duçar-ı sekte","sekteye uğrama, duraklama"
"varta-i mevt","ölüm tehlikesi"
"izhar","açığa çıkarmak, göstermek"
"insaniyet","insanlık"
"müteessifane","eseflenerek, üzülerek"
"nazar","bakmak"
"istidad-ı tahkik ve terakki","delilleriyle inceleme ve ilerleme istidadı, yeteneği"
"lisan","dil"
"ehl-i vahdetü'ş-şuhud","varlık ve kesret âlemindeki herşeyi Cenâb-ı Hakkın tecellîleri olarak gören, varlıkları Allah'ın zâtı yanında yok kabul eden mutasavvıflar"
"vahdetü'l-vücud","Allah'tan başka varlık kabul etmeyen, diğer varlıkları bir gölge kadar zayıf gördükleri için var olarak kabul etmeyen görüş"
"mecazen","mecâzî olarak; bir sözü gerçek anlamı dışında başka bir mânâyı anlatacak şekilde kullanma"
"tâbir","ifade etmek"
"hakikaten","gerçek yönüyle"
"vahdetü'l-vücud","Allah'tan başka varlık kabul etmeyen, diğer varlıkları bir gölge kadar zayıf gördükleri için var olarak kabul etmeyen görüş"
"hukema-i kadîme","eski filozoflar"
"meslek-i bâtıla","bâtıl ve haktan uzak yol, yanlış meslek"
"Tenbih","ikaz, uyarı"
"mutasavvifîn","tasavvufu benimseyen; bu yolla Allah'a ve İlâhî hakikatlere ulaşmaya çalışan kimse, sûfi"
"reis","önder, lider"
"kebîr","büyük"
"İttisal","İlâhî Zâtın eşya ile birleştiği esasına dayalı bâtıl bir görüş"
"ittihad","İlâhî Zâtın eşya ile birleştiği esasına dayalı bâtıl bir görüş"
"hulûl","İlâhî sıfatların mahlûklar ile bütünleştiği onlara nüfuz ettiği esasına dayalı bâtıl bir görüş"
"mârifet-i İlâhiye","Allah'ı bilme, tanıma"
"istişmam","koklamak, hissetmek"
"ittisal","İlâhî Zâtın eşya ile birleştiği esasına dayalı bâtıl bir görüş"
"ittihad","İlâhî Zâtın eşya ile birleştiği esasına dayalı bâtıl bir görüş"
"Kellâ","asla öyle değil"
"hulûl","İlâhî sıfatların mahlûklar ile bütünleştiği onlara nüfuz ettiği esasına dayalı bâtıl bir görüş"
"Hâşâ","kesinlikle öyle değil"
"Neam","evet öyle"
"mümkin","varlığı da yokluğu da eşit olan, var olması Allah'ın var etmesine bağlı olan (varlık)"
"füyuzat-ı İlâhiye","İlâhî feyizler"
"feyiz","bereket, mânevî nimet"
"tecellî","belirmek, görünmek"
"mesleği","gidilen yol, metod"
"mesleği","gidilen yol, metod"
"temas","bağlantı, ilişki"
"maddiyyun","materyalistler, herşeyi madde ile açıklamaya çalışanlar"
"mesleği","gidilen yol, metod"
"maddiyat","maddi şeyler, gözle görülen, elle tutulan şeyler"
"hasr-ı nazar ve istiğrak","bütün dikkati belli bir noktaya yoğunlaştırmak"
"efkâr","fikirler, düşünceler"
"fehm-i ulûhiyet","Cenâb-ı Allah'ın ilahlığını anlama; İlâhlık anlayışı"
"tecerrüd","soyutlanmak, sıyrılmak"
"ulûhiyet","ibadete ve itaat edilmeye lâyık olma, İlâhlık"
"mezc","birleştirmek, karıştırmak"
"meslek-i müteassife","sapık, azgın meslek"
"ehl-i vahdetü'ş-şuhud","varlık ve kesret âlemindeki herşeyi Cenâb-ı Hakkın tecellîleri olarak gören, varlıkları Allah'ın zâtı yanında yok kabul eden mutasavvıflar"
"muhakkikîn-i sofiyye","meseleleri delilleriyle araştırıp bilen tasavvuf erbabı kimseler"
"Vâcib","varlığı zorunlu olup, olmaması imkânsız bulunan varlık; Allah'ın varlığı"
"mümkinat","varlığı da yokluğu da eşit olan ve varlığı Allah'ın var etmesine bağlı olan şeyler"
"El'insaf","insaf edilsin, insaf edilmeli"
"Serâ","yeryüzü, toprak"
"Süreyya","gökyüzünün kuzey yarım küresinde yer alan ve yedi yıldızdan meydana gelen bir yıldız takımı"
"cemi","bütün"
"envâ","çeşitler, türler"
"eşkâl","şekiller, biçimler"
"halk","yaratmak, yoktan var etmek"
"Hâlık-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi, herşeyi yaratan Allah"
"kasem","yemin etmek"
"mesleği","gidilen yol, metod"
"temas","bağlantı, ilişki"
"intaç","sonuç vermek, neticelenmek"
"rey-i ahmakane","ahmakça bir görüş ve düşünce"
"kabih","çirkin"
"hasis","âdi, basit"
"mizac-ı akl","akıl yapısı, normal akıl"
"inhiraf","doğru yoldan sapma"
"rey","fikir, düşünce"
"Tenvir","aydınlatma, nurlandırma"
"Küre-i arz","yeryüzü, dünya"
"mütehalif","birbirinden farklı"
"farz","varsayılma"
"levn","renk"
"cirm","cisim, kütle"
"nispet","oran, ölçü"
"şems","güneş"
"feyiz","mânevî bereket"
"feyiz","mânevî bereket"
"ayn-ı ziya","ışığın kendisi, bizzat ışık"
"ziya","ışık"
"temâsil","timsaller, yansımalar"
"elvan-ı seb'a","yedi renk"
"tesavîr","tasvirler, görüntüler"
"tecellî","belirme, görünme"
"gûnâgûn","türlü türlü, renk renk"
"elvân","renkler"
"faraza","varsayalım ki"
"lisana","dile gelme, konuşma"
"ehl-i vahdetü'ş-şuhud","varlık ve çokluk âlemindeki herşeyi Cenâb-ı Hakkın tecellîleri olarak gören, varlıkları Allah'ın zâtı yanında unutkanlık perdesine saran mutasavvıflar"
"meşreb","meslekî yol, yöntem"
"fark ve sahv","doğruyu fark etme ve uyanık olma"
"Ehl-i vahdetü'l-vücud","Allah'tan başka varlık kabul etmeyen, diğer varlıkları gölge kadar zayıf oldukları için var olarak kabul etmeyen kimseler"
"meşreb","meslekî yol, yöntem"
"mahv ve sekir","Allah'ın varlığı karşısında kendini ve herşeyi yok sayma ve Onun karşısında mânevî sarhoşluk hâlinde olma"
"Sâfi","duru, katıksız, doğru"
"meşreb-i ehl-i fark ve sahv","fark ve sahv ehlinin gittiği yol"
"Tenbih","ikaz, uyarı"
"vücud-u Sâni","herşeyi san'atlı bir şekilde yaratan Allah'ın varlığı"
"delâil-i icmâlî","özet halinde sunulan deliller"
"Tafsil","ayrıntılı açıklama"
"kütüb-ü selâse","üç kitap"
"Delâil-i tevhid","Allah'ın birliğinin delilleri"
"velev","isterse, her ne kadar"
"icmalen","kısaca, özetle"
"beyan","açıklama"
"Delâil-i tevhid","Allah'ın birliğinin delilleri"
"müştehire","açıkça ortaya konulan, sergilenmiş, meşhur"
"zikir","anma, ifade etme"
"müstağnî","ihtiyaç duymayan şey"
"sadef","inci kabuğu anlamındaki bu söz inci gibi değerli mânâları içinde taşıyan kabuk anlamında Kur'ân lâfzı için kullanılmıştır"
"meknûn","gizli, saklı"
"burhanü't-temânü","kâinatta iki ilâh kabul edildiği takdirde, bunların birbirlerine engel olacakları ve dolayısıyla düzenin bozulacağından hareketle tevhide dair elde edilen delil"
"minhac","meslek, yol"
"menar-ı neyyir","nur saçan ve çevresini aydınlatan lâmba"
"istiklâl","bağımsız olma ve hiçbir şeye muhtaç olmama"
"ulûhiyet","ibadete ve itaat edilmeye lâyık olma, İlâhlık"
"hâsse-i zâtiye","zâtî özellik; bizzat zâtında bulunan nitelik"
"lâzıme-i zaruriye","varlığı zorunlu ve mutlaka gerekli olan zorunlu ve gerekli özellik"
"Tenvir","aydınlatma, nurlandırma"
"teşabüh-ü âsâr","eserlerin birbirine benzemesi; varlıklardaki benzerlik"
"muânaka","birbirinin boynuna sarılma, kucaklaşma"
"arz-ı intizam","düzen ve intizamı sergileme"
"cevab-ı savap","doğru cevap"
"nida-yı ihtiyac","ihtiyacı olduğunu bildirmek"
"lebbeyk","buyurun, emredin"
"nokta-i vahidiye","tek bir nokta"
"temaşa","bakmak, seyretmek"
"mihver-i nizam","nizam ve intizam ekseni"
"deveran","dönmek, dolaşmak"
"Sâniin tevhidi","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah'ın tek oluşu, başka bir ortağının bulunmaması"
"telvih","kinâye yoluyla işaret etme"
"Hâkim-i Ezel","Ezel Hâkimi; hakimiyeti sonsuz olan Allah"
"vahdaniyet","Allah'ın bir ve tek oluşu, ortağının bulunmayışı"
"tasrih","açık şekilde bildirmek"
"sâni","san'atkâr"
"muhteri","icad eden, yeni bir şey meydana getiren"
"Kitab-ı âlem","kâinat kitabı"
"evrak","yapraklar, sayfalar"
"eb'ad-ı nâmahdud","boyutları sınırsız"
"Sutur-u kâinat-ı dehr","kâinatın her biri asırlara karşılık gelen satırları, kâinat zamanlarının satırları"
"âsâr-ı nâma'dud","sayısız eserler"
"destgâh-ı levh-i mahfuz-u hakikat","hakikatin levh-i mahfuzunun tezgâhı, matbaası"
"Mücessem","cisimleşmiş, maddî yapıya bürünmüş"
"lâfz-ı mânidar","mânalı, anlamlı söz"
"mevcud","varlık"
"Hoca Tahsin","bk. Hoca Tahsin"
"nâma'dud","sayılamayacak kadar çok"
"nâmahdud","sınırsız, hudutsuz"
"murad","kastedilen, istenen"
"nisbî","göreceli"
"hakikî","asıl, gerçek"
"lâyetenâhîlik","sonsuzluk, sınırsızlık"
"Sâni-i Zülcelâl","sonsuz yücelik ve haşmet sahibi olan ve herşeyi san'atla yaratan Allah"
"evsaf-ı kemâliye","mükemmel, noksansız sıfatlar"
"muttasıf","sıfatlanmış"
"mukarrer","kesin hatlarıyla ortaya konulmuş, şüphesiz"
"Masnû","sanat eseri varlık"
"feyz-i kemâl","kemâlin, mükemmelliğin feyiz ve bereketi"
"Sâni","san'atkâr"
"kemâl","kusursuzluk, mükemmellik"
"iktibas","alınmak"
"zıll-i zalîl","gölgenin gölgesi, zayıf gölge (güneşin aynadaki görüntüsüne güneşin gölgesi denir)"
"hüsün ve cemâl","güzellik ve hoşluk"
"kemâl","mükemellik"
"lâyuhadd","hadsiz, sınırsız"
"evsaf-ı cemâliye ve kemâliye","sonsuz güzelliğe ve mükemmelliğe ait sıfatlar"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"muttasıf","sıfatlanmış"
"ihsan","bağış, ikram, lütuf"
"servet","zenginlik"
"icad","var etme, vücuda getirme"
"vücud","varlık"
"îcâb","zorunlu kılma; bir fiilin yapılmasını isteme ve onun terk edilmesini yasaklama"
"vücub","varlığı zorunlu olma; fiilin terki hâlinde kınama ve cezaya müstehak olma"
"tahsin","güzelleştirme"
"hüsn","güzellik"
"fer'","dal, kol, bir aslın kolu"
"Sâni-i Zülcelâl","sonsuz yücelik ve haşmet sahibi olan ve herşeyi san'atla yaratan Allah"
"cemi","bütün"
"nekais","eksiklikler, kusurlar"
"münezzeh","kusur ve eksiklikten yüce"
"Maddiyat","maddi varlıklar"
"mahiyat","mahiyetler, nitelikler"
"istidatsız","kabiliyetsizlik"
"neş'et","meydana gelmek, doğmak, kaynaklanmak"
"nekais","eksiklikler, kusurlar"
"müberra","arınmış, temiz"
"mahiyat-ı mümkine","mümkin olan mâhiyetler; varlığı da yokluğu da eşit olan varlıkların temel özellikleri"
"neş'et","meydana gelmek, doğmak, kaynaklanmak"
"evsaf","vasıflar, nitelikler"
"levazımat","bir varlıkta olması gerekli olan özellikler"
"mukaddes","her türlü çirkinlik ve eksiklikten arınmış, kutsal"
"Mukaddeme","giriş, başlangıç, önsöz"
"Dibace","önsöz, başlangıç"
"Kelime-i şehadet","Allah'tan başka ilâh olmadığına ve Hz. Muhammed'in onun kulu ve elçisi olduğuna şehadet ederim sözü"
"kelâm","ifade, söz"
"meşhud","hakkında şâhidlikte bulunulan"
"Neam","evet, öyledir"
"Mârifetullah","Allah'ı bilme ve tanıma"
"kâbe-i kemâlât","mükemmel ve eşsiz özelliklerin merkezi"
"minhac","meslek, yol"
"müstakim","istikametli, dosdoğru"
"metin","sağlam, sarsılmaz"
"Sahib-i Medine-i Münevvere","Medine-i Münevvere'nin sahibi, efendisi; Hz. Peygamber efendimiz (a.s.m.)"
"Aleyhisselâtü Vesselâm","> Allah'ın salât ve selâmı onun üzerine olsun"
"tarik-i hadid-i beyzâ","nurlu ve parlak demir yolu"
"ruh-u hidayet","hidayetin ve istikâmetin ruhu, özü"
"Aleyhisselâtü Vesselâm","> Allah'ın salât ve selâmı onun üzerine olsun"
"avâlim-i gayb","gayb âlemleri, gözle görünmeyen âlemler"
"mişkât","kandil"
"zücace","camdan yapılmış lâmba"
"mâkes","yansıma yeri, ayna"
"makam","konum"
"lisan-ı sâdık","doğru söyleyen lisan"
"berahin-i Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah'ın varlığının delilleri"
"delil-i zîhayat","canlı delil"
"hüccet-i nâtıka","konuşan delil"
"burhan-ı fasih","çok açık ve düzgün anlaşılan delil"
"lisan","dil"
"burhan-ı neyyir","nurlu, parlak delil"
"Neam","evet, öyledir"
"hilkat","yaratılış"
"zât-ı Muhammed","Peygamberimiz Hz. Muhammed'in (a.s.m.) zâtı, şahsiyeti"
"burhan-ı bâhir","açık, âşikâr delil"
"Hak","doğru, gerçek"
"canib","yön, taraf"
"lisan","dil"
"şahid-i sadık","doğruluğundan şüphe olmayan şahid"
"Aleyhisselâtü Vesselâm","> Allah'ın salât ve selâmı onun üzerine olsun"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"nübüvvet","peygamberlik"
"haşr","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"hak","doğru, gerçek"
"hak","doğru, gerçek"
"hüccet-i katıa","kesin delil"
"Tafsil","ayrıntılı açıklama"
"Tenbih","ikaz, uyarı"
"Devir","bir şeyin ispatı için kullanılan delilin doğruluğuna, yine ispatlanan şeyin delil sayılması"
"sıdk","doğruluk"
"delâil","deliller, işaretler"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"delâil","deliller, işaretler"
"tevakkuf","bir şeye bağlı olmak"
"Temhîd","konunun hazırlık bölümü"
"Aleyhisselâtü Vesselâm","> Allah'ın salât ve selâmı onun üzerine olsun"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"burhan","delil, hüccet, isbat vasıtası"
"burhan","delil, hüccet, isbat vasıtası"
"ispat-ı sıdkı","doğruluğunun ispatı"
"intacı","netice, sonuç vermesi"
"sureten","görünüş itibarıyla"
"maddeten","madde itibarıyla"
"sıhhat","sağlamlık, doğruluk"
"Nahu","öyleyse, o halde, örneğin"
"Emma ba'dü","bundan sonra, asıl meseleye gelince mânâsında olup, söze başlarken kullanılan ifade sözün önemine delil olarak kullanılır"
"hak","doğru, gerçek"
"mütalâa","tetkik etmek, araştırmak; incelemek"
"hak","doğru, gerçek"
"rasad etmek","gözetlemek"
"lâtife-i Rabbaniye","insanın kalbine bağlı ve bütün duygularının sultanı olan ince duygu, İlâhî hakikatleri hisseden duygu"
"zengâr","pas, bakır pası"
"arzu-yu hilâf","muhalefet etme, karşı koyma arzusu"
"iltizam-ı taraf-ı muhalif","muhalif tarafı destekleme, karşı tarafın fikirlerine sarılma"
"mâzur","özürlü, mazeretli"
"evham","kuruntular, şüpheler"
"hak","doğru, gerçek"
"asla ircâ","temele dayandırmak"
"mecmu","bütün, genel"
"zaafiyet","zayıflık, güçsüzlük"
"red","kabul etmeme"
"istidad-ı seyyie","kötü bir özellik, yapı"
"bahane","asılsız gerekçe"
"seciye","huy, karakter"
"nazar","bakış, göz"
"emir","iş, husus, durum"
"mir'ât","ayna"
"taskîl","cilalama, parlatma"
"tasfiye","arındırmak, temizlemek"
"Muvazene","karşılaştırma, dengeye getirme"
"mukabele","karşılaştırma"
"ekser","pek çok"
"emârât","emareler, belirtiler, işaretler"
"imtizac","birleşme, kaynaşma"
"tezahür","ortaya çıkmak, görünmek"
"şule-i cevvale","daima hareket ederek etrafına ışık saçan parıltı"
"karine-i münevvire","ışıklandıran, aydınlatan ipucu"
"ekal","azınlık"
"evham-ı muzlime","karanlık vehimler, kuşkular"
"tenvir ve def","aydınlatmak ve uzaklaştırmak"
"munsıfane","insaflıca"
"müdakkikane","dikkatlice, araştırıp inceleyerek"
"kelâm","ifade, söz"
"vehm","şüphe"
"Tenbih","ikaz, uyarı"
"burhan","delil, hüccet, isbat vasıtası"
"suğrâ","küçük önerme, hükmün konusu"
"nübüvvet-i mutlaka","genel olarak peygamberlik; peygamberlik kurumu"
"Kübra","büyük önerme, hükmün yüklemi"
"nübüvvet-i Muhammed","Hz. Muhammed'in (a.s.m.) peygamberliği"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"hikmet","Allah'ın herşeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerinde yaratma sıfatı"
"ef'âl","fiiller, işler"
"adem-i abesiyet","abes ve lüzumsuz olmama"
"hasis","ufak, değersiz"
"kalîl","az"
"nizam","düzen, ahenk"
"müraat","gözetme, riayet etme"
"adem-i ihmal","ihmal etmeme"
"nev-i beşer","insan türü, insanlar"
"mürşid","irşad eden; doğru yolu gösteren"
"ihtiyac-ı zarurî","zorunlu ihtiyaç"
"nev-i beşer","insan türü, insanlar"
"vücud-u nübüvvet","Peygamberliğin varlığı"
"kat'an","kesinlikle, kesin olarak"
"istilzam","gerektirmek, lüzumlu olmak"
"icmal","özet"
"tafsil","ayrıntılı açıklama"
"maddiye","maddeyle bağlantılı"
"nev-i beşer","insan türü, insanlar"
"nizamat","düzenler, kanunlar"
"hasiyet-i akl","akıl özelliği"
"taht-ı tasarruf","tasarruf ve otorite altına alma"
"envâ","çeşitler, türler"
"ahval","haller, durumlar"
"nübüvvet-i mutlaka","genel olarak peygamberlik; peygamberlik kurumu"
"burhan","delil, hüccet, isbat vasıtası"
"hayvaniyet","hayvanlık"
"terakki","ileride, yüksek olma"
"amel","uygulama, iş, aksiyon"
"âhir","son"
"amel","uygulama, iş, aksiyon"
"âhir","son"
"zımnında","bir şeyin içinde, dahilinde"
"sırr-ı acip","hayret verici sır; hakikat"
"Nur-u nazar","hadiselere nurlu bakış"
"ilel-i müterettibe-i müteselsile","zincirleme uzayıp giden düzenleyici sebepler"
"meyanında","bir şeyle bağlantılı olarak, arasında"
"terettüb","birbiriyle bağlantılı ve intizamlı olarak ortaya çıkma"
"umum","bütün, genel"
"kemâlât-ı insaniye","insandaki mükemmel özellikler"
"mürekkebat","bir bütünü oluşturan parçalar, birleşikler"
"besait","basit, katışıksız olanlar; birleşik olmayan şeyler"
"tahlil","ayırma, çözümleme"
"ircâ","döndürmek, ilgili yere yöneltmek"
"hâsıl","meydana gelme"
"kabiliyet-i ilim","ilim kabiliyeti, becerisi"
"terkip","birleştirme"
"kavanîn-i cariye","kâinatta yürürlükte ve geçerli olan kanunlar"
"istimal","sarılmak"
"muhakât","taklit etme, örnek alma"
"kabiliyet-i san'at","san'at kabiliyeti, bir şeyi san'atlı bir şekilde yapabilme yeteneği"
"nazar","göz; bakış, dikkat"
"evham","kuruntular, şüpheler"
"müzahamet","toplanıp sıkışma, yoğunlaşma"
"sevk-i insaniyet","insanlığın sevki; beşerî istidat ve kabiliyetlerin yönlendirmesi"
"adem-i kifayet","kâfi gelmeme, yetersizlik"
"mürşid-i nebî","peygamber olan mürşid, yol gösterici"
"nizam-ı ekmel","çok mükemmel ve eksiksiz düzen"
"muvazene","denge"
"Gayr-ı mütenahi","sonu olmayan, sınırsız"
"gayr-ı mahsur","sınırlanmayan"
"âmâl","emeller, arzular"
"müyûlât","meyiller, eğilimler"
"gayr-ı mazbut","sınırsız; sınır ve kayıt altına alınamayan"
"tasavvurat","düşünceler, zihinde hayalen canlandırmalar"
"efkâr","fikirler, düşünceler"
"gayr-ı mahdut","sınırsız"
"kuvve-i şeheviye ve gazabiye","şehvet ve gazap duygusu"
"lezaiz-i dünyeviye","dünyevî lezzetler"
"tasallut-u tâm","varlıklar üzerinde tam bir tahakküm kurma, onlara hükmetme"
"lâyetenâhî","sınırsızlık, sonsuzluk"
"leyte","keşke, ne olurdu"
"adem-i rıza","hoşnutsuzluk, memnun olmama"
"remz","ince işaret"
"ebed","sonsuzluk"
"namzet","aday"
"saâdet-i ebediye","sonsuz mutluluk"
"halk","yaratılma"
"gayr-ı mütenahi","sonu olmayan, sınırsız"
"gayr-ı mahdut","sınırsız"
"gayr-ı mahsur","sınırlanmayan"
"istidadat","istidatlar, kabiliyetler"
"bilfiil","fiilî hâle getirme, gerçekleştirme"
"Tenbih","ikaz, uyarı"
"Adem-i abesiyet","anlamsız olmayış, lüzumsuz, faydasız olmayış"
"hakaik-i eşya","varlıkların hakikatleri, içyüzleri, gerçekleri"
"sübutiyet","sabit olma, kesinlikle değişmeme"
"mahsur","sınırlanmış, sınırlı"
"a'raz","araz'lar; bir şeyin aslından olmayan şeyler; renk, koku gibi ilintiler"
"müzahamet","toplanıp sıkışma, yoğunlaşma"
"keşmekeş","karmakarışık ve dağınık olma"
"tehasüd","hasetleşme, çekişme"
"halî","bir şeyden uzak, boş, ıssız"
"dünya-yı deniyye","alçak dünya"
"kemâlât-ı insaniye","insandaki mükemmellikler"
"müzahamet","toplanıp sıkışma, yoğunlaşma"
"sümbül","başak verme, netice verme"
"ahval","haller, durumlar"
"kemâlât","mükemmel özellikler"
"nizam","düzen, intizam"
"nizam-ı âlem","kâinatın düzeni"
"hem-dest-i vifak","bir meselede anlaşarak elele verme, elbirliği"
"Tenbih","ikaz, uyarı"
"İstitradî","asıl konudan olmayan, tamamlayıcı unsur"
"haşr","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"burhan-ı kat'i","kesin delil"
"istidat","kabiliyet, yetenek"
"ebed","sonsuzluk"
"nâzır","bakan, gözeten"
"insaniyet","insanlık"
"cevher","öz"
"natıkıyet","konuşma ve söz söyleme özelliği"
"mukteza","bir şeyin gereği"
"teemmül ve tetkik","bir mesele hakkında inceden inceye düşünmek ve derinliğine araştırma yapmak"
"cevher-i insaniyet","insanlık cevheri, insanı insan yapan hakikat, öz"
"hasis","âdi, basit"
"hizmetkâr","hizmetçi"
"beşaret","müjde"
"mâfîhâ","içindekiler, o şeyin içinde olanlar"
"saltanat","egemenlik, hâkimiyet"
"âkıbet","son, sonuç, netice"
"fenâ","fânîlik; yok oluş"
"adem","hiçlik, yokluk"
"mukabele","karşılık vermek"
"Ayâ","acaba"
"istibşar","müjdeleme"
"sürur","mutluluk, sevinç"
"telehhüf","üzülme, acı çekme"
"tahassür","hasret çekme, özlem duyma, üzülme"
"Ecel","evet"
"neam","evet, öyledir"
"cevher-i insaniyet","insanlık cevheri, insanı insan yapan hakikat, öz"
"a'mak-ı vicdan","vicdanın derinlikleri"
"enîn ve hanîn","inlemek, ağlayarak sızlamak"
"vâ hasretâ","eyvah, yazık"
"saâdet-i ebediye","sonsuz mutluluk; Cennet hayatı"
"fıkdan","kaybetme"
"zecr","sakındırma, yasaklama"
"ta'nif","şiddetle azarlama"
"dünya-yı faniye","fânî ve ölümlü dünya"
"birader","kardeş"
"hînâ","ne zaman ki, vakta ki"
"saltanat-ı faniye","geçici sultanlık, hükümdarlık"
"sultan-ı insaniyet","insanlığın sultanı, hükümdarı"
"hakîr","değersiz"
"hizmetkâr","hizmetçi"
"tasvirci","varlıklara şekil ve suret veren"
"işbâ","doyurmak; tatmin etmek"
"hizmetkâr","hizmetçi"
"sultan-ı insaniyet","insanlığın sultanı, hükümdarı"
"işbâ","doyurmak; tatmin etmek"
"Kellâ","asla öyle değil"
"Neam","evet, öyledir"
"işbâ","doyurmak; tatmin etmek"
"haşr-ı cismânî","âhirette insanların ruh ve bedenle diriltilmesi"
"sadef","inci kabuğu"
"meknun","gizli, örtülü"
"ebed","sonsuzluk"
"itidal-i mizac","mizaçtaki denge ve ölçülü yapı"
"letafet-i tab'","insan tabiatındaki, mizacındaki hoşluk, şirinlik"
"meyl","eğilim, istek ve arzu"
"insaniyet","insanlık"
"suret-i taayyüş","yaşama tarzı"
"meyl-i fıtrî","yaratılıştan gelen meyil, arzu"
"Neam","evet, öyledir"
"şeref-i insaniyet","insanlık şerefi"
"münasip","uygun"
"kemâl","mükemmellik"
"Binaenaleyh","bundan dolayı"
"beşer","insan"
"mesken","ev, mekân"
"melbes","giyim kuşam"
"me'kel","yeme içme, beslenme"
"sanayi-i kesîre","pek çok sanayi, pek çeşitli sanayi"
"taltif","ödüllendirmek, gönlünü almak"
"kudret","güç ve iktidar"
"adem-i kifayet","yetersiz olma"
"ebnâ-yı cins","aynı cins ve türden gelenler"
"imtizac","kaynaşmak, uyum sağlamak"
"iştirak","katılmak"
"teâvün","yardımda bulunmak"
"sa'y","çalışma, emek, kazanç"
"semerat","meyveler, neticeler"
"mübadele","alışverişte bulunmak, değiş tokuş etmek, almak vermek"
"iktiza","gerektirmek"
"kuvâ-yı insaniye","insandaki güçler, duygular, duyular"
"inhimak","aşırı düşkünlük"
"tecavüz","haddi aşma, başkasının hakkına geçme"
"adalet","her hak sahibine hakkının tam ve eksiksiz verilmesi"
"adalet","her hak sahibine hakkının tam ve eksiksiz verilmesi"
"adem-i kifayet","yetersiz olma"
"kavanîn-i külliye","türleri, sınıfları içine alan, kapsamlı kanunlar"
"vaz'","tesis etmek, ortaya koymak"
"icra","yürütmek, yerine getirmek"
"mukannin","kanun koyan"
