"şehadet","şahitlik, tanıklık"
"tecessüm","cisimleşmek"
"nuranî","nurlu, parlak"
"semâvât","gökler"
"feza","uzay"
"mutî","emre uyan, itaatkâr"
"nefer","asker, er"
"muntazam","düzenli, intizamlı"
"sefine","gemi"
"tayyare","uçak"
"acâip","şaşırtıcı, garip şeyler"
"saltanat-ı ulûhiyet","Allah'ın ilâhlık saltanatı, egemenliği"
"şâşaa","gösteriş, parlaklık"
"efrad","fertler, bireyler"
"seyyare","gezegen"
"zemin","yer"
"delâlet","delil olma, işaret etme"
"ihtar","hatırlatma, ikaz"
"sâir","diğer, başka"
"âhiret âlemleri","öteki dünya, öldükten sonraki sonsuz hayat"
"bâki","devamlı, sürekli, ölümsüz"
"Vâcibü'l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe ihtiyacı olmayan Allah"
"Vâhid-i Ehad","birliği herşeyi kaplayan ve herbir şeyde birliği görülen Allah"
"acîp","şaşırtıcı, hayranlık verici"
"semâvât","gökler"
"kudret","Allah'ın güç ve iktidarı"
"tedbir","idare etme, önlem alma"
"teshir","emir altında tutma"
"tanzim","düzenleme, düzene koyma"
"tavzif","görevlendirmek"
"ecram-ı ulviye","gökteki yüksek cisimler"
"Hâlık","yaratıcı, herşeyi yaratan Allah"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"tekbir","Allah'ın büyüklüğünü dile getirmek"
"lisan-ı hal","hal dili"
"Sübhânallah","Allah her türlü eksiklikten sonsuz derecede yücedir"
"Allahu Ekber","Allah en büyüktür"
"tesbihat","Allah'ı noksan sıfatlardan yüce tutan sözler"
"takdis","Allah'ın her türlü eksiklik ve çirkinlikten yüce olduğunu ilân etmek"
"şiddet-i zuhur","çok kuvvetli şekilde görünme"
"azamet-i kibriyâ","Allah'ın büyüklüğünün kuşatıcı olması, devamlı ve sonsuz derece yüce olması"
"ihtifa","gizlenmek"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan, sonsuz haşmet ve yücelik sahibi olan Allah"
"Kadir-i Mutlak","herşeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"tâlim","öğretme"
"mevcudiyet","var oluş"
"vahdet","Allah'ın birliği"
"şehadet","şahitlik, tanıklık"
"cevv-i semâ","hava boşluğu, atmosfer"
"ra'd","gök gürültüsü"
"vücub-u vücud","Allah'ın varlığının zorunlu oluşu, var olmak için hiçbir sebebe muhtaç olmaması"
"vahdet","Allah'ın birliği"
"şehadet","şahitlik, tanıklık"
"câmid","cansız, katı"
"şuur","bilinç, anlayış"
"âb-ı hayat","hayat suyu"
"zîhayat","canlı, hayat sahibi"
"imdad","yardım"
"rahmet","İlâhî şefkat, merhamet"
"hikmet","gaye, fayda, sır; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yapılması"
"fevâid-i tenvir","aydınlatmanın, nurlandırmanın faydaları"
"feza","uzay"
"kudret","Allah'ın güç ve iktidarı"
"tenvir","aydınlatmak"
"feza","uzay"
"tesbihat","Allah'ı noksan sıfatlardan yüce tutan sözler"
"ra'dat","gök gürültüleri"
"lisan-ı kal","sözlü ifade"
"takdis","Allah'ın her türlü eksiklik ve çirkinlikten yüce olduğunu ilân etmek"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"şehadet","şahitlik etmek"
"zîhayat","canlı, hayat sahibi"
"nüfus","nefisler"
"tavzif","görevlendirmek"
"cevv","hava, gök boşluğu"
"hikmet","gaye, fayda, sır; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yapılması"
"binaen","dayanarak"
"Levh-i mahv ve isbat","bir şeyin yıkılıp tekrar kuruluşunu gösteren manevî levha, yaz boz tahtası"
"suret","şekil, biçim"
"faaliyet-i kudret","Allah'ın sonsuz kudretiyle ortaya çıkan fiiller, işler"
"vücûd","varlık"
"şehadet","şahitlik etmek"
"zîhayat","canlı, hayat sahibi"
"rahmet","İlâhî şefkat, merhamet"
"mevzun","ölçülü"
"muntazam","düzenli, intizamlı"
"katre","damla"
"vüs'at-ı rahmet","rahmetin genişliği, büyüklüğü"
"şefkat","acıma, merhamet"
"şehadet","şahitlik etmek"
"Mutasarrıf-ı Fa'âl","her zaman Zâtına has ve lâyık iş yapan, daima faaliyette bulunan, idâre eden ve tasarrufta bulunan Cenâb-ı Hak"
"Feyyâz-ı Müteâl","hiçbir kayıt ve şarta bağlı olmadan çok bereket ve bolluk veren yüce Allah"
"vücub-u vücud","Allah'ın varlığının zorunlu oluşu, var olmak için bir sebebe muhtaç olmaması"
"şehadet","şahitlik etmek"
"berk","şimşek"
"ra'd","gök gürültüsü"
"şehadet","şahitlik etmek"
"heyet-i mecmua","genel yapı, bütün"
"keyfiyet","durum, nitelik, özellik"
"mahiyet","öz nitelik, temel özellik, esas"
"muhalif","aykırı, zıt"
"haysiyet","itibar"
"vahdet","birlik"
"feza","uzay"
"mahşer-i acâip","hayret verici şeylerin toplandığı yer"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"cevv","hava, gök boşluğu"
"zemin","yer"
"tasarruf","dilediği gibi kullanmak ve yönetmek"
"kudret","Allah'ın güç ve iktidarı"
"azamet","büyüklük, yücelik"
"şümul","kapsamlılık, kuşatıcılık"
"şehadet","şahitlik etmek"
"umum","bütün"
"zemin","yer"
"mahlûkat","yaratılmışlar"
"cevv","hava boşluğu, gök"
"rahmet","İlâhî şefkat, merhamet"
"hâkimiyet","egemenlik, hükümranlık"
"hadsiz","sınırsız"
"delâlet","delil olmak, işaret etmek"
"feza","uzay"
"hakîmâne","hikmetli bir biçimde"
"istihdam","çalıştırma, kullanma"
"alîmâne","herşeyi çok iyi bilerek"
"istimâl","kullanma"
"ihâta","kuşatmak, kapsamak"
"şâmil","kapsayan"
"hikmet","kâinattaki ve yaratılıştaki İlâhî gaye ve fayda"
"istimal","kullanma"
"istihdam","çalıştırma, kullanma"
"Fa'âlün limâ Yürid","dilediğini mükemmel şekilde yapan Allah"
"Cevv-i feza","uzay boşluğu"
"nümune-i haşir","haşir nümunesi, dirilme örneği"
"gayb","bilinmeyen ve görünmeyen âlem"
"misillü","gibi"
"şuûnat","işler, hâller, nitelikler"
"kudret","Allah'ın güç, kuvvet ve iktidarı"
"âhiret","öteki dünya, öldükten sonraki hayat"
"âhiret","öteki dünya, öldükten sonraki hayat"
"şuûnat-ı sermediye","sonsuza kadar sürüp giden işler, haller ve nitelikler"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi olan Allah"
"Cevv-i feza","uzay boşluğu"
"berk","şimşek"
"ra'd","gök gürültüsü"
"havl","güç, iktidar"
"kudret","Allah'ın güç, kuvvet ve iktidarı"
"musahhar","boyun eğdirilmiş, emre verilmiş"
"vazifedar","vazifeli"
"Mahiyet","öz nitelik, esas özellik"
"feza","uzay"
"mahlûkat","yaratılmışlar"
"sür'atli","hızlı"
"Âmir","emreden, yöneten, Allah"
"Hâkim","herşeye hükmeden, herşeyi hükmü altında tutan, herşeye galip olan Allah"
"takdis","Allah'ın her türlü eksiklik ve çirkinlikten yüce olduğunu ilân etmek"
"rahmet","İlâhî şefkat, merhamet"
"medh ü senâ","övme ve yüceltme"
"arz","dünya"
"semâvât","gökler"
"Hâlık-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi yaratıcı, Allah"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"semâvât","gökler"
"cevv-i feza","uzay boşluğu"
"müştemilât","içindekiler"
"vücub-u vücud","Allah'ın varlığının zorunlu oluşu, var olmak için bir sebebe muhtaç olmaması"
"vahdet","birlik"
"şehadet","şahitlik etmek"
"arz","dünya"
"mahlûkat","yaratılmışlar"
"ahvâl","haller, vaziyetler"
"mevcudiyet","varlık"
"vahdet","birlik"
"mevcudat","varlıklar"
"zemin","yer"
"tahavvül","değişim, başkalaşma"
"urba","elbise"
"tebeddül","değişim"
"cüz'î","az, birey, ferd"
"küllî","tür, bütün fertler"
"intizam","düzen, tertip"
"vücud","varlık, var oluş"
"vahdet","Allah'ın birliği"
"zaafiyet","zayıflık, ihtiyaç hâli"
"rahîmâne","şefkatli ve merhametli şekilde"
"rızk","Allah'ın ihsan ettiği nimetler, yiyecekler"
"cihazat","donanım, cihazlar"
"hakîmâne","hikmetli bir şekilde"
"şehadet","şahitlik"
"icad","yaratmak, var etmek"
"nebatat","bitkiler"
"hayvanât","hayvanlar"
"san'at-ı acîbe","hayrette bırakan ve hayranlık veren san'at"
"lâtif","ince, güzel, hoş"
"ziynet","süs"
"temeyyüz","benzerlerinden farklı, üstün olan"
"intizam","düzen, tertip"
"mevzuniyet","ölçülü olma"
"zemin","yer"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"kudret","güç ve iktidar"
"mu'cize","bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"mahdut","sınırlanmış"
"müteşabih","birbirine çok benzeyen"
"katre","damla"
"habbe","tane, tohum"
"habbe","tane, tohum"
"alâmet-i fârika","ayırt edici işaret"
"Sâni-i Hakîm","herşeyi san'atla ve hikmetle yaratan Allah"
"vücud","varlık, var oluş"
"vahdet","Allah'ın birliği"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratılması"
"hadsiz","sınırsız"
"kudret","güç ve iktidar"
"şehadet","şahitlik"
"ziya","ışık, parlaklık"
"şehadet","şahitlik"
"şuursuzluk","bilinçsizlik, idraksizlik"
"şuurkârâne","şuurlu ve bilinçli bir şekilde"
"istilâ edici","kuşatıcı"
"intizam","düzen, tertip"
"muntazam","düzenli"
"mütenevvi","çeşitli"
"hazine-i gayb","gayb hazinesi"
"şehadet","şahitlik"
"Fâtır-ı Kadir","herşeye gücü yeten yaratıcı; Allah"
"Fettâh-ı Allâm","herşeyi en ince ayrıntılarına varıncaya kadar bilen ve her şeye ayrı ayrı sûretler veren; Allah"
"Fa'âl-i Hallâk","herşeyi devamlı olarak yaratan, dilediğini dilediği gibi yapan Allah"
"arz","yer, dünya"
"Hâlık","her şeyi yaratan Allah"
"Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"şehadet","şahitlik"
"Vâhid-i Ehad","bir olan ve birliği her bir şeyde görülen Allah"
"Hannân-ı Mennân","rahmetlerin en hoş cilvesini kullarına bağışlayan ve sonsuz minnete lâyık olduğunu gösterecek şekilde kullarını nimetlendiren Allah"
"Vehhâb-ı Rezzâk","çok bağışta bulunan ve bütün yaratılmışların rızkını veren; Allah"
"vahdet","Allah'ın birliği"
"ehadiyet","Allah'ın birliğinin ve isimlerinin herbir varlıkta ayrı ayrı tecellî etmesi"
"sikke","damga, mühür"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"cihet","yön"
"bedahet","açıklık"
"vahdet","Allah'ın birliği"
"ehadiyet","Allah'ın birliğinin herbir varlıkta ayrı ayrı tecellî etmesi"
"şehadet","şahitlik etmek"
"mevcudat","varlıklar"
"şehadet","şahitlik etmek"
"zemin","yeryüzü"
"ordugâh","ordunun barınıp konakladığı yer"
"meşher","sergi yeri"
"talimgâh","öğrenim yeri"
"nebatat","bitkiler"
"hayvanât","hayvanlar"
"fırka","grup, taife"
"muhtelif","çeşit çeşit"
"cihazat","cihazlar, donanımlar"
"muntazaman","düzenli olarak"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"haşmet","büyüklük, görkem"
"kudret","güç ve iktidar"
"delâlet","delil olmak, işaret etmek"
"hadsiz","sayısız"
"zîhayat","canlı, hayat sahibi"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"rahîmâne","merhametli bir şekilde"
"kerîmâne","lütufkâr ve cömert bir şekilde"
"hadsiz","sayısız"
"efrad","fertler, bireyler"
"kemâl-i musahhariyet","tam bir boyun eğmişlik"
"evâmir-i Rabbâniye","Allah'ın idare ve terbiyeye dair emirleri"
"rahmet","İlâhî şefkat, merhamet"
"şümul","kapsamlılık, kuşatıcılık"
"hâkimiyet","egemenlik, hükümranlık"
"ihata","içine alma, kapsama"
"zemin","yeryüzü"
"mahlûkat","yaratılmışlar"
"mevt","ölüm"
"münavebe","nöbetleşe iş görme"
"nebatat","bitkiler"
"taallûk","alâkalı olan, ilgilendiren"
"nihayetsiz","sonsuz"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratılması"
"ihata-i ilm","ilminin kuşatıcılığı ve genişliği"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratılması"
"delâlet","delil olmak, işaret etmek"
"zemin","yeryüzü"
"hadsiz","sayısız"
"hadsiz","sayısız"
"istidat","ruhî özellik, yetenek"
"cihazat","cihazlar, donanımlar"
"techiz","donatmak"
"zemin","yeryüzü"
"mevcudat","varlıklar"
"tasarruf","kullanan"
"talimgâh-ı dünya","öğrenim yeri olan dünya"
"muvakkat","gelip geçici"
"ordugâh-ı zemin","ordunun barınıp konakladığı yer; dünya"
"muvakkat","gelip geçici"
"meşher","sergi yeri"
"ehemmiyet","önem"
"hadsiz","sayısız"
"nihayetsiz","sonsuz"
"tecelliyat-ı rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiye edişinin tecellileri, yansımaları"
"hadsiz","sayısız"
"hitabât-ı Sübhâniye","her türlü kusur ve noksanlıktan uzak olan Allah'ın kendine has hitap ve konuşmaları"
"gayetsiz","sonsuz"
"ihsanat-ı İlâhiye","Allah'ın lûtuf ve bağışları"
"fâni","geçici, yok olucu"
"ebedî","sonu olmayan, sonsuz"
"bâki","devamlı ve kalıcı"
"dâr-ı saadet","mutluluk yurdu, âhiret"
"cihet","yön, taraf"
"âlem-i beka","devamlı ve kalıcı olan âhiret âlemi"
"ihsânat-ı uhreviye","âhiretteki ihsanlar, bağışlar"
"şehadet","şahitlik etmek"
"Hâlık-ı Külli Şey","herşeyin yaratıcısı olan Allah"
"Zemin","yeryüzü"
"mahlûkat","yaratılmışlar"
"arz","dünya"
"havl","güç, iktidar"
"kudret","güç ve iktidar"
"iradet","istek, dileme, tercih"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"musahhar","boyun eğdirilmiş, emre verilmiş"
"zemin","yeryüzü"
"müşahede","görmek, gözlemlemek"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"ihata","içine alma, kapsama"
"şümul","kapsamlılık, kuşatıcılık"
"tedbir","idare etme, çekip çevirme"
"tecezzî","bölünme, parçalanma"
"küll","bütün, genel"
"inkısam","bölünme, kısımlara ayrılma"
"küllî","bütün fertleri içine alan, kapsamlı"
"tasarruf","dilediği gibi kullanma ve yönetme"
"rubûbiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"zemin","yeryüzü"
"sekene","sakinler, oturanlar"
"lisan-ı kal","söz ile anlatım"
"zâhir","açık, âşikar"
"hadsiz","sayısız"
"lisan","dil"
"Hâlık","yaratıcı, herşeyi yaratan Allah"
"takdis","kutsama, Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"nihayetsiz","sınırsız, sonsuz"
"lisan-ı hal","hâl dili"
"Rezzâk-ı Zülcelâl","bütün yaratılmışların rızkını veren büyüklük ve azamet sahibi Allah"
"hamd","övgü, minnet ve şükür"
"medh ü senâ","övme ve yüceltme"
"şiddet-i zuhur","açık-seçik olma ve açığa çıkma derecesinin şiddeti ve kuvveti"
"azamet-i kibriyâ","büyüklüğünün sınırsız ve ebedî oluşu"
"istitar","gizlenmek"
"Zât-ı Akdes","her türlü kusur ve noksandan uzak ve yüce olan Zât, Allah"
"Zemin","yeryüzü"
"takdisat","Allah'ı her türlü eksiklik ve çirkinlikten yüce tutmalar"
"tesbihat","tesbihler"
"acz","acizlik, güçsüzlük"
"şerik","ortak"
"takdis","kutsama, Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"tahmidat","Allah'ı öven ve Ona şükürlerini sunan sözler"
"senâ","övme ve yüceltme"
"hamd","övgü, minnet ve şükür"
"Rabbu'l-Berri ve'l-Bahr","karaların ve denizlerin Rabbi olan Allah"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"feza","uzay"
"zemin","yeryüzü"
"şehadet","şahitlik etmek"
"bahir","deniz"
"vücub-u vücud","Allah'ın varlığının zorunlu oluşu, var olmak için bir sebebe muhtaç olmaması"
"vahdet","Allah'ın birliği"
"bedahet","açıklık"
"şehadet","şahitlik etmek"
"menba-ı acâip","hayrette bırakan kaynaklar"
"mevcut","varlık"
"katre","damla"
"vücud","varlık, var oluş"
"intizam","düzen, tertip"
"vaziyet","durum, hâl"
"Hâlık","Yaratıcı, herşeyi yaratan Allah"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"suret","şekil"
"mahlûk","yaratılmış"
"hilkat","yaratılış"
"muntazam","düzenli, intizamlı"
"hayvanât-ı bahriye","denizde yaşayan hayvanlar"
"hususan","özellikle"
"hilkat","yaratılış"
"iaşe","besleme, yedirip içirme"
"tedbir","idare etme, çekip çevirme, önlem alma"
"terbiye","belli bir amaca erişecek şekilde geliştirme, olgunlaştırma"
"rezzâk","bütün canlıların rızıklarını veren Allah"
"şehadet","şahitlik etmek"
"kıymettar","kıymetli"
"hâsiyet","özellik, hususiyet"
"ziynet","süs"
"cevher","asıl, öz"
"hilkat","yaratılış"
"câzibedar","çekici"
"fıtrat","yaratılış, mizaç"
"hâsiyet","özellik, hususiyet"
"şehadet","şahitlik etmek"
"heyet-i mecmua","bütün ferdler; bireylerin tamamı"
"sikke-i hilkat","yaratılış mührü"
"efrat","fertler, bireyler"
"vahdet","Allah'ın birliği"
"şehadet","şahitlik etmek"
"arz","dünya"
"küre-i arz","yerküre, dünya"
"muhit","her tarafı kuşatan"
"muallâk","asılı, boşta"
"mütenevvi","çeşitli"
"muntazam","düzenli, intizamlı"
"hayvanât","hayvanlar"
"cevher","asıl, öz"
"halk","yaratmak"
"erzak","rızıklar"
"umûr","işler"
"küllî","kapsamlı ve bütün fertleri içine alan"
"suret","şekil"
"tedbir","idare etme, çekip çevirme, önlem alma"
"hadsiz","sayısız, sınırsız"
"Vâcibü'l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"mevcudat","varlıklar"
"şehadet","şahitlik etmek"
"saltanat-ı rububiyet","Rablık saltanatı; Allah'ın herşeyi kuşatan terbiye ve egemenliği"
"haşmet","görkem, büyüklük"
"muhit","her tarafı kuşatan"
"kudret","güç ve iktidar"
"azamet","büyüklük, yücelik"
"zâhir","açık, âşikar"
"delâlet","delil olma, işaret etme"
"fevkinde","üstünde"
"muntazam","düzenli, intizamlı"
"intizam","düzen, tertip"
"iaşe","besleme, yedirip içirme"
"rahmet","İlâhî şefkat, merhamet"
"hâkimiyet","egemenlik, hükümranlık"
"hadsiz","sayısız, sınırsız"
"delâlet","delil olma, işaret etme"
"intizâmât","düzenler, tertipler"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"mizan","ölçü, denge"
"mevzuniyet","ölçülü olma"
"muhit","kaplayan, kuşatan"
"şâmil","içine alan, kapsayıcı"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"misafirhane-i dünya","dünya misafirhanesi"
"rahmet","İlâhî şefkat, merhamet"
"seyr ü seyahat","seyir ve seyahat"
"musahhar","boyun eğmek"
"makarr-ı saltanat-ı ebediye","sonsuz saltanat merkezi olan âhiret"
"ebedî","sonu olmayan, sonsuz"
"rahmet","İlâhî şefkat, merhamet"
"fâni","geçici, yok olucu"
"nümune","örnek"
"vaziyet-i acibe","şaşırtıcı durum"
"mahlûkat","yaratıklar"
"muntazam","düzenli, intizamlı"
"bilbedahe","apaçık bir şekilde"
"kudret","güç ve iktidar"
"irade","dileme, tercih"
"tedbir","idare etme, çekip çevirme"
"musahhar","boyun eğdirilmiş, emre verilmiş"
"lisan-ı hal","hâl dili"
"Hâlık","yaratıcı, herşeyi yaratan Allah"
"takdis","Allah'ın her türlü eksiklik ve çirkinlikten uzak ve yüce olduğunu ilân etmek"
"Allahu Ekber","Allah en büyüktür"
"zemin","yer"
"sefine","gemi"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan, sonsuz haşmet ve yücelik sahibi olan Allah"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"talim","öğretme"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"zelzele","deprem, sarsıntı"
"tesirat","tesirler, etkiler"
"zemin","yer"
"sükûnet","durgunluk, hareketsizlik"
"dahilî","iç"
"inkılâbat","inkılâplar, değişimler"
"sükût","sessizlik"
"istilâ","kuşatma, basma"
"gazât-ı muzırra","zararlı gazlar"
"tasfiye","safileştirme, arındırma"
"muhafaza","koruma, saklama"
"iddihar","biriktirme, depolama"
"zîhayat","canlı, hayat sahibi"
"hazinedar","hazine bekçisi"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"envâ","neviler, türler"
"muhtelif","çeşitli, bir çok"
"zîhayat","canlı, hayat sahibi"
"hususan","özellikle"
"mütenevvi","çeşitli"
"madeniyat","madenler"
"ecnâs","cinsler, türler"
"sahrâ","çöl"
"nebatat","bitkiler"
"esnaf","sınıflar"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"intizam","düzen, tertip"
"hüsn-ü hilkat","yaratılışın güzelliği"
"hususan","özellikle"
"madeniyat","madenler"
"sulfato","sülfirik asit, tuz veya esteri"
"şap","alüminyum ve potasyum sülfatından meydana gelen renksiz madde"
"suret","şekil, biçim"
"şiddet-i muhalefet","birbirinden çok farklı ve zıt olması"
"nebatat","bitkiler"
"envâ","neviler, türler"
"nihayetsiz","sınırsız, sonsuz"
"Kadîr","herşeye gücü yeten, sonsuz güç ve kudret sahibi Allah"
"nihayetsiz","sınırsız, sonsuz"
"Hakîm","her işini hikmetle ve belli bir sebeple yapan Allah"
"nihayetsiz","sınırsız, sonsuz"
"Rahîm","herbir varlığa özel rahmet ve merhamet tecellîsi olan Allah"
"Kerîm","cömertlik ve ikram sahibi olan Allah"
"Sâni","herşeyi san'atla yaratan Allah"
"vücub-u vücud","Allah'ın varlığının zorunlu oluşu, var olmak için bir sebebe muhtaç olmaması"
"bedahet","açıklık"
"şehadet","şahitlik etmek"
"heyet-i mecmua","hepsi birden, fertlerin tamamı"
"vahdet-i idare","idarenin tek elde olması"
"vahdet-i tedbir","bir elden yönetme"
"menşe","kaynak, kök"
"mesken","ev, mekân"
"hilkat","yaratılış"
"Sâni","herşeyi san'atla yaratan Allah"
"vahdet","Allah'ın birliği"
"ehadiyet","Allah'ın birliğinin ve isimlerinin herbir varlıkta ayrı ayrı tecellî etmesi"
"şehadet","şahitlik etmek"
"masnu","san'at eseri varlık"
"zemin","yeryüzü"
"nevi","çeşit, tür"
"mâni","engel"
"sair","diğer, başka"
"nevi","çeşit, tür"
"icad","var etme, yaratma"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"haşmet","görkem, büyüklük"
"kudret","Allah'ın güç, kuvvet ve iktidarı"
"azamet","büyüklük, yücelik"
"delâlet","delil olmak, işaret etmek"
"zemin","yeryüzü"
"zîhayat","canlı, hayat sahibi"
"mahlûk","yaratık"
"hadsiz","sayısız, sınırsız"
"hâcet","ihtiyaç"
"mütenevvi","çeşitli"
"muhtelif","çeşitli"
"suret","şekil, biçim"
"muntazam","düzenli, intizamlı"
"eşcar","ağaçlar"
"nebatat","bitkiler"
"madeniyat","madenler"
"teshir","boyun eğdirmek"
"cihet","yön, taraf"
"rahmet","İlâhî şefkat, merhamet"
"hadsiz","sayısız, sınırsız"
"hâkimiyet","egemenlik, hükümranlık"
"nihayetsiz","sınırsız, sonsuz"
"vüs'at","genişlik"
"delâlet","delil olmak, işaret etmek"
"tabakat","tabakalar, dereceler"
"intizam","düzen, tertip"
"hâcet","ihtiyaç"
"ihzar","hazırlamak"
"taallûk","ilgilendirmek, ait olmak"
"ihata","herşeyi kuşatma"
"tanzim","düzenlemek"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"şümul","kapsamlılık, kuşatıcılık"
"ihzârât","hazırlamalar"
"iddihârât","biriktirmeler, depolamalar"
"rububiyet","Allah'ın bütün varlık âlemini kuşatan egemenliği, yaratıcılığı, idaresi ve terbiyesi"
"rahîmâne","merhamet ve şefkat ederek"
"kerîmâne","lütufkâr ve cömert bir şekilde"
"tedâbir","tedbirler"
"mehâsin","güzellikler, iyilikler"
"inâyet","Allah'ın yardımı"
"ihtiyat","önlem alma, tedbirli davranma; yedek gıda"
"letâif","güzellikler, incelikler"
"zâhir","açık, âşikar"
"suret","şekil, biçim"
"delâlet","delil olmak, işaret etmek"
"levâzımât","gerekli olan şeyler"
"istikbal","gelecek zaman"
"muntazam","düzenli, intizamlı"
"ihtiyat","önlem alma, tedbirli davranma; yedek gıda"
"cihazat","cihazlar, donanımlar"
"mahzen","depo"
"cihet","yön, taraf"
"şehadet","şahitlik, tanıklık etmek"
"kerîm","cömert, ikram sahibi"
"misafirperver","misafir ağırlamayı seven"
"hakîm","her işini hikmetle yapan"
"şefkatperver","çokça acıyan, merhametli"
"kadîr","herşeye gücü yeten, sonsuz güç ve kudret sahibi"
"rububiyetperver","terbiye etmeyi ve olgunlaştırıp mükemmelleştirmeyi çokça seven"
"Sâni","herşeyi san'atla yaratan Allah"
"ebedî","sonu olmayan, sonsuz"
"ebedî","sonu olmayan, sonsuz"
"ihsânât","bağışlar, ikramlar, iyilikler"
"ebedî","sonu olmayan, sonsuz"
"Kadir-i Külli Şey","sınırsız güç sahibi olan ve herşeye gücü yeten Allah"
"mahlûk","yaratılmış"
"kudret","güç, kuvvet, iktidar"
"hikmet","Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratması"
"musahhar","boyun eğdirilmiş, emre verilmiş"
"müdahhar","depolanmış, biriktirilmiş"
"tavzif","görevlendirme"
"teshir","boyun eğdirmek"
"Hâlık","herşeyi yaratan Allah"
"takdis","kutsama, Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
