"kelime","anlam"
"Kozmoğrafya","astronomi, gök bilimi"
"nazar","bakış"
"cereyan","akım, hareket"
"Küre-i arz","yerküre"
"şuursuz","bilinçsiz"
"câmid","cansız"
"sür'atle","hızla"
"tesadüf","rastlantı"
"hudutsuz","sınırsız"
"hadsiz","sonsuz, sınırsız"
"nihayetsiz","sonsuz"
"âlem","dünya, evren"
"şuursuz","bilinçsiz"
"suret","biçim, görünüş"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması"
"hercümerc","karma karışık, dağınıklık"
"seyyah","gezgin, yolcu"
"vahşet","ürküntü, korku"
"hakikat","gerçek ve doğru"
"azap","acı, sıkıntı, ceza"
"müşahede","görme, gözlemleme"
"tecelli","belirme, görünme"
"âyet","Kur'ân'ın her bir cümlesi"
"tulû","doğma, çıkıp görünme"
"semâvât","gökler"
"ordugâh","ordunun konakladığı yer"
"seyyah","gezgin, yolcu"
"cereyan","akım, hareket"
"Dâllîn","hak yoldan sapmış, sapık kimseler"
"muntazam","düzenli"
"Hâlık-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi ve her şeyin yaratıcısı olan Allah"
"müşahede","görme, gözlem"
"terakki","ilerleme"
"seyyah","gezgin, yolcu"
"kâinat","evren, bütün yaratılmışlar"
"nümune","örnek"
"mezkûr","anılan, sözü geçen"
"nümune","örnek"
"kıyasen","karşılaştırarak"
"sâir","diğer"
"müşahedat","gözlemlenen şeyler"
"cilve","görüntü, yansıma"
"Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir sebebe ihtiyacı olmayan Allah"
"marifet","Allah'ı bilme ve tanıma"
"iktifaen","yetinerek, yeterli görerek"
"Hâlık","her şeyi yaratan Allah"
"kudsî","her türlü kusur ve noksandan uzak, mukaddes"
"sıfât-ı seb'a","yedi sıfat"
"kudret","güç ve iktidar"
"tecellî","belirme, görünme"
"tahakkuk","gerçekleşme"
"hüccet","güçlü delil, kanıt"
"Kâinat","evren, bütün yaratılmışlar"
"Hâlık","her şeyi yaratan Allah"
"seyyah","gezgin, yolcu"
"Tafsilât","ayrıntı"
"Bab","kısım, bölüm"
"Bab","kısım, bölüm"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"Bab","kısım, bölüm"
"tâbir","adlandırma"
"risale","mektup; Risale-i Nur'dan herhangi bir bölüm"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"iman","Allah'a inanma"
"beyan","açıklama"
"ihtar","hatırlatma"
"İman","Allah'a inanma"
"ünsiyetli","canayakın, dost"
"nuranî","nurlu, aydınlık"
"mahlûkat","yaratımışlar"
"alâkadar","alakalı, ilgili"
"nevi","çeşit"
"abluka","çepeçevre sarmak, kuşatmak"
"lâfzan","sözle"
"mânen","mânevî olarak"
"hilkaten","yaratılış olarak"
"cihet","yön"
"mezkûr","adı geçen"
"mezkûr","adı geçen"
"cihet","yön"
"mahlûkat","yaratımışlar"
"ahvâl","hâller, durumlar"
"cihet","yön"
"cihet","yön"
"maksat","amaç, gaye"
"Binaenaleyh","bundan dolayı"
"cihet","yön"
"mâzi","geçmiş zaman"
"mezaristan","mezarlık"
"vahşet","ürküntü, korku"
"meyusiyet","ümitsizlik"
"maruz","tesiri altında kalmak"
"iman","Allah'a inanma"
"cihet","yön"
"sâkin","içinde oturan"
"nuranî","nurlu, aydınlık"
"âlem","dünya, evren"
"nakl","aktarmak, anlatmak"
"nuranî","nurlu, aydınlık"
"âlem","dünya, evren"
"telâkki","anlama, kabul etme"
"sürur","mutluluk, sevinç"
"itmi'nan","huzur bulma"
"inşirah","ferahlanma, sevinme"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"nimet","iyilik, lütuf, ihsan"
"cihet","yön, taraf"
"imha","yok etme"
"zulümatlı","karanlıklı"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"Hâlık","her şeyi yaratan Allah"
"Rahmân","kullarına karşı sınırsız rahmet sahibi olan ve rahmetinin eserleri dünya ve âhireti dolduran Allah"
"Rahîm","sonsuz merhamet ve şefkat sahibi olan, acıyan ve esirgeyen Allah"
"ihzar","hazırlama"
"me'külât","yenilen şeyler, yiyecekler"
"meşrubat","içecekler"
"zarf","kap; birşeyi koymaya yarayan şey"
"mâide","sofra"
"sofra-i Rahmânî","Cenâb-ı Hakkın rahmet sofrası"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"cihet","yön, taraf"
"semâvât","gökler"
"cihet","yön, taraf"
"manevra","deneme ve eğitim"
"sür'at","hız"
"muhtelif","çeşitli"
"vahşet","ürküntü, korku"
"acip","acaip, tuhaf"
"manevra","deneme ve eğitim"
"nezaret","gözetim"
"semâvât","gökler"
"âlem","dünya, evren"
"tezyin","süsleme"
"ziyadar","parlak, aydınlık"
"ünsiyet","alışmak"
"muhabbet","sevgi"
"Âlem-i semâvât","gökler âlemi"
"tasvir","şekil ve suret verme"
"nimet","iyilik, lütuf, ihsan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"cihet","yön, taraf"
"arz","dünya"
"âlem","dünya, evren"
"küre-i arz","yerküre, dünya"
"şems","güneş"
"arz","dünya"
"Rahmânî","rahmet ve merhameti sonsuz olan Allah'a ait"
"sefine","gemi"
"me'külât","yenilen şeyler, yiyecekler"
"meşrubat","içecekler"
"melbûsat","giyecekler, elbiseler"
"nev-i beşer","insanlar"
"tenezzüh","gezinti, seyir"
"şems","güneş"
"sefine","gemi"
"neş'et","doğan, meydana gelen"
"nimet","iyilik, lütuf, ihsan"
"elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"cihet","yön, taraf"
"cihet","yön, taraf"
"mahlûkat","yaratılmışlar"
"kàfile-bekàfile","kafile kafile arkasında"
"sür'at","hız"
"cihet","yön, taraf"
"adem","hiçlik, yokluk"
"teessür","üzüntü"
"iman","Allah'a inanma"
"nazarıyla","gözüyle, bakışıyla"
"mü'min","Allah'a inanan"
"cihet","yön, taraf"
"adem","hiçlik, yokluk"
"âlem","dünya, evren"
"intikal","geçme, yer değiştirme"
"fâni","geçici olan, ölümlü"
"menzil","durak, yer, mekân"
"bâki","devamlı, kalıcı, ölümsüz"
"menzil","durak, yer, mekân"
"zahmet","zorluk"
"rahmet","ihsan, bağış"
"adem","hiçlik, yokluk"
"âlem","dünya, evren"
"cihet","yön, taraf"
"meşakkat","güçlük, sıkıntı"
"netice","son, sonuç"
"saadet","mutluluk"
"nuranî","nurlu, aydınlık"
"âlem","dünya, evren"
"saadet","mutluluk"
"netice","son, sonuç"
"Hazret-i Yusuf","bk. Yusuf (a.s.)"
"Mısır","bk. Mısır"
"azizliği","bakanlık"
"saadet","mutluluk"
"Zeliha","bk. Züleyha"
"nâil","ulaşan, erişen"
"kezâ","bunun gibi"
"rahm-ı mâder","ana rahmi"
"mâhut","vaat edilen, söz verilen"
"zahmet","zorluk"
"netice","son, sonuç"
"saadet","mutluluk"
"nâil","ulaşan, erişen"
"cihet","yön, taraf"
"nazarıyla","gözüyle, bakışıyla"
"bakı","devamlı, kalıcı, ölümsüz"
"nur-u iman","iman nuru, aydınlığı"
"kâinat","evren"
"teşhir","sergileme"
"acip","hayret verici, şaşırtıcı"
"kudret","güç, iktidar"
"mu'cize","benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"mütalâa","tetkik etmek, araştırmak"
"Sultan-ı Ezelî","hüküm ve saltanatının başlangıcı olmayan Allah"
"mu'cize","benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"derece-i kıymet","kıymet derecesi"
"azamet","büyüklük, yücelik"
"Sultan-ı Ezelî","hüküm ve saltanatının başlangıcı olmayan Allah"
"azamet","büyüklük, yücelik"
"derece-i delâlet","yol gösterme derecesi"
"kesb-i vukuf","vukuf kazanmak, öğrenmek"
"nisbetinde","ölçüsünde"
"Sultan-ı Ezelî","hüküm ve saltanatının başlangıcı olmayan Allah"
"nimet","iyilik, lütuf, ihsan"
"îras","veren, bırakan"
"iman","Allah'a inanma"
"nimet","iyilik, lütuf, ihsan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"Mezkûr","adı geçen"
"zulmet","karanlık"
"izale","gideren"
"iman","Allah'a inanma"
"nimet","iyilik, lütuf, ihsan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"hamd","övgü, şükür ve minnet duyma"
"nimet","iyilik, lütuf, ihsan"
"hamd","övgü, şükür ve minnet duyma"
"hamd","övgü, şükür ve minnet duyma"
"hamd","övgü, şükür ve minnet duyma"
"hamd","övgü, şükür ve minnet duyma"
"hamd-i vâhid","bir hamd"
"hamd","övgü, şükür ve minnet duyma"
"gayr-i mütenâhi","sonsuz"
"silsile-i hamdiye","hamd silsilesi"
"husule","meydana gelmek"
"Cihât-ı sitte","altı yön"
"tenvir","aydınlatma, nurlandırma"
"nimet","iyilik, lütuf, ihsan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"cihât-ı sitte","altı yön"
"zulümat","karanlık"
"izale","gideren"
"def-i belâ","belânın def edilmesi, giderilmesi"
"kabil","gibi"
"nimet","iyilik, lütuf, ihsan"
"cihât-ı sitte","altı yön"
"tenvir","aydınlatma, nurlandırma"
"cihet","yön, taraf"
"celbü'l-menâfi","menfaatleri çekme"
"kabil","gibi"
"nimet","iyilik, lütuf, ihsan"
"Binaenaleyh","bundan dolayı"
"fıtrî","Allah'ın yaratılışa ait koyduğu kanunlar"
"cihât-ı sitte","altı yön"
"mahlûkat","yaratıklar"
"alâkadar","alakalı, ilgili"
"nimet","iyilik, lütuf, ihsan"
"cihât-ı sitte","altı yön"
"istifade","faydalanma"
"Binaenaleyh","bundan dolayı"
"âyet-i kerîme","şerefli âyet, Kur'an'ın herbir cümlesi"
"cihât-ı sitte","altı yön"
"cihet","yön, taraf"
"tenevvür","nurlanma, aydınlanma"
"mü'min","Allah'a inanan"
"ezel","başlangıcı olmayan"
"ebed","sonsuz"
"medet","yardım"
"kezâ","bunun gibi"
"cihât-ı sitte","altı yön"
"tenvir","aydınlatma, nurlandırma"
"mekân","yer"
"âlem","dünya, evren"
"inkılâp","büyük değişim, dönüşüm"
"âlem","dünya, evren"
"hane","ev"
"mâzi","geçmiş zaman"
"müstakbel","gelecek zaman"
"zaman-ı hâl","şimdiki zaman"
"istinad","dayanma"
"istimdat","yardım dileme"
"hâvi","ihtiva eden, içine alan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"iktiza","gerektirmek"
"nev-i beşer","insanlar"
"acz","acizlik, güçsüzlük"
"kesret","çokluk"
"nokta-i istinad","dayanak noktası"
"def","gidermek, uzaklaştırmak"
"iltica","sığınmak"
"kezâ","bunun gibi"
"kesret-i hâcât","ihtiyaçların çokluğu"
"şiddet-i fakr","fakirliğin şiddetli olması"
"istimdat","yardım dileme"
"nokta-i istimdad","yardım alınan nokta"
"def","gidermek, uzaklaştırmak"
"nokta-i istinad","dayanak noktası"
"nokta-i istimdat","yardım alınacak yer"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"Binaenaleyh","bundan dolayı"
"tevahhuş","korkma, ürküntü"
"muazzep","eziyet çeken, sıkıntı gören"
"Lâkin","ama, fakat"
"istinad","dayanmak"
"istimdat","yardım dileme"
"ünsiyet","alışmak"
"mütesellî","tesellî bulan"
"mutmain","şüphesiz, tam kanaatle inanma"
"lezâiz-i meşrûa","meşru, helâl lezzetler"
"zevâl","geçip gitme, kaybolma"
"hasıl","meydana gelmek"
"elem","acı, keder, sıkıntı"
"emsal","benzer"
"izale","giderme"
"kezâ","bunun gibi"
"tenakus","eksilme, noksanlaşma"
"menba","kaynak"
"temin","sağlamak"
"kezâ","bunun gibi"
"firak","ayrılık"
"elem","acı, keder, sıkıntı"
"teceddüd-ü emsal","benzerlerinin yenilenmesi"
"izale","giderme"
"zeval","geçip gitme, kaybolma"
"elem","acı, keder, sıkıntı"
"elem","acı, keder, sıkıntı"
"teceddüd-ü emsal","benzerlerinin yenilenmesi"
"ihtar","hatırlatma"
"izale","giderme"
"Maahâzâ","bununla beraber"
"teceddüd","yenileme"
"semere","meyve"
"şecere","ağaç"
"semere","meyve"
"münhasır","ait, sınırlı"
"zâil","kaybolma, geçip gitme"
"zevâl","geçip gitme, kaybolma"
"mûcib-i teessür","üzüntü verici"
"semere","meyve"
"şecere","ağaç"
"mâruf","bilinen, belli"
"semere","meyve"
"zevâl","geçip gitme, kaybolma"
"elem","acı, keder, sıkıntı"
"hasıl","meydana gelmek"
"teceddüd","yenileme"
"haddizâtında","aslında, yaratılışında"
"kezâ","bunun gibi"
"ruh-u beşer","insan ruhu"
"ziyade","çok, fazla"
"neş'et","doğan, meydana gelen"
"elem","acı, keder, sıkıntı"
"Nur-u iman","iman nuru, aydınlığı"
"elem","acı, keder, sıkıntı"
"teceddüd-ü emsal","benzerlerinin yenilenmesi"
"tahaddüs-ü visâl","kavuşmayı idrak etmek, tahmin etmek"
"izale","giderme"
"mevcudat","varlıklar"
"ecnebî","yabancı"
"tevehhüm","sanmak, zannetmek"
"yetim","babası ölmüş olan çocuk; tek, yalnız"
"vehm","vehme kapılmak, kuruntulanmak"
"nur-u iman","iman nuru, aydınlığı"
"ahbap","dostlar, sevgililer"
"tesbihhân","tesbih eden; Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anan"
"irâe","gösteren"
"gaflet","âhirete, Allah'ın emir ve yasaklarına duyarsız davranma hâli, umursamazlık"
"âlem","dünya, evren"
"mevcudât","varlıklar"
"muzır","zararlı şeyler"
"telâkki","anlama, kabul etme"
"tevahhuş","korkma, ürküntü"
"ecnebî","yabancı"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"nazar","bakış, görüş"
"mâzi","geçmiş zaman"
"istikbâl","gelecek zaman"
"uhuvvet","kardeşlik"
"rabıta","bağ, ilgi"
"zaman-ı hal","şimdiki hâl, içinde bulunduğumuz hâl"
"cüz'î","ferdî, küçük"
"alâka","bağlantı"
"Binaenaleyh","bundan dolayı"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler"
"yekdiğeri","öbür taraf, öteki"
"uhuvvet","kardeşlik"
"kezâ","bunun gibi"
"nazar","bakış, görüş"
"ecrâm","büyük varlıklar, gök cisimleri"
"hayattar","canlı"
"ünsiyet","dostluk, yakınlık"
"cirm","büyüklük"
"lisan-ı hal","hâl ve beden dili"
"Hâlık","her şeyi yaratan Allah"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anma"
"ecram","büyük varlıklar, gök cisimleri"
"nevi","çeşit"
"Binaenaleyh","bundan dolayı"
"nazar","bakış, görüş"
"ecram","büyük varlıklar, gök cisimleri"
"vahşet","ürküntü, korku"
"ünsiyet","dostluk, yakınlık"
"muhabbet","sevgi"
"Dalâlet","hak yoldan ayrılma, sapkınlık"
"nazar","bakış, görüş"
"matlup","istek"
"tahsil","öğrenmek"
"âciz","güçsüz"
"hâmî","koruyucu, sahip çıkan"
"telâkki","anlama, kabul etme"
"hüzün","üzüntü"
"keder","sıkıntı, üzüntü"
"acz","âcizlik, güçsüzlük"
"yetim","babası ölmüş olan çocuk; tek, yalnız"
"nazar","bakış, görüş"
"mahlûkat","yaratılmışlar"
"yetim","babası ölmüş olan çocuk; tek, yalnız"
"mükellef","yükümlü"
"muvazzaf","vazifeli, görevli"
"zâkir","zikreden"
"tesbihhân","tesbih eden; Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anan"
"ibâd","kullar"
"Nur-u iman","iman nuru, aydınlığı"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âlem","dünya, evren"
"nimet","iyilik, lütuf, ihsan"
"mazhar","ayna olma"
"tasvir","anlatma, ifade etme"
"mü'min","Allah'a inanan"
"zâhirî","görünürdeki"
"bâtınî","görünmeyen, iç"
"ruhî","ruha ait"
"letaif","insanın mânevî yapısındaki duygular"
"istifade","faydalanma"
"Dalâlet","hak yoldan ayrılma, sapkınlık"
"nazar","bakış, görüş"
"zevilhayat","canlılar"
"daire-i istifade","yararlanma alanı"
"münhasır","ait"
"nazar","bakış, görüş"
"semâvât","gökler"
"arz","yeryüzü"
"ihâta","içine almak, kuşatmak"
"tevessü","genişlemek"
"mü'min","Allah'a inanan"
"hane","ev"
"dam","tavan"
"lüküs","kuvvetli ışık veren, petrol veya gazla yanan bir tür lamba"
"kamer","ay"
"add","saymak"
"şems","güneş"
"kamer","ay"
"nimet","iyilik, lütuf, ihsan"
"Binaenaleyh","bundan dolayı"
"mü'min","Allah'a inanan"
"daire-i istifade","yararlanma alanı"
"semâvât","gökler"
"Kur'ân-ı Mucizü'l-Beyan","açıklamalarıyla akılları benzerini yapmaktan âciz bırakan Kur'ân-ı Kerim"
"belâğat","maksada ve hale uygun düzgün ve güzel söz söyleme"
"neş'et eden","kaynaklanmak"
"ihsan","bağış, iyilik, lütuf"
"in'âm","nimetlendirme"
"Nur-u iman","iman nuru, aydınlığı"
"nimet","iyilik, lütuf"
"fevkinde","üstünde"
"nimet","iyilik, lütuf"
"sonsuz","sonu olmayan"
"nimet","iyilik, lütuf"
"envâ","neviler, türler"
"nihayetsiz","sınırsız"
"ihsan","bağış, iyilik, lütuf"
"cins","tür"
"atiyye","verilen, nimet"
"hâvi","içine alan"
"menba","kaynak"
"Binaenaleyh","bundan dolayı"
"zerrât-ı âlem","evrendeki zerreler"
"adedince","sayısınca"
"nimet","iyilik, lütuf"
"hamd","övgü ve şükür"
"senâ etmek","övmek"
"ecza","parçalar, bölümler"
"Maahâzâ","bununla beraber, bununla birlikte"
"iman-ı billâh","Allah'a iman"
"cüz","bölüm, kısım"
"nimet","iyilik, lütuf"
"Elhamdülillâh","ezelden ebede her türlü hamd ve övgü, şükür ve minnet Allah'a mahsustur"
"lâm-ı istiğrak","Arapça'da, başına geldiği kelimeye belirlilik ve umumîlik anlamı veren el takısı lâm"
"umum","bütün"
"hamd","övgü ve şükür"
"hamd","şükür ve övgülerini sunmak"
"nimet","iyilik, lütuf"
"Rahmâniyet","Allah'ın bütün varlıkları kaplayan merhamet ediciliği"
"nimet","iyilik, lütuf"
"Rahmâniyet","Allah'ın bütün varlıkları kaplayan merhamet ediciliği"
"zevilhayat","hayat sahipleri, canlılar"
"rahmet","şefkat ve merhamet"
"mazhar","erişmek"
"nimet","iyilik, lütuf"
"tazammun","içine almak, kapsamak"
"bilhassa","özellikle"
"zîhayat","canlı, hayat sahibi"
"alâkadar","alakalı, ilgili olmak"
"zîhayat","canlı, hayat sahibi"
"saadet","mutluluk"
"saidleşir","mutlu olma, sevinme"
"elem","keder, üzüntü"
"müteessir","üzülmek"
"fert","kişi, şahıs"
"nimet","iyilik, lütuf"
"nimet","iyilik, lütuf"
"kezâ","bunun gibi"
"valide","anne"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"nimet","iyilik, lütuf"
"nimet","iyilik, lütuf"
"tazammun","içine almak, kapsamak"
"hamd","övgü ve şükür"
"senâ","övgü"
"kesb-i istihkak","hak kazanma, lâyık olma"
"Rahîmiyet","Allah'ın sonsuz merhamet ediciliği"
"müteessir","üzülmek"
"vicdan","insanın içinde bulunan ve iyiyi kötüden ayırabilen his"
"valide","anne"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"mahzuz","hazzetmek, hoşlanmak"
"nimet","iyilik, lütuf"
"hamd","övgü ve şükür"
"kezâ","bunun gibi"
"kâinat","evren, tüm yaratılmışlar"
"mündemiç","içine alan"
"hikmet","fayda, sır; herşeyin belirli gayelere yönelik olarak anlamlı, faydalı ve tam yerli yerinde yaratılması"
"envâ","türler, çeşitler"
"efrad","fertler, bireyler"
"adedince","sayısınca"
"hamd","övgü ve şükür"
"iktiza","gerektirmek"
"hakîmiyet","hikmetlilik; Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı ve tecellîsi"
"Zira","çünkü"
"nefs","insanı maddî zevk ve isteklere sevk eden duygu"
"Rahmâniyet","Allah'ın bütün varlıkları kaplayan merhamet ediciliği"
"cilve","görüntü, akis"
"Rahîmiyet","Allah'ın bütün varlıkları kaplayan merhamet ediciliği"
"tecelliyat","görünümler, yansımalar, İlâhî isimlerin varlıklarda eserini göstermesi"
"nimet","iyilik, lütuf, ihsan"
"hakîmiyet","hikmetlilik; Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı ve tecellîsi"
"letaif","lâtifeler, duyular"
"telezzüz","lezzet almak"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü, şükür ve minnet Allah'a mahsustur"
"hamd ü senâ","Cenâb-ı Hakka şükür ve övgüde bulunma"
"istilzam","gerektirmek"
"kezâ","bunun gibi"
"Esmâ-i Hüsnâ","Cenâb-ı Hakkın en güzel isimleri"
"Vâris","Bâki olan, herşeyin gerçek sahibi ve vârisi olan, herşeyin mülkünü elinde tutan Allah"
"tecelliyat","görünümler, yansımalar, İlâhî isimlerin varlıklarda eserini göstermesi"
"adedince","sayısınca"
"usul","metod, yol"
"zevâl","geçicilik, yokluk"
"bâki kalan","devamlı olan, yok olmayan"
"fürûat","detaylar, ayrıntılar; aynı soydan gelenler, esastan olmayan talî meseleler"
"âlem-i âhiret","öldükten sonraki hayat; âhiret âlemi"
"mevcudat","varlıklar"
"adedince","sayısınca"
"uhrevî","âhirete ait"
"mükâfat","ödül"
"medar","sebep olmak"
"hıfz","korunmak, muhafaza edilmek"
"beşer","insan"
"amel","iş, davranış"
"sadâ","ses"
"feza","uzay"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü, şükür ve minnet Allah'a mahsustur"
"hamd","övgü ve şükür"
"Hafîziyet","Allah'ın herşeyi koruyup saklaması"
"nimet","iyilik, lütuf, ihsan"
"nimet","iyilik, lütuf, ihsan"
"nimet","iyilik, lütuf, ihsan"
"bekà","devamlılık, kalıcılık"
"leziz","lezzetli"
"fevkinde","üstünde"
"hâkeza","bunun gibi"
"Binaenaleyh","bundan dolayı"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"Hafîziyet","Allah'ın herşeyi koruyup saklaması"
"tazammun","içine almak, kapsamak"
"nimet","iyilik, lütuf, ihsan"
"kâinat","evren, yaratılmış her şey"
"nimet","iyilik, lütuf, ihsan"
"Elhamdü lillâh","ezelden ebede her türlü hamd ve övgü, şükür ve minnet Allah'a mahsustur"
"zikr","anmak, hatırlatmak"
"bâki kalan","devamlı olan, yok olmayan"
"Esmâ-i Hüsnâ","Cenâb-ı Hakkın en güzel isimleri"
"kıyas","karşılaştırmak"
"nimet","iyilik, lütuf, ihsan"
"hamd","övgü ve şükür"
"istilzam","gerektirmek"
"kezâ","bunun gibi"
"nimet","iyilik, lütuf, ihsan"
"salâhiyet","yetki"
"nimet-i iman","iman nimeti"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"nimet","iyilik, lütuf, ihsan"
"nev-i beşer","insanlık"
"ilelebed","sonsuza kadar"
"medh ü senâ","övmek, yüceltmek"
"kezâ","bunun gibi"
"nimet","iyilik, lütuf, ihsan"
"envâ","türler, çeşitler"
"fihriste","özet, liste"
"İslâmiyet","semâvî dinlerin sonuncusu; Müslümanlık"
"nimet","iyilik, lütuf, ihsan"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hamd","övgü ve şükür"
"bil'istihkak","hak etmek suretiyle"
"istilzam","gerektirmek"
"hamd","şükür ve övgülerini sunma"
"kâinat","evren, yaratılmış her şey"
"tâbir","ifade, adlandırma"
"kitab-ı kebîr","büyük kitap, kâinat"
"tefsir","açıklama, yorum"
"Kur'ân-ı Azîmüşşan","şan ve şerefi büyük olan Kur'ân"
"beyan","açıklama"
"bab","kısım, bölüm"
"fasıl","bölüm, ara"
"kelimat","kelimeler, sözler"
"Zât-ı Akdes","bütün kusurlardan, çirkinliklerden, eksiklikten, benzer ve ortak edinmekten sonsuz derecede yüce olan Allah"
"sıfât-ı cemâliye","Cenâb-ı Hakkın güzellik sıfatı"
"kemâliye","Allah'ın bütün kusur ve eksiklerden uzak olduğunu ifade eden sıfatı; mükemmellik sıfatı"
"izhar","göstermek, ortaya çıkarmak"
"hamd","şükür ve övgülerini sunma"
"senâhan","senâ eden, öven"
"kitab-ı kebîr","büyük kitap, kâinat"
"karınca kaderince","az da olsa, elinden geldiği kadar"
"Vâhid","zâtında, sıfatlarında, isimlerinde, işlerinde ve hükümlerinde asla ortağı, benzeri ve dengi olmayan ve herşeyi birliğiyle kuşatan Allah"
"Samed","hiçbir şeye muhtaç olmayıp herşey Kendisine muhtaç olan Allah"
"Nakkaş","her şeyi san'atlı bir şekilde işleyen Allah"
"evsaf-ı celâliye","Cenâb-ı Allah'ın haşmetine ait vasıfları"
"izhar","göstermek, ortaya çıkarmak"
"senâ","yüceltmek"
"kezâ","bunun gibi"
"Rahmân","rahmeti sonsuz, yaratıklarını esirgeyip koruyan, şefkat eden ve rızıklandıran Allah"
"Rahîm","rahmeti herşeyi kuşatan her bir varlığa ayrı ayrı şefkatini gösteren Allah"
"Kâtib","yazar; bütün varlıkları bir kitap yazar gibi, mükemmel bir şekilde yaratan Allah"
"evsâf-ı cemâl","Cenâb-ı Allah'ın güzelliğine ait vasıfları"
"senâhan","senâ eden, öven"
"kezâ","bunun gibi"
"Esmâ-i Hüsnâ","Allah'ın en güzel isimleri"
"tecelliyat","görünümler, yansımalar, İlâhî isimlerin varlıklarda eserini göstermesi"
"cilve","görünme, yansıma"
"mâkes","ayna olmak"
"mazhar","elde etmek, erişmek"
"cihet","yön, taraf"
"Zât-ı Akdes","bütün kusurlardan, çirkinliklerden, eksiklikten, benzer ve ortak edinmekten sonsuz derecede yüce olan Allah"
"takdis","Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"tahmid","Allah'ı övme ve Ona teşekkürlerini sunma"
"temcid","yüceltme"
"senâhan","senâ eden, öven"
"kezâ","bunun gibi"
"nazm","kafiyeli, vezinli söz; şiir"
"kaside","övgü şiiri"
"Kadîr","herşeye gücü yeten, sonsuz güç ve kudret sahibi Allah"
"Alîm","her şeyi hakkıyla bilen, ilmi herşeyi kuşatan, sonsuz ilim sahibi Allah"
"Nâzım","kâinatı ve bütün varlık âlemini düzenleyen, tanzim eden Allah"
"takdis","Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"tahmid","Allah'ı övme ve Ona teşekkürlerini sunma"
"meclis-i misalî","rüya âleminde kurulan meclis"
"şeriat","Allah tarafından bildirilen İlâhî emir ve yasaklara dayanan hükümlerin hepsi"
"medeniyet-i hazıra","günümüz medeniyeti"
"dehâ-i fennî","modern bilimin dehası"
"şer'","İlâhî kanun, İslâmiyet"
"muvazene","karşılaştırma"
"Mütareke","ateşkes"
"misalî âlem","görüntüden ibaret, rüya âlemi"
"meclis-i azîm","büyük meclis"
"âlem","dünya"
"peydâ","meydana gelmek"
"Asr-ı hazır","şimdiki asır"
"meb'us","görevli"
"istiklâl-i İslâm","İslâmın bağımsızlığı"
"kelimetullah","Allah'ın kelâmı, Kur'ân-ı Kerîm"
"i'lâ","yüceltme, yayma"
"lâzıme-i diyanet","dinin gerektirdiği"
"Deruhte","yerine getirme"
"yekvücud-u vahdânî","tek bir vücut halinde"
"âlem","dünya"
"vazifedar","görevli"
"hilâfet","halifelik, Peygamberimizin vekili olarak din ve dünya işlerinde genel reislik"
"millet-i İslâm","İslâm milleti"
