"kelime","anlam"
"irade","dileme, tercih, isteme"
"kâinat","evren, yaratılmış herşey"
"âsâr","eserler"
"vücut","varlık"
"muhakkak","gerçekliği kesin olarak bilinen"
"bedihî","ap açık"
"kudret-i mutlaka","sınırsız güç, kuvvet ve iktidar"
"irade-i şâmile","herşeyi kuşatan irade"
"ilm-i muhit","herşeyi içine alan ilim"
"delâil","deliller"
"Zât-ı Hayy-ı Kayyûm","her an diri olup her canlıya hayat veren ve herşeyi ayakta tutan Zât, Allah"
"vücub-u vücud","varlığının gerekli oluşu ve var olmak için bir nedene ihtiyacının olmayışı"
"şehadet","şahitlik, tanıklık"
"kâinat","evren, yaratılmış herşey"
"cilve","görünüm, yansıma"
"dâr-ı âhiret","âhiret yurdu"
"zerrât","zerreler, atomlar"
"hayat-ı sermediye","devamlı, sürekli hayat"
"şehadet","şahitlik, tanıklık"
"melâike","melekler"
"iman","inanma"
"rükn","esas, şart"
"remzen","işareten"
"kâinat","evren, yaratılmış herşey"
"ziyade","çok, fazla"
"intişar","yayılmak"
"kıymettarlığı","kıymetlilik, değerlilik"
"nüsha","kopya"
"teksir","çoğaltılmak"
"zemin","yer"
"kafile","topluluk, grup"
"zîhayat","canlı"
"küre-i arz","yerküre, dünya"
"zîhayat","canlı"
"envâ","çeşitler, türler"
"mütemadiyen","sürekli olarak"
"zîhayat","canlı"
"envâ","çeşitler, türler"
"tecdit","yenileme"
"teksir","çoğaltma"
"hikmet","gaye, maksat"
"hasis","değersiz"
"kesretle","çoklukla"
"zîhayat","canlı"
"halk","yaratılmak"
"mahşer-i huveynat","küçük canlıların toplanma yeri"
"sâfi","saf, temiz"
"hülâsa","esas, öz"
"şuur","bilinç, idrak"
"lâtif","güzel, hoş"
"cevher","asıl, temel, öz"
"küre-i arz","yerküre, dünya"
"kesretli","çok"
"suret","şekil, biçim"
"halk","yaratılmak"
"küre-i arz","yerküre, dünya"
"şuur","bilinç, idrak"
"ervah","ruhlar"
"ihyâ","hayat verme"
"küre-i arz","yerküre, dünya"
"lâtif","güzel, hoş"
"nuranî","nurlu, aydınlık"
"ecrâm-ı semâviye","gök cisimleri"
"câmid","cansız"
"şuur","bilinç, idrak"
"haric","dışında"
"hayattar","canlı"
"netice-i hilkat-i semâvât","göklerin yaratılış neticesi, gayesi"
"hitâbât-ı Sübhâniye","her türlü kusur ve noksanlıktan uzak olan Allah'ın kendine has hitap ve konuşmaları"
"mazhar","nail olma, erişme"
"zîşuur","şuur sahibi, bilinçli"
"zîhayat","canlı"
"semâvât","gökler"
"münasip","uygun"
"sekene","sakinler"
"sırr-ı hayat","hayat sırrı"
"melâike","melekler"
"sırr-ı mahiyet","mahiyetinin, içyüzünün sırrı"
"remzen","işareten"
"kâinat","evren, yaratılmış herşey"
"Hayy-ı Kayyûm-u Ezelî","varlığının ve diriliğinin başlangıcı olmayıp her canlıya hayat veren ve herşeyi ayakta tutan Allah"
"cilve-i âzam","en büyük görünüm"
"nakş-ı ekmel","en mükemmel nakış"
"san'at-ı ecmel","en güzel sanat"
"hayat-ı sermediye","sürekli, devamlı hayat"
"resul","peygamber"
"hayat-ı ezeliye","başlangıcı olmayan sonsuz hayat"
"hayattar","canlı"
"kâinat","evren, yaratılmış herşey"
"âlem-i gayb","görünmeyen, fakat varlığı kesin olan ve mahiyeti Allah tarafından bilinen başka dünyalar"
"nehy","yasaklamak"
"kelimât","kelimeler"
"hitâbât","hitâplar"
"nâzil","inmek"
"kâinat","evren, yaratılmış herşey"
"kat'î","kesin"
"suret","şekil, biçim"
"Hayy-ı Ezelî","başlangıcı olmaksızın devamlı hayat sahibi olan Allah"
"vücûb-u vücud","varlığının zorunlu oluşu, var olmak için bir nedene ihtiyacının olmaması"
"kat'î","kesin"
"şehadet","şahitlik"
"hayat-ı Ezeliye","başlangıcı olmayan sonsuz hayat"
"şuâât","ışınlar, parıltılar"
"celevât","cilveler, yansımalar"
"münâsebât","bağlantılar, ilişkiler"
"irsâl-i rusül","peygamberlerin gönderilmesi"
"inzâl-i kütüb","kitapların indirilmesi"
"rükün","esas, şart"
"remzen","işareten"
"risalet-i Muhammediye","Hz. Muhammed'in (a.s.m.) peygamberliği"
"vahy-i Kur'ânî","vahiyle gelen Kur'ân-ı Kerim"
"vücud","varlık"
"hakkaniyet","doğruluk"
"kat'î","kesin"
"kâinat","evren, yaratılmış herşey"
"hülâsa","öz, özet"
"şuur","bilinç, idrak"
"his","duygu"
"hülâsa","öz, özet"
"şuur","bilinç, idrak"
"his","duygu"
"şuur","bilinç, idrak"
"hülâsa","öz, özet"
"hâlis","temiz, katıksız"
"sâfi","saf, duru"
"cevher","asıl, temel, öz"
"müstakil","başlı başına, bağımsız"
"hayat-ı Muhammediye","Hz. Muhammed'in hayatı"
"ruh-u kâinat","evrenin ruhu"
"hülâsatü'l-hülâsa","özün özü"
"risalet-i Muhammediye","Hz. Muhammed'in (a.s.m.) peygamberliği"
"kâinat","evren, yaratılmış herşey"
"his","duygu"
"şuur","bilinç, idrak"
"sâfi","saf, duru"
"hülâsa","öz, özet"
"hayat-ı Muhammediye","Hz. Muhammed'in hayatı"
"âsâr","eserler"
"şehadet","şahitlik"
"hayat-ı kâinat","evrenin hayatı"
"risalet-i Muhammediye","Hz. Muhammed'in (a.s.m.) peygamberliği"
"şuur","bilinç, idrak"
"kâinat","evren, yaratılmış herşey"
"şuur","bilinç, idrak"
"hayattar","canlı"
"hakaik","gerçekler"
"şehadet","şahitlik"
"hayat-ı kâinat","evrenin hayatı"
"şuur-u kâinat","evrenin şuuru, bilinci"
"kâinat","evren, yaratılmış herşey"
"risalet-i Muhammediye","Hz. Muhammed'in (a.s.m.) peygamberliği"
"kâinat","evren, yaratılmış herşey"
"kâinat","evren, yaratılmış herşey"
"divâne","akılsız, deli"
"küre-i arz","yerküre, dünya"
"şuur","bilinç, idrak"
"seyyare","gezegen"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması"
"iman-ı bilkader","kadere iman"
"rükn","esas, şart"
"remzen","işareten"
"âlem-i şehadet","görünen âlem"
"ziya","ışık"
"istilâ","işgal, kaplama"
"vücud","varlık"
"Hâlık-ı Kâinat","evreni ve herşeyi yaratan Allah"
"câmi'","kapsamlı"
"âyine","ayna"
"faaliyet-i Rabbâniye","herşeyi terbiye ve idare eden Allah'ın faaliyeti"
"enmuzec","örnek, model"
"temsil","benzetme, örnek"
"nevi","çeşit"
"âlem-i gayb","görünmeyen, fakat varlığı kesin olan ve mahiyeti Allah tarafından bilinen başka dünyalar"
"mazi","geçmiş"
"müstakbel","gelecek"
"mahlûkat","yaratıklar"
"hayat-ı mâneviye","mânevî hayat"
"intizam","düzenlilik"
"nizam","düzen"
"mâlûmiyet","bilinme, belli olma"
"meşhudiyet","şahit olunma hali"
"taayyün","meydana çıkma, belirlenme"
"evâmir-i tekvîniye","yaratılışa ait işler"
"imtisal","uyma, yerine getirme"
"müheyyâ","hazır"
"sırr-ı hayat","hayatın sırrı"
"iktiza","gerektirme"
"çekirdek-i aslî","asıl çekirdek, tohum"
"müntehâ","uç, son nokta"
"nevi","çeşit"
"mazhar","sahip"
"kavânin-i hayatiye","hayat kanunları"
"güz","sonbahar"
"cilve-i hayat","hayat görüntüsü, yansıması"
"kavânin-i hayatiye","hayat kanunları"
"tâbi","ait, uyan"
"şecere-i kâinat","kâinat ağacı"
"mazi","geçmiş zaman"
"müstakbel","gelecek zaman"
"müteşekkil","oluşmuş"
"silsile","zincir"
"nevi","çeşit"
"cüz","parça"
"ilm-i İlâhiye","Allah'ın herşeyi kuşatan sınırsız ilmi"
"muhtelif","çeşitli"
"müteaddit","birçok, çeşitli"
"vücut","varlık"
"silsile-i vücud-u ilmî","ilim halinde olan varlıklar zinciri"
"teşkil","oluşturma, meydana getirme"
"vücud-u hâricî","ortaya çıkan, görünen varlık"
"vücud-u ilmî","ilim halinde olan varlık"
"hayat-ı umumiye","umuma ait, genel hayat"
"cilve","yansıma, görüntü"
"mazhar","sahip"
"mukadderât-ı hayatiye","kader kalemiyle yazılmış hayat programı"
"mânidar","anlamlı"
"elvâh-ı kaderiye","kader çizgilerini içeren levhalar"
"âlem-i gayb","görünmeyen, fakat varlığı kesin olan ve mahiyeti Allah tarafından bilinen başka dünyalar"
"nev","çeşit, tür"
"âlem-i ervah","ruhlar âlemi"
"ayn-ı hayat","hayatın kendisi"
"madde-i hayat","hayat maddesi"
"cevher","öz, esas"
"ervah","ruhlar"
"mazi","geçmiş zaman"
"müstakbel","gelecek zaman"
"âlem-i gayb","görünmeyen, fakat varlığı kesin olan ve mahiyeti Allah tarafından bilinen başka dünyalar"
"nev","çeşit, tür"
"cilve-i hayat","hayat görüntüsü, yansıması"
"mazhariyet","sahip olma"
"istilzam","gerektirme"
"vücud-u ilmî","ilim halinde olan varlık"
"intizam-ı ekmel","çok mükemmel düzen"
"mânidar","anlamlı"
"nevi","çeşit"
"hayat-ı mâneviye","maddî olmayan hayat"
"mazhariyet","sahip olma"
"hayat-ı ezeliye","başlangıcı olmayan devamlı hayat"
"ziya","ışık"
"cilve-i hayat","hayat görüntüsü, yansıması"
"âlem-i şehadet","görünen âlem"
"zaman-ı hazır","şimdiki zaman"
"vücud-u hâricî","ortaya çıkan, görünen varlık"
"münhasır","ait, sınırlı"
"âlem","dünya"
"ziya","ışık"
"cilve","yansıma, görüntü"
"mazhar","sahip"
"kâinat","evren, yaratılmış herşey"
"âlem","dünya"
"cilve","yansıma, görüntü"
"hayattar","canlı"
"ziyadar","ışıklı"
"nazar-ı dalâlet","inançsızlık ve sapkınlık bakışı"
"muvakkat","geçici"
"zâhirî","görünürdeki"
"âlem","dünya"
"virane","harap"
"âlem","dünya"
"kader","Allah'ın meydana gelecek hadiseleri olmadan önce takdir etmesi, planlaması"
"kazâ","olacağı Cenab-ı Hak tarafından bilinen ve takdir olunan şeylerin zamanı gelince yaratılması"
"rükn","esas, şart"
"vecih","tarz, şekil"
"sırr-ı hayat","hayatın sırrı"
"âlem-i şehadet","görünen âlem"
"mevcut","var olan"
"eşya","varlıklar"
"intizam","düzenlilik"
"hayattar","canlı"
"âlem-i gayb","görünmeyen, fakat varlığı kesin olan ve mahiyeti Allah tarafından bilinen başka dünyalar"
"mahlûkat","yaratıklar"
"mânen","mânevî olarak"
"hayattar","canlı"
"vücud-u mânevî","mânevî varlık"
"sübut-u ilmî","ilmî gerçeklik"
"Levh-i Kazâ ve Kader","olmuş ve olacak şeylerin Allah'ın ilmindeki varlıkları"
"mukadderat","Allah tarafından takdir olunmuş işler, başa gelecek olaylar"
"nam","ad"
"tezahür","görünmek, ortaya çıkmak"
"Zeyl","ek, ilâve"
"Haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"münasebet","bağlantı, ilişki"
"mükerreren","tekrarla, defalarca"
"ferman","buyruk"
"haşr-i âzam","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"vücud","varlık"
"hadsiz","sınırsız"
"emsal","benzer"
"iz'an","şüphesiz, kesin şekilde inanma"
"medar","sebep, vesile"
"meşhud","görünen"
"Haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"ihya","hayat verme, diriltme"
"inşa","yapma, bina etme, vücuda getirme"
"muntazam","düzenli"
"efrad","fertler, bireyler"
"istirahat","rahatlama, dinlenme"
"sada","ses"
"İsrafil","dört büyük melekten biri, kıyametin kopmasına vesile olacak Sûr'a üflemekle vazifeli melek; bk. İsrafil (a.s.)"
"sûr","kıyamet günü Hz. İsrafil'in (a.s.) üfleyeceği boru"
"ebed","sonu olmayan, sonsuzluk; sonsuz gelecek zaman"
"zerre","atom, maddenin en küçük parçası"
"ezel","başlangıcı olmayan, sonsuzluk"
"cânib","taraf"
"ervah","ruhlar"
"neferat","askerler, erler"
"musahhar","emre uyan, boyun eğen"
"muntazam","düzenli"
"mutî","itaat eden"
"zerre","atom, maddenin en küçük parçası"
"ordu-yu Sübhânî","her türlü kusur ve noksanlıktan uzak olan Cenab-ı Allah'ın bir ordu gibi yaratıp sevk ettiği yaratıklar"
"emirber nefer","emre hazır asker"
"kat'î","kesin"
"burhan","kesin delil"
"ihya","hayat verme, diriltme"
"misâl","örnek"
"küre-i arz","yerküre, dünya"
"nur","ışık"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"mahlûk","yaratılmış"
"hizmetkâr","hizmetçi"
"mumdar","ışık veren"
"Hâlık","yaratıcı, herşeyi yaratan Allah"
"intizam","düzenlilik"
"keyfiyet","durum, özellik, nitelik"
"mazhar","erişme, sahip olma"
"nuranî","nurlu, ışıklı"
"hizmetkâr","hizmetçi"
"hikmet-i İlâhiye","Allah'ın hikmeti; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"muntazam","düzenli"
"haşr-i âzam","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"tarfetü'l-ayn","göz açıp kapayıncaya kadar"
"vücud","varlık"
"Ecsâd","cesetler"
"def'aten","hemen, birden bire"
"inşa","yapma, bina etme, vücuda getirme"
"misâl","örnek"
"zarfında","içinde"
"nev-i beşer","insanlar"
"umum","bütün"
"ziyade","çok, fazla"
"umum","bütün"
"evvelki","önceki"
"suret","şekil, biçim"
"inşa","yapma, bina etme, vücuda getirme"
"umum","bütün"
"umum","bütün"
"mahsulât","ürünler"
"berk","şimşek"
"sür'at","hız"
"icad","var etme, yaratma"
"mebde'","başlangıç"
"hadsiz","sayısız"
"intibah","uyanma"
"inkişaf","gelişme, açılma"
"ihya","hayat verme, diriltme"
"emvât","ölüler"
"ba'sü bâde'l-mevt","öldükten sonra tekrar diriltme"
"mazhariyet","erişme, sahip olma"
"neşir","yayılma"
"taife","topluluk"
"hadsiz","sayısız"
"efrat","fertler"
"suret","şekil, biçim"
"ihya","hayat verme, diriltme"
"bilhassa","özellikle"
"kabile","topluluk, koloni"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"bilhassa","özellikle"
"nezafet","temizlik"
"ihtar","hatırlatan"
"kabile","topluluk, koloni"
"benî Âdem","Âdemoğulları, insanlar"
"Âdem","Cenâb-ı Hakkın yarattığı ilk insan ve insanlara gönderdiği ilk peygamber; bk. Âdem (a.s.)"
"umum","bütün"
"sair","diğer"
"kabile","topluluk, koloni"
"zarfında","içinde"
"inşa","yapma, bina etme, vücuda getirme"
"ihya","hayat verme, diriltme"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması, kâinatın ölümünden sonra, bütün ölülerin dirilip ayağa kalkmaları, mahşerde toplanmaları"
"ecsâd-ı insaniye","insan cesetleri"
"inşa","yapma, bina etme, vücuda getirme"
"misâl","örnek"
"misâl","örnek"
"dârü'l-hikmet","hikmet yeri; işlerin bir sebebe ve zamana bağlı olarak yapıldığı yer olan dünya"
"âhiret","öteki dünya, öldükten sonraki hayat"
"dârü'l-kudret","kudret yeri; herbir şeyin maddeye, zamana ve beklemeye ihtiyaç bırakılmadan, birden yaratıldığı âhiret yurdu"
"Hakîm","herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"Mürettib","herşeyi tertip ve düzene sokan Allah"
"Müdebbir","idare eden, ilmiyle herşeyin sonunu görüp ona göre hikmetle iş yapan Allah"
"Mürebbî","herşeyi terbiye eden, eğiten, yetiştiren Allah"
"iktiza","gerektirme"
"icad-ı eşya","varlıkların yaratılması"
"tedrici","yavaş yavaş, derece derece"
"hikmet-i Rabbâniye","Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratması"
"mukteza","gereklilik"
"Âhiret","öteki dünya, öldükten sonraki hayat"
"hikmet","Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratması"
"ziyade","çok, fazla"
"kudret","güç ve iktidar"
"rahmet","şefkat, merhamet"
"tezahür","görünme, ortaya çıkma"
"müddet","zaman"
"inşa","yapma, vücuda getirme, yaratma"
"âhiret","öteki dünya, öldükten sonraki hayat"
"lemha","bir göz atış"
"inşa","yapma, vücuda getirme, yaratma"
"Kur'ân-ı Mucizü'l-Beyan","açıklamalarıyla ve anlatımıyla benzerini yapmakta akılları âciz bırakan, mu'cize olan Kur'ân"
"ferman","emir, buyruk"
"haşr","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"kat'î","kesin"
"sûret","şekil"
"mevt-i dünya","dünyanın ölümü"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması, kâinatın ölümünden sonra, bütün ölülerin dirilip ayağa kalkmaları, mahşerde toplanmaları"
"seyyare","gezegen"
"emr-i Rabbânî","herşeyi terbiye edip idaresi ve egemenliği altında bulunduran Allah'ın emri"
"küre","dünya"
"hane","ev"
"harap","yıkıp yok etme"
"harap","yıkıp yok etme"
"Zeyl","ilâve, ek"
"bidayeten","başlangıçta"
"inşa","yapma, bina etme, vücuda getirme"
"Temsil","kıyaslama tarzında benzetme; analoji"
"tasvir","anlatma, ifade etme"
"teşkil","bir araya getirme"
"efrad","fertler"
"istirahat","dinlenme, rahatlama"
"tabur","bir askerî birlik"
"tabur","bir askerî birlik"
"nizam","düzen"
"divane","akılsız, deli"
"inkâr","inanmama, kabul etmeme"
"ordumisal","ordu gibi"
"hayvânat","hayvanlar"
"sâir","diğer, başka"
"zîhayat","canlı"
"taburmisal","tabur gibi"
"kemâl-i intizam","tam ve mükemmel düzen"
"mîzan-i hikmet","hikmetin ölçüsü"
"zerrat","zerreler, atomlar"
"letâif","duygular"
"karn","asır, çağ"
"zevi'l-hayat","hayat sahipleri, canlılar"
"envâ","çeşitler, türler"
"tâife","topluluk"
"îcad","var etme, yaratma"
"Zât-ı Kadîr-i Alîm","herşeyi hakkıyla bilen ve sonsuz güç ve kudret sahibi Zât, Allah"
"nizam","düzen"
"zerrât-ı esasiye","esas parçalar"
"eczâ-yı asliye","asıl parçalar"
"sayha","sesleniş"
"sûr-u İsrafil","Allah'ın emri ile Hz. İsrafil'in kıyamet kopacağı zaman üfleyeceği boru; bk. İsrafil (a.s.)"
"İstib'ad","akıldan uzak görme"
"sûret","şekil"
"eblehce","aptalca, ahmakça"
"divâne","akılsız, deli"
"kâh","bazan"
"âhiret","öteki dünya, öldükten sonraki hayat"
"ef'âl","fiiller, işler"
"ihzariye","hazırlık"
"tasdik","doğrulama, onaylama"
"müheyyâ","hazırlamak"
"idadiye","hazırlık"
"suret","şekil"
"acaib ef'âl","şaşırtıcı ve hayret uyandırıcı işler ve fiiler"
"zikr","anmak, hatırlatmak"
"istikbalî","geleceğe ait"
"uhrevî","âhirete ait"
"ef'âl-i acîbe-i İlâhiye","Cenab-ı Allah'ın şaşırtıcı ve hayret uyandırıcı harika fiilleri"
"suret","şekil"
"zikr","anmak, hatırlatmak"
"meşhud","görünen"
"nazire","örnek, benzer"
"kanaat","razı olma, inanma"
"âhir","son"
"bahis","konu"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"suret","şekil"
"muhtelif","çeşitli"
"neş'e-i ûlâ","insanın ilk yaratılışı"
"nazar","dikkat"
"Nutfe","memelilerin yaratıldığı su, meni"
"alâka","kan pıhtısı, embriyo"
"alâka","kan pıhtısı, embriyo"
"mudga","et parçası, bir çiğnem et"
"mudga","et parçası, bir çiğnem et"
"hilkat-i insaniye","insanın yaratılışı"
"neş'et","doğma, ortaya çıkma"
"misl","benzer"
"ehven","kolay"
"ihsânât-ı azîme","çok büyük ihsanlar, ikramlar"
"remzen","işareten"
"kıyas","karşılaştırma"
"istib'âd","akıldan uzak görme"
"semâvât","gökler"
"arz","yer"
"halk","yaratmak"
"semâvât","gökler"
"arz","yer"
"memât","ölümler"
"âciz","güçsüz, zavallı"
"ecza","parçalar"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hilkat şeceresi","yaratılış ağacı"
"abes","anlamsız, faydasız"
"beyhude","boşuna"
"Haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"ihyâ","hayat verme, diriltme"
"kâinat","evren, yaratılmış herşey"
"emirber nefer","emre hazır asker"
"kemâl-i inkıyad","tam itaat"
"serfurû","boyun eğmek"
"halk","yaratmak"
"ehven","kolay"
"hayvânât","hayvanlar"
"icad","var etme, yaratma"
"icad","var etme, yaratma"
"kudret","güç, iktidar"
"kudret","güç, iktidar"
"tâciz","aciz kılma, aciz bırakma"
"tabir","ifade"
"âhiret","öteki dünya"
"menzil","ev, mekan"
"Kadîr-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeye gücü yeten Allah"
"delâil","deliller, işaretler"
"ihyâ","hayat verme, diriltme"
"huzur-u kibriyâ","sonsuz büyüklük sahibi olan Allah'ın huzuru"
"müheyyâ","hazırlama"
"nezâir","benzerler, örnekler"
"dünyevî","dünyaya ait"
"ef'âl","fiiller, işler"
"kâh","bazan"
"ef'âl-i uhreviye","âhirete ait işler"
"tarz","şekil, biçim"
"zikr","anmak, belirtmek"
"dünyevî","dünyaya ait"
"nezâir","benzerler, örnekler"
"ihsas","hissettirmek"
"istib'âd","akıldan uzak görme"
"inkâr","inanmama, kabul etmeme"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması, kâinatın ölümünden sonra, bütün ölülerin dirilip ayağa kalkmaları, mahşerde toplanmaları"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"inkılâbât-ı azîme","çok büyük değişimler"
"tasarrufât-ı rububiyet","Allah'ın her şeyi dilediği gibi kullanması ve yönetmesi"
"tarz","şekil, biçim"
"nazire","benzer, örnek"
"güz","sonbahar"
"inkılâbât","büyük değişimler"
"meâl-i icmâlî","kısaca açıklama"
"nümune","örnek"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"a'mâl","davranışlar, işler"
"neşr","yayılmak"
"haşr-i baharî","bahardaki diriliş, bahar mevsiminde bitkilerin ve hayvanların dirilişi"
"nazire","benzer, örnek"
"neşr-i suhuf","hesapların görülmesi için amel defterlerinin meydana çıkarılıp herkesin hesabının görülmesi"
"nazire","benzer, örnek"
"zâhir","açık"
"meyvedar","meyveli, meyve veren"
"amel","davranış, iş"
"esmâ-i İlâhiye","Allah'ın isimleri"
"tesbihat","Allah'ı öven ve kusurdan yüce tutan sözler ve varlıkların hal diliyle bu anlamı ifade etmesi"
"ubûdiyet","kulluk"
"amel","davranış, iş"
"tarih-i hayat","hayatın tarihi"
"umum","bütün"
"zemin","yer"
"suret","tarz, biçim"
"fasih","güzel, düzgün ve açık konuşan"
"suret","tarz, biçim"
"a'mâl","davranışlar, işler"
"sahife-i a'mâl","iş ve davranışların yazıldığı sahifeler"
"hakîmâne","hikmetli bir şekilde, herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hafîzâne","koruyup gözeterek, esirgeyerek ve saklayarak"
"müdebbirâne","tedbirli bir şekilde, herşeyi önceden düşünerek"
"mürebbiyâne","terbiye ederek ve yetiştirerek"
"lâtifâne","hoş ve güzel bir şekilde"
"kıyas","karşılaştırma"
"istinbat","bir söz veya bir işten gizli bir mânâ ve hüküm çıkarma"
"kelâm","söz"
"lâfz","söz, kelime"
"temsil","kıyaslama tarzında benzetme, analoji"
"nazir","benzer"
"ima","işaret"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"adem","yokluk, hiçlik"
"esir","kâinatı kapladığına inanılan madde"
"semâ","gök"
"pırlanta-misal","pırlanta gibi"
"hazine-i rahmet","rahmet hazinesi"
"ziya","ışık"
"metâ","kıymetli eşya"
"zemin","yer"
"ziya","ışık"
"zulmet","karanlık"
"münavebeten","nöbetleşerek"
"muvazzaf","görevli"
"metâ","kıymetli eşya"
"kâh","bazan"
"kâh","bazan"
"muamele","davranış, iş"
"metâ","kıymetli eşya"
"muamelât","işler"
"infisal","görevinden ayrılmak"
"sebeb-i azl","memurluktan çıkarılma sebebi"
"izn-i İlâhî","Allah'ın izni"
"emr-i Rabbânî","herşeyin Rabbi olan Allah'ın emri"
"memur-u musahhar","emre itaat eden memur"
"sadakat","bağlılık"
"tahkir","hakaret, aşağılama"
"ferman","emir, buyruk"
"Zeyl","ilâve, ek"
"nass-ı hadis","hadisin metni ve kesin hükmü"
"nev-i beşer","insanlık"
"mümtaz","seçkin, üstün"
"enbiya","peygamberler"
"icmâ","fikir birliği"
"tevatür","doğruluğu kesin olarak kanıtlanan haber"
"şuhud","gözle görme"
"hakkalyakîn","bizzat yaşayarak kesin bilgi edinme"
"istinaden","dayanarak"
"müttefikan","ittifakla, birleşerek"
"âhiret","öteki dünya, öldükten sonraki hayat"
"vücud","varlık"
"sevk","gönderilmek"
"kâinat","evren, yaratılmış herşey"
"Hâlık","herşeyi yaratan Allah"
"kat'î","kesin"
"vaad","söz vermek"
"âhiret","öteki dünya, öldükten sonraki hayat"
"keşif","mânevî âlemlerde bazı olayları ve hakikatleri görme"
"şuhud","gözle görme"
"ilmelyakîn","kesin bilgiye dayanarak, kuşkuya yer bırakmayacak biçimde öğrenme"
"suret","şekil"
"tasdik","doğrulamak, onaylamak"
"evliya","veliler, Allah dostları"
"âhiret","öteki dünya, öldükten sonraki hayat"
"vücud","varlık"
"kâinat","evren, yaratılmış herşey"
"Sâni-i Hakîm","herşeyi hikmetle ve sanatla yaratan Allah"
"esmâ","isimler"
"cilve","görünüm, yansıma"
"âlem-i bekà","sonsuz ve kalıcı âlem"
"bilbedâhe","ap açık bir şekilde"
"iktiza","gerektirme"
"âhiret","öteki dünya, öldükten sonraki hayat"
"vücud","varlık"
"delâlet","delil olma, işaret etme"
"rû-yi zemin","yeryüzü"
"ihyâ","hayat verme, diriltme"
"ba'sü ba'delmevt","öldükten sonra tekrar diriltilme"
"mazhar","eriştirmek"
"haşir ve neşr","öldükten sonra âhirette tekrar diriltilerek Allah'ın huzurunda toplanma ve tekrar dağılıp yayılma"
"nebâtat","bitkiler"
"taife","topluluk"
"hayvânat","hayvanlar"
"nev","çeşit, tür"
"hadsiz","sınırsız"
"kudret-i ezeliye","varlığının başlangıcı olmayan ve ezelden beri var olan Allah'ın kudreti"
"hikmet-i ebediye","Allah'ın sonsuz hikmeti; herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratması"
"zîruh","ruh sahibi"
"kemâl-i şefkat","tam bir şefkat"
"iâşe ettiren","besleyen"
"had ve hesaba gelmez","sonsuz ve sınırsız olmak"
"envâ-ı ziynet ve mehâsin","süs ve güzelliklerin çeşitleri"
"rahmet-i bâkiye","devamlı olan şefkat ve merhamet"
"inâyet-i daime","devamlı yardım, iyilik ve bağış"
"istilzam","gerektirme"
"kâinat","evren, yaratılmış herşey"
"masnu","sanat eseri varlık"
"kâinat","evren, yaratılmış herşey"
"mevcudat","varlıklar"
"ziyade","çok, fazla"
"şedit","şiddetli"
"şevk-i ebediyet","sonsuzluğa şiddetli istek"
"kat'î","kesin"
"suret","şekil, biçim"
"istilzam","gerektirme"
"Kur'ân-ı Hakîm","içinde sayısız hikmet ve faydalar bulunan Kur'ân"
"mühim","önemli"
"iman-ı bil'âhiret","Âhirete, öldükten sonra dirileceğine, haşir ve neşre, Cennet ve Cehennem'e inanmak."
"mukabil","karşılık"
"hikmet-i âlem","âlemin hikmeti, herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"tılsım","sır, şifre"
