"kelime","anlam"
"sebkat","öne geçme"
"sair","diğer, başka"
"nispeten","kıyasla, oranla"
"İslâmköyü","Isparta'nın bir kasabası olan İslâmköy; bk. İslâmköy"
"ziyade","çok, fazla"
"havali","etraf, civar"
"lâkaytlık","ilgisizlik, duyarsızlık"
"hüsn-ü misal","güzel örnek"
"İnşaallah","Allah dilerse, izin verirse"
"İslâmköyü","Isparta'nın bir kasabası olan İslâmköy; bk. İslâmköy"
"Nurs köyü","Bediüzzaman Said Nursî'nin doğduğu köy; bk. Nurs Köyü"
"nazar","bakış, görüş"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"dağdağa","kargaşa, karışıklık"
"teessüs","kurulma, yerleşme"
"Sabri","(1893-1954) asıl görevi imamlık olan Sabri Arseven yeni yazılan Nurları dağıtma görevini üzerine aldığı için, Bediüzzaman kendisine Santral Sabri ismini vermiştir; bk. Sabri Arseven"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"valide","anne"
"mağfiret","bağışlama"
"âmin","Allah'ım kabul eyle"
"karabet-i nesebiye","kan bağından gelen yakınlık"
"ihsas","hissettirme, hatırlatma"
"nişan","işaret"
"Abdülmecid","(1884-1967) Üstad Bediüzzaman'ın kardeşi ve talebesi; bk. Abdülmecid (Nursî)"
"hararetli","coşkulu"
"faalâne","çok, hareketli bir şekilde"
"merhume","vefat eden, Allah'ın rahmetine kavuşan kadın"
"valide","anne"
"valide","anne"
"valide","anne"
"hissedar","pay sahibi"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"sabr-ı cemîl","güzel sabır; rıza göstererek dayanıp katlanma"
"ihsan","ikram, bağış iyilik"
"merhume","vefat eden, Allah'ın rahmetine kavuşan kadın"
"garik-ı rahmet","rahmete gark olan, rahmetin içine girip onda fâni olan"
"Âmin","Allah'ım kabul eyle"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"kat'î","kesin olarak"
"kat'î","kesin olarak"
"kanaat","düşünce, fikir, görüş; hırs göstermeyip kısmetine razı olma"
"ekser","pekçok"
"dimağ","akıl, beyin"
"maişet","geçim, yaşayış"
"inkişaf","açılma, gelişme"
"inbisat","genişleme, yayılma"
"hâlet","durum, hal"
"İmam-ı Şâfiî","Ehl-i Sünnetin amelde dört hak mezhebinden olan Şâfiî mezhebinin kurucusu; bk. İmam-ı Şâfiî"
"Hâlis","içten, samimi"
"talebe-i ulûm","ilim talebeleri"
"kefalet","bir şeye kefil olma, mesuliyeti üzerine alma"
"rızık","Allah'ın ihsan ettiği nimetler, yiyecekler"
"vüs'at","genişlik"
"hakikat","asıl, esas"
"hâlis","içten, samimi"
"talebe-i ulûm","ilim talebeleri"
"şakirt","talebe, öğrenci"
"liyakat","lâyık olma"
"kaht","kıtlık"
"mukabil","karşılık"
"zaruret-i maişet","geçim darlığı, zorunluluğu"
"maişet","geçim, yaşayış"
"şükür","nimetlere karşı memnunluk gösterme, Allah'a teşekkür etme"
"kanaat","düşünce, fikir, görüş; hırs göstermeyip kısmetine razı olma"
"derd-i maişet","geçim derdi, sıkıntısı"
"Ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"istifade","faydalanma, yararlanma"
"Ehl-i diyanet","dindar insanlar"
"mâzur","özürlü, mazeretli"
"Zaruret","zorunluluk, gereklilik"
"şakirt","talebe, öğrenci"
"zaruret","zorunluluk, gereklilik"
"musibet","belâ, felaket"
"mukabele","karşılık verme"
"muhafaza","koruma"
"mükellef","yükümlü"
"muarız","karşı gelen"
"adavet","düşmanlık"
"mukabele","karşılık verme"
"ehl-i takvâ","takvâ sahipleri"
"ehl-i ilm","ilim ehli, âlimler"
"şakirt","talebe, öğrenci"
"salâbet","dinin emirlerini korumada ve uygulamada ciddiyet ve sağlamlık"
"metanet","sağlamlık, kararlılık"
"niyet-i hâlise","saf, temiz niyet"
"fütur","usanç, gevşeklik"
"enâniyet","kendini beğenme, benlik"
"hodfuruş","kendi kendini beğenip kendini satmaya çalışmak"
"şakirt","talebe, öğrenci"
"metanet","sağlamlık, kararlılık"
"nazar","bakış, görüş"
"metanet","sağlamlık, kararlılık"
"ihtiyat","tedbirli hareket etme"
"havali","çevre, civar"
"hakikaten","gerçekten"
"fevkinde","üstünde"
"Ahmed Nazif","(1891-1964) Risale-i Nur'un İnebolu kahramanı Ahmed Nazif Çelebi; bk. Ahmed Nazif Çelebi"
"neşr","yayma"
"Ezcümle","bu cümleden, meselâ"
"Kars","bk. Kars"
"Van","bk. Van"
"Konya","bk. Konya"
"leffen","zarf veya mektup içine koyarak"
"muhabere","haberleşme"
"tesirli","etkili"
"suret","biçim, şekil"
"tarikat","İlâhî hakikatlere ulaşmak için, şeyhin gözetiminde takip edilen yol"
"hakikat","doğru gerçekler, gerçek bilgiler"
"Âyât-ı Kur'âniye","Kur'ân âyetleri"
"tereşşuh","sızıntı"
"Şark","Doğu"
"ulûm","ilimler"
"Garb","batı"
"fünun","fenler, bilimler"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
"mahsus","has, özel"
"i'câz-ı mânevî","mânevî mu'cize"
"Menfaat-i şahsiye","şahsî yarar, çıkar"
"hakikat","doğru gerçekler, gerçek bilgiler"
"tezahür","belirme, görünme, ortaya çıkma"
"teberri","uzak olma, uzaklaşma"
"Muhterem","hürmete lâyık, saygıdeğer"
"Hizmet-i Kur'ân","Kur'ân hizmeti"
"inşaallah","Allah dilerse, izin verirse"
"muhafaza","koruma"
"havali","çevre, civar"
"Hafîz-ı Hakikî","her şeyin gerçek koruyucusu olan ve her şeyi bütün özellikleriyle kaydedip muhafaza eden Allah"
"inşaallah","Allah dilerse, izin verirse"
"muhafaza","koruma"
"İmam-ı Ali","dört büyük halifenin dördüncüsü; bk. Ali (r.a.)"
"radıyallahü anh","Allah ondan razı olsun"
"inkıyad","boyun eğme"
"icap","gerekme"
"neşretmek","yazmak, yayımlamak"
"riayet","uyma, gözetme"
"şefkat","acıma, merhamet"
"müteessir","üzülme"
"bilâkis","aksine, tersine"
"ziyade","artırmak, çoğaltmak"
"tecrübe-i meydan-ı imtihan","imtihan meydanındaki tecrübe, sınav"
"muvaffak","başarılı olma"
"halt","yanlışlık, karıştırma"
"Gavs-ı Âzam","(1077-1166) tasavvufta en yüksek makamlardan biri olan Gavs-ı Âzam mertebesine yükseldiği için bu unvanla anılmıştır. Kàdiriyye tarikatının kurucusudur; bk. Abdülkadir-i Geylânî"
"İmam-ı Ali","dört büyük halifenin dördüncüsü; bk. Ali (r.a.)"
"himaye","koruma"
"berekât","bereketler"
"Hafîz-ı Hakikî","her şeyin gerçek koruyucusu olan ve her şeyi bütün özellikleriyle kaydedip muhafaza eden Allah"
"hıfz","koruma"
"Ruhânî","ruhla ilgili"
"inkıbaz","durgunluk, sıkışıklık"
"inşaallah","Allah dilerse, izin verirse"
"mazhar","ayna, nail olma"
"istimdat","yardım isteme"
"hissedar","pay sahibi"
"vird","devamlı yapılan zikir"
"âyet-i azîme","büyük ve yüce âyet"
"ihtiyat","önlem alma, tedbirli hareket etme"
"riayet","uyma, gözetme"
"hürmet","saygı"
"Salâhaddin","bk. Selahaddin Çelebi"
"Aziz","çok değerli, izzetli, saygın"
"Karadağ","bk. Karadağ"
"mânâ-yı işârî","işaret edilen mânâ"
"külliyet","bütünlük, kapsamlılık"
"Hürriyet","1908'de II. Meşrutiyetin ilânı ile birlikte gerçekleşen serbestlik; bk. Meşrutiyet"
"Teşrin-i Sâni","Kasım ayı"
"Karadağ","bk. Karadağ"
"hususan","bilhassa, özellikle"
"teselsül","zincirleme devam etme, ard arda gelme"
"helâket","mahvolma, yok oluş"
"hasaret","zarar, ziyan"
"müşkül","zorluk, engel"
"Kur'ân-ı Mu'cizü'l-Beyan","açıklamalarıyla ve anlatımıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
"Sûre-i Ve'l-Asri","Kur'ân-ı Kerim'in 103. sûresi"
"Asr","yüzyıl"
"asr","yüzyıl"
"asr","yüzyıl"
"ziyade","çok, fazla"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"tenvin","Arapça gramerde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"makam-ı cifrî","cifre göre sayısal değer; bk. Cifir İlmi"
"Hürriyet","1908'de II. Meşrutiyetin ilânı ile birlikte gerçekleşen serbestlik; bk. Meşrutiyet"
"tebeddül-ü saltanat","saltanatın değişmesi"
"Balkan ve İtalyan harpleri","bk. Balkan Harbi; Birinci Harb-i Umumî"
"Birinci Harb-i Umumî","Birinci Dünya Savaşı"
"mağlûbiyet","yenilgi"
"dehşetli","korkunç, ürkütücü"
"muahede","andlaşma"
"şeair-i İslâmiye","İslâma sembol olmuş iş ve ibâdetler"
"zelzele","deprem, sarsıntı"
"İkinci Harb-i Umumî","İkinci Dünya Savaşı; bk. İkinci Harb-i Umumî"
"zemin","yer"
"arzî","yerden gelen"
"musibet","belâ, felaket"
"hasâret-i insaniye","insanın zararı"
"asr","yüzyıl"
"hakikat","asıl, esas"
"lem'a-i i'câz","mu'cizelik parıltısı"
"âhir","son"
"Şedde","Arapça'da iki sessiz harfin yanyana olması"
"makam-ı cifrî","cifre göre sayısal değer; bk. Cifir İlmi"
"hasâret","zarar, kayıp"
"bâhusus","özellikle"
"hasâret","zarar, kayıp"
"çare-i yegâne","tek çare"
"a'mâl-i saliha","dinin emir ve yasaklarına uygun davranışlar"
"mefhum-u muhalif","bir sözün ters mânâsı, zıt anlam"
"hasâret","zarar, kayıp"
"sebeb-i yegâne","tek sebep"
"küfür","inkâr ve inançsızlık"
"küfran","iyilik bilmeme, nankörlük"
"şükür","teşekkür, övgü"
"fısk","günah, günahkârlık"
"sefahet","yasak zevk ve eğlencelere düşkünlük, beyinsizce davranış, budalalık"
"Sûre-i Ve'l-Asri","Kur'ân-ı Kerimin 103. sûresi"
"Asr","yüzyıl"
"azamet","büyüklük, yücelik"
"kudsiyet","kutsallık"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"tasdik","doğrulama, kabul etme"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"şükr","teşekkür, övgü"
"âlem-i İslâm","İslâm âlemi, dünyası"
"asr","yüzyıl"
"hasâret","zarar, kayıp"
"dehşetli","korkunç, ürkütücü"
"İkinci Harb-i Umumî","İkinci Dünya Savaşı; bk. İkinci Harb-i Umumî"
"a'mâl-i saliha","dinin emir ve yasaklarına uygun davranışlar"
"kaht","kıtlık"
"hasâret","zarar, kayıp"
"zayiat","kayıplar"
"ihtikâr","vurgunculuk; fazladan kazanç sağlamak amacıyla, hayat için zaruri olan ihtiyaç maddelerini satın alıp fiyatı artsın diye bir süre saklama"
"Anadolu","bk. Anadolu"
"meydan-ı harp","savaş meydanı"
"kelime-i kudsiye","kutsal kelime"
"hakikat","asıl, esas"
"fevkalâde","olağanüstü, çok güzel"
"suret","biçim, şekil"
"tahkikî","doğruluğunu araştırarak, araştırmaya dayanan"
"emare","belirti, işaret"
"şakirt","talebe, öğrenci"
"ehl-i hakikat","hak ve doğruluk üzere olan kimseler"
"Ezcümle","meselâ, bu cümleden"
"Emare","belirti, işaret"
"umumî","genel"
"intişar","yayılma"
"nevi","tür"
"tevakkuf","durma, duraklama"
"umumî","genel"
"Sûre-i Ve'l-Asr","Kur'ân'ın 103. sûresi"
"nam","ad"
"nükte","ince ve derin mânâ"
"haşiye","dipnot, açıklayıcı not"
"âhir","son"
"ekseriyetçe","çoğunlukla"
"vakf","Arapça bir kelimenin sonunu harekesiz okuyarak durma"
"cifir","Arap alfabesindeki her bir harfe verilen sayısal değerlerle kelimelerin ve cümlelerin sayı değerinin hesaplanması ilmi; bk. Cifir İlmi"
"telâffuz","söyleyiş, ifade etme"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"amel-i salih","dince makbul olan iyi, güzel ve faydalı iş"
"tâife-i azîme","büyük topluluk"
"hasârât-ı azime","büyük zararlar"
"mücahede","cihad etme, mücadele"
"Fatiha","Kur'ân'ın ilk sûresi"
"âhir","son"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"taife-i mücahidîn","cihad edenler, Allah yolunda savaşanlar"
"galibane","galip gelerek"
"mücahede","cihad etme, mücadele"
"Fatiha","Kur'ân'ın ilk sûresi"
"Ve'l-Asri Sûresi","Kur'ân'ın 103. sûresi"
"gaybî","bilinmeyen, gayb âlemine ait"
"tevafuk","denk gelme, uygunluk"
"hadis-i şerif","Peygamber Efendimizin (a.s.m.) mübarek sözü"
"mücahede","cihad etme, mücadele"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"iştirak","katılmak"
"taife-i azime","büyük topluluk"
"mücahedat","mücadeleler"
"mânâ-yı işârî","işaret edilen mânâ"
"cifr","Arap alfabesindeki her bir harfe verilen sayısal değerlerle kelimelerin ve cümlelerin sayı değerinin hesaplanması ilmi; bk. Cifir İlmi"
"Fatiha","Kur'ân'ın ilk sûresi"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek sözü"
"irae","göstermek"
"makam-ı ebced","ebced hesabına göre sayısal değer; bk. Ebced"
"takarrüp","yaklaşmak"
"tevafuk","denk gelme, uygunluk"
"tetabuk","uygunluk"
"lem'a-i i'câziye-i gaybiye","gaybı haber veren mu'cizelik parıltısı"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı zamana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"Medresetü'z-Zehra","bk. Medresetü'z-Zehra"
"gaye-i hayal","hayal edilen gaye, hedef"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"kemal-i merhamet","tam bir merhamet"
"Isparta","bk. Isparta"
"Medresetü'z-Zehra","bk. Medresetü'z-Zehra"
"nahiye","bucak"
"Isparta","bk. Isparta"
"mahdut","sınırlı"
"ahbap","dostlar, sevgililer"
"mübarek","bereketli, değerli"
"Isparta","bk. Isparta"
"vilâyet","il"
"ihsan","ikram, bağış iyilik"
"Isparta","bk. Isparta"
"Isparta","bk. Isparta"
"vatan-i asli","asıl vatan, memleket"
"Isparta","bk. Isparta"
"caiz","sakıncasız, doğru"
"Isparta","bk. Isparta"
"nispeten","kıyasla, oranla"
"alâkadar","alâkalı, ilgili"
"zâbitan","zabitler, subay, asker"
"müstesna","dışında"
"ziyade","çok, fazla"
"alâkadar","alâkalı, ilgili"
"hâmil-i mektup","mektup taşıyan, postacı"
"Isparta","bk. Isparta"
"Hilmi Bey","bk. Hilmi Erkal"
"has","özel, ait"
"şakirt","talebe, öğrenci"
"Isparta","bk. Isparta"
"Sava","bk. Sav (Sava köyü)"
"taarruz","saldırı"
"umumî","genel"
"intişar","yayılmak"
"dahilinde","içinde"
"fütuhat","fetihler, zaferler"
"tecavüz","haddi aşma, ileri gitme"
"şevk","şiddetli istek ve arzu"
"neş'e","sevinç"
"tevakkuf","durma, duraklama"
"tevakkuf","durma, duraklama"
"sebebiyet","sebep olmak"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"şükür","nimetlere karşı memnunluk gösterme, Allah'a teşekkür etme"
"Isparta","bk. Isparta"
"havali","çevre, civar"
"metanet","sağlamlık, kararlılık"
"sair","diğer, başka"
"kuvve-i mâneviye","mânevi kuvvet, moral gücü"
"takviye","kuvvetlendirme, güçlendirme"
"ihtiyatsız","tedbirsiz"
"cüz'î","küçük, ferdî"
"ihtiyat","önlem alma, tedbirli hareket etme"
"Barla","bk. Barla"
"muvakkat","geçici"
"Barla","bk. Barla"
"Isparta","bk. Isparta"
"iştiyak","çok kuvvetli arzu ve istek"
"Hüsrev","(1899-1977) Risale-i Nur'un baş kâtiplerindendir. Tevafuklu Kur'ân-ı Kerim'i baştan sona elle yazdı ve çoğalttı; bk. Hüsrev (Altınbaşak)"
"fevkalâde","olağanüstü, çok güzel"
"suret","biçim, şekil"
"imdad","yardım"
"emare","belirti, işaret"
"münasebet","bağlantı, ilişki, vesile"
"vücuda","var olmak, meydana gelmek"
"delâlet","delil olma, işaret etme"
"Anadolu","bk. Anadolu"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"acip","şaşırtıcı, hayrette bırakan"
"umumî","umumla ilgili, herkese ait"
"taarruz","saldırı"
"kaht u galâ","kıtlık, yokluk ve pahalılık"
"acip","şaşırtıcı, hayrette bırakan"
"ihtikâr","vurgunculuk; fazladan kazanç sağlamak amacıyla, hayat için zarurî olan ihtiyaç maddelerini satın alıp fiyatı artsın diye bir süre saklama"
"Emin","( -1967) aslen Vanlı olan ve Kastamonu'ya sürgün gönderilen Çaycı Emin, Risale-i Nur hizmetinden dolayı dokuz ay Denizli hapsinde kalmıştır; bk. Çaycı Emin"
"Feyzi","(1912-1990) Üstad Bediüzzaman'a Kastamonu'daki mecburi ikameti sırasında altı sene hizmet eden ve Risale-i Nur hizmetinden dolayı Afyon ve Denizli hapislerinde tutuklu kalan Bediüzzaman'ın talebesi; bk. Mehmed Feyzi (Pamukçu)"
"sair","diğer, başka"
"şakirt","talebe, öğrenci"
"sual","soru"
"Sual","soru"
"cereyan","hareket, akım"
"hakikat","gerçek"
"kâfi","yeterli"
"intişar","yayılma"
"âlem-i İslâmiyet","İslâm âlemi"
"menfaat","yarar, fayda"
"âzam","en büyük"
"mazhar","ayna olma, nail olma"
"müteessirane","üzülerek"
"acip","şaşırtıcı, hayrette bırakan"
"caiz","sakıncasız, doğru"
"zâlim","zulmeden, haksızlık eden"
"mazhar","ayna olma, nail olma"
"hak","doğru, gerçek"
"hakikat","asıl, esas"
"asabiyet-i milliye","ırkçılık damarı"
"menfaat-i cinsiye","kendi şahsî çıkarı ve millî menfaati"
"nefs","insanın kendisi"
"enaniyet","benlik"
"emsal","benzerler, örnekler"
"vuku","meydana gelme, olma"
"gaddarâne","acımasızca, zulmederek"
"mâsum","günahsız, suçsuz"
"mahvetmek","yok etmek"
"tabakat-ı beşer","insan tabakaları"
"cereyan","hareket, akım"
"burjuva","zenginler sınıfı"
"müstebit","despot, diktatör"
"sosyalist","bk. Sosyalizm"
"bolşevik","Rus Sosyal Demokrat İşçi Partisi'nin Lenin'in önderliğinde başlayan ve iktidarı ele geçirerek siyasal güç hâline gelen akım; bk. Bolşevizm"
"müfrit","ifrat eden, aşırıya kaçan"
"anarşist","bk. Anarşizm"
"ittifak","birleşme, birlik"
"mâsum","günahsız, suçsuz"
"heder","boş yere faydasız olarak kullanmak"
"harb","savaş"
"idâme","devam ettirme"
"sulh","barış"
"kanun-u adalet","adalet kanunu"
"insaniyet","insanlık"
"düstur-u hakikat","gerçek, doğru prensip"
"muvafık","uygun"
"âlem-i İslâm","İslâm âlemi"
"teberrî","uzak olma, uzaklaşma"
"tenezzül","alçalma"
"tezellül","alçalma, kendisini küçük düşürme"
"firavunluk","kendini Firavun gibi ilâh seviyesine çıkaracak derecede büyük görme; bk. Firavun"
"hodgâmlık","bencillik"
"tâbi","bağlı, uyan"
"zâlim","zulmeden, haksızlık eden"
"hakkaniyet-i Kur'âniye","Kur'ân-ı Kerimin doğruluğu, gerçekçiliği"
"tenezzül","alçalma"
"mâsum","günahsız, suçsuz"
"Hâlık-ı Kâinat","evreni ve bütün varlıkları yaratan Allah"
"kudret","güç ve iktidar"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"ehl-i Kur'ân","Kur'ân'ın yolundan gidenler"
"farz","Allah'ın kesinlikle yapılmasını emrettiği şey"
"vacip","dinî bakımdan yapılması şart ve kesin olan emir"
"zındıka","dinsizlik, inançsızlık"
"ehl-i diyanet","dindar insanlar"
"zındıka","dinsizlik, inançsızlık"
"tazyik","baskı, ağırlık"
"cereyan","hareket, akım"
"menfaat","yarar, fayda"
"zındıka","dinsizlik, inançsızlık"
"nifak","münafıklık, ikiyüzlülük"
"hasiyet","özellik, hususiyet"
"cihetiyle","yönüyle"
"şakirt","talebe, öğrenci"
"alâkadar","alâkalı, ilgili"
"hakikat","asıl, esas"
"binaen","-dayanarak"
"İşârât-ı Kur'âniye risalesi","Birinci Şuâ"
"Fatiha","Kur'ân-ı Kerimin 1. sûresi"
"âhir","son"
"sırat-ı müstakim","dinin belirlediği dosdoğru yol"
"ashab","arkadaşlar, sahipler"
"taife","grup, topluluk"
"ilâ ahir","sonuna kadar"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek sözü"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"mücahid","cihad eden, din uğrunda çaba harcayan"
"Ve'l-Asri Sûresi","Kur'ân-ı Kerimin 103. sûresi"
"mânâ-yı işâri","işaret edilen mânâ"
"hususî","özel"
"suret","biçim, şekil"
"has","özel, ait"
"şakirt","talebe, öğrenci"
"veçh-i tahsis","tahsis yönü, has kılma sebebi"
"tılsım","sır, gizli gerçek"
"hakaik-i Kur'âniye","Kur'ân'ın hakikatleri, gerçek ve doğruları"
"muammâ","anlaşılması zor olan sır"
"hall","çözme, sonuca varma"
"keşf","açığa çıkarmak, göstermek"
"tılsım","sır, gizli gerçek"
"şübehat","şüpheler, tereddütler"
"şükûk","şekler; şüpheler"
"tılsım","sır, gizli gerçek"
"keşf","açığa çıkarma"
"galebe","üstün gelmek"
"İnşaallah","Allah dilerse, izin verirse"
"tılsım","sır, gizli gerçek"
"müstakil","başlı başına, bağımsız"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"cem","toplanma, bir araya getirilme"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"Kahraman Tahirî","(1900-1977) Bediüzzaman'ın, Risale-i Nur'un yazılması ve matbaalarda basılmasında büyük emeği olan bir talebesi; bk. Tahirî Mutlu"
"Hafız Mustafa","bk. Hafız Mustafa"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"divan","meclis ve meclisin toplandığı yer"
"İşârât-ı Kur'âniye","Kur'ân'ın işâretleri; Birinci Şuâ"
"tevâbi","ekler"
"Seyyid Şefik","bk. Şefik (Arvasî)"
"Lâhika","ek; Yirmi Yedinci Mektup olan Lâhikalar"
"Büyük Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"mânidar","mânâlı, anlamlı"
"fıkra","bölüm, kısım"
"muhtasar","kısa, özetlenmiş"
"evvel","önce"
"Hafız Mustafa","bk. Hafız Mustafa"
"huruf","harfler"
"huruf","harfler"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"divan","meclis ve meclisin toplandığı yer"
"heyet","topluluk"
"münasip","uygun"
"hal","durum"
"müsaade","izin"
"nüsha","kopya"
"Mübarek","uğurlu, hayırlı"
"İşârâtü'l-İ'câz","Kur'ân'ın mu'cizeliğine dair yazılan Risale-i Nur'dan bir eser"
"bedel","karşılık"
"nüsha","kopya"
"kıymettar","kıymetli, değerli"
"haccü'l-ekber","Arefe gününün Cuma gününe denk geldiği hac"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"hissedar","pay sahibi"
"Âmin","Allah'ım kabul eyle"
"umum","genel, bütün"
"şakirt","talebe, öğrenci"
"Nur","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Gül","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"heyet","topluluk"
"medrese-i Nuriye","Nur medresesi; Risale-i Nur ekolü"
"şakirt","talebe, öğrenci"
"sıddık","çok doğru ve sadık"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"ricalen","erkekler olarak"
"nisâen","kadınlar olarak"
"umum","genel, bütün"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"muktedir","gücü yeten, iktidar sahibi"
"müteyakkız","uyanık, dikkatli, tetikte"
"mübarek","bereketli, hayırlı"
"leyâli-i aşere","on mübarek gece, Arabî aylardan zilhiccenin ilk on gecesi"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"ehemmiyetli","önemli"
"âhir","son"
"temsil","analoji, kıyaslama tarzında benzetme"
"manidar","mânâlı, anlamlı"
"mukaddeme-i haşriye","haşrin mukaddemesi; Dokuzuncu Şuâ"
"burhan-ı haşriye","haşrin delili; yeniden dirilişin ispatı"
"maatteessüf","üzülerek, ne yazık ki"
"telif","yazma, kaleme alma"
"tevakkuf","durma, duraklama"
"mesâil","meseleler"
"kastî","bir işi bilerek yapma"
"ihtiyar","irade, istek, tercih"
"ekseriyet-i mutlaka","büyük çoğunluk"
"sünuhat","kalbe doğan mânâ ve hakikatler"
"zuhurat","kalbe doğanlar"
"ihtârât","ihtarlar, hatırlatmalar"
"berahin","güçlü deliller"
"ihtiyac-ı hakikî","gerçek ihtiyaç"
"telif","yazma, kaleme alma"
"sevk","yöneltilmek"
"erkân-ı imaniye","imanın rükünleri, temel esasları"
"iman-ı billâh","Allah'a iman"
"iman-ı bi'l-yevmi'l-âhir","âhiret gününe iman"
"âlem-i İslâmiyet","İslâm âlemi"
"kutb","esas"
"burhan","güçlü delil, kanıt"
"izah","açıklamak"
"kutup","esas"
"müstakil","kendi başına, bağımsız"
"hususan","bilhassa, özellikle"
"cismanî","bedenle ilgili"
"Mukaddeme-i Haşriye","haşrin mukaddemesi; Dokuzuncu Şuâ"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"muannit","inatçı, dikkafalı"
"iman-ı billâh","Allah'a iman"
"mevcudat","varlıklar, var edilenler"
"zahir","açık, gözle görülür"
"kısm-ı ekserî","büyük bir kısmı"
"sâir","diğer, başka"
"erkân-ı imaniye","imanın rükünleri, temel esasları"
"haşr","insanların öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanması"
"Ezcümle","bu cümleden, meselâ, örneğin"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
"hakkaniyet","doğruluk, gerçekçilik"
"hüccet","güçlü, sarsılmaz delil"
"haşr-i cismanî","öldükten sonra bedenlerin ve vücutların dirilişi"
"âyât-ı Kur'âniye","Kur'ân âyetleri"
"tasvir","anlatım, ifade etme"
"izahat","izahlar, açıklamalar"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
