"kelime","anlam"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"mükerrer","tekrar tekrar"
"musırrane","ısrarlı bir şekilde"
"ikinci Harb-i Umumî","bk. İkinci Harb-i Umumî"
"tasdik","doğrulama, onaylama"
"tâbir","yorumlama"
"İkinci Harb-i Umumî","İkinci Dünya Savaşı"
"beşer","insan"
"tahribat-ı azîme","büyük tahribatlar, büyük yıkımlar"
"hayat-ı dünyeviye","dünya hayatı"
"bekasız","sonlu, sonu olan"
"tahribat","tahripler, yıkıp bozmalar"
"nisbeten","göre; oranla"
"zelzele","deprem, sarsıntı"
"hayat-ı ebediye","sonsuz âhiret hayatı"
"saadet-i bâkiye","bâki, sonsuz bir saadet, mutluluk"
"tahribat","tahripler, yıkıp bozmalar"
"zelzele-i mâneviye-i İslâmiye","İslâm dünyasında meydana gelen mânevî sarsıntı"
"sehv","yanlış"
"tashih","düzeltme"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"muteriz","itiraz eden"
"ehl-i velâyet","velî kullar, Allah dostları"
"zahiren","görünürde"
"hakikaten","gerçekten"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"Evvelâ","ilk olarak"
"erkân","ileri gelenler; Nur talebelerinin önde gelenleri"
"hülâsa","kısaca, özet"
"mevzu","bahis, konu"
"umum","bütün"
"kâinat","evren"
"mevcudat","varlıklar"
"Mirac","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bu esnâda bütün kâinat âlemlerini gezdiği yolculuk"
"Fahr-i Kâinat","kâinatın övüncü, kâinatın kendisiyle övündüğü zât"
"Netice-i Hilkat-i Âlem","âlemin yaratılış gayesi"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"huzur-u İlâhî","Allah'ın huzuru"
"nev-i beşer","insan türü, insanlar"
"umum","bütün"
"zîhayat","canlı"
"umum","bütün"
"mahlûkat","yaratılmışlar"
"küllî","türün bütün fertlerini içine alan, kapsamlı"
"ümmet","Hz. Peygambere inanıp onun yolundan giden mü'minler"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inananlar, mü'minler"
"Hüve Nüktesi","On Üçüncü Sözün son kısmında yer alan bir bölüm"
"haşiye","dipnot"
"unsur","madde"
"mu'cizât-ı kudret","Allah'ın kudret mu'cizeleri"
"ihtar","hatırlatma, ikaz"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inananlar, mü'minler"
"ebedî","sonsuz"
"saadet","mutluluk"
"mülk-ü bâki","kalıcı, sürekli mülk"
"ömr-ü dünyevî","dünya hayatı"
"küllî","türün bütün fertlerini içine alan, kapsamlı"
"hususî","özel"
"hususî","özel"
"işârât-ı Kur'âni","Kur'ân'ın işaretleri"
"Hüccetü'z-Zehra","parlak ve güzel delil; On Beşinci Şuâ"
"ilm-i İlâhî","Allah'ın her şeyi kuşatan ilmi"
"mebhas","bahis, kısım"
"ilâ âhir","sonuna kadar"
"küllî","türün bütün fertlerini içine alan, kapsamlı"
"teşehhüd","namazda her oturuşta tahiyyat duasını okuma ve bu duayı okuyacak kadar oturma"
"hususî","özel"
"unsur","madde"
"unsur","madde"
"küllî","türün bütün fertlerini içine alan, kapsamlı"
"lisan-ı hal","hâl dili"
"unsur","madde"
"unsur","madde"
"zîhayat","canlı"
"kelime-i zîhayat","canlı kelime"
"ekser","pek çok"
"nebatat","bitkiler"
"menşe","kaynak, asıl, kök"
"vaziyet","durum"
"beşer","insan"
"mikyas","ölçü"
"hadsiz","sayısız, sınırsız"
"Kadîr-i Mutlak","her şeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"hadsiz","sayısız, sınırsız"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"nihayetsiz","sınırsız, sonsuz"
"unsur","madde"
"ecza","bir bütünü oluşturan parçalar, kısımlar"
"zerrat","zerreler, atomlar"
"mazhariyet","ayna olma, üzerinde yansıtıp gösterme hâli"
"hadsiz","sayısız, sınırsız"
"ezel","başlangıcı olmayan sonsuzluk"
"ebed","sonsuzluk"
"zîhayat","canlı"
"Zât-ı Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir sebebe ihtiyacı olmayan Zât, Allah"
"has","özel"
"hususî","özel"
"hususî","özel"
"unsur","madde"
"unsur","madde"
"küllî","bir türün bütün fertlerini içine alan, kapsamlı"
"zerrat","zerreler, atomlar"
"hususan","bilhassa, özellikle"
"zîhayat","canlı"
"menşe","kaynak, asıl, kök"
"kelime-i mübareke","mübarek kelime"
"lisan-ı hal","hâl dili"
"kâinat","evren"
"neşr","yaymak, dağıtmak"
"katre","damla"
"hususan","bilhassa, özellikle"
"nutfe","meni, sperm; insan ve hayvan tohumu"
"intibah","uyanma"
"vazife-i fıtriye","yaratılıştan gelen görev"
"mazhar","erişmek, nail olmak"
"acip","acayip, tuhaf"
"mahlûk","yaratılmış"
"intizamlı","düzenli"
"mazhariyet","ayna olma, üzerinde yansıtıp gösterme hâli"
"zîşuur","akıl ve şuur sahibi"
"Bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"hadsiz","sayısız, sınırsız"
"Bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"mâşaallah","Allah dilemiş ve ne güzel yapmış mânâsına gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"vaziyet","durum"
"unsur","madde"
"zerre","atom, en küçük madde parçası"
"Eflâtun","bk. Eflâtun"
"Hakîm-i Lokman","Kur'ân'da kendisinden bahsedilmiş ve adı bir sûreye verilmiştir. Bir nebî veya velî olabileceği konusunda çeşitli görüşler vardır. Allah'ın izniyle, ölüm hariç her türlü hastalığı iyileştiren bir hekim olduğu kaydedilir; bk. Lokman Hekim"
"hikmet","fayda ve gayeleri gösteren; her şeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan sıfat; her şeyin fayda ve gayelerini bildiren ilim"
"irade","seçme, isteme"
"zerrat","zerreler, atomlar"
"muhal","imkânsız, akıl dışı"
"Kadîr-i Zülcelâl","kudreti her şeyi kuşatan ve sonsuz haşmet ve yücelik sahibi olan Allah"
"Rahmân-ı Rahîm","rahmeti ve merhameti her şeyi kuşatan ve herbir varlığa hususî rahmet ve merhamet tecellîsi olan Allah"
"hadsiz","sayısız, sınırsız"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"rahmet","İlâhî şefkat, merhamet"
"hikmet","fayda ve gayeleri gösteren; her şeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan sıfat; her şeyin fayda ve gayelerini bildiren ilim"
"irade","seçme, isteme"
"hadsiz","sayısız, sınırsız"
"mu'cizât","mu'cizeler"
"mazhariyet","ayna olma, üzerinde yansıtıp gösterme hâli"
"külliyet","bütünlük, kapsamlılık"
"mahlûkat","yaratılmışlar"
"Miraç","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bütün kâinat âlemlerini gezdiği yolculuk"
"Netice-i Hilkat-i Âlem","âlemin yaratılış gayesi"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"medar-ı tebrik","tebrik sebebi"
"mâşaallah","Allah dilemiş ve ne güzel yapmış mânâsına gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"barekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"hâlet","durum, hâl"
"Zat-ı Zülcelâl","sonsuz büyüklük ve haşmet sahibi olan Zât, Allah"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"mahsus","has, özel"
"hadsiz","sayısız, sınırsız"
"Cenâb-ı Hak","Hakkın tâ kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"hususî","özel"
"unsur","varlıkları oluşturan temel madde"
"hüve ","hû derken çıkan hava kadar"
"zerre","atom, en küçük madde parçası"
"mazhar","nail olma; ayna olma"
"âhize","alıcı"
"nâkıl","ileten, verici"
"salavat","Peygamberimize edilen rahmet ve esenlik duaları"
"lisan-ı hal","hâl dili"
"unsur","varlıkları oluşturan temel madde"
"küllî","türün bütün ferdlerini içine alan, kapsamlı"
"hadsiz","sayısız, sınırsız"
"kelimat","kelimeler"
"Sâni","her şeyi san'atla yaratan Allah"
"Hâlık","her şeyi yaratan Allah"
"küllî","türün bütün ferdlerini içine alan, kapsamlı"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Cenâb-ı Hak","Hakkın tâ kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"nimet","iyilik, ihsan"
"şükür","teşekkür etme, minnet duyma"
"Hâlık-ı Külli Şey","her şeyin yaratıcısı olan Allah"
"mahsus","has, özel"
"Hüve Nüktesi","On Üçüncü Sözün son kısmında yer alan bir bölüm"
"haşiye","dipnot, açıklayıcı söz"
"hüve ","hû derken çıkan hava kadar"
"zerre","atom, en küçük madde parçası"
"umum","bütün, genel"
"kudret-i mutlaka","sınırsız güç ve iktidar"
"irade-i tâmme","tam ve eksiksiz irade, Allah'ın iradesi"
"mâlik","sahip"
"zerre","atom, en küçük madde parçası"
"muhal","olması imkânsız"
"kat'î","kesin"
"zaruret","zorunluluk, mecburiyet"
"zerre","atom, en küçük madde parçası"
"Sâni-i Hakîm","her şeyi hikmetle ve san'atlı bir şekilde yapan Allah"
"şehadet","şahitlik, tanıklık"
"mikyas","ölçü"
"şehadet","şahitlik, tanıklık"
"şehadet","şahitlik, tanıklık"
"zerrat-ı havaiye","hava zerreleri, havadaki atomlar"
"salâvat","Peygamberimize edilen rahmet ve esenlik duaları"
"Mirac-ı Ahmedî","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"kelime-i tayyibe","güzel ve hoş söz"
"nar","ateş"
"unsur","varlıkları oluşturan temel madde"
"unsur","varlıkları oluşturan temel madde"
"küllî","türün bütün ferdlerini içine alan, kapsamlı"
"hadsiz","sayısız, sınırsız"
"nihayetsiz","sınırsız, sonsuz"
"lisan-ı hal","hâl dili"
"hadsiz","sayısız, sınırsız"
"mâ","su"
"cemal","güzellik"
"kâinat","evren"
"cemal","güzellik"
"ezelî","başlangıcı olmayan, sonsuz"
"Esma-i Hüsnâ","Allah'ın en güzel isimleri"
"cilve","görüntü, yansıma"
"enbiya","nebiler, peygamberler"
"evliya","Allah dostları, veliler"
"asfiya","hem âlim, hem velî olan büyük zâtlar"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inananlar, mü'minler"
"kâinat","evren"
"mahlûkat","yaratılmışlar"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inananlar, mü'minler"
"neş'et","doğan, ortaya çıkan"
"hamd","minnet, övgü ve şükür"
"şükür","nimeti veren Allah'a karşı minnet duymak, teşekkür etmek"
"tevhid","birleme, her şeyin bir olan Allah'a ait olduğunun bilinmesi"
"tehlil","Allah'tan başka hiçbir ilah yoktur mânâsındaki lâ ilâhe illallah sözünü söyleme"
"tesbih","Allah'ı her türlü noksan ve kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"tekbir","Allah en büyüktür mânâsında Allahu Ekber demek"
"Arş-ı Âzam","Allah'ın egemenlik ve yüceliğinin tecellî ettiği yer"
"kelimat-ı tayyibe","güzel kelimeler"
"esmâ-i İlâhiye","Allah'ın isimleri"
"hadsiz","sayısız, sınırsız"
"tayyibe","iyi, güzel, hoş iş ve hareket"
"âhiret","öldükten sonra sonsuz olarak devam edecek olan hayat"
"hadsiz","sayısız, sınırsız"
"hasenat","iyilikler, güzellikler"
"mâ","su"
"Ezel-Ebed Sultanı","varlığının başlangıcı ve sonu olmayan sonsuz kudret ve hâkimiyet sahibi Sultan, Allah"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi Allah"
"mahsus","has, özel"
"nar","ateş"
"unsur","varlıkları oluşturan temel madde"
"küllî","evrensel, kapsamlı, genel"
"küllî","evrensel, kapsamlı, genel"
"ubudiyet","Allah'a kulluk"
"Mâbud-u Zülcelâl","azamet, büyüklük sahibi olan Allah"
"mâ","su"
"Fahr-i Kâinat","kâinatın övüncü; kâinatın övündüğü zât olan Peygamberimiz (a.s.m.)"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"umum","bütün"
"mahlûkat","yaratılmışlar"
"ma","su"
"mâ","su"
"unsur","varlıkları oluşturan temel madde"
"mazhar","nail olma; ayna olma, yansıtma, üzerinde gösterme"
"umum","bütün"
"Zât-ı Vâcibü'l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe muhtaç olmayan zât, Cenâb-ı Allah"
"şehadet","şahitlik, tanıklık"
"nümune","örnek, misâl"
"nar","ateş"
"unsur","varlıkları oluşturan temel madde"
"mâ","su"
"unsur","varlıkları oluşturan temel madde"
"kat'î","kesin"
"bedihî","açık, aşikâr"
"zarurî","zorunlu, gerekli"
"nümune","örnek, misâl"
"esbap","sebepler"
"icat","var etme, ortaya çıkarma"
"Zât-ı Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi olan zât"
"kudret-i İlâhiye","Allah'ın güç ve iktidarı"
"bizzat","kendisi, doğrudan"
"mübaşeret","temas etme, meşgul olma"
"esbab-ı zahirî","görünürdeki sebepler"
"vâhidiyet","Allah'ın bütün varlıkları kaplayan birlik tecellisi"
"ehadiyet","Allah'ın birliğinin her bir varlıkta ayrı ayrı tecellî etmesi"
"cüz'î","küçük, ferdî"
"küllî","evrensel, kapsamlı"
"delil-i ehadiyet","Allah'ın birliğinin her bir varlıkta ayrı ayrı tecellî etmesinin delili"
"Hüve Nüktesi","On Üçüncü Sözden bir bölüm"
"haşiye","dipnot, açıklayıcı söz"
"nümune","örnek, misâl"
"nümune","örnek, misâl"
"sûret","biçim, görünüş"
"beşer","insan"
"cilve","görüntü, yansıma"
"cüz'î","küçük, ferdî"
"kuvve-i hafıza","bellek, hafıza duyusu"
"malik","sahip"
"kelimat","kelimeler"
"tahrik","harekete geçiren"
"suret","biçim, görünüş"
"savt","ses"
"kuvve-i hafıza","bellek, hafıza duyusu"
"mahfuzat","hafızada olanlar"
"muntazam","düzenli, intizamlı"
"kuvve-i hafıza","bellek, hafıza duyusu"
"bahr-i umman","derya, okyanus"
"vüs'at","genişlik"
"ihatalı","kuşatıcı, kapsamlı"
"ziya-yı mânevî","mânevî ışık"
"zemin","yer, dünya"
"muhal","bâtıl, olması imkânsız olan"
"muhal","bâtıl, olması imkânsız olan"
"Levh-i Mahfuz","her şeyin bütün ayrıntılarıyla yazıldığı manevî kader levhası"
"sahife-i kader","kader sayfası"
"kudret","Allah'ın güç ve iktidarı"
"Alîm-i Mutlak","bilgisi her şeyi kuşatan, sınırsız ilim sahibi olan Allah"
"hikmet","Allah'ın her şeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerinde yaratma sıfatı"
"kudret","Allah'ın güç ve iktidarı"
"Levh-i Mahfuz","her şeyin bütün ayrıntılarıyla yazıldığı manevî kader levhası"
"nümune","örnek, misâl"
"beşer","insan"
"halk","yaratma"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"şehadet","şahitlik, tanıklık"
"cüz'î","küçük, ferdî"
"nümune","örnek, misâl"
"acip","acayip, şaşırtıcı"
"vaziyet","durum, hâl"
"tetkik","inceleme"
"zerre","atom, en küçük madde parçası"
"camid","cansız, katı"
"şuursuz","bilinçsiz"
"cüz'î","küçük, ferdî"
"vücuda","meydana gelmek, var olmak"
"zulmet","karanlık"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"vücuda","meydana gelmek, var olmak"
"şuursuz","bilinçsiz"
"zerre","atom, en küçük madde parçası"
"hadsiz","sayısız, sınırsız"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"maddiyun","materyalistler, her şeyi madde ile açıklamaya çalışanlar; bk. Materyalizm"
"sofestaî","septik; Yaratıcıyı kabul etmemek için her şeyi, hattâ kendisini dahi inkâr eden, olumlu veya olumsuz hiçbir hükme varmayan, daima şüphe içinde kalmayı esas alan bir felsefî düşünce sahibi"
"kâinat","evren, yaratılmış bütün varlıklar"
"hükmü geçen","hükmetmek, egemenliği altına almak"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"Nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"Nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"Nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"Hâlıka'n-Nur","bütün nurları yaratan, Nurların Yaratıcısı olan Allah"
"Müdebbire'n-Nur","bütün nurları ve nurlu varlıkları sevk ve idare eden ve kontrol altında tutan Nurların Müdebbiri olan Allah"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi Allah"
"kudret","Allah'ın güç ve iktidarı"
"hikmet","sebep, sır; Allah'ın her şeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerinde yaratma sıfatı"
"nümune","örnek, misal"
"kıyasen","karşılaştırarak"
"hadsiz","sayısız, sınırsız"
"nümune","örnek, misal"
"kâinat","evren, yaratılmış bütün varlıklar"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"tayyibe","iyi, güzel, hoş iş ve hareket"
"kelimat-ı tayyibe","hoş ve güzel sözler, Allah ve Resulünün sözleri"
"kemâlât","faziletler, iyilikler, olgunluklar ahlâk ve huy güzellikleri"
"Zât-ı Zülcelâl","sonsuz büyüklük ve haşmet sahibi olan Zât, Allah"
"nur","bütün varlığı aydınlatan ve her çeşit nuru yaratan Allah"
"unsur","oluşturan temel madde"
"kâinat","evren, yaratılmış bütün varlıklar"
"netice-i hilkat-i kâinat","kâinatın yaratılışının neticesi"
"sebeb-i hilkat-i âlem","âlemin yaratılış sebebi"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"mebus","gönderilmiş, temsilci"
"kâinat","evren, yaratılmışlar"
"mevcudat","varlıklar"
"Miraç","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bu esnada bütün kâinat âlemlerini gezdiği yolculuk"
"küllî","evrensel, genel, kapsamlı"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"biadedi zerrâti'l-enâm","bütün varlıkların zerreleri, hücreleri sayısınca"
"kelimât-ı cemile","güzel kelimeler, burada kastedilen, et-Tahiyyatü, lillâhi, ve's-Salâvatü, ve't-Tayyibatü kelimeleri"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"ümmet","Peygamber Efendimize inanıp onun yolundan gidenler"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"ferman","buyruk, emir"
"hükm","yargı, karar"
"mukabele","karşılık vermek"
"kudsî","kutsal, mukaddes, yüce"
"ümmet","Peygamber Efendimize inanıp onun yolundan gidenler"
"emsal","benzerler"
"tamim","umumileştirmek, genelleştirmek"
"küllî","evrensel, genel, kapsamlı"
"umumî","genel"
"suret","biçim, şekil"
"mahlûkat","yaratılmışlar"
"meb'us","gönderilmiş, temsilci"
"teşmil","içine almak, kaplamak"
"Ümmet","Peygamber Efendimize inanıp onun yolundan gidenler"
"selâm-ı İlâhî","Allah'ın selâmı"
"ferman","buyruk, emir"
"imtisal","uyma, yerine getirme"
"biat","bağlılık yemini"
"biat","bağlılık yemini"
"memuriyet","memurluk"
"ferman","buyruk, emir"
"itaat","emre uymak"
"tecdit","yenileme"
"risalet","elçilik, peygamberlik"
"umum","bütün, genel"
"âlem-i İslâm","İslâm dünyası"
"saadet-i ebediye","sonsuz mutluluk"
"müteellim","acı çeken"
"hane","ev"
"müteessir","etkilenen, üzüntülü"
"Ahbab","dostlar, sevilenler"
"firak","ayrılık"
"has","özel"
"hususî","özel"
"zeval","gelip geçici olma"
"firak","ayrılık"
"âhir","son"
"mahvolma","yok olmak"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"Muhammed-i Arabî","Arapların içinden çıkan peygamberimiz Hz. Muhammed"
"Aleyhissalâtü Vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Mirac","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bu esnada bütün kâinat âlemlerini gezdiği yolculuk"
"saadet-i ebediye","sonsuz mutluluk"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inananlar, mü'minler"
"hayat-ı bakiye","sürekli ve kalıcı olan hayat; âhiret hayatı"
"beşaret","müjde"
"alâkadar","alâkalı, ilgili"
"mahvolma","yok olmak"
"zeval","geçip gitme"
"muhakkak","gerçekliği kesin olarak bilinen"
"sürur","mutluluk, sevinç"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"umum","bütün, genel"
"âlem-i İslâm","İslâm âlemi"
"hediye-i mâneviye","mânevî hediye"
"kâinat","evren, yaratılmışlar"
"tabaka","derece"
"mektubat-ı Samedaniye","Samed olan Allah'a ait ve herbiri birer mektup gibi mânâlar ifade eden varlıklar"
"mahlûkat","yaratılmışlar"
"hakikî","asıl, gerçek"
"kemalât","faziletler, iyilikler, olgunluklar ahlâk ve huy güzellikleri"
"risalet","peygamberlik"
"tezahür","belirme, görünme"
"mukabil","karşılık"
"mahlûkat","yaratılmışlar"
"mezkûr","zikredilen, sözü geçen"
"hakikat","asıl, esas, gerçek"
"lisan","dil"
"ümmet","Peygamber Efendimize inanıp onun yolundan gidenler"
"mabeyninde","arasında"
"şeâir-i İslâmiye","İslâma sembol olmuş iş ve ibâdetler"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"hakikat","asıl, esas, gerçek"
"şua","parıltı, ışık hüzmesi"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"ömr-ü bâki","kalıcı hayat, ömür"
"şuhur-u selâse","üç aylar; mübarek Recep, Şaban ve Ramazan ayları"
"kudsî","mukaddes, kutsal"
"leyle-i Regaib","Regaib Gecesi; Receb ayının ilk Cuma gecesi"
"leyle-i Mirac","Mirac Gecesi; Peygamber Efendimizin (a.s.m.) Allah'ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği gece"
"leyle-i Berât","Berat Gecesi; hicrî ayların sekizincisi olan Şaban ayının on beşinci gecesi"
"leyle-i Kadr","Ramazan ayı içinde bulunan mübarek gece; bk. Kadir Gecesi"
"ruh u can","ruh ve can; bütün içtenlikle"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"rahmet-i İlâhiye","Allah'ın herşeyi kuşatan sonsuz rahmeti"
"hizmet-i Nuriye","Risale-i Nur hizmeti"
"muvaffakiyet","başarılı olma"
"Saniyen","ikinci olarak"
"Tesemmüm","zehirlenme"
"nisyan-ı mutlak","sınırsız unutkanlık, her şeyi unutmak"
"musibet","belâ, büyük sıkıntı"
"nimet","iyilik, ihsan"
"merhamet","şefkat, acıma, iyilik etme"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"ruh u can","ruh ve can; bütün içtenlikle"
"Siracü'n-Nur","Risale-i Nur'un bazı bölümlerinden derlenmiş bir risale"
"münâcât","Allah'a yakarış, dua; Üçüncü Şuâ"
"Ülfet","alışkanlık, yakınlık"
"yeknesaklık","tekdüzelik, monotonluk"
"hakikat","asıl, esas, gerçek"
"ehl-i gaflet","âhirete, Allah'ın emir ve yasaklarına karşı duyarsız olan kimseler"
"ehl-i tabiat","herşeyin tabiatın tesiriyle meydana geldiğine inananlar"
"âdetullah","Allah'ın tabiata koyduğu kanun ve prensipleri"
"mu'cizât-ı kudret-i İlâhiyeyi","Allah'ın kudret mu'cizeleri"
"hakikat","asıl, esas, gerçek"
"zerre","atom, maddenin en küçük parçası"
"âdi","basit, sıradan, normal"
"esbab","sebepler"
"isnad","dayandırma"
"Kadîr-i Mutlak","her şeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"mârifet","Allah'ı tanıma, bilme"
"sedd","tıkamak, engel olmak"
"nimet","iyilik, ihsan"
"hamd","övgü ve şükür"
"cilve-i kudret","Allah'ın kudretinin yansıması"
"sahife-i hava","hava sayfası"
"istinsah","yazarak çoğaltma"
"remz","gizli ve ince işaret"
"kelime-i tayyibe","güzel ve hoş söz; Allah ve Resûlünün sözü"
"küre-i hava","hava küresi, atmosfer"
"kalem-i kudret","Allah'ın kudret kalemi"
"istinsah","yazarak çoğaltma"
"mânevî","maddî olmayan, mânâ ile ilgili olan"
"makbul","kabul gören, geçerli"
"küre-i hava","hava küresi, atmosfer"
"kudret","Allah'ın güç ve iktidarı"
"acip","acayip, şaşırtıcı"
"zaman-ı Âdem","Âdem Peygamberin (a.s.) zamanı"
"ülfet","alışkanlık, yakınlık"
"ehl-i gaflet","âhirete, Allah'ın emir ve yasaklarına karşı duyarsız olan kimseler"
"nazarında","gözünde, bakışında"
"ayn-ı hakikat","gerçeğin ta kendisi"
"hadsiz","sayısız, sınırsız"
"hikmet","Allah'ın her şeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerinde yaratma sıfatı"
"gayr-ı mütenahi","sonsuz"
"kudret-i ezeliye","varlığının başlangıcı olmayan ve ezelden beri var olan Allah'ın kudreti"
"cilve","görüntü, yansıma"
"zerre-i havâi","hava molekülü"
"nâzır","Allah'ın emrine bakan, bekleyen"
"hadsiz","sayısız, sınırsız"
"zerre-i havaî","hava molekülü"
"esbab","sebepler"
"zerre","hücre, atom, maddenin en ufak parçası"
"vazife-i fıtriye","yaratılıştan gelen görev"
"cilve-i kudret-i kudsiye","Allah'ın sonsuz ve noksansız kudretinin tecellisi, yansıması"
"zerre","hücre, atom, maddenin en ufak parçası"
"hadsiz","sayısız, sınırsız"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler"
"ehl-i gaflet","âhirete, Allah'ın emir ve yasaklarına karşı duyarsız olan kimseler"
"ülfet","alışkanlık, yakınlık"
"yeknesaklık","tekdüzelik, monotonluk"
"âdi","basit, değersiz"
"muvakkat","geçici"
"Zeyl","ilâve, ek"
"hâşiye","dipnot, açıklayıcı not"
"mu'cizatlı","mu'cizeli, başkalarını yapmaktan âciz bırakır tarzda olağanüstü olan"
"okka","1283 gramlık ağırlık ölçüsü birimi"
"muhtelif","çeşit çeşit"
"taam","gıda, yiyecek"
"muhtelif","çeşit çeşit"
"tesadüfî","rastgele, tesadüfen"
"hamakat","ahmaklık"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"hurafet","delile dayanmayan saçma inanış"
"hezeyan","boş söz, saçmalama"
"tazammun","içerme, içine alma"
"mu'cize-i kudret","Allah'ın kudret mu'cizesi"
"küre-i hava","hava küresi, atmosfer"
"zemin","yer, dünya"
"mekteb-i irfan","ilim ve irfan okulu, irfan yuvası"
"hadsiz","sayısız, sınırsız"
"nimet","iyilik, ihsan"
"tazammun","içerme, içine alma"
"hadsiz","sayısız, sınırsız"
"mukabele","karşılık vermek"
"beşer","insan"
"saadet-i ebediye","sonsuz mutluluk"
"ihsanat-ı İlâhiye","Allah'ın ihsanları, ikramları, bağışları"
